barcode	Count
11748_11812_30900_31582	1
11785_12188_12972_16316	1
11864_12091_13131_13355	1
11875_11897_12972_13538_14241_14426	1
11877_12203_36677_37609	1
11877_11939_13559_14061	1
11877_12951_13067_14188	1
11877_12090_13003_13490	1
11878_12667_12724_13499	1
11880_12093_13131_13354	1
11899_12375_34907_36265_66615_67454	1
11918_12015_105867_106020_106100_106841_107054_107091	1
12306_12428_12972_14189	1
12347_12464_13048_13448_13698_13905	1
13339_13346_70530_70941	1
14069_14171_33635_34840	1
15086_15092_35004_36219	1
15086_15092_80814_84146	1
15086_15092_24425_24666	1
15458_16304_133360_133959	1
15730_15736_23702_24648	1
15744_15750_23316_23860	1
16428_16626_17659_18053	1
16433_17001_17124_18060	1
16433_16554_150871_151061	1
16433_17130_141681_143689	1
16435_16463_17149_18059	1
16444_17163_17319_18051	1
16449_16880_17402_17612	1
16449_17063_17162_18056	1
16568_16827_22906_24664	1
16958_17944_67435_67457	1
16959_17030_17131_18057	1
16959_17001_17131_18052	1
16959_17497_17536_18037	1
16959_17001_17147_18057	1
16959_17815_17880_18062	1
16960_17819_25341_25361	1
16961_17001_17091_18059	1
16961_17174_22982_24665	1
16961_17001_17126_18063	1
16966_17245_17450_18055	1
16978_16986_17308_17699	1
17107_17113_23887_24664	1
17107_17113_23821_24663	1
17107_17113_23439_23762	1
17107_17113_23761_24666	1
17107_17113_23591_24660	1
17111_17473_17555_17835	1
17131_17818_17891_18064	1
17145_17803_138338_139135	1
17189_17333_17513_18059	1
17233_17240_24783_25050	1
17238_17356_17549_17791	1
17296_17764_17813_18059	1
17303_17539_17842_18055	1
17564_17815_17883_18056	1
17599_17605_36669_37528	1
17642_17679_22801_24662	1
17680_17743_17818_18057	1
17694_17809_17878_18060	1
17805_17898_90670_90798	1
17895_18060_52926_53349	1
17928_18053_144038_145460	1
18192_19161_66299_67458	1
18192_18200_144125_145455	1
18192_19131_19226_19284	1
18192_18203_132129_132408_132541_133959	1
18193_18200_144149_145460	1
18194_18832_18899_19082_19148_19174	1
18195_18203_66364_67457	1
18196_18363_18504_18571_18626_18701	1
18196_18362_18504_18571_18623_18701	1
18199_19368_123526_123941_123999_124253	1
18200_18316_66280_67457	1
18262_18598_19083_19107	1
18835_18843_23335_23889	1
18835_18850_23497_23733_23848_23896	1
19793_19800_30147_31745	1
19793_19800_23031_24664	1
19793_19800_32570_32576_103514_104758	1
20024_20031_24877_25454	1
20523_20529_24324_24664	1
20916_21204_23554_24663	1
20986_20996_23792_24666	1
21054_21504_21881_21949_22906_24051	1
21063_21081_24168_24665	1
21284_21886_24593_24664	1
21622_21628_39879_40763	1
21738_21967_144127_145460	1
22147_22431_22471_24661	1
22249_22366_23982_24665	1
22278_23150_23251_23918_24177_24643	1
22690_23129_23742_24666	1
22701_22939_23009_24665	1
22756_24575_140432_140444	1
22883_23093_143420_143689	1
22939_23398_23620_24664	1
22939_23025_25433_25491	1
22941_23215_23275_24664	1
22942_23446_23920_24568	1
22942_23149_115565_116117	1
22942_23240_23300_24656	1
22942_23025_94331_94656	1
22942_23577_24038_24664	1
22942_24422_43310_43706	1
22943_23847_24161_24664	1
22943_23510_23558_24427	1
22943_23189_23370_23731	1
22943_23675_23821_23964	1
22943_23536_23615_24656	1
22943_23109_136877_137526	1
22943_23049_23094_24660	1
22943_24070_24154_24573	1
22943_23542_23852_24666	1
22943_24178_24303_24660	1
22943_24033_24178_24664	1
22943_24365_24584_24663	1
22943_23530_143464_143689	1
22943_23893_24296_24663	1
22943_23665_23758_24666	1
22943_24659_115057_115301	1
22943_23038_23198_24666	1
22943_23151_24610_24662	1
22943_23624_23798_23941	1
22943_24807_127166_127238	1
22943_23001_146080_146105	1
22943_23336_24545_24664	1
22943_23307_23761_24070_24188_24666	1
22943_23637_23783_24664	1
22943_24120_24605_24649	1
22943_22974_23031_24662	1
22943_23162_23798_24664	1
22943_23710_24097_24667	1
22943_24709_115057_115225	1
22943_23130_24488_24666	1
22944_23474_23626_23648	1
22945_23189_23689_24665	1
22946_23731_23893_24545	1
22947_23217_144828_145648_145821_146104	1
22947_23650_23711_24027	1
22947_24635_145584_145648_145861_146117	1
22947_23985_24369_24664	1
22949_23948_96481_96547	1
22949_24625_32311_32325	1
22951_24001_24524_24664	1
22951_24490_24533_24664	1
22951_23640_23959_24664	1
22951_23953_24107_24664	1
22951_23542_23983_24664	1
22952_23271_23588_24656	1
22953_23318_23503_23584	1
22956_23917_24519_24666	1
22987_23450_23911_24381	1
22997_23049_24082_24666	1
23022_23952_24317_24555	1
23022_23159_24131_24659	1
23022_24499_79813_79827	1
23022_23079_23196_24663	1
23026_23474_24161_24666	1
23026_23159_24553_24665	1
23028_23176_143274_143683	1
23029_23213_70587_70648	1
23029_24099_24626_24662	1
23029_23956_24062_24666	1
23029_24441_31287_31368	1
23029_23038_23650_24663	1
23029_23082_23662_24664	1
23029_23553_23603_24666	1
23029_23884_23970_24055	1
23029_23053_108303_109142	1
23029_23109_23955_24660	1
23029_23077_23392_24664	1
23029_23631_94067_94649	1
23029_23178_23975_24663	1
23029_24184_140389_140444	2
23029_23251_23548_23580	1
23029_23114_140426_140952	1
23029_23038_23183_24663	1
23029_23036_23588_23837	1
23029_23553_23612_24666	1
23029_24680_66263_67457	1
23029_24627_66376_67085	1
23029_23176_24545_24666	1
23029_23377_23445_24665	1
23029_23391_24542_24666	1
23029_23461_23792_24662	1
23029_23331_23392_24666	1
23029_24532_70856_70959	1
23029_24728_25314_26604	1
23029_23676_24369_24666	1
23029_23977_24035_24663	1
23029_23167_23837_24664	1
23029_23222_23335_24662	1
23029_23935_24215_24653	1
23030_23237_24093_24661	1
23030_23417_24524_24664	1
23030_23241_115216_115278	1
23030_23325_23392_24066	1
23030_24001_24626_24666	1
23030_23655_23900_24653	1
23030_24680_139601_141034	1
23030_24020_24476_24664	1
23031_23085_24012_24427	1
23032_23271_23417_24660	1
23033_23530_24361_24664	1
23034_23153_24430_24666	1
23034_23568_23620_24656	1
23034_23496_23558_24222_24296_24638	1
23034_23159_145048_145184	1
23034_24637_52761_52785	1
23035_23452_23558_24666	1
23036_23420_23471_24431	1
23037_23317_24229_24602	1
23038_23072_23485_24662	1
23039_24685_92822_93281	1
23042_24155_41941_41963	1
23047_23055_24000_24662	1
23047_23562_24369_24524	1
23050_23347_66480_67457	1
23051_23977_24275_24648	1
23051_23307_23620_24656	1
23053_23178_23972_24537	1
23059_23077_23565_24652	1
23062_23068_24182_24431	1
23064_23228_23290_24477	1
23074_23090_23211_23296_23615_24660	1
23075_23091_23511_24666	1
23084_23922_24586_24665	1
23084_24108_24549_24666	1
23084_23299_23575_24664	2
23087_23093_23620_24131	1
23093_24055_62349_62363	1
23103_24178_24260_24665	1
23112_23366_24575_24666	1
23116_23126_24303_24661	1
23119_23156_23452_23713	1
23121_23476_23597_24244	1
23121_23974_24485_24666	1
23121_23620_23662_24664	1
23121_23764_24207_24493	1
23121_23387_23596_24666	1
23121_24251_24361_24662	1
23121_23701_24317_24666	1
23121_23995_24241_24661	1
23122_23362_23438_24665	1
23124_23228_23364_24663	1
23125_23133_24118_24596	1
23125_24391_62459_62479	1
23125_23466_24413_24664	1
23125_24674_52582_52818_91090_91845	1
23127_23318_23497_23895	1
23137_24672_70551_70958	1
23140_23152_23920_24665	1
23142_24042_24626_24659	1
23145_23854_24562_24666	1
23150_23640_23960_23989	1
23153_23325_24369_24656	1
23171_23215_23620_24660	1
23188_23665_23768_24596	1
23194_23903_24434_24653	1
23196_23228_23268_24662	1
23206_24654_34929_36248	1
23226_23828_116031_116110	1
23232_23743_23984_24666	1
23238_23251_23761_24666	1
23253_23262_24425_24666	1
23255_23995_24146_24365	1
23264_23637_24289_24666	1
23266_23769_70233_70554_70898_70952	1
23292_23767_23886_24666	1
23323_23476_24479_24664	1
23330_23809_23961_24663	1
23336_23438_23525_24664	1
23336_23438_24107_24226	1
23364_24359_52668_52782	1
23387_23542_23728_24666	1
23410_23869_24453_24630	1
23423_24478_24599_24664	1
23428_23671_23769_23991	1
23437_23461_23620_24620	1
23450_23659_24607_24666	1
23461_23742_24593_24659	1
23488_23755_24161_24664	1
23488_24683_140172_140444	1
23488_24489_24556_24664	1
23488_23650_66837_67457	1
23491_23779_24044_24661	1
23492_23683_23728_24660	1
23496_23865_24356_24652	1
23507_23692_23833_24666	1
23513_23911_140457_141032	1
23520_23742_24626_24655	1
23528_23637_70616_70961	1
23531_23800_24369_24666	1
23538_24674_144057_144744	1
23548_23958_24146_24189	1
23548_23556_98062_98441	1
23551_23566_24262_24511	1
23555_23821_23920_24298	1
23574_23583_24116_24666	1
23575_23757_70698_70958	1
23576_24043_24479_24663	1
23576_23637_23864_24666	1
23578_23607_70845_70959	1
23598_24556_106777_107126	1
23646_23676_23984_24636	1
23647_24176_24533_24665	1
23648_23859_24425_24666	1
23648_24669_104379_104533_108110_108119_127213_127240	1
23648_23767_70875_70955	1
23648_24598_98720_100536	1
23648_24690_90555_90993	1
23648_23854_23893_24665	1
23648_23889_24131_24661	1
23648_24478_50768_50785	1
23648_23728_23798_24666	1
23649_23886_23979_24663	1
23656_23728_145890_146105	1
23659_23767_24193_24663	1
23678_23792_23920_24664	1
23686_23740_24593_24664	1
23690_24404_24533_24663	1
23717_24455_108371_109114	1
23725_23800_23893_24210	1
23739_24415_24504_24658	1
23740_24672_34925_35535	1
23746_24619_132129_132372_132541_132603	1
23749_23854_23974_24663	1
23750_24472_144124_145457	1
23762_24106_108859_108988	1
23769_23946_24593_24664	1
23779_24632_144125_145460	1
23796_23942_24572_24663	1
23800_23992_24386_24665	1
23807_23968_24533_24807_144121_145455	1
23852_24532_24596_24663	1
23853_23865_23935_24662	3
23853_23943_24542_24661	1
23853_23873_24509_24666	1
23853_23860_24128_24664	1
23853_24117_24491_24664	2
23853_23865_23936_24664	1
23856_23938_24533_24659	1
23874_23881_24369_24666	1
23895_24478_24570_24666	1
23898_24297_24348_24664	1
23906_24591_143244_143687	1
23919_24141_24407_24666	1
23946_24248_24310_24666	1
23965_24176_24348_24658	1
23965_24617_144122_145460	1
23967_24417_24610_24653	1
23984_24033_24257_24663	1
23984_24609_140983_141034	1
23984_24374_150945_151059	1
23986_24647_51469_52785	1
23990_24310_24491_24666	1
23993_24376_24533_24649	1
24009_24016_34073_34081_140463_140808	1
24009_24033_47092_47381	1
24013_24281_24369_24665	1
24022_24141_24476_24666	1
24028_24108_24303_24664	1
24048_24807_91104_91473	1
24068_24678_69380_70955	1
24069_24133_24218_24666	1
24069_24807_43816_43985	1
24069_24147_24229_24653	1
24069_24319_24515_24664	1
24085_24650_52774_52785	1
24087_24305_24376_24663	1
24090_24260_116239_117082	1
24139_24152_50659_52785	1
24139_24480_24610_24663	1
24147_24382_52741_52785	1
24158_24499_24584_24662	1
24222_24321_24413_24662	1
24251_24663_98656_98693	1
24297_24376_109377_109508	1
24297_24669_68689_68745	1
24299_24716_144110_145648_145861_146086	1
24302_24680_50693_50782	1
24302_24661_70787_70959	1
24302_24324_24413_24666	1
24315_24669_143615_143689	1
24325_24346_24413_24619	1
24354_24647_66364_67457	1
24354_24582_66364_67457	1
24358_24714_35088_36248	1
24368_24641_98662_98693	1
24368_24714_103514_103630	1
24372_24382_24446_24630	1
24372_24630_35020_35313	1
24426_24632_98541_98690	1
24426_24647_91192_91591	1
24426_24647_69446_70682	1
24426_24669_58363_58501_92916_94653	1
24426_24687_52691_52785	1
24426_24706_96493_98690	1
24426_24532_24622_24663	1
24429_24455_109040_109166	1
24429_24654_143953_145460	1
24446_24552_24605_24666	1
24462_24654_64441_64601_127166_127238	1
24462_24649_70864_70961	1
24462_24570_69446_69592_69924_70963	1
24469_24669_82862_83682	1
24481_24669_70347_70949	1
24494_24617_52720_52785	1
24534_24584_132129_132372_132510_133956	1
24554_24621_35020_35528	1
24572_24578_70966_71436	1
24580_24669_51554_52785	1
24599_24609_35004_35535	1
24612_24687_70578_70934	1
24618_24639_24783_25060	1
24775_24838_25402_25487	1
24780_24904_28072_28313	1
24780_25456_27926_28087	1
24780_25065_136705_137516	1
24780_25038_118646_118729	1
24780_25029_132129_132372_132488_133959	1
24780_25468_132138_132408_132541_132845	1
24780_25485_42769_42783	1
24780_24823_25392_26250_128537_128737	1
24780_25011_107477_107960_108056_108172	1
24780_24823_25407_26190	1
24780_25021_103579_105149	1
24780_26411_62622_62639	1
24780_25024_144153_145456	1
24780_24834_25163_25488	1
24780_24851_81443_82492	1
24780_25011_44148_44162	1
24780_25150_70325_70954	1
24780_25858_26693_27014	1
24780_27055_44466_45519	1
24780_25579_26773_27029	1
24780_24834_26738_27044	3
24780_25103_70953_71518	1
24780_24834_27588_29122	1
24780_24823_26748_27025	1
24780_28156_31464_31610	2
24780_24914_28940_29120	1
24780_24800_25452_25726	1
24780_25056_26465_26609	1
24780_25007_103514_105149	1
24780_24839_25402_25846	1
24780_24905_71803_71817	1
24780_25618_25796_26696	1
24780_24834_30867_31370	1
24780_24842_139727_140345	1
24780_25476_25910_26564	1
24781_25258_98552_98690	1
24781_25141_25196_26565	1
24781_25041_90555_90940	1
24781_24849_25341_26696	1
24781_24823_25322_25497	1
24781_25280_26159_26979	1
24782_25624_26471_27034	1
24782_25476_26381_26675	1
24782_24942_25402_26293	1
24782_24846_26738_27744	1
24782_24834_24872_25060	5
24782_24905_26447_27032	1
24782_24847_26797_27773	1
24782_25058_51778_51931_52517_52785	1
24782_25182_52603_52790	1
24782_25132_142540_142679	1
24782_25029_106817_108172	1
24782_24834_25469_26479	2
24782_24834_26159_26466	1
24782_25055_144502_145384	1
24782_25034_35004_36248	1
24782_24834_26729_27612	1
24782_25567_25655_25891	1
24782_25035_66364_67457	1
24782_24830_25133_25230_98698_98757	1
24782_25198_25272_25495	1
24782_24834_25471_26565	1
24782_25661_25947_26291	1
24782_24836_25402_26038	1
24782_25034_139696_141034	1
24783_25309_25505_25803	1
24783_25223_25294_25890	1
24783_25223_26241_26489	1
24783_26655_26716_26861	1
24783_26624_143244_143681	1
24783_26338_26454_27029	1
24783_25024_106843_107774	1
24783_24823_24887_25057	1
24783_25066_144057_144652_144806_145024	1
24783_24823_108394_109304	1
24783_24907_25149_25168	1
24783_24847_25291_26430	1
24783_25087_60740_62311	1
24783_24818_25172_25499	1
24783_25692_26649_26824	1
24783_25021_143309_143675	1
24783_25041_140986_141034	1
24783_25270_25392_25459	1
24783_24834_24883_25060	1
24783_26200_26418_26466	1
24783_24858_24947_26479	1
24783_25695_26651_26826	1
24784_25747_26159_26293	1
24784_24838_26738_27161_144999_145460	1
24784_25607_132129_132372_132541_133959	1
24784_25198_67322_67457	1
24784_25032_38793_40631	1
24784_26264_70520_70949	1
24784_24983_26621_26696	1
24784_25172_69442_70959	1
24784_24847_145093_145461	1
24784_25824_25878_26268	1
24784_26531_29236_29273	1
24784_24905_25385_27032	1
24784_24850_28442_29117	1
24784_25016_25402_26124	1
24784_26326_26381_27041	1
24784_25049_25184_25497	1
24784_28576_28646_29106	1
24784_24918_28062_28313	1
24784_25172_25246_25490	1
24784_24959_25006_25060	1
24784_24834_24903_25060	1
24784_24880_25011_25935	1
24784_26230_26287_26696	1
24784_25468_66364_67457	1
24784_25206_105144_105257	1
24784_24834_28128_29108	1
