junction	Count
23152_23920	1
24042_24626	1
23854_24562	1
23640_23960	1
23325_24369	1
23215_23620	1
23665_23768	1
23903_24434	1
23228_23268	1
24654_34929	1
23828_116031	1
23743_23984	1
23251_23761	1
23262_24425	1
23995_24146	1
23637_24289	1
23769_70233	1
70554_70898	5
23767_23886	1
23476_24479	1
23809_23961	1
23438_23525	1
23438_24107	1
24359_52668	1
23542_23728	1
23869_24453	1
24478_24599	1
23671_23769	1
23461_23620	1
23659_24607	1
23742_24593	1
23755_24161	1
24683_140172	1
24489_24556	1
23650_66837	1
23779_24044	1
23683_23728	1
23865_24356	1
23692_23833	1
23911_140457	1
23742_24626	1
23637_70616	1
23800_24369	1
24674_144057	1
23958_24146	1
23556_98062	1
23566_24262	1
23821_23920	1
23583_24116	1
23757_70698	1
24043_24479	1
23637_23864	1
23607_70845	1
24556_106777	1
23676_23984	1
24176_24533	1
23859_24425	1
24669_104379	1
104533_108110	1
108119_127213	1
23767_70875	1
24598_98720	1
24690_90555	1
23854_23893	1
23889_24131	1
24478_50768	1
23728_23798	1
23886_23979	1
23728_145890	1
23767_24193	1
23792_23920	1
23740_24593	1
24404_24533	1
24455_108371	1
23800_23893	1
24415_24504	1
24672_34925	1
24619_132129	1
132372_132541	464
23854_23974	1
24472_144124	1
24106_108859	1
23946_24593	1
24632_144125	1
23942_24572	1
23992_24386	1
23968_24533	1
24807_144121	1
24532_24596	1
23865_23935	3
23943_24542	1
23873_24509	1
23860_24128	1
24117_24491	2
23865_23936	1
23938_24533	1
23881_24369	1
24478_24570	1
24297_24348	1
24591_143244	1
24141_24407	1
24248_24310	1
24176_24348	1
24617_144122	1
24417_24610	1
24033_24257	1
24609_140983	1
24374_150945	1
24647_51469	1
24310_24491	1
24376_24533	1
24016_34073	1
34081_140463	1
24033_47092	1
24281_24369	1
24141_24476	1
24108_24303	1
24807_91104	1
24678_69380	1
24133_24218	1
24807_43816	1
24147_24229	1
24319_24515	1
24650_52774	1
24305_24376	1
24260_116239	1
24152_50659	1
24480_24610	1
24382_52741	1
24499_24584	1
24321_24413	1
24663_98656	1
24376_109377	1
24669_68689	1
24716_144110	1
24680_50693	1
24661_70787	1
24324_24413	1
24669_143615	1
24346_24413	1
24647_66364	1
24582_66364	1
24714_35088	1
24641_98662	1
24714_103514	1
24382_24446	1
24630_35020	1
24632_98541	1
24647_91192	1
24647_69446	1
24669_58363	1
58501_92916	1
24687_52691	1
24706_96493	1
24532_24622	1
24455_109040	1
24654_143953	1
24552_24605	1
24654_64441	1
64601_127166	1
24649_70864	1
24570_69446	1
69592_69924	177
24669_82862	1
24669_70347	1
24617_52720	1
24584_132129	1
132372_132510	141
24621_35020	1
24578_70966	1
24669_51554	1
24609_35004	1
24687_70578	1
24639_24783	1
24838_25402	1
24904_28072	1
25456_27926	1
25065_136705	1
25038_118646	1
25029_132129	1
132372_132488	69
25468_132138	1
25485_42769	1
24823_25392	1
26250_128537	1
25011_107477	1
107960_108056	1
24823_25407	1
25021_103579	1
26411_62622	1
25024_144153	1
24834_25163	1
24851_81443	1
25011_44148	1
25150_70325	1
25858_26693	1
27055_44466	1
25579_26773	1
24834_26738	3
25103_70953	1
24834_27588	1
24823_26748	1
28156_31464	2
24914_28940	1
24800_25452	1
25056_26465	1
25007_103514	1
24839_25402	1
24905_71803	1
25618_25796	1
24834_30867	1
24842_139727	1
25476_25910	1
25258_98552	1
25141_25196	1
25041_90555	1
24849_25341	1
24823_25322	1
25280_26159	1
25624_26471	1
25476_26381	1
24942_25402	1
24846_26738	1
24834_24872	5
24905_26447	1
24847_26797	1
25058_51778	1
51931_52517	2
25182_52603	1
25132_142540	1
25029_106817	1
24834_25469	2
24834_26159	1
25055_144502	1
25034_35004	1
24834_26729	1
25567_25655	1
25035_66364	1
24830_25133	1
25230_98698	1
25198_25272	1
24834_25471	1
25661_25947	1
24836_25402	1
25034_139696	1
25309_25505	1
25223_25294	1
25223_26241	1
26655_26716	1
26624_143244	1
26338_26454	1
25024_106843	1
24823_24887	1
25066_144057	1
144652_144806	1
24823_108394	1
24907_25149	1
24847_25291	1
25087_60740	1
24818_25172	1
25692_26649	1
25021_143309	1
25041_140986	1
25270_25392	1
24834_24883	1
26200_26418	1
24858_24947	1
25695_26651	1
25747_26159	1
24838_26738	1
27161_144999	1
25607_132129	1
25198_67322	1
25032_38793	1
26264_70520	1
24983_26621	1
25172_69442	1
24847_145093	1
25824_25878	1
26531_29236	1
24905_25385	1
24850_28442	1
25016_25402	1
26326_26381	1
25049_25184	1
28576_28646	1
24918_28062	1
25172_25246	1
24959_25006	1
24834_24903	1
24880_25011	1
26230_26287	1
25468_66364	1
25206_105144	1
24834_28128	1
25607_34999	1
24850_66752	1
24834_27495	1
25050_25154	1
25279_25346	1
25058_106777	1
24846_25341	1
25191_25796	1
24881_25811	1
25172_143226	1
24840_25671	1
26246_26408	1
25172_70906	1
25567_115003	1
115264_133841	1
24912_25169	1
25473_44676	1
25172_25249	1
25656_25716	1
25381_70852	1
25747_26677	1
25121_25184	1
24834_26686	1
24805_25497	1
25520_25574	1
25509_25928	1
24834_24874	1
24834_30869	1
25292_26186	1
26255_110157	1
24865_24951	1
25081_25272	1
26222_26300	1
25639_26201	1
25172_33635	1
25005_26441	1
25472_46205	1
25405_30825	1
25141_26309	1
25327_25504	1
25255_25341	1
26659_52710	1
25277_92940	1
27260_27806	2
26701_108838	1
26032_26363	1
26116_43922	1
26283_104116	1
25758_26241	1
25783_26228	1
25861_26201	1
26266_112448	1
27036_27662	1
25976_35632	1
26222_26271	1
26571_62015	1
62021_75927	1
26500_27079	1
26654_27030	1
26622_51456	1
29067_29662	1
27599_103346	1
27652_28514	2
28656_33635	1
27745_28980	1
27649_33635	1
27244_51716	1
52035_52508	24
27652_28478	1
28611_29455	1
30048_33635	20
28624_29455	1
27748_28987	1
28809_43947	1
29064_36192	1
34227_34447	1
30039_33635	1
30048_32296	1
32381_139912	1
30126_51638	1
30178_97588	1
30874_144166	1
30431_144108	1
30539_132121	1
30458_30526	1
30734_30801	1
30628_30763	1
30726_31269	1
30827_30874	1
31176_31300	1
30791_30915	1
31234_31300	1
31619_31688	1
30645_30954	1
31172_31325	1
30269_30487	1
31385_31750	1
30520_30876	1
31263_31307	1
30628_30909	1
30651_30697	1
30368_30451	1
30674_30744	1
30459_30522	1
30861_30928	1
31176_31298	3
30698_35071	1
30766_40401	1
30783_30984	1
30840_36087	1
31971_32478	1
33485_33635	2
33433_40501	1
33887_43207	1
34120_52453	1
34854_36441	1
34901_35079	1
34253_52057	1
34374_52266	1
34842_51547	1
36249_87840	1
35027_35113	1
36532_136965	1
35809_62466	1
62481_131992	1
132008_146218	1
35534_35587	1
35357_36155	1
35051_35386	1
35032_35860	1
35045_35210	1
35627_36128	1
35045_91333	1
35053_35284	2
35073_35293	1
35123_144815	1
37726_72018	1
35295_72516	1
36265_49350	1
49475_92935	1
36181_51638	1
35053_35285	2
36712_133172	1
35570_35614	1
35311_39824	1
36270_41980	1
35035_38941	1
35240_39072	1
35032_144332	1
35881_43714	1
35047_71713	1
37018_37076	1
37411_37490	1
35045_35272	1
35121_35178	1
35172_36257	1
35425_144346	1
36273_66278	1
35113_36158	1
36573_67352	1
35878_129864	1
129878_131002	1
36347_127150	1
35548_35599	1
35820_145304	1
35537_66290	1
37006_40205	1
36176_36334	1
35695_134281	1
35457_35530	1
35565_35650	1
35798_36120	1
35295_35414	1
35380_145052	1
35064_35821	1
35773_36334	1
35521_98714	1
36270_67966	1
35240_35282	1
35069_38735	1
35528_144805	1
35027_35755	1
35275_36182	1
35791_36632	1
35909_37076	1
35275_35408	2
35725_36131	1
36069_36665	1
35719_92561	1
35578_98680	1
37005_37449	1
35035_35099	1
36572_36647	1
36242_37718	1
35520_35860	1
35561_36081	1
35027_70491	1
35195_35236	1
35039_35105	1
36091_58745	1
58924_122210	1
35548_150917	1
35077_43863	1
36249_46504	1
46625_127170	1
35220_35798	1
35230_35855	1
35039_35273	1
36249_103458	1
35537_70457	1
36055_36155	1
35256_103514	1
103804_144106	1
145670_145851	126
35402_39285	1
35546_130014	1
35163_35319	1
36695_36743	1
35045_35288	1
35286_81564	1
35148_36174	1
35490_99835	1
36123_108993	1
35442_118704	1
35926_35983	1
35035_40189	1
35578_143213	1
35032_35099	2
35181_35319	1
35824_35860	2
35891_35983	1
35077_36231	1
35837_40661	1
35155_35715	1
36176_36302	1
36702_36857	1
36332_37514	1
35301_36098	1
35809_36231	1
35464_35507	1
35719_37577	1
37583_45121	1
35237_35637	1
35233_104347	1
35070_145478	1
35049_35285	1
35138_36089	1
35548_35587	1
36098_98541	1
36934_37534	1
35121_145433	1
35195_35737	1
35367_35430	1
36258_98482	1
35508_35607	1
35427_53161	1
35537_143974	1
35105_35755	1
35478_37773	1
37264_117836	1
35528_51730	1
35117_35737	1
35085_103546	1
35035_35242	1
36258_81959	1
35049_36180	1
35049_66915	1
35582_35695	1
36249_50436	1
50561_70595	1
35936_36049	1
36623_36762	1
36085_36131	1
35174_35521	1
35248_35304	1
35528_35785	1
35045_35173	1
35599_35917	1
35487_35599	1
35262_107208	1
35045_35626	1
35129_35182	1
35027_35088	1
35809_35983	1
35528_35690	1
35896_66365	1
35601_35650	1
35745_35818	1
35578_35671	1
35845_35903	1
36079_36225	1
35297_35932	1
35053_35129	1
36014_36049	1
35291_35975	1
35670_36038	1
35377_145027	1
35891_37271	1
35487_35628	1
35561_35975	1
36847_36924	1
35098_35959	1
35286_35424	1
35330_108532	1
35452_91333	1
35286_144866	1
35352_76236	1
35548_35607	1
35631_35759	1
35761_36120	1
35448_79653	1
35184_36040	1
36866_83920	1
35352_36112	1
36050_37282	1
37355_38288	1
35508_35566	1
36091_103557	1
35753_36408	1
36524_37307	1
35551_35695	1
36793_143272	1
36249_94248	1
36038_37095	1
35665_35761	1
35855_35962	1
36137_66364	1
36448_37612	1
36185_36669	1
36233_98898	1
36524_36565	1
36048_50668	1
52829_144027	1
36685_36731	1
38699_38741	1
36329_51767	1
36356_37522	1
39193_39362	1
40252_40335	1
37173_38610	1
38233_66364	1
38104_98693	1
39979_40022	1
38653_66364	1
38168_66435	3
38532_39263	1
39331_39410	1
38753_69446	1
38753_66364	1
39198_70503	1
39249_43824	1
39249_52237	1
39249_46607	1
39640_66537	1
40198_103557	1
41713_42252	1
41709_42240	2
41709_42246	2
42535_42757	1
42020_43617	1
43668_98707	1
43184_47957	1
42189_96338	1
43047_43239	1
42226_42297	1
42711_42766	1
42823_43156	1
41921_70835	1
42556_52580	1
42703_42766	1
42556_42770	1
42310_43239	1
41918_42762	1
42667_42787	1
41967_43188	1
43532_144137	1
42406_143469	1
42577_43310	1
43632_69446	1
42959_43316	1
43293_43334	1
42979_43020	1
43400_43545	1
42586_42896	1
42823_43090	1
42577_43225	1
42697_42899	1
43636_94475	1
43714_108241	1
43714_52994	2
53141_144123	1
42964_43020	1
43171_43217	1
43365_43448	1
43707_141392	1
43717_143944	1
43630_143606	1
43183_43273	1
43210_43282	1
43707_53011	1
53115_144122	1
43550_46608	1
43153_43217	1
43266_43475	1
43698_96519	1
53054_103472	1
43288_139966	1
43677_132129	1
44590_45689	10
45934_46132	13
44866_45689	17
43826_94331	1
44866_45685	8
44042_93202	1
44798_45689	8
43873_82402	1
44030_66362	1
45793_46331	1
44044_66364	1
43994_106404	1
44090_145048	1
44213_139636	1
45174_46017	1
45034_45689	1
46198_135335	1
44634_44685	1
44866_44937	1
43954_44003	1
44507_45877	1
44130_66362	1
44866_45693	1
44253_46056	1
43925_144166	1
43975_44013	1
44666_80040	1
44765_44833	1
44126_144121	1
44274_144106	1
44398_45166	1
44393_44642	1
43837_43992	1
44437_44491	1
44386_97724	1
97842_97950	30
44595_44640	1
45188_45369	1
43954_44013	1
44798_45685	3
44854_45685	1
44854_45689	1
43956_45113	1
44454_71155	1
45257_46081	1
45112_45201	1
45422_45492	1
44008_44054	1
44000_67264	1
44590_45681	1
44657_45870	1
43872_144639	1
43887_44205	1
44130_144124	1
44052_44368	1
44894_46110	1
44156_44284	1
45258_46120	1
44574_44676	1
43994_98351	1
43887_45124	1
44907_45815	1
43939_44476	1
45223_45831	1
46405_131993	1
131999_146225	1
44072_84181	1
44363_44455	1
44434_143382	1
44044_44176	1
44143_46135	1
44194_52708	1
44734_45597	1
44141_44797	1
44585_45689	1
45409_45689	1
44401_46318	1
44779_45679	1
44743_45015	1
45388_45679	1
46569_54593	1
45883_46017	2
44664_66421	1
44669_66398	1
45092_45438	1
45109_109158	1
45109_50769	1
50775_108880	1
110342_125867	1
45875_45969	1
46105_46149	1
45887_46053	1
46362_46454	1
46242_66364	1
66911_106938	1
46771_48032	4
46950_47296	1
47567_106334	1
46832_47160	1
46762_48032	1
46771_48075	112
46899_97950	1
46613_51630	1
47920_102589	1
47127_144050	1
46896_47162	1
47264_102603	1
47019_132121	1
132380_132519	258
46619_142855	1
47033_92953	1
47157_47211	1
47081_98656	1
47072_52476	1
48719_52715	1
48629_80692	1
49351_52699	1
46666_49351	1
46744_47799	1
46755_48069	1
46680_50662	1
46749_48075	1
46741_48075	1
46859_46906	1
46771_47899	1
48689_52708	1
48711_98590	1
47964_70781	1
48678_52699	1
48090_98552	1
48243_48813	1
48683_140890	1
47877_70677	1
48129_140334	1
47803_70794	1
48047_115267	1
48399_70698	1
48039_70901	1
48707_136229	1
48529_52580	1
48313_48355	1
48525_51710	1
48609_49737	1
49268_52598	1
48739_49491	1
48703_133631	1
48694_52580	1
48725_52556	1
48820_52715	1
48820_52711	1
48952_69502	1
49123_98388	1
49165_52342	1
50470_52577	1
52226_71797	2
50591_52117	1
50376_52162	1
50554_50613	1
51743_52618	1
50542_52585	1
50644_52476	1
50446_52427	1
51336_52727	1
51988_52508	1
52634_52691	1
52004_52517	1
51444_89790	1
51360_114872	1
51455_52587	1
52865_70964	1
50956_140955	1
51831_132143	1
132586_133864	1
52109_52627	1
50982_52557	1
51459_52506	1
52792_66239	1
51054_51097	1
51876_51952	1
52171_52453	1
50739_51711	1
52023_52493	1
50739_51710	1
52281_71797	1
51189_71720	1
50709_50772	1
51956_52517	1
52599_71797	1
51971_52587	1
51305_52587	1
50970_52681	1
51318_144122	1
50997_51108	1
51782_52587	1
51060_143358	1
50785_50932	1
50995_52542	1
51941_52722	1
51931_52473	1
51527_110619	1
110639_144298	1
50991_52598	1
52036_52508	2
51345_52587	1
51939_52587	1
50748_52517	1
50744_52517	1
52008_52591	1
51768_52579	1
51944_71797	1
50794_143498	1
51589_51760	1
51504_51797	1
52165_52219	1
52419_66029	1
66282_71796	2
52157_52245	1
50926_94471	1
51459_52217	8
52021_71797	1
50705_96199	1
52233_61913	1
51339_52427	1
50918_70916	1
50952_52636	1
52332_71794	1
50760_98575	1
51156_51907	1
50709_51108	1
50878_52603	1
50995_52517	1
51931_52668	1
50847_51977	1
50925_70763	1
50966_52487	1
50970_52476	1
52460_52526	1
50688_52493	1
50800_51952	1
51540_70703	1
50774_52544	1
52543_71793	1
52034_52508	4
51939_52586	1
50775_52544	1
52277_52587	1
50847_52578	1
51699_52579	1
51018_98522	1
51833_52234	1
50823_97144	1
51145_51877	1
51964_52579	1
51286_71783	1
51024_52508	1
51645_52308	1
51405_52540	1
51459_52681	1
52800_144057	1
51099_51731	1
52248_52575	1
51540_51764	1
51915_51956	1
50927_52603	1
51033_52198	1
52444_55880	1
50940_94352	1
50736_51195	1
51900_52612	1
50995_52497	1
50929_94473	1
50725_51701	1
50800_51961	2
51309_52573	1
51987_52705	1
52021_52508	1
50940_70901	1
50735_52517	1
51331_52691	1
50770_51840	1
50714_51297	1
52691_71793	1
51820_71800	1
52260_65978	1
66222_71694	1
50991_52517	1
50982_52485	1
50814_52576	1
50847_52626	1
50772_52508	1
50780_66367	1
50780_66362	67
66731_66909	1
50783_66367	2
50783_66369	1
50783_66363	1
50796_52802	1
50783_66368	1
50787_66376	2
50774_66398	1
50780_58396	3
50775_70503	1
50790_66375	1
50785_66369	1
50782_66364	1
50775_51770	1
51185_51280	1
51979_52708	1
52492_52684	1
50949_52603	1
