barcode	Count
1_226_292_1621	1
1_303_365_1630	1
1_1363_1539_1630	1
1_107_200_1624	1
1_273_898_1630	1
1_395_1569_1624	2
1_125_1287_1630	1
1_1160_1211_1623	2
1_613_682_1630	3
1_1067_1265_1624	1
1_1127_1303_1630	1
1_396_1572_1630	1
1_395_1539_1630	1
1_227_388_1630	1
1_539_636_1426_1529_1555	1
1_671_732_1427	1
1_262_312_1630	2
1_100_186_1630	1
1_495_898_1630	2
1_502_823_1597	1
1_303_426_1630	1
1_55_1235_1628	1
1_944_1126_1630	1
1_1282_1426_1501	1
1_952_1072_1630	1
1_221_1211_1630	1
1_10_550_1624	2
1_562_907_1630	1
1_327_426_1629	1
1_226_281_1630	1
1_411_494_1434	2
1_15_525_1630	1
1_741_1479_1496	1
1_68_1337_1630	2
1_179_311_1621	1
1_507_840_1630	1
1_294_1529_1630	5
1_143_214_1628	1
1_40_940_1630	1
1_988_1100_1630	1
1_1085_1165_1630	6
1_227_429_1630	1
1_175_1252_1630	1
1_479_586_1628	1
1_624_682_1630	2
1_273_636_1629	1
1_1402_1506_1607	1
1_91_221_1630	1
1_279_342_1630	1
1_122_1287_1630	5
1_1032_1100_1630	3
1_395_1567_1630	2
1_1282_1574_1630	1
1_1326_1386_1621	1
1_15_714_1630	3
1_150_1287_1630	6
1_281_823_1630	1
1_245_306_1630	1
1_179_245_1621	2
1_404_1002_1630	1
1_129_1219_1630	1
1_290_1527_1624	2
1_1326_1506_1630	1
1_303_456_1630	1
1_1184_1287_1630	1
1_1056_1173_1630	1
1_777_1015_1630	1
1_194_1242_1625	2
1_652_872_1627	1
1_1213_1270_1630	1
1_1528_1583_1606	1
1_854_1392_1630	1
1_808_918_1630	1
1_185_1257_1618	1
1_1496_1550_1624	1
1_995_1040_1630	1
1_325_804_1622	1
1_1217_1312_1630	1
1_741_1087_1630	1
1_1323_1385_1630	1
1_777_840_1206_1300_1612	1
1_581_640_1621	2
1_1175_1347_1558	1
1_613_688_1630	2
1_179_1257_1630	4
1_1456_1536_1628	1
1_747_1072_1565	1
1_1471_1562_1630	2
1_448_499_1630	1
1_1290_1409_1630	1
1_107_1256_1630	1
1_1121_1165_1630	2
1_987_1100_1628	1
1_1019_1572_1630	1
1_867_1015_1614	3
1_10_354_1624	1
1_179_1254_1630	10
1_976_1479_1621	1
1_1367_1479_1630	1
1_529_732_1621	1
1_1080_1135_1630	1
1_194_1265_1630	4
1_220_928_1630	2
1_952_1002_1630	3
1_1056_1165_1280	4
1_741_1409_1501	1
1_129_1270_1627	2
1_107_1254_1630	1
1_91_227_1028	1
1_747_1140_1624	1
1_1282_1344_1630	1
1_528_1015_1630	1
1_1439_1488_1551	1
1_56_443_1280	1
1_638_963_1252	1
1_495_636_1630	1
1_1013_1409_1630	1
1_623_714_1630	1
1_395_1564_1630	1
1_179_243_1630	3
1_1282_1546_1628	1
1_741_1347_1630	2
1_456_546_1343	1
1_423_724_1279	1
1_395_1577_1630	1
1_536_799_1630	1
1_327_385_1630	1
1_179_325_1628	1
1_179_395_1623	1
1_632_705_1630	1
1_1127_1195_1630	1
1_179_1248_1630	4
1_129_1286_1630	2
1_515_640_1630	1
1_890_1037_1630	1
1_495_1040_1624	1
1_179_1252_1630	25
1_1213_1287_1629	1
1_20_714_1628	1
1_495_1044_1630	1
1_1282_1558_1630	1
1_179_1249_1630	11
1_1243_1329_1630	1
1_398_1572_1630	2
1_197_431_1614	1
1_44_177_1268_1550_1630	1
1_130_1287_1630	1
1_526_1072_1628	1
1_451_593_1630	1
1_137_1287_1595	1
1_613_774_1630	1
1_1345_1409_1630	3
1_1222_1506_1630	1
1_547_840_1630	1
1_211_267_981	3
1_490_546_1630	1
1_985_1044_1618	1
1_134_186_510	1
1_984_1108_1630	1
1_62_1126_1630	1
1_129_227_1630	2
1_1032_1245_1630	1
1_514_1572_1628	1
1_236_333_607_898_1630	1
1_179_1337_1629	3
1_236_1287_1630	1
1_741_1146_1630	3
1_737_795_1630	1
1_236_1321_1630	1
1_1026_1337_1630	1
1_510_953_1630	1
1_332_1249_1630	1
1_840_1037_1624	1
1_777_823_1624	1
1_497_619_1630	1
1_562_682_1630	3
1_212_1506_1630	1
1_549_1087_1572	1
1_395_483_1557	1
1_33_705_1574	1
1_1057_1126_1630	1
1_502_1409_1630	1
1_510_1002_1630	1
1_741_1072_1626	7
1_536_1287_1630	1
1_167_1250_1630	1
1_1282_1392_1630	1
1_129_1290_1630	2
1_867_1058_1630	1
1_526_940_1630	1
1_181_1249_1345_1409_1630	1
1_1032_1140_1626	1
1_747_1178_1630	1
1_1206_1250_1630	1
1_638_751_1630	1
1_226_267_1371	1
1_741_940_1506	1
1_741_840_1630	3
1_262_1386_1500	1
1_1013_1300_1630	1
1_867_918_1629	1
1_613_751_1630	1
1_741_1287_1630	1
1_1310_1445_1630	1
1_179_1258_1630	2
1_736_1140_1596	1
1_239_297_1630	1
1_1433_1479_1630	2
1_100_1249_1630	2
1_1439_1588_1630	1
1_294_1530_1630	1
1_1127_1235_1630	2
1_53_124_1630	1
1_675_732_1630	1
1_389_721_1629	1
1_1160_1206_1625	1
1_1368_1479_1626	2
1_1003_1125_1630	1
1_150_1296_1626	1
1_608_783_1630	1
1_1282_1337_1630	4
1_145_1293_1629	2
1_507_1140_1627	1
1_786_865_1630	1
1_976_1249_1629	1
1_526_898_1629	1
1_892_982_1630	1
1_683_777_1630	1
1_491_1165_1630	1
1_502_1015_1629	1
1_840_966_1630	1
1_840_940_1630	1
1_613_667_1630	1
1_747_1337_1630	1
1_1310_1399_1630	1
1_752_823_1630	2
1_1181_1249_1630	1
1_777_918_1630	2
1_741_1211_1630	4
1_196_1287_1614	1
1_495_1165_1626	1
1_234_1337_1630	1
1_413_730_1626	1
1_150_1126_1630	1
1_741_1140_1622	1
1_1399_1562_1629	2
1_303_724_1625	1
1_735_840_1629	1
1_100_160_1623	1
1_1032_1287_1630	1
1_1236_1519_1629	1
1_719_820_1630	1
1_741_1126_1630	4
1_1384_1506_1622	1
1_146_1293_1630	1
1_449_546_799	1
1_1154_1337_1629	1
1_129_1284_1630	6
1_1346_1409_1630	2
1_365_494_1630	1
1_213_1072_1609	1
1_395_1058_1628	1
1_432_619_1609	1
1_809_898_1630	1
1_1456_1506_1630	2
1_155_1237_1549	1
1_177_1245_1630	1
1_1056_1536_1630	1
1_1186_1237_1630	1
1_525_928_1630	1
1_129_1289_1630	1
1_526_1519_1579	1
1_613_823_1630	1
1_944_1081_1630	1
1_179_1265_1624	2
1_407_494_1630	1
1_549_872_1282_1550_1630	1
1_149_1293_1630	1
1_129_1282_1630	5
1_33_141_1625	1
1_1121_1498_1630	1
1_195_1265_1629	1
1_448_607_1630	1
1_1076_1146_1630	1
1_477_588_1282_1550_1630	1
1_325_546_1626	1
1_119_1265_1630	1
1_741_1337_1630	2
1_1077_1399_1554	1
1_1399_1499_1630	1
1_1323_1399_1630	1
1_412_456_1022	1
1_129_1285_1630	2
1_890_1190_1625	1
1_1160_1479_1609	1
1_119_267_296	1
1_75_323_1630	1
1_44_97_1280	1
1_812_889_1630	1
1_184_1249_1630	1
1_566_765_1630	1
1_201_1100_1625	1
1_143_1300_1630	2
1_507_1182_1630	1
1_952_1249_1623	1
1_805_1165_1629	1
1_747_898_1630	1
1_501_1072_1611	1
1_507_1159_1630	1
1_1243_1303_1630	1
1_741_1002_1630	1
1_227_1040_1630	1
1_741_1457_1630	1
1_602_1386_1628	1
1_1023_1479_1630	1
1_33_186_1630	1
1_549_940_1625	1
1_1217_1300_1630	1
1_655_724_1628	1
1_495_1135_1277	1
1_529_670_1630	1
1_1127_1185_1280	1
1_201_1524_1629	1
1_777_1337_1482	1
1_536_605_1626	1
1_323_408_1630	1
1_545_1146_1630	1
1_1486_1550_1629	1
1_411_966_1629	1
1_325_1072_1630	1
1_107_195_1626	1
1_502_1159_1630	1
1_649_714_1630	1
1_840_928_1630	1
1_932_1337_1625	1
1_1296_1562_1630	1
1_290_1524_1630	1
1_179_1270_1630	1
1_10_186_1626	1
1_747_1037_1630	1
1_1093_1362_1630	1
1_284_501_1630	1
1_741_1245_1630	1
1_890_949_1630	1
1_944_1421_1630	1
1_945_1337_1629	1
1_507_1399_1626	1
1_821_872_1630	1
1_1181_1562_1630	1
1_1310_1394_1629	1
1_150_1245_1630	2
1_286_1072_1630	1
1_952_1386_1626	1
1_938_1211_1630	1
1_1243_1377_1630	1
1_1105_1249_1625	1
1_562_640_1630	2
1_27_87_1625	1
1_1230_1514_1630	1
1_411_546_1630	1
1_1032_1159_1630	2
1_757_918_1500	1
1_1003_1081_1630	3
1_332_546_1630	1
1_502_1237_1630	1
1_1085_1146_1630	1
1_521_1433_1614	1
1_119_245_1630	1
1_562_1519_1628	1
1_890_960_1630	1
1_483_550_1630	1
1_977_1249_1630	1
1_290_1526_1630	1
1_129_243_1630	1
1_747_1199_1280	1
1_1065_1182_1626	1
1_741_1165_1623	1
1_507_1002_1629	1
1_749_1015_1630	1
1_1061_1572_1629	1
1_1213_1409_1630	1
1_512_1293_1630	1
1_270_456_1629	1
1_53_104_1630	1
1_1241_1572_1629	1
1_1003_1040_1630	1
1_1003_1337_1630	1
1_511_1159_1630	1
1_10_1002_1610	1
1_907_966_1630	1
1_411_465_1630	1
1_990_1040_1630	1
1_689_1037_1630	1
1_442_1044_1629	1
1_952_1027_1626	1
1_502_1293_1630	1
1_547_940_1630	1
1_1261_1433_1597	1
1_526_640_1277	1
1_1237_1347_1609	1
1_404_456_1630	1
1_461_1457_1630	1
1_33_354_1625	1
1_236_451_1630	1
1_1326_1426_1467	2
2_757_840_1282_1550_1611	1
2_612_1126_1625	1
2_400_1572_1630	1
2_303_367_1206_1316_1630	1
2_587_640_1630	1
2_389_508_755	1
2_294_820_1630	1
2_423_478_1630	1
2_1042_1146_1630	1
2_719_783_1618	1
2_273_682_1475	2
2_280_1015_1630	1
2_221_375_1630	1
2_741_1190_1621	1
2_712_795_1630	1
2_749_936_1630	1
2_162_403_1630	1
2_68_128_1609	1
2_1094_1159_1630	1
3_1032_1100_1274_1562_1628	1
3_867_1006_1608	1
3_510_872_1624	1
3_244_388_1614	1
3_1013_1081_1624	1
3_290_640_1630	1
3_1345_1451_1599	1
3_1065_1572_1626	1
3_562_636_1630	2
3_1373_1479_1629	1
3_806_1165_1629	1
4_100_163_1451	1
4_1253_1457_1475	1
4_262_325_1630	1
4_77_141_1626	1
4_638_688_1629	1
4_1081_1159_1630	1
4_638_804_1630	1
4_812_1245_1630	1
4_1109_1211_1618	1
4_1243_1366_1630	1
4_234_1002_1630	1
4_515_1173_1627	1
4_1310_1572_1630	1
4_700_918_1371	1
4_1121_1199_1630	2
4_700_823_1630	2
4_675_724_1630	1
4_840_1002_1127_1211_1630	1
4_33_1539_1630	1
5_1256_1321_1630	1
5_227_375_1630	1
5_107_177_1630	1
5_932_1003_1606	1
5_867_1203_1629	1
6_822_1146_1544	1
6_44_550_1630	1
6_262_384_1613	1
6_952_1347_1508	1
6_1121_1178_1630	2
6_1064_1159_1630	1
6_963_1087_1630	1
6_179_1255_1606	1
6_1032_1572_1630	1
6_263_354_1630	1
6_279_1519_1585	1
6_1179_1550_1630	1
6_451_1058_1206_1457_1630	1
6_1237_1337_1630	1
6_719_1064_1565	1
6_1363_1457_1612	1
6_286_823_1630	1
6_27_252_1630	1
6_273_431_1625	1
6_15_820_1630	1
6_1080_1159_1630	1
6_640_928_1629	1
6_604_1249_1630	1
7_757_840_1625	1
7_1244_1550_1630	1
7_1007_1072_1628	1
7_747_1399_1630	1
7_645_714_752	1
7_741_1433_1626	1
7_1282_1353_1626	1
7_448_1072_1630	1
7_1426_1491_1630	1
8_525_940_1627	2
8_719_898_1611	1
8_741_898_1625	1
9_846_953_1630	1
9_201_429_1621	1
9_852_1572_1630	1
9_179_1173_1624	1
9_1345_1433_1629	1
9_461_572_1630	1
9_741_1058_1630	1
9_840_953_1630	1
10_20_267_1630	1
10_495_940_1627	1
10_510_918_1621	1
10_952_1100_1630	1
11_169_1015_1630	1
11_286_840_1630	1
11_950_1409_1623	1
12_136_1300_1625	1
12_404_940_1551	1
12_1426_1502_1625	1
12_395_1568_1622	1
13_741_918_1630	1
15_21_1126_1629	1
17_389_960_1624	1
17_1112_1242_1630	1
17_325_1002_1630	1
18_867_1040_1630	2
18_365_443_1630	1
19_512_1105_1626	1
19_747_1002_1630	1
19_950_1211_1630	1
21_562_658_1624	1
22_286_1433_1630	1
23_391_898_1625	1
23_29_333_1609	1
23_640_1087_1630	1
24_245_338_536_586_952_1126_1630	1
24_434_619_1627	1
25_1077_1426_1630	1
27_1290_1581_1618	1
28_226_319_1627	1
29_179_398_1630	1
32_281_940_1614	1
32_661_751_1624	1
33_976_1572_1630	1
33_668_820_1546	1
34_236_309_1628	1
35_211_305_1421	1
36_107_1283_1548	1
37_638_732_1630	1
38_411_1126_1627	1
41_533_1195_1279	1
42_216_267_1630	1
45_325_456_987	1
50_890_953_1536	1
50_56_494_1596	1
52_834_940_1630	1
60_640_1165_1630	1
63_273_1072_1613	1
67_1310_1457_1630	1
94_840_919_1625	1
98_194_333_1630	1
98_1013_1185_1630	1
98_236_329_1629	1
110_960_1126_1630	1
116_366_1126_1630	1
126_395_872_1630	1
142_747_1409_1619	1
142_977_1072_1630	1
145_1268_1324_1630	1
163_1056_1159_1630	1
166_613_1040_1621	1
167_786_1100_1243_1312_1629	1
198_536_1159_1345_1514_1630	1
202_1424_1479_1630	1
202_209_1140_1630	1
202_451_495_1621	1
208_735_1015_1630	1
215_399_456_1206_1300_1630	1
223_242_966_1630	1
234_1160_1384_1630	1
264_747_1265_1609	1
269_932_1015_1630	1
277_846_1015_1630	1
310_316_823_1371	1
320_890_1072_1630	1
407_736_1081_1629	1
490_741_1254_1630	1
571_1384_1550_1629	1
587_1399_1479_1630	1
601_952_1195_1630	1
732_1274_1347_1630	1
860_870_1081_1538	1
