barcode	Count
1_150_1296_1630	13
1_273_456_1610	1
1_932_1015_1630	4
1_156_1312_1630	4
1_100_1126_1630	14
1_822_918_1630	1
1_323_438_610	1
1_973_1081_1630	3
1_179_1405_1630	2
1_952_1037_1630	4
1_468_1126_1630	5
1_159_1126_1630	28
1_236_354_1630	3
1_216_281_770	1
1_515_636_1630	2
1_389_680_1630	1
1_332_1146_1630	20
1_327_438_504	29
1_353_1092_1630	6
1_840_1002_1630	3
1_613_872_1630	10
1_777_823_1630	9
1_167_1337_1630	28
1_163_1321_1630	14
1_161_1312_1630	1
1_538_688_1630	1
1_179_1337_1630	66
1_343_1100_1614	4
1_179_1309_1630	5
1_10_1126_1630	3
1_343_1126_1630	30
1_668_810_1104	2
1_134_186_1630	4
1_536_1037_1104	3
1_735_840_1614	1
1_377_473_1032	1
1_840_1287_1630	2
1_254_609_1614	1
1_143_1316_1630	14
1_1121_1185_1628	2
1_495_849_1216	1
1_526_1002_1630	2
1_1268_1316_1630	1
1_143_1312_1630	21
1_1048_1126_1630	2
1_533_1040_1630	1
1_150_1298_1630	27
1_152_301_1630	1
1_58_1100_1628	1
1_75_1265_1630	1
1_221_1337_1624	1
1_1160_1211_1630	5
1_150_1312_1630	149
1_279_1337_1630	1
1_75_288_1104	15
1_451_1040_1630	13
1_222_910_1630	1
1_33_120_1012	1
1_136_1287_1630	1
1_167_1316_1630	1
1_150_1562_1630	1
1_68_1457_1630	20
1_809_1337_1630	1
1_549_1044_1630	1
1_496_1100_1628	1
1_1086_1165_1373	1
1_273_1300_1630	5
1_495_910_1630	1
1_840_966_1630	1
1_1356_1433_1630	1
1_1302_1398_1630	1
1_332_966_1104	1
1_334_1120_1630	10
1_179_1040_1630	10
1_33_1433_1630	8
1_777_872_1630	19
1_150_234_1630	1
1_179_1300_1630	24
1_147_1293_1630	26
1_608_1037_1621	1
1_449_1120_1630	16
1_867_918_1614	7
1_449_1479_1630	1
1_451_1173_1630	3
1_867_942_1611	2
1_27_1426_1630	5
1_311_1316_1630	3
1_53_1105_1630	20
1_327_1113_1630	1
1_134_1287_1630	33
1_982_1087_1614	1
1_303_1300_1612	1
1_179_227_1630	5
1_613_1231_1460	1
1_857_1037_1555	1
1_989_1165_1630	1
1_1154_1337_1630	1
1_143_1291_1630	8
1_840_898_1104	6
1_477_977_1630	23
1_423_1040_1104	18
1_359_1457_1630	1
1_799_1126_1630	9
1_962_1058_1372	1
1_500_1058_1580	1
1_143_195_1630	4
1_211_1293_1630	2
1_158_1312_1630	2
1_840_1120_1614	1
1_377_439_1628	3
1_211_456_1630	1
1_699_1126_1630	1
1_335_1040_1630	4
1_700_1265_1630	1
1_1373_1426_1614	2
1_340_1081_1630	8
1_986_1037_1462	1
1_1363_1433_1630	2
1_1032_1165_1630	7
1_1032_1171_1630	5
1_1282_1344_1630	1
1_100_1347_1630	2
1_362_1015_1624	1
1_216_1293_1630	1
1_260_1126_1630	3
1_179_786_1104	1
1_434_1040_1104	20
1_1365_1433_1630	10
1_389_1126_1630	2
1_1081_1300_1630	9
1_211_267_1630	4
1_160_1337_1630	4
1_216_1242_1630	1
1_700_1506_1594	1
1_538_619_1630	1
1_701_1126_1630	1
1_400_1044_1630	1
1_129_243_327	1
1_313_381_1614	1
1_327_1058_1630	4
1_638_724_1630	2
1_468_970_1104	3
1_477_973_1104	13
1_353_1040_1615	1
1_332_1159_1630	14
1_362_1105_1630	1
1_179_301_1630	4
1_212_1312_1630	1
1_273_1126_1624	2
1_389_1100_1630	5
1_423_976_1605	1
1_215_705_1104	1
1_506_619_1630	1
1_346_1100_1630	1
1_476_1140_1630	2
1_890_949_1630	1
1_179_510_1630	1
1_549_953_1104	3
1_1384_1457_1630	2
1_303_688_1630	1
1_236_309_1628	2
1_1160_1249_1630	3
1_273_1265_1630	1
1_150_354_1630	4
1_615_1126_1630	2
1_1190_1457_1630	1
1_700_1409_1478	1
1_569_823_1630	1
1_179_1270_1628	3
1_55_1040_1625	1
1_399_1040_1104	2
1_932_1184_1630	1
1_852_928_1614	1
1_173_1347_1630	1
1_1076_1514_1630	1
1_143_1337_1630	6
1_353_1426_1630	5
1_143_370_1630	1
1_221_1300_1630	3
1_897_1015_1630	1
1_1160_1479_1630	1
1_10_141_1630	6
1_525_597_1032_1126_1630	1
1_994_1211_1630	1
1_638_823_1104	6
1_143_1287_1630	2
1_694_1235_1561	1
1_327_1337_1630	14
1_892_982_1630	1
1_694_1300_1630	1
1_536_1110_1148	6
1_1013_1386_1630	1
1_395_456_1101	2
1_493_546_1630	1
1_542_1044_1630	1
1_506_1015_1630	5
1_786_1126_1628	1
1_143_751_1104	1
1_236_1255_1630	9
1_136_1300_1629	3
1_795_949_1630	1
1_332_1287_1630	1
1_1364_1433_1630	1
1_355_1100_1630	1
1_260_1321_1630	1
1_91_1124_1630	12
1_136_1293_1459	2
1_507_1120_1630	1
1_281_1337_1630	1
1_154_1316_1630	1
1_995_1040_1630	1
1_1003_1117_1630	1
1_952_1044_1630	3
1_332_1211_1630	2
1_327_1316_1630	6
1_1092_1165_1630	1
1_1217_1433_1630	5
1_107_640_1628	1
1_262_349_1630	1
1_260_1300_1630	2
1_212_1409_1630	1
1_668_802_1032	2
1_1088_1159_1630	1
1_840_947_1595	4
1_1032_1110_1630	8
1_327_1293_1614	1
1_353_1109_1630	3
1_365_960_1614	2
1_747_1072_1630	1
1_395_1081_1614	1
1_245_640_1630	1
1_1408_1457_1614	1
1_468_1120_1630	3
1_179_252_327	14
1_501_1550_1614	1
1_461_823_1630	2
1_143_1310_1630	4
1_608_1409_1630	1
1_468_974_1630	1
1_138_1300_1630	7
1_749_840_1580	2
1_327_967_1630	1
1_1244_1433_1630	1
1_852_1126_1630	8
1_1080_1457_1579	1
1_495_1433_1502	1
1_134_1110_1630	3
1_222_1502_1628	1
1_815_898_1630	1
1_1130_1457_1627	1
1_327_1015_1630	1
1_1182_1312_1624	2
1_193_245_1630	1
1_479_982_1630	2
1_468_531_1606	1
1_144_1287_1630	6
1_327_1110_1624	1
1_107_1352_1630	9
1_737_898_1100	1
1_327_783_1077	5
1_91_1126_1630	1
1_451_520_1630	4
1_852_1337_1630	4
1_1160_1237_1628	3
1_279_1300_1617	1
1_711_1433_1614	1
1_507_947_1627	3
1_461_1344_1629	1
1_850_918_1614	1
1_227_1253_1628	2
1_1081_1321_1630	1
1_129_217_404_653_743	1
1_700_1146_1624	1
1_327_1300_1630	9
1_1106_1433_1630	1
1_107_1293_1614	1
1_134_1312_1630	3
1_1528_1572_1630	3
1_493_1002_1443	1
1_10_597_1630	1
1_638_872_1630	5
1_699_1479_1496	1
1_129_1270_1630	9
1_270_1337_1630	1
1_91_146_1104	1
1_179_1111_1630	3
1_449_1165_1630	12
1_1070_1126_1630	2
1_477_974_1630	6
1_461_872_1630	2
1_512_955_1372	1
1_193_1270_1630	1
1_952_1165_1577	1
1_506_947_1614	1
1_952_1002_1630	4
1_158_1321_1630	3
1_1142_1433_1630	1
1_487_705_1104	1
1_1027_1146_1630	1
1_150_1037_1104	1
1_75_326_1630	1
1_389_431_614	3
1_147_1316_1630	1
1_162_1321_1611	2
1_486_987_1630	1
1_143_1040_1630	2
1_529_592_1630	1
1_236_1514_1630	6
1_464_783_1630	1
1_477_978_1104	1
1_157_1287_1630	2
1_122_1287_1630	9
1_119_245_1612	1
1_1003_1105_1630	3
1_431_1037_1099	2
1_451_1337_1630	2
1_356_1105_1630	9
1_1087_1133_1630	1
1_263_1300_1630	4
1_327_1386_1630	3
1_262_1293_1630	1
1_615_1044_1605	1
1_840_1108_1279	2
1_1112_1300_1630	1
1_286_1337_1630	1
1_222_714_1630	1
1_303_377_1630	1
1_179_1081_1630	5
1_557_1312_1614	1
1_477_979_1630	2
1_1160_1409_1630	4
1_608_1081_1630	1
1_1032_1072_1630	4
1_1323_1433_1561	1
1_159_1287_1630	1
1_236_1253_1630	6
1_478_1126_1614	1
1_438_1100_1630	1
1_79_301_1104	1
1_786_1159_1630	1
1_353_1173_1630	1
1_138_1287_1630	2
1_150_1126_1630	20
1_777_1457_1630	1
1_1075_1433_1630	2
1_512_640_787	1
1_1032_1146_1630	3
1_1093_1316_1630	2
1_1027_1100_1614	3
1_798_1126_1630	12
1_1358_1426_1545	1
1_179_1000_1630	1
1_320_370_1061	1
1_371_525_1630	1
1_1404_1506_1630	1
1_485_947_1630	1
1_600_872_1104	4
1_260_550_787	1
1_737_947_1630	1
1_327_1404_1630	1
1_719_788_1630	2
1_91_177_303_372_777_840_1547	1
1_196_1126_1630	2
1_401_1058_1104	1
1_368_456_1630	2
1_1310_1386_1630	1
1_557_1002_1104	1
1_211_371_1630	1
1_1043_1399_1630	1
1_795_918_1108	1
1_1081_1457_1630	1
1_506_952_1099	1
1_142_1287_1614	1
1_262_778_1104	1
1_1196_1433_1630	2
1_461_1015_1630	2
1_222_1300_1538	1
1_236_1256_1630	2
1_119_177_401_496_752_918_987	1
1_507_1044_1630	1
1_749_918_1630	1
1_75_1399_1630	1
1_146_1287_1630	3
1_93_227_1621	3
1_332_1140_1630	7
1_528_1146_1556	1
1_749_823_1583	4
1_1123_1457_1630	1
1_461_1300_1624	1
1_139_1300_1486_1550_1630	1
1_1062_1159_1630	1
1_1346_1479_1625	1
1_212_1457_1614	1
1_91_1337_1628	1
1_213_354_1630	1
1_286_1126_1630	1
1_608_1044_1630	1
1_150_1302_1630	3
1_179_1058_1253	2
1_1146_1347_1630	1
1_359_1105_1630	8
1_700_921_1630	1
1_1194_1347_1630	1
1_752_1457_1565	1
1_211_1117_1630	1
1_143_227_1614	2
1_166_1321_1630	1
1_224_1237_1630	1
1_268_636_1282_1344_1628	1
1_179_1135_1630	2
1_66_321_1628	1
1_1373_1479_1594	1
1_613_682_1630	1
1_557_949_1630	1
1_395_1040_1104	2
1_495_1388_1630	1
1_344_1100_1630	3
1_332_443_504	1
1_143_1314_1613	1
1_840_1409_1630	3
1_389_960_1630	1
1_497_640_1628	1
1_981_1087_1630	1
1_68_1119_1630	2
1_167_1105_1630	1
1_171_1347_1628	1
1_316_456_1630	1
1_327_1111_1613	3
1_1282_1426_1630	2
1_752_823_1630	4
1_242_546_1630	1
1_549_1126_1630	3
1_332_1120_1630	2
1_461_958_1630	1
1_890_960_1630	7
1_122_648_1630	1
1_1121_1178_1630	4
1_1418_1514_1630	1
1_1213_1409_1630	2
1_303_386_1630	1
1_262_307_1630	1
1_226_283_1595	1
1_179_1115_1603	1
1_867_932_1630	2
1_143_243_1630	1
1_1213_1321_1628	1
1_260_1265_1630	1
1_173_354_1614	1
1_221_1235_1630	4
1_129_357_1630	1
1_262_1270_1630	3
1_327_1135_1630	3
1_596_648_1630	1
1_260_1399_1630	1
1_251_301_640	1
1_179_391_1585	1
1_148_1293_1630	7
1_175_1337_1630	6
1_550_918_1630	3
1_952_1287_1630	1
1_167_243_1555	1
1_840_1072_1627	1
1_501_910_1630	1
1_119_1270_1630	1
1_867_1015_1546	3
1_1402_1457_1614	2
1_340_1092_1630	3
1_340_1058_1630	1
1_143_1311_1625	2
1_461_571_1611	1
1_852_1316_1630	2
1_737_966_1627	2
1_143_1306_1630	2
1_1282_1356_1630	1
1_1032_1095_1625	1
1_134_1100_1614	1
1_287_1337_1630	1
1_141_1287_1630	4
1_332_940_1630	1
1_970_1211_1628	1
1_340_1126_1630	2
1_777_1115_1630	2
1_1268_1337_1614	1
1_840_1110_1630	3
1_1100_1178_1630	1
1_216_267_784	2
1_1366_1464_1630	1
1_549_1300_1630	1
1_1081_1506_1614	2
1_260_1140_1630	1
1_1093_1386_1628	1
1_216_370_421	1
1_1032_1133_1630	5
1_1077_1146_1491	1
1_279_1321_1630	1
1_332_431_1630	1
1_287_1347_1630	1
1_287_1312_1630	2
1_211_319_1630	1
1_777_840_1179_1232_1573	1
1_719_814_1630	9
1_91_157_463	1
1_270_1300_1630	1
1_377_441_1630	1
1_411_519_1580	1
1_506_1255_1614	1
1_345_1126_1628	1
1_327_982_1614	1
1_1019_1081_1630	1
1_557_1287_1630	1
1_273_1316_1630	1
1_340_424_756	1
1_464_550_674	1
1_747_1081_1614	1
1_461_1040_1104	6
1_211_291_1630	1
1_261_354_1630	1
1_223_1002_1630	1
1_370_898_1630	1
1_141_1312_1630	1
1_222_456_1444	1
1_1003_1081_1630	3
1_286_1300_1630	2
1_995_1159_1630	1
1_449_1050_1104	1
1_1154_1426_1630	2
1_867_995_1602	1
1_1154_1300_1624	1
1_442_494_1614	1
1_262_312_1628	1
1_699_1211_1630	1
1_932_1293_1630	2
1_50_209_427	1
1_1486_1535_1630	1
1_464_597_840_947_1630	1
1_615_1072_1558	1
1_212_267_1630	1
1_175_252_477_976_1373	1
1_495_550_1630	1
1_526_918_1628	2
1_515_1173_1247	1
1_294_354_1373	2
1_129_1291_1630	1
1_294_1126_1614	1
1_495_1195_1626	1
1_153_1108_1630	1
1_129_1316_1630	1
1_1217_1287_1557	1
1_867_931_1630	1
1_100_141_1630	1
1_327_1393_1630	6
1_777_1173_1628	1
1_528_1337_1607	1
1_53_163_784	1
1_1263_1337_1628	2
1_226_282_1614	1
1_749_872_1630	1
1_100_1087_1630	2
1_638_918_1104	1
1_119_1293_1630	3
1_1282_1588_1630	2
1_411_520_726	1
1_284_1146_1630	1
1_986_1100_1630	1
1_153_227_1154	1
1_53_1112_1625	1
1_75_289_1104	1
1_236_1287_1630	4
1_129_210_327	1
1_752_872_1104	2
1_303_565_1614	1
1_1302_1386_1625	2
1_276_1337_1630	1
1_1093_1182_1614	1
1_790_918_1630	1
1_449_1159_1630	4
1_216_318_761	1
1_260_918_1630	3
1_747_1126_1630	2
1_1160_1245_1630	3
1_207_1287_1630	1
1_668_795_1630	1
1_119_169_1104	1
1_175_1360_1630	1
1_1206_1300_1630	2
1_1003_1149_1630	1
1_1068_1126_1630	1
1_294_405_682	1
1_1426_1497_1613	1
1_952_1027_1630	1
1_343_1159_1363	3
1_526_1321_1630	1
1_569_636_1630	2
1_202_1159_1630	1
1_802_898_1630	3
1_991_1044_1630	1
1_29_1100_1614	1
1_973_1040_1630	2
1_479_979_1630	16
1_1373_1457_1630	4
1_490_730_1629	1
1_327_391_1630	1
1_365_1126_1630	5
1_226_317_1614	1
1_497_567_1104	1
1_562_619_1630	3
1_156_1316_1630	1
1_213_1287_1630	1
1_236_1265_1630	1
1_294_1312_1614	1
1_119_227_1625	1
1_212_1300_1630	3
1_91_1497_1628	1
1_1092_1409_1630	1
1_68_327_799	1
1_479_977_1630	2
1_179_1120_1404	1
1_1363_1526_1630	1
1_1388_1457_1625	1
1_719_783_1630	2
1_468_1037_1104	2
1_722_858_1630	2
1_411_1037_1630	1
1_798_947_959	1
1_332_1110_1630	2
1_107_782_1630	1
1_279_918_1630	2
1_987_1044_1630	1
1_262_1124_1628	2
1_432_1037_1630	1
1_737_830_1630	1
1_192_1126_1630	2
1_221_1519_1628	1
1_1424_1479_1630	1
1_1402_1529_1630	1
1_515_590_1104	1
1_236_322_1630	1
1_451_570_1630	2
1_150_714_1630	1
1_797_1126_1630	4
1_91_296_986	1
1_1027_1165_1630	1
1_1345_1399_1630	1
1_1003_1092_1630	4
1_174_1321_1630	2
1_107_190_327_636_1614	1
1_1093_1337_1614	1
1_752_840_1614	5
1_528_1002_1630	1
1_777_1105_1630	1
1_44_245_699	1
1_356_1386_1630	1
1_91_1117_1630	1
1_1519_1581_1629	1
1_353_456_1630	1
1_512_1105_1630	3
1_1259_1409_1614	1
1_194_1140_1630	2
1_694_1126_1628	1
1_179_245_756	3
1_867_978_1625	1
1_179_322_1630	1
1_890_1126_1630	1
1_1373_1474_1630	3
1_468_1044_1630	1
1_140_1287_1630	3
1_694_1347_1630	1
1_1062_1126_1630	1
1_932_978_1628	1
1_262_1276_1630	1
1_1131_1265_1630	1
1_1073_1126_1592	1
1_1282_1584_1630	1
1_608_1126_1585	2
1_303_1329_1629	1
1_119_285_1630	1
1_973_1058_1614	1
1_221_267_1630	1
1_253_1100_1630	1
1_802_872_1630	2
1_451_1109_1630	1
1_700_1015_1420	1
1_150_1309_1630	2
1_585_865_1630	1
1_327_437_1630	1
1_499_611_1630	1
1_468_515_1630	1
1_840_1126_1630	3
1_143_1305_1630	11
1_451_576_1630	1
1_267_1293_1606	1
1_353_407_1614	1
1_1160_1433_1630	2
1_1352_1409_1630	1
1_183_1100_1630	1
1_451_1111_1630	1
1_752_1058_1630	1
1_249_318_1372	1
1_129_1081_1630	1
1_1121_1433_1614	2
1_179_280_1573	1
1_161_1337_1630	6
1_495_1312_1614	1
1_1082_1337_1614	1
1_852_1159_1630	2
1_506_951_1630	5
1_737_777_1104	2
1_327_511_1012	1
1_747_1321_1630	1
1_461_636_1630	3
1_93_1081_1614	2
1_451_1120_1630	1
1_179_340_1032	1
1_1091_1159_1630	1
1_890_1159_1630	1
1_262_395_638_1550_1628	1
1_290_354_1630	1
1_179_1354_1630	1
1_129_1105_1630	3
1_451_558_717	1
1_1456_1550_1630	3
1_1249_1457_1630	1
1_1177_1457_1630	1
1_840_1021_1625	1
1_461_553_1630	1
1_757_823_1630	2
1_857_1211_1628	1
1_1093_1177_1630	2
1_335_918_1507	1
1_506_1040_1104	3
1_451_945_1097	1
1_212_456_1630	1
1_270_1126_1630	1
1_481_1159_1613	1
1_526_1185_1628	1
1_206_918_1626	1
1_1003_1135_1363_1426_1628	1
1_100_163_1630	2
1_973_1015_1628	2
1_53_1081_1630	1
1_423_1015_1104	1
1_1354_1433_1630	1
1_700_1300_1630	1
1_612_1015_1472	1
1_840_949_1104	1
1_801_1146_1630	1
1_512_619_1104	2
1_10_640_1629	3
1_262_379_1630	1
1_1542_1588_1630	1
1_800_1146_1496	3
1_167_1135_1630	1
1_179_743_1091	1
1_260_525_1630	1
1_817_987_1136	1
1_273_1293_1630	1
1_216_682_1630	2
1_245_367_1630	1
1_280_1126_1630	1
1_200_245_1602	1
1_356_872_1585	1
1_1217_1347_1628	2
1_608_1399_1630	1
1_932_985_1627	1
1_150_1319_1630	1
1_1081_1409_1630	1
1_303_380_1372	1
1_1044_1211_1630	1
1_1160_1287_1478	3
1_198_382_1545	1
1_374_1072_1630	1
1_962_1433_1630	1
1_1249_1361_1614	1
1_526_966_1615	1
1_303_432_1614	1
1_596_1108_1630	1
1_226_1242_1630	2
1_353_1124_1630	1
1_172_1321_1630	2
1_179_282_1630	1
1_890_1069_1566	1
1_852_1235_1614	2
1_802_1126_1373	1
1_598_858_1032	1
1_777_858_1591	2
1_143_1326_1630	9
1_58_1108_1630	1
1_495_1386_1623	1
1_867_1242_1630	3
1_613_840_1630	15
1_562_1058_1104	2
1_143_214_1629	1
1_432_487_1630	1
1_150_218_1630	1
1_549_1037_1629	1
1_913_1287_1584	1
1_145_1287_1629	1
1_404_918_1630	1
1_303_362_765	1
1_1345_1479_1629	1
1_165_1321_1630	2
1_140_1321_1630	1
1_1127_1399_1630	2
1_179_1260_1630	1
1_150_204_1630	2
1_10_102_1630	1
1_353_1457_1629	2
1_840_928_1630	1
1_867_1337_1624	1
1_596_1126_1630	1
1_55_550_1630	1
1_1282_1586_1630	1
1_365_503_1630	1
1_10_636_1630	1
1_389_1002_1630	1
1_638_858_1104	7
1_952_1182_1630	2
1_179_1293_1630	3
1_157_1321_1630	6
1_536_609_1104	1
1_1154_1255_1629	1
1_44_1457_1630	2
1_167_1347_1630	2
1_1447_1550_1630	1
1_256_354_1629	1
1_262_466_1630	1
1_262_965_1630	1
1_719_771_1630	3
1_719_898_1629	1
1_284_380_1630	1
1_1368_1514_1630	1
1_551_1126_1629	1
1_44_115_1630	1
1_154_1300_1630	2
1_1032_1409_1630	1
1_411_518_703	1
1_461_1058_1104	3
1_700_975_1630	1
1_353_1135_1630	1
1_40_1457_1630	1
1_1032_1190_1629	1
1_68_1124_1629	2
1_1456_1506_1630	2
1_1192_1433_1630	3
1_411_1117_1630	3
1_840_1100_1629	4
1_229_1002_1104	2
1_585_648_1630	1
1_91_243_1630	3
1_179_964_1630	1
1_461_603_1629	1
1_801_1165_1630	1
1_524_1126_1508	1
1_179_961_1629	1
1_1160_1235_1630	1
1_223_333_1629	1
1_300_1316_1630	1
1_175_1386_1479	1
1_395_732_1630	1
1_638_1112_1630	1
1_786_1165_1630	1
1_468_1100_1625	1
1_461_1081_1630	1
1_335_1386_1630	1
1_607_705_1630	2
1_852_1433_1629	3
1_1399_1514_1630	1
1_719_1120_1625	1
1_260_1293_1630	3
1_818_918_1629	1
1_332_1171_1630	1
1_724_872_1104	1
1_368_1015_1630	1
1_423_610_1630	1
1_53_107_776	1
1_1412_1479_1630	1
1_495_1211_1630	1
1_279_1255_1626	1
1_10_287_1630	1
1_225_960_1628	1
1_91_177_1629	1
1_477_985_1629	1
1_461_969_1629	2
1_680_840_1626	1
1_801_1126_1630	1
1_378_525_1630	1
1_581_636_1614	1
1_613_673_1623	1
1_722_872_1630	1
1_236_966_1630	1
1_512_1040_1630	1
1_303_1121_1630	1
1_506_636_1630	1
1_220_1300_1630	2
1_10_918_1630	1
1_1268_1327_1629	1
1_451_507_1630	1
1_777_907_1624	1
1_10_199_373_1479_1630	1
1_179_784_1104	1
1_1038_1081_1625	1
1_154_1321_1609	1
1_1383_1479_1629	1
1_193_966_1630	1
1_29_1108_1630	5
1_1447_1500_1608	2
1_184_1312_1630	1
1_179_1310_1616	1
1_442_1044_1630	6
1_72_1399_1630	3
1_294_1165_1629	1
1_730_823_1629	1
1_236_1321_1630	2
1_229_1241_1595	2
1_477_1394_1629	1
1_1323_1409_1628	1
1_613_730_1032	2
1_262_960_1630	1
1_411_1126_1630	2
1_1243_1347_1614	2
1_50_1037_1630	1
1_782_1126_1630	1
1_624_688_1629	1
1_638_732_1629	1
1_1088_1173_1630	1
1_620_872_1630	1
1_1371_1433_1630	2
1_1206_1426_1630	2
1_262_1327_1630	1
1_737_795_1630	2
1_1404_1457_1630	2
1_1243_1479_1630	1
1_852_947_1154	1
1_800_879_1104	1
1_1095_1337_1630	2
1_150_429_1629	1
1_1451_1572_1626	1
1_227_1300_1626	1
1_260_1040_1630	2
1_411_458_1630	1
1_389_1010_1630	1
1_506_918_1630	1
1_91_456_834	1
1_179_1386_1524	1
1_63_1126_1630	1
1_373_714_1626	1
1_1399_1572_1630	1
1_1045_1211_1630	1
1_327_640_1630	1
1_423_499_1630	1
1_303_640_664	1
1_53_134_1626	1
1_840_960_1630	2
1_1263_1316_1629	2
1_134_1108_1630	1
1_327_636_1630	1
1_1073_1140_1629	1
1_332_799_1104	1
1_146_1312_1630	2
1_497_1386_1625	1
1_1310_1399_1630	3
1_33_1126_1630	1
1_214_1287_1629	1
1_335_1203_1629	1
1_1243_1409_1630	2
1_1458_1562_1630	1
1_468_966_1213_1287_1630	1
1_852_1386_1609	2
1_644_705_863	1
1_129_434_799	1
1_327_438_506_1105_1630	1
1_1206_1337_1630	1
1_657_732_1630	1
1_62_910_1629	1
1_585_795_1629	1
1_155_1316_1630	1
1_867_967_1630	1
1_129_1111_1623	1
1_699_1347_1626	1
1_1471_1526_1629	1
1_226_287_1629	1
1_840_1178_1630	1
1_613_732_1625	1
1_140_1120_1630	1
1_338_1140_1630	1
1_574_1002_1630	1
1_216_282_1630	1
1_137_1287_1630	1
1_144_1312_1630	2
1_353_1116_1625	1
1_1310_1377_1630	1
1_536_1159_1630	2
1_468_1108_1611	1
1_1154_1293_1630	1
1_443_1015_1154	1
1_675_730_1630	1
1_170_1347_1630	1
1_932_1132_1630	1
1_1121_1395_1630	1
1_212_966_1625	1
1_334_820_1104	1
1_1080_1409_1630	1
1_620_724_1630	1
1_150_211_1104	1
1_353_636_1630	2
1_10_966_1630	2
1_545_940_1091	2
1_449_1100_1251	1
1_160_1211_1628	1
1_368_640_1625	1
1_129_227_1614	2
1_148_1300_1611	1
1_1095_1165_1614	1
1_242_1300_1629	1
1_694_1550_1630	1
1_557_1120_1630	2
1_840_1235_1629	1
1_53_1457_1630	1
1_10_1347_1626	1
1_890_966_1627	1
1_327_660_1630	1
1_107_1105_1630	4
1_1003_1067_1625	1
1_1160_1228_1630	1
1_263_1337_1630	1
1_1089_1479_1629	1
1_303_743_1102	1
1_150_1100_1609	1
1_77_1399_1625	1
1_327_777_1373	1
1_129_1304_1630	1
1_353_1081_1630	1
1_549_918_1630	2
1_526_910_1630	1
1_1497_1572_1630	1
1_1081_1433_1630	2
1_671_823_1630	3
1_134_1347_1500	1
1_719_858_1107	1
1_545_1550_1630	1
1_1302_1546_1625	1
1_449_799_1630	1
1_167_227_327	2
1_179_267_1629	2
