end_site	Count
1419	43
286	23
1206	24
436	21
720	9
1454	9
699	7
547	23
147	54
1406	16
334	65
1244	6
227	12
290	29
1480	37
709	27
769	6
141	14
1133	17
514	13
383	5
621	18
475	7
1221	25
1506	30
326	11
297	35
1352	11
1462	45
217	3
468	8
979	27
1574	8
518	8
1145	13
1151	6
864	15
344	12
965	33
1463	36
1245	20
1262	21
615	12
1566	8
149	24
1519	35
319	21
1243	39
714	6
263	6
233	6
199	3
1485	24
1344	20
1180	15
1600	43
201	6
1075	52
1001	28
1442	35
526	15
952	27
422	18
516	13
387	10
202	8
1550	2
1076	29
268	1
194	2
815	11
1354	16
332	20
167	73
203	4
171	53
1169	9
1321	17
1194	10
416	1
1338	1
118	5
511	2
314	142
241	10
375	3
105	7
748	64
586	1
1015	7
848	1
164	104
833	7
727	24
291	14
198	4
775	141
953	22
381	14
1116	2
151	11
1200	16
1364	10
753	38
1415	6
463	60
1232	11
1138	17
1020	26
651	1
376	4
300	47
779	10
694	13
1197	21
1322	19
858	14
440	2
251	25
653	11
400	10
584	13
731	2
407	11
931	2
368	6
1411	13
705	16
212	3
656	7
1504	24
607	22
612	44
364	1
963	2
474	10
563	5
380	20
1422	3
1472	15
1564	7
1203	11
1035	16
295	6
163	8
264	4
120	5
470	2
959	11
552	10
628	4
740	1
938	10
961	6
609	9
507	19
238	7
524	27
480	13
925	2
255	2
680	16
550	12
119	5
729	7
788	4
1439	7
1230	12
213	8
1438	5
540	15
941	9
642	17
1409	5
1341	11
1410	15
1037	10
1006	10
1303	8
1191	23
665	13
122	11
222	12
131	1
1299	2
249	7
698	14
700	18
219	8
744	29
1214	12
343	18
397	3
691	9
715	5
713	2
476	18
107	1
1437	2
783	22
288	5
1225	11
685	2
442	7
1135	22
962	8
662	7
226	4
711	9
1476	12
1016	11
419	5
280	10
224	6
261	5
1157	10
654	8
1417	15
165	24
1074	1
947	5
498	15
1436	2
822	3
1057	23
406	12
342	11
214	8
937	1
1333	11
1049	10
806	14
692	11
539	5
631	1
1202	8
140	6
1042	9
1332	5
195	8
611	22
145	8
1144	17
378	2
385	5
1129	3
640	11
1270	1
116	4
1286	3
338	2
658	9
1421	12
949	10
737	4
207	2
944	1
678	8
379	4
835	4
1524	31
1469	21
309	6
1440	8
179	12
1620	6
450	18
210	3
1324	5
1394	5
1141	8
1307	1
980	21
265	2
509	3
1143	10
367	3
279	10
1563	4
393	11
852	6
289	14
1115	7
112	11
1343	15
182	4
410	10
216	6
821	2
1571	4
446	29
946	16
256	9
742	1
1375	14
402	8
758	2
1050	10
557	1
127	110
472	3
230	4
197	3
618	16
1056	18
523	3
846	4
1306	1
617	11
443	18
1435	1
1010	3
349	1
1130	3
675	4
669	2
1140	10
191	6
971	29
137	3
273	4
1378	2
307	7
166	14
891	1
676	2
192	2
591	2
627	2
1047	1
454	4
1527	5
277	5
221	4
1051	19
1165	1
606	6
804	2
1038	7
1162	6
1313	3
792	4
878	2
244	7
760	3
856	6
278	3
951	1
365	3
657	6
513	13
455	2
879	1
890	4
790	1
121	9
1379	1
647	4
1381	1
258	1
571	3
1392	3
1067	2
757	3
630	1
1131	3
803	2
330	5
240	9
1301	1
1433	1
181	1
231	2
633	2
1330	2
391	4
995	7
1316	1
272	4
366	2
282	5
1126	3
299	38
308	1
487	1
1065	1
670	5
123	10
850	1
568	2
1525	14
1127	2
178	4
388	3
205	2
608	9
457	1
190	2
124	2
564	4
1335	1
1548	2
574	1
677	1
305	2
855	9
1073	1
975	10
811	2
269	3
1526	7
111	1
671	2
865	3
1376	2
686	1
193	2
1043	4
208	4
336	5
266	2
590	2
417	1
885	1
232	3
157	1
598	3
793	2
996	1
1297	1
154	1
346	1
558	1
456	2
1117	2
424	2
1072	1
103	1
369	1
1036	2
109	1
935	1
247	1
1329	4
423	1
1039	1
629	1
1430	1
184	1
794	3
596	4
155	1
1340	1
838	1
1163	2
759	1
254	1
847	1
1040	1
601	2
853	1
638	1
117	2
994	1
211	1
1382	1
161	1
1423	1
1327	1
1282	2
306	2
471	1
510	1
652	1
1298	1
687	2
881	1
1568	1
1045	1
1164	1
1289	1
458	1
828	1
866	1
1575	1
