junction	Count
752_1058	1
249_318	1
129_1081	1
1121_1433	2
179_280	1
161_1337	6
495_1312	1
1082_1337	1
852_1159	2
506_951	5
737_777	2
327_511	1
747_1321	1
461_636	3
93_1081	2
451_1120	1
179_340	1
1091_1159	1
890_1159	1
262_395	1
290_354	1
179_1354	1
129_1105	3
451_558	1
1456_1550	3
1249_1457	1
1177_1457	1
840_1021	1
461_553	1
757_823	2
857_1211	1
1093_1177	2
335_918	1
506_1040	3
451_945	1
212_456	1
270_1126	1
481_1159	1
526_1185	1
206_918	1
1003_1135	1
100_163	2
973_1015	2
53_1081	1
423_1015	1
1354_1433	1
700_1300	1
612_1015	1
840_949	1
801_1146	1
512_619	2
10_640	3
262_379	1
1542_1588	1
800_1146	3
167_1135	1
179_743	1
260_525	1
817_987	1
273_1293	1
216_682	2
245_367	1
280_1126	1
200_245	1
356_872	1
1217_1347	2
608_1399	1
932_985	1
150_1319	1
1081_1409	1
303_380	1
1044_1211	1
1160_1287	4
198_382	1
374_1072	1
962_1433	1
1249_1361	1
526_966	1
303_432	1
596_1108	1
226_1242	2
353_1124	1
172_1321	2
179_282	1
890_1069	1
852_1235	2
802_1126	1
598_858	1
777_858	2
143_1326	9
58_1108	1
495_1386	1
867_1242	3
613_840	15
562_1058	2
143_214	1
432_487	1
150_218	1
549_1037	1
913_1287	1
145_1287	1
404_918	1
303_362	1
1345_1479	1
165_1321	2
140_1321	1
1127_1399	2
179_1260	1
150_204	2
10_102	1
353_1457	2
840_928	1
867_1337	1
596_1126	1
55_550	1
1282_1586	1
365_503	1
10_636	1
389_1002	1
638_858	7
952_1182	2
179_1293	3
157_1321	6
536_609	1
1154_1255	1
44_1457	2
167_1347	2
1447_1550	1
256_354	1
262_466	1
262_965	1
719_771	3
719_898	1
284_380	1
1368_1514	1
551_1126	1
44_115	1
154_1300	2
1032_1409	1
411_518	1
461_1058	3
700_975	1
353_1135	1
40_1457	1
1032_1190	1
68_1124	2
1456_1506	2
1192_1433	3
411_1117	3
840_1100	4
229_1002	2
585_648	1
91_243	3
179_964	1
461_603	1
801_1165	1
524_1126	1
179_961	1
1160_1235	1
223_333	1
300_1316	1
175_1386	1
395_732	1
638_1112	1
786_1165	1
468_1100	1
461_1081	1
335_1386	1
607_705	2
852_1433	3
1399_1514	1
719_1120	1
260_1293	3
818_918	1
332_1171	1
724_872	1
368_1015	1
423_610	1
53_107	1
1412_1479	1
495_1211	1
279_1255	1
10_287	1
225_960	1
477_985	1
461_969	2
680_840	1
801_1126	1
378_525	1
581_636	2
613_673	1
722_872	1
236_966	1
512_1040	1
303_1121	1
506_636	1
220_1300	2
10_918	1
1268_1327	1
451_507	1
777_907	1
10_199	2
373_1479	1
179_784	1
1038_1081	1
154_1321	1
1383_1479	1
193_966	1
29_1108	5
1447_1500	2
184_1312	1
179_1310	1
442_1044	6
72_1399	3
294_1165	1
730_823	1
236_1321	2
229_1241	2
477_1394	1
1323_1409	1
613_730	2
262_960	1
411_1126	2
1243_1347	2
50_1037	1
782_1126	1
624_688	1
638_732	1
1088_1173	1
620_872	1
1371_1433	2
1206_1426	2
262_1327	1
737_795	2
1404_1457	2
1243_1479	1
852_947	1
800_879	1
1095_1337	2
150_429	1
1451_1572	1
227_1300	1
260_1040	2
411_458	1
389_1010	1
506_918	1
91_456	1
179_1386	1
63_1126	1
373_714	1
1399_1572	1
1045_1211	1
327_640	1
423_499	1
303_640	1
53_134	1
840_960	2
1263_1316	2
134_1108	1
1073_1140	1
332_799	1
146_1312	2
497_1386	1
1310_1399	3
33_1126	1
214_1287	1
335_1203	1
1243_1409	2
1458_1562	1
852_1386	2
644_705	1
129_434	1
1206_1337	1
657_732	1
62_910	1
585_795	1
155_1316	1
867_967	1
129_1111	1
699_1347	1
1471_1526	1
226_287	1
840_1178	1
613_732	1
140_1120	1
338_1140	1
574_1002	1
216_282	1
137_1287	1
144_1312	2
353_1116	1
1310_1377	1
536_1159	2
468_1108	1
1154_1293	1
443_1015	1
675_730	1
170_1347	1
932_1132	1
1121_1395	1
212_966	1
334_820	1
1080_1409	1
620_724	1
150_211	1
353_636	2
10_966	2
545_940	2
449_1100	1
160_1211	1
368_640	1
129_227	2
148_1300	1
1095_1165	1
242_1300	1
694_1550	1
557_1120	2
840_1235	1
53_1457	1
10_1347	1
890_966	1
327_660	1
107_1105	4
1003_1067	1
1160_1228	1
263_1337	1
1089_1479	1
303_743	1
150_1100	1
77_1399	1
327_777	1
129_1304	1
353_1081	1
549_918	2
526_910	1
1497_1572	1
1081_1433	2
671_823	3
134_1347	1
719_858	1
545_1550	1
1302_1546	1
449_799	1
167_227	2
179_267	2
1154_1506	1
1302_1373	1
229_1395	1
93_987	1
680_1015	1
221_966	2
892_971	1
551_1171	1
1069_1140	1
327_1109	1
353_438	1
1081_1386	1
332_550	1
286_507	1
287_1126	1
598_759	1
1081_1347	1
204_1235	1
1326_1426	1
284_1108	1
1052_1409	1
461_1117	1
373_1015	1
143_804	1
1193_1457	1
29_82	2
562_907	1
574_648	1
840_1044	1
332_451	1
306_607	3
139_1409	1
1154_1237	1
353_730	1
479_978	2
1310_1373	1
722_823	3
327_478	1
430_1037	5
107_161	1
1243_1509	1
220_1457	1
411_1376	1
1105_1237	1
468_949	1
294_1159	1
149_1293	4
341_1126	2
557_746	1
10_1002	1
212_1321	1
77_141	1
268_1293	1
668_1126	1
411_966	1
483_960	1
327_682	1
10_186	2
488_1126	1
143_1307	2
300_1300	1
867_994	1
167_1321	1
327_1115	4
1127_1195	1
777_1040	2
512_872	1
327_1457	1
1127_1211	2
327_1173	2
229_1126	1
523_576	1
179_1344	1
163_1300	1
613_724	2
1399_1479	4
1127_1267	1
379_1165	1
44_257	1
451_502	1
613_1242	1
451_1116	1
848_1457	1
303_1337	1
100_199	1
70_163	1
1177_1228	1
179_243	3
1496_1562	1
1363_1539	1
1086_1433	2
139_966	1
377_1337	1
44_123	1
638_772	1
150_1299	2
510_1165	1
179_1406	1
218_354	1
68_177	2
67_1126	1
451_640	1
327_1426	1
423_640	1
150_215	1
700_1347	1
1399_1527	1
574_1165	1
147_1300	1
932_997	1
515_1040	1
53_1040	1
468_525	1
353_1112	1
526_987	1
68_732	1
793_1165	1
1160_1367	1
932_1004	1
215_1409	1
1496_1550	2
694_1337	1
91_307	1
506_1116	2
777_1370	1
175_1347	1
449_940	1
179_1308	1
91_301	1
700_786	1
1310_1347	3
286_966	1
100_1100	2
10_1337	1
411_597	1
335_1140	1
263_1265	1
122_186	2
451_1015	1
1032_1399	1
747_1337	1
276_1316	2
442_546	1
840_1037	2
626_714	1
513_1108	1
661_823	1
585_1146	1
157_1300	1
263_1550	1
249_609	1
624_840	1
1081_1293	2
1003_1058	2
270_840	1
1302_1506	1
1347_1433	1
100_1399	1
515_595	1
353_950	1
129_296	1
487_576	2
303_402	1
661_960	1
700_759	2
58_1120	3
1098_1293	1
806_872	1
179_1114	1
777_1574	1
613_907	2
504_1126	1
332_1100	1
461_967	1
68_201	1
68_280	1
134_1126	2
167_252	1
76_186	1
461_1316	1
1349_1409	1
335_1135	1
1085_1178	1
719_1165	1
10_1433	1
334_1100	1
1456_1500	1
1183_1316	1
197_1433	1
491_1182	1
461_970	1
423_488	1
528_918	1
279_1347	1
260_795	1
1121_1237	2
525_1126	1
497_682	1
612_783	1
411_499	1
316_1092	1
451_840	1
122_199	1
53_195	1
423_1029	1
140_1300	3
170_1300	1
68_156	1
213_1044	1
263_1010	1
1105_1211	1
1528_1581	1
129_1092	1
1346_1457	1
747_1037	1
549_1087	1
719_854	1
267_339	1
68_212	1
1076_1211	1
134_947	1
475_1126	1
150_1307	1
699_1002	1
75_163	1
786_847	1
179_840	1
327_500	1
501_1337	1
825_947	1
852_1081	2
501_563	1
327_382	1
236_294	1
167_1322	1
501_1126	1
890_1100	2
1160_1399	1
1384_1550	1
33_163	1
1363_1471	1
68_288	1
27_1421	1
719_953	1
615_1146	1
719_928	1
307_1146	1
737_820	1
281_1386	1
236_1108	1
100_186	1
10_724	1
477_975	2
477_1040	1
1391_1479	1
340_918	1
234_550	1
1112_1550	1
91_169	1
795_1126	1
215_1126	1
411_1159	2
432_1072	1
239_1352	1
307_1165	1
129_1110	1
341_1159	1
497_652	1
389_1159	1
557_609	1
942_1015	1
1213_1448	1
1206_1270	1
155_1300	1
560_1409	1
451_498	1
867_989	1
150_567	1
320_793	1
890_1185	1
539_592	1
281_1300	1
652_872	1
91_252	1
1003_1113	1
1081_1337	1
122_354	1
1479_1550	1
194_431	1
179_1119	2
1426_1506	2
547_658	1
1268_1506	1
239_1242	1
303_1092	1
340_1316	1
262_588	1
461_965	2
641_1550	1
119_1386	1
1121_1409	1
335_1081	1
53_127	1
411_1044	1
365_597	1
661_840	1
857_987	1
107_245	1
1085_1457	1
700_956	1
303_619	1
461_968	1
129_1283	1
1081_1265	1
215_966	1
290_636	1
890_1044	1
68_1105	1
100_1409	1
587_679	1
349_1126	1
495_1337	1
867_929	1
389_443	3
214_354	1
202_1126	2
608_1146	1
719_830	1
10_128	1
236_1257	2
1093_1265	1
279_1433	1
216_1229	1
262_376	1
353_1506	1
10_576	1
397_1300	1
10_1211	1
638_688	1
227_1316	1
313_778	1
1056_1326	1
514_597	1
27_68	1
477_968	1
327_456	3
379_1211	1
175_1470	1
220_1235	1
129_287	1
123_1044	1
231_1321	2
286_1321	1
129_206	1
574_966	1
1323_1588	1
1310_1409	2
327_1421	1
68_289	1
221_1514	1
10_354	1
1373_1442	1
428_1037	2
379_732	1
353_1110	1
596_887	1
528_1044	1
786_1002	2
735_823	1
262_308	1
248_714	1
150_386	1
737_960	1
353_415	1
451_1457	1
497_1081	1
449_546	1
952_1110	1
53_102	1
581_820	1
202_245	1
222_1211	1
1075_1159	1
107_1386	1
411_550	3
482_1002	1
353_732	1
675_724	1
461_966	1
526_1300	1
10_550	1
195_293	1
515_579	1
10_301	1
800_1126	1
48_141	1
1184_1588	1
1252_1495	1
91_195	1
332_746	1
840_1321	1
1081_1514	1
370_1433	1
263_1316	1
263_661	1
613_697	2
77_368	1
320_378	1
143_212	1
68_206	1
335_1173	2
221_730	1
150_1303	1
578_823	1
202_1100	1
327_872	1
1282_1386	1
303_352	1
536_949	1
1127_1287	1
353_853	1
377_503	1
1081_1316	1
873_1002	1
777_918	3
1096_1146	1
236_333	2
1154_1457	1
1326_1457	1
1282_1365	1
451_602	1
1081_1249	1
332_953	1
557_1126	1
1347_1466	1
100_1129	2
442_1126	1
10_227	1
332_1347	1
562_636	1
230_1321	1
1426_1529	1
495_1146	1
719_857	1
1154_1421	1
68_169	1
353_507	1
608_1058	1
1217_1303	1
806_918	1
267_1300	2
857_1002	1
260_546	1
385_960	1
389_1140	2
262_324	2
529_730	1
461_1426	1
153_1316	1
188_1126	1
340_404	1
1104_1287	1
700_823	2
129_1278	1
303_456	1
84_160	1
167_840	1
263_1399	1
404_1293	1
91_267	1
1206_1293	1
451_1367	1
1032_1211	1
100_172	1
368_440	1
55_1140	1
786_898	2
238_525	1
615_1002	1
281_1312	1
129_195	1
1409_1479	1
290_918	1
542_928	1
812_872	1
612_1165	1
608_1300	1
263_1433	2
276_1081	1
506_1386	1
134_1300	1
477_991	1
46_1347	1
353_575	1
987_1037	1
479_640	1
1160_1312	2
268_1300	1
143_1313	1
303_1081	1
1363_1457	1
495_940	1
1154_1316	1
598_921	1
760_814	1
834_953	1
179_439	1
1090_1140	1
335_1058	1
346_1126	1
840_902	1
957_1002	1
382_1433	1
245_301	1
735_804	1
353_1058	1
495_1044	1
1080_1173	1
229_301	1
461_525	1
852_1347	1
395_784	1
840_1010	1
657_840	1
270_966	1
140_1292	1
638_746	1
134_960	1
174_1126	1
328_546	1
1426_1499	1
243_783	1
442_1037	1
240_1347	1
1160_1224	1
340_823	1
1373_1481	1
1345_1433	1
526_1058	1
345_1100	1
983_1037	1
401_456	1
1326_1506	1
479_550	1
608_1433	1
1282_1589	1
819_928	1
536_597	1
613_918	1
179_1118	1
786_966	1
451_952	1
821_898	1
260_354	1
66_1126	1
562_759	1
602_1040	1
389_576	1
777_976	1
150_309	1
834_1347	1
150_1120	2
150_1304	1
834_1100	1
995_1081	1
613_688	3
44_309	1
276_1287	1
587_688	1
479_984	1
840_1165	1
1121_1287	1
892_1058	1
615_1165	1
867_1233	1
536_648	1
449_1146	1
890_1140	1
260_1514	1
562_918	2
327_1265	1
140_1126	1
1121_1171	1
167_1335	1
641_792	1
93_966	1
260_1433	2
150_199	1
747_1044	1
1363_1577	1
786_1037	1
179_334	1
840_1514	1
749_940	1
389_429	1
50_732	1
399_456	1
562_732	1
529_698	1
857_953	1
62_1044	1
1426_1550	1
303_918	1
952_1072	1
46_141	2
749_1105	1
179_1320	1
952_1012	1
747_1300	1
273_1386	1
216_331	1
46_640	1
1072_1199	1
50_227	1
236_1245	1
143_245	1
668_1159	1
515_576	1
1186_1270	1
461_506	1
129_245	1
423_969	1
179_369	1
501_1235	1
267_987	1
1127_1190	1
93_1044	1
179_299	1
194_354	1
607_714	1
179_823	1
952_1159	1
890_1287	1
890_1002	1
549_1015	1
763_1126	1
608_1237	1
817_1040	1
179_1173	1
129_211	1
303_363	1
802_1165	1
273_1321	1
134_199	1
1083_1165	1
461_724	1
495_1126	1
613_1337	1
303_395	1
262_1242	1
1032_1321	1
267_918	1
1190_1386	1
273_1287	1
50_872	1
198_1126	1
55_354	1
1528_1602	1
260_966	1
592_705	1
526_1044	1
46_966	1
226_456	1
735_872	1
279_511	1
477_972	1
715_872	1
236_286	1
303_513	1
692_1433	1
327_1120	1
235_1519	1
179_1232	1
290_456	1
107_195	1
1496_1563	1
294_1300	1
867_984	1
276_910	1
97_1015	1
1080_1506	1
202_330	1
199_301	1
477_636	1
473_546	1
262_323	1
549_1002	1
613_1176	1
777_1015	1
281_636	1
1243_1321	1
397_1087	1
451_751	1
154_1337	1
461_730	1
690_793	1
1234_1321	1
93_576	1
694_1002	1
396_640	1
890_1072	1
370_494	1
226_724	1
100_576	1
501_1300	1
512_804	1
613_759	1
1326_1528	1
461_804	1
397_918	1
434_504	1
512_591	1
194_966	1
757_918	1
700_751	1
135_997	2
919_1002	1
1279_1409	1
737_987	1
389_1433	1
229_918	1
669_1182	1
262_335	1
307_1126	1
209_918	1
252_333	1
239_297	1
451_522	1
294_1100	1
757_1002	1
366_648	1
484_585	1
434_508	1
1154_1260	1
401_724	1
323_636	1
468_960	1
757_812	1
434_759	1
737_1100	1
724_823	1
712_981	1
952_1100	1
965_1399	1
1035_1131	1
1346_1409	1
1101_1180	1
1081_1140	1
1217_1304	1
