size	Count
753	2
352	6
1494	6
1129	13
1549	8
1265	1
1097	3
1545	7
592	4
435	7
596	4
900	4
1561	13
922	7
1490	4
650	6
1349	4
690	6
876	7
1021	5
1307	5
1237	3
980	4
704	10
362	1
256	2
261	3
266	1
567	2
1270	1
831	8
1491	6
992	3
1443	5
1204	2
566	7
914	6
656	12
564	3
350	2
1302	2
1496	5
783	4
816	2
489	19
623	1
431	5
486	25
1147	2
1553	11
610	10
641	4
598	8
894	1
1189	1
748	1
1392	6
409	5
847	8
272	1
531	1
1180	2
659	5
1045	3
1398	7
491	19
565	2
1032	4
1505	12
1051	4
700	5
916	9
1576	6
1135	2
651	7
1221	2
921	4
931	2
1366	1
1175	2
1582	7
397	4
1534	16
888	5
863	2
822	4
1513	5
219	3
1381	1
735	5
354	4
1174	2
1488	4
1422	3
530	2
850	16
746	2
883	9
595	9
573	6
403	4
861	4
601	7
1178	1
1444	5
581	10
1140	3
730	6
1383	5
1592	3
1453	3
1096	4
504	7
1400	5
615	3
970	5
884	3
923	4
685	6
812	3
599	15
440	13
842	5
426	3
952	2
1274	2
661	6
1515	9
1409	1
1047	2
1479	6
811	2
1530	10
1170	1
1360	3
590	7
586	3
1333	2
456	29
444	11
1472	3
622	9
1058	2
217	1
987	1
1256	1
655	6
953	2
1395	4
1078	3
612	8
672	2
1095	2
1463	1
308	2
1008	4
824	7
940	3
893	10
1298	3
399	3
787	1
408	1
1535	9
371	2
384	1
396	1
254	1
1529	7
1196	3
781	1
376	2
1431	2
886	8
1411	3
726	2
1532	13
1201	2
676	5
1375	5
400	1
451	17
1240	3
515	4
739	2
404	3
1487	3
1526	4
309	1
694	1
1492	4
1328	3
1055	3
1106	2
1575	9
1560	13
1436	4
438	9
669	4
1056	5
1522	10
646	1
1002	1
1435	2
618	8
1404	2
624	1
653	2
695	2
1258	1
1297	3
1481	2
1397	2
1223	2
836	3
1224	2
1527	7
877	15
1168	1
267	1
1288	2
582	5
1389	5
338	3
1294	3
693	2
1362	1
419	4
903	2
939	4
1163	1
1191	3
752	2
415	3
1337	5
269	3
1531	7
1424	5
572	3
1460	3
390	1
701	6
1474	2
902	2
674	2
1128	10
1282	3
1369	3
767	6
527	3
327	1
853	28
457	27
984	1
1212	2
1105	6
1035	4
978	4
658	4
697	6
1468	6
1476	3
447	6
1271	4
270	2
1583	1
1393	1
1103	2
351	3
1238	2
1255	3
591	2
1315	2
784	3
928	2
834	5
1591	2
1234	2
958	4
425	8
645	3
1268	2
1326	3
770	2
1082	1
568	3
892	2
579	7
248	1
1354	1
649	2
993	3
547	3
912	3
1253	4
552	5
1486	4
1574	4
949	3
549	2
560	2
1565	14
675	1
891	4
545	3
1391	3
870	5
1525	6
1076	1
603	6
1300	1
544	4
224	1
487	8
319	3
542	5
1469	4
537	1
1420	3
1006	3
374	5
957	2
513	2
698	6
332	1
1281	4
1031	3
648	3
1068	3
1303	7
501	4
1578	8
833	10
1372	4
1408	2
1158	2
1304	10
780	3
1011	3
1466	8
686	3
1198	1
692	1
1516	4
1396	3
979	1
1498	4
1541	8
1355	3
769	2
962	3
1330	4
1069	3
647	1
991	2
450	12
785	1
994	3
1508	4
1306	3
1107	3
1520	5
1585	3
1346	4
1507	3
380	2
1359	4
724	3
871	4
494	18
715	3
972	2
1364	1
216	1
1361	3
1325	3
1066	1
830	5
600	6
1457	3
628	2
963	3
1122	3
562	2
682	3
873	6
1363	3
324	1
1446	2
926	5
540	1
1388	1
1289	2
937	1
971	3
342	1
1010	2
1071	3
997	1
841	4
1001	2
1386	3
1152	1
664	7
529	2
791	3
198	1
1166	1
786	3
378	2
271	1
209	1
1465	3
1353	2
934	2
1161	1
286	1
1177	1
554	5
1233	2
774	2
1512	4
734	2
561	2
966	4
1257	3
1148	2
741	2
1143	3
708	1
1497	2
551	3
575	2
1416	6
982	2
1102	3
857	2
521	2
1402	2
518	4
1033	3
762	3
311	1
929	2
429	4
716	8
882	4
1452	3
817	2
1357	1
1473	3
1339	8
1335	4
662	3
1371	2
333	3
1571	4
908	2
496	20
995	2
814	5
556	2
1050	3
1226	2
793	4
985	2
652	3
764	3
1218	1
1324	3
1485	4
1277	4
705	5
804	7
632	4
242	2
1502	2
1572	4
1286	2
427	1
918	4
1030	3
760	4
585	1
917	6
156	1
1412	5
1390	4
249	2
1220	1
569	1
1459	5
1334	5
541	3
1499	6
305	2
329	1
1112	3
795	5
1323	1
639	2
738	3
763	1
1077	1
1421	1
744	1
819	3
614	7
1085	1
1403	2
418	4
584	2
1432	2
1079	3
448	13
1211	1
345	2
1236	1
228	2
1154	2
291	1
285	1
1241	1
789	3
925	1
392	2
904	1
1115	4
1145	2
1248	2
1280	4
289	1
1098	1
1053	2
1020	4
1114	3
360	1
1038	1
1327	1
798	3
1410	3
1471	3
1350	1
807	2
976	1
851	10
1113	2
355	1
638	3
394	1
1150	2
633	2
636	3
522	3
446	29
240	4
670	3
1342	2
1111	2
1272	1
337	2
845	4
1419	3
634	1
801	3
1003	1
611	3
782	4
1285	2
441	6
433	3
828	3
405	3
533	2
1041	4
1072	1
1171	1
1260	1
231	1
989	1
890	2
1062	2
577	3
322	2
796	2
358	2
506	1
302	2
437	9
1595	1
630	2
587	1
959	3
667	3
1046	3
1427	2
721	4
950	2
1437	2
835	5
331	1
654	7
777	2
1182	3
1142	1
208	2
1320	2
920	2
1242	3
909	2
713	2
1243	2
915	2
637	1
519	3
275	1
1458	1
1094	2
1329	1
1309	1
684	1
775	3
1183	1
1264	1
199	1
237	1
1100	1
1423	1
666	1
1088	2
1312	2
1169	3
924	5
840	3
1155	1
1461	4
1215	2
1376	1
1399	2
691	1
1394	2
629	2
1044	1
723	1
525	2
1344	1
1321	1
184	1
1267	1
1448	2
709	4
315	1
1318	1
1093	1
363	1
543	1
1065	2
621	1
635	2
797	1
320	1
710	2
729	1
536	1
490	9
1119	2
813	2
998	1
368	2
1593	1
1407	1
1475	3
1110	1
1250	2
1228	1
492	10
1124	2
855	2
761	1
673	2
1283	1
263	1
802	2
750	1
668	1
1317	2
948	3
731	1
1109	2
1441	1
255	1
1060	1
137	1
703	2
538	1
424	9
1406	1
696	3
1401	2
663	1
907	1
935	1
1167	1
524	1
508	2
712	3
1433	3
969	1
236	1
221	1
747	2
421	3
1439	2
401	1
420	2
657	1
422	2
526	1
829	1
520	1
1075	1
1181	1
1230	1
1345	1
911	1
711	2
898	1
815	2
1356	1
860	1
943	1
1454	1
809	2
942	2
681	1
933	2
1108	1
1438	2
295	2
1235	2
1029	1
1331	2
1057	1
235	1
868	2
413	1
625	1
631	1
1203	1
947	1
839	1
1252	1
548	1
1314	1
965	1
1081	1
434	4
1450	1
679	1
402	1
381	2
967	1
788	1
1332	1
301	1
414	2
244	1
412	2
1495	1
778	2
170	1
161	1
168	1
162	1
1213	1
411	1
1090	2
1451	1
1231	2
1316	2
1426	1
262	1
740	1
1414	1
258	1
757	1
1368	1
1293	1
981	1
1153	1
1269	1
733	1
626	1
383	1
