barcode	Count
454_743_5390_5463_5954_6044_8389_9606	1
459_743_5980_6044_8369_9621	6
454_743_5976_6044_8369_8655_9598_9622	1
454_747_5980_6769	1
454_743_5954_6048_8369_9622	1
454_747_5992_6138	1
454_807_5960_6048_8369_8902	1
454_743_5390_5463_5976_7233_8053_9566	1
454_743_5954_6044_8369_9388_9451_9621	1
454_743_4913_4962_5403_5463_5976_6044_8369_9622	1
454_747_5795_9621	1
454_743_4913_4962_5777_5934_6015_6044_8369_9622	1
454_743_5390_8808_9175_9620	1
455_807_5960_6044_8369_9602	1
455_775_8355_9610	1
455_747_5777_6044_8369_9613	2
456_743_4913_6096_6889_6904	1
456_747_4919_6171	2
456_747_4919_5058_5777_6044_8369_9622	1
456_634_9076_9612	1
456_743_7408_9546	1
456_743_5390_5463_5777_6048_8369_9500	1
456_743_5390_5463_5976_6044_8358_9527	1
456_743_4945_9627	1
457_743_5390_5463_5777_6051_8369_9621	1
457_743_5976_6044_8369_8831_8884_9622	1
457_743_4913_5648_9376_9621	1
457_743_5976_8993_9050_9593	1
457_743_5390_5463_5976_6044_8369_9411_9480_9626	1
458_725_5426_6066	1
458_743_5976_7391_7456_9622	1
458_743_5976_6112_9455_9622	1
458_747_4919_4962_5976_6044_8369_9621	1
459_743_5976_6044_8345_9585	2
459_747_5390_5463_5954_6048_8369_9621	1
459_743_4913_4962_5976_6044_9082_9494	1
459_743_5976_6044_8369_8474_8884_9595	1
459_743_5976_6044_8369_8624_8679_9622	1
459_747_4913_6649	3
459_681_4913_4962_5390_5463_5976_6044_8369_9487	1
459_743_5976_7100_8205_9622	1
459_743_5976_6044_8369_9442_9511_9621	1
459_743_5390_5463_5936_6044_8369_9622	1
459_743_4913_5058_5777_6044_8369_9622	2
459_743_5950_6044_8369_9504	1
459_743_5976_6051_8369_9497	1
459_743_5976_6044_8369_8981_9059_9622	1
459_743_5390_6125_6192_6652	1
459_743_4913_4962_5954_6044_8369_9622	3
459_743_5976_6048_8389_9622	1
459_740_4911_6135	2
459_743_5960_8361_8415_9621	1
459_743_5917_6649	1
459_557_5873_6044_8369_9619	1
459_729_5390_6653	1
459_743_5976_7828_7923_9621	1
459_743_5983_6044_8369_9618	1
459_705_8375_9622	1
459_743_4919_4962_5976_6044_8369_9622	1
459_747_4913_4962_5976_6044_8369_9626	2
459_501_580_740_5949_6651	1
459_743_5954_6044_8345_9622	1
459_743_5976_6044_8369_8707_8881_9592	1
459_743_4919_4962_5390_5463_5976_6044_8369_9615	1
459_743_5390_5463_8369_9623	1
460_743_5980_6044_8345_9440	1
460_743_4919_4962_5390_5463_5976_9627	1
460_743_5777_6044_8369_9136_9238_9621	1
460_743_5390_5463_5976_6044_8341_9622	1
461_2237_5960_6165	1
461_652_9093_9495	1
461_743_5390_5463_5954_6205	1
461_743_5390_7491_7534_9456	1
461_743_4919_6651	1
463_572_9073_9608	1
463_743_5777_5838_5917_6171	1
465_743_5976_6044_8369_8557_9069_9623	1
466_743_5954_6044_8369_8580_8682_9622	1
468_743_4922_5058_5777_6044_8369_9566	1
469_743_5976_8195_8254_9621	1
471_747_4919_4962_5390_5463_5976_6044_8369_9614	1
472_743_5390_5463_5960_6048_8369_9622	1
472_747_5988_6169	1
475_807_4808_6171	1
476_743_5936_7675_7791_9621	1
483_747_4919_4962_5390_6658	1
483_743_5390_5463_5992_6044_8369_9622	1
485_743_4913_4962_5390_5463_5992_6044_8369_9622	1
486_705_5409_6728	1
486_587_5925_9605	1
487_1223_4891_6171	1
487_743_5976_6048_6098_6875	1
489_747_5992_6044_8369_9610	1
490_743_5390_6380_6425_6644	1
499_743_5976_6412_6474_9600	1
505_743_5390_5696_8554_9622	1
505_743_5390_7921_7988_9622	1
508_747_5983_6044_8369_9626	1
509_634_5390_9474	1
511_743_6029_6875	1
512_1191_9511_9708	1
514_520_6194_6875	1
521_747_5976_6044_8379_9326	1
536_743_5960_6044_8369_9208_9347_9614	1
558_617_8415_9618	1
594_743_5390_7406_7506_9622	1
599_723_5390_6175	1
602_743_9050_9622	1
672_747_4919_4962_5976_6875	1
677_743_4913_4962_5951_6044_8369_9431	1
694_747_5348_5463_5976_6171	1
703_743_5390_5893_6209_9622	1
