junction	Count
1243_1429	1
1044_1178	1
423_595	1
1363_1486	1
585_814	1
1353_1409	1
531_849	1
857_949	1
43_576	1
1363_1421	1
1030_1399	1
475_918	2
840_1287	1
961_1211	1
519_1044	1
719_1479	1
53_659	1
1282_1421	1
167_281	1
77_195	1
1052_1457	1
976_1347	1
769_898	1
1094_1159	2
1127_1185	1
502_550	1
684_1081	1
327_636	1
29_375	1
1379_1479	2
711_987	1
638_724	3
262_1337	2
1295_1399	1
952_1072	4
1206_1419	1
479_979	21
272_721	1
515_653	1
477_978	4
1206_1457	1
1302_1386	1
638_918	1
33_82	1
852_1159	1
602_759	2
1107_1479	1
1175_1347	1
1213_1287	2
852_1426	1
442_550	2
395_702	1
562_1506	1
846_1457	1
143_1242	1
671_1519	1
749_1293	1
638_809	1
749_840	1
562_606	1
303_676	1
454_1245	1
1399_1466	1
1206_1426	1
1376_1433	1
531_947	1
10_456	3
416_732	1
421_918	2
29_82	1
1364_1479	1
985_1337	1
600_657	1
284_354	1
608_966	1
1136_1337	1
613_1015	1
197_398	1
212_274	1
689_918	1
327_400	1
119_619	1
236_669	1
684_918	1
290_375	1
504_597	1
840_1021	1
602_659	1
150_476	1
492_795	1
497_665	1
68_267	1
613_812	1
585_656	1
216_534	1
262_556	1
451_500	1
542_705	1
423_495	1
700_823	1
421_960	1
340_402	1
276_335	1
638_730	2
423_682	2
413_1165	1
411_484	1
757_872	1
852_1072	1
10_494	1
777_1242	1
515_636	1
867_1135	1
1282_1502	1
1506_1572	1
249_1165	2
986_1126	1
840_910	1
587_724	1
432_487	1
612_1249	1
141_199	1
53_120	1
1052_1347	1
411_494	2
504_714	1
1408_1479	1
179_490	1
544_601	1
1345_1479	3
1426_1499	1
657_1037	1
1310_1399	2
211_261	1
33_601	1
414_777	1
846_1426	1
368_503	1
777_858	2
461_532	1
423_724	1
548_609	1
1310_1452	1
464_898	1
747_872	1
468_518	1
536_947	2
983_1165	1
1032_1211	1
631_1159	1
129_682	1
952_1182	1
423_476	1
242_1347	1
461_1058	1
211_484	1
836_918	1
789_840	1
624_682	2
100_186	2
119_730	1
270_336	1
332_429	2
892_1529	1
1032_1399	1
240_354	1
498_1002	2
852_1514	1
932_1007	1
596_705	2
986_1110	1
613_1337	1
1032_1594	1
167_227	1
526_1002	1
1400_1461	1
689_788	1
613_732	1
695_918	1
1121_1422	1
986_1347	1
222_520	1
221_267	1
1387_1479	1
411_500	1
1121_1171	1
411_562	1
1400_1484	1
129_213	1
451_512	1
668_795	1
692_1409	1
519_1072	1
545_872	1
596_820	1
1243_1391	1
852_1237	1
236_415	1
479_556	1
890_960	2
1137_1287	1
1140_1235	1
749_1386	1
477_979	2
1154_1203	1
327_399	1
119_210	1
932_1265	1
747_1165	1
1426_1487	1
1456_1546	1
448_940	1
805_1178	1
129_227	2
262_325	1
612_777	1
140_199	1
395_1361	1
411_459	1
33_333	1
689_1165	2
368_569	1
167_245	2
53_560	1
817_918	1
840_966	1
464_550	1
143_267	4
805_1072	1
1121_1182	3
265_367	1
932_979	1
247_1165	1
596_675	1
562_636	5
675_823	1
1186_1409	1
422_546	1
1378_1479	1
562_804	1
715_872	1
613_751	1
448_1037	1
451_732	1
805_1211	2
1414_1479	1
805_1100	1
1222_1399	1
179_227	3
735_840	1
1385_1479	1
562_732	1
800_898	1
566_682	1
1384_1544	1
418_456	1
1013_1421	1
533_960	1
1310_1384	1
977_1347	1
890_1100	2
932_992	1
389_576	1
1206_1335	1
53_98	1
411_525	3
44_337	1
353_439	1
495_814	1
479_673	1
1086_1347	1
783_840	1
119_227	2
1310_1503	1
752_1015	1
1127_1226	1
747_1081	2
840_1120	1
461_675	1
1326_1457	3
442_1165	1
451_1040	1
852_1399	1
1447_1536	1
932_1457	1
719_802	1
719_966	1
1282_1357	1
712_910	1
10_267	3
638_1040	2
421_1044	1
1447_1546	1
1244_1479	1
262_1058	1
947_1015	1
1213_1470	1
737_783	1
80_132	1
680_907	1
1107_1287	1
1456_1539	1
487_539	1
303_456	1
587_759	1
1402_1473	1
1013_1347	1
562_640	4
267_333	1
423_1199	1
965_1044	1
1034_1457	1
303_397	2
1310_1352	3
692_1002	1
1093_1426	1
82_135	1
730_787	1
263_979	1
68_730	1
1282_1344	1
1447_1519	1
222_263	1
46_918	2
479_692	1
143_1053	1
428_918	1
1282_1350	1
777_980	1
1180_1245	1
100_212	1
46_227	1
449_1140	1
557_705	1
451_593	1
752_1337	3
928_1126	1
353_730	1
1160_1220	1
747_1002	3
1160_1245	2
1015_1409	1
68_120	2
353_1122	1
395_599	1
267_1126	1
110_1165	1
68_177	2
1373_1506	1
381_456	1
1038_1457	1
10_746	1
197_1365	1
262_399	1
562_959	1
454_1072	1
119_201	1
497_557	1
179_688	1
786_987	1
423_572	1
529_588	1
536_597	2
467_1211	1
710_918	1
159_354	1
1382_1581	1
1089_1433	1
179_456	2
1003_1040	3
515_1040	1
1087_1265	1
461_973	1
1130_1347	1
690_872	1
453_1146	1
562_730	1
1326_1533	1
385_479	1
143_245	1
976_1037	1
1127_1479	2
986_1337	1
805_1015	1
365_431	1
867_1367	1
1310_1479	1
809_1110	1
1323_1479	2
700_872	1
226_286	1
68_153	1
1426_1474	1
270_468	1
313_363	1
1433_1479	2
952_1527	1
150_354	1
689_1044	1
213_1270	1
461_606	1
1003_1112	1
1282_1426	3
680_1105	1
353_682	1
44_405	1
53_456	1
150_522	1
499_764	1
536_648	2
1310_1495	1
852_935	1
150_290	1
167_1015	2
852_1409	2
1091_1165	1
236_324	2
1206_1337	4
638_703	1
529_640	1
777_932	1
1013_1211	1
857_1287	1
395_441	1
976_1457	1
613_759	1
519_1190	1
150_214	1
68_127	1
986_1386	2
988_1140	1
700_840	1
675_759	1
1243_1326	1
464_1572	1
852_1108	1
1032_1120	1
529_730	1
461_962	1
216_499	1
1191_1347	2
1160_1312	2
216_918	1
641_823	2
29_77	1
993_1072	1
1498_1572	1
389_494	1
1426_1537	1
353_724	1
747_1173	1
10_102	1
840_949	2
777_918	4
353_532	1
967_1027	1
737_1037	2
641_714	1
668_721	3
84_141	1
489_987	1
335_456	1
389_443	2
1023_1433	1
156_227	1
1274_1366	1
476_1287	1
1121_1185	1
638_697	1
1363_1457	3
562_682	3
1098_1146	1
1370_1479	1
1249_1316	1
1190_1274	1
852_1195	1
1093_1337	1
134_966	1
448_1126	1
448_525	1
353_407	1
1040_1126	1
221_494	1
332_415	1
574_771	1
454_918	1
423_553	1
303_489	1
684_1211	1
27_823	1
689_1249	1
834_910	2
1099_1249	1
986_1165	2
1506_1581	1
1352_1409	1
53_177	1
262_318	1
356_1002	1
867_932	1
1064_1185	1
1310_1562	1
340_420	1
515_619	1
156_408	1
411_705	1
477_972	4
650_840	1
194_243	1
1378_1514	1
451_506	1
451_710	1
598_659	1
461_872	1
467_619	1
448_1347	1
810_1072	1
239_494	1
129_202	1
1243_1367	1
1399_1514	1
1082_1165	1
353_559	1
1193_1433	1
53_107	1
162_218	1
562_918	1
33_783	1
10_777	1
986_1399	1
327_398	1
495_730	1
10_227	1
481_1211	1
100_214	1
389_478	1
451_1058	2
365_966	1
857_1165	1
461_587	1
1160_1287	2
1070_1126	1
451_636	1
834_1002	1
413_494	1
1391_1514	1
834_898	1
890_1479	1
100_609	1
411_546	2
1085_1171	1
1192_1265	1
164_354	1
534_918	1
749_804	1
423_521	1
332_431	1
1038_1081	1
1456_1519	3
474_550	1
526_1105	1
414_456	1
492_1002	1
154_243	1
1056_1293	1
747_1399	1
786_1502	1
212_898	1
1217_1261	1
303_604	1
749_1058	1
62_966	1
353_400	1
332_576	1
1302_1550	1
1142_1221	1
613_840	1
1056_1242	1
262_579	1
1213_1409	1
952_1327	1
1015_1433	1
506_599	1
332_561	1
1121_1249	1
290_918	1
747_1219	1
1121_1190	1
262_590	1
179_434	1
320_554	1
303_394	1
1222_1337	1
932_1081	1
340_467	1
1206_1293	1
1237_1386	1
270_358	1
306_607	3
767_1140	1
515_567	1
581_682	1
986_1519	1
948_1015	1
248_788	1
389_489	2
800_1224	1
294_550	2
747_1337	1
1089_1386	1
747_1211	2
788_840	1
80_141	1
1310_1427	1
286_375	1
940_1457	1
1202_1249	1
236_494	1
33_131	1
940_1409	1
236_609	1
303_403	1
515_676	1
156_1002	1
423_504	1
1456_1550	3
250_1002	1
932_998	1
233_456	1
222_898	1
451_743	1
598_636	1
749_1300	1
45_102	1
608_979	1
27_119	1
1076_1135	1
1282_1370	1
536_655	1
423_562	1
129_201	1
747_1242	1
100_333	1
624_693	1
479_984	1
29_141	1
327_511	1
638_688	1
940_1433	1
608_1040	1
129_243	1
451_511	1
497_607	1
226_329	1
303_352	1
712_799	1
353_486	1
220_1347	1
290_384	1
890_966	1
867_1000	1
1268_1386	2
1354_1409	1
719_849	1
657_1146	1
418_636	1
340_522	1
449_898	1
984_1058	1
852_1140	1
1175_1399	1
657_840	1
68_823	1
1433_1562	1
840_1044	1
1420_1479	1
1003_1070	1
967_1058	1
137_186	1
1093_1156	1
46_163	1
201_267	1
335_397	1
527_1165	1
239_1015	1
870_918	1
964_1281	1
599_898	1
1357_1479	1
231_456	1
1222_1395	1
689_1081	3
1403_1457	1
294_1002	1
1003_1403	1
432_1015	1
475_847	1
867_957	1
215_840	1
10_928	1
1154_1270	1
320_425	1
263_918	1
1096_1146	1
1038_1433	1
461_979	1
10_550	1
475_682	1
952_1012	1
995_1081	1
747_1347	1
270_682	1
1179_1316	1
585_1037	1
995_1337	1
1094_1146	1
684_1479	1
1268_1337	2
737_1002	1
537_1081	1
1087_1146	1
263_334	1
757_1173	1
990_1040	1
506_619	1
1090_1178	1
786_898	1
1003_1412	1
68_245	1
353_640	1
1225_1287	1
1502_1550	1
964_1100	1
261_1287	1
467_1426	1
33_245	1
119_252	1
479_577	2
1032_1072	2
821_1211	1
623_898	1
587_640	2
1350_1457	1
1353_1433	1
274_333	1
695_786	1
1326_1537	1
657_1040	1
1310_1381	1
150_199	1
517_966	1
327_456	2
479_970	1
1095_1182	2
221_1072	1
468_973	1
1160_1235	1
952_1287	1
276_342	1
816_1287	1
483_648	1
747_1409	1
47_705	1
68_152	1
468_525	2
1243_1479	2
1213_1347	1
613_823	1
506_1081	1
198_333	1
1426_1506	1
840_953	1
262_1182	1
1160_1226	2
892_1040	1
10_333	1
332_550	1
749_979	1
657_1072	1
1121_1211	3
216_267	2
122_199	1
932_978	1
211_1335	1
671_1337	1
747_1249	1
143_227	1
327_504	1
284_375	1
302_354	1
1085_1337	1
377_682	1
828_898	1
27_169	1
10_576	1
461_636	1
932_1092	1
995_1173	1
986_1058	1
519_918	3
982_1100	1
245_363	1
485_540	1
395_502	1
562_668	2
585_809	1
368_426	1
562_662	1
519_1015	1
1260_1347	1
612_1015	1
353_1002	1
890_987	1
777_1081	1
1302_1426	1
598_872	2
530_1165	1
413_788	1
1310_1514	1
461_967	1
1015_1399	1
276_407	1
353_403	1
91_243	1
617_1126	1
230_333	1
675_732	1
68_207	1
562_1015	1
91_144	1
270_1347	1
53_682	1
10_186	1
473_788	1
359_480	1
224_354	1
737_795	1
122_186	1
226_640	1
165_525	1
700_1058	1
747_1015	1
468_714	1
91_227	1
262_682	1
286_1037	1
777_849	1
1169_1249	1
1514_1562	1
890_1037	2
43_375	1
1249_1300	1
747_1040	1
263_898	1
750_1562	1
143_593	1
109_429	1
1160_1237	1
661_751	1
244_307	1
395_759	1
1511_1572	1
75_141	1
608_1337	1
916_1002	1
1075_1126	1
303_361	1
243_309	1
777_1181	1
791_840	1
805_1386	1
1003_1316	1
100_571	1
107_571	1
423_549	1
1206_1254	1
477_732	1
557_657	1
332_488	1
475_840	1
236_525	1
1032_1108	1
454_1347	1
735_791	1
129_724	1
195_576	1
451_576	1
44_1140	1
852_1337	2
236_403	1
537_1044	1
657_823	1
179_488	1
53_245	1
1274_1394	1
1418_1588	1
912_1087	1
262_456	1
107_169	1
1213_1479	2
857_928	1
1217_1409	1
100_158	2
926_1002	1
852_1270	1
284_550	1
537_1433	1
461_567	1
399_456	1
852_966	1
1003_1151	1
40_682	1
1323_1392	1
1154_1457	1
267_411	1
735_1386	1
1222_1352	1
566_640	1
68_124	1
529_682	1
290_369	1
1380_1562	1
353_918	1
1083_1165	1
806_960	1
499_636	1
1255_1409	1
365_550	1
270_1433	1
959_1140	1
241_375	1
389_714	1
685_1347	1
1056_1100	1
454_840	1
107_267	2
939_987	1
1274_1479	1
461_688	1
747_1479	1
925_1037	1
719_1433	1
519_1347	1
834_960	1
91_169	1
115_186	1
897_1072	1
786_1178	1
803_1015	1
1072_1173	1
262_688	1
689_1040	1
699_1479	1
852_1002	1
537_714	1
494_705	1
519_1126	1
66_186	1
303_662	1
986_1588	1
506_607	1
1384_1426	2
786_966	1
752_907	1
33_730	1
475_1249	1
1310_1391	1
871_960	1
569_640	1
777_1040	1
263_1347	1
179_309	1
986_1433	1
1243_1420	1
655_872	1
974_1433	1
792_1015	1
464_1002	1
243_705	1
66_799	1
624_724	1
920_980	1
359_456	1
562_619	1
1326_1383	1
574_898	1
44_388	1
1003_1519	1
40_186	1
33_375	1
1363_1426	1
613_872	1
179_326	1
303_499	1
167_291	1
1018_1072	1
119_195	1
852_1242	1
952_1025	1
468_972	1
262_1386	1
1032_1303	1
179_470	1
1038_1337	1
451_688	1
421_746	1
612_1347	1
952_1010	1
353_433	1
737_910	1
360_840	1
1121_1159	1
1093_1181	1
442_576	1
55_399	1
1127_1245	1
805_1249	1
303_363	1
195_243	1
179_282	1
1380_1433	1
50_267	1
613_1293	1
479_640	1
236_1072	1
536_1037	1
1310_1371	2
901_1002	1
1528_1583	1
700_812	1
279_331	1
50_443	1
1121_1237	1
785_840	1
1003_1052	1
852_1347	1
364_1087	1
66_494	1
129_456	1
468_550	2
236_309	1
763_840	1
519_949	1
1471_1562	1
257_771	1
216_1457	1
1310_1433	1
425_783	1
200_326	1
303_724	1
252_705	1
846_1337	1
365_506	1
578_640	1
1222_1433	1
503_705	1
461_559	1
1057_1159	2
194_840	1
479_980	1
374_576	1
451_503	1
1076_1165	1
1270_1409	1
700_756	1
867_970	1
236_401	1
840_1126	1
343_1044	1
529_949	1
1191_1337	1
377_503	1
867_1105	1
327_441	1
980_1211	1
638_1173	1
757_1337	1
562_671	1
682_1002	1
638_695	1
233_872	1
1528_1581	1
499_979	1
652_804	1
1134_1312	1
1263_1337	1
227_705	1
475_1165	1
652_872	1
222_297	1
461_516	1
242_840	1
932_1030	1
747_1287	1
1229_1287	1
608_1399	1
827_1140	1
617_1409	1
451_682	1
479_775	1
952_1027	1
464_546	1
402_840	1
1116_1433	1
451_962	1
395_840	1
1352_1495	1
506_1015	1
1086_1337	1
423_619	1
1426_1589	1
421_872	1
1268_1394	1
475_1337	1
840_1353	1
1235_1386	1
1195_1249	1
647_1002	1
1179_1337	1
1282_1506	1
1191_1409	1
1100_1211	1
840_1541	1
1426_1516	1
1146_1227	1
840_940	1
750_1087	1
1187_1242	1
796_918	1
1058_1126	1
1310_1442	1
1154_1237	1
1375_1479	1
1013_1337	1
