barcode	Count
1_1217_1347_1630	2
1_107_177_395_456_932_1015_1602	1
1_199_301_1630	1
1_797_872_1630	1
1_684_1572_1609	1
1_1274_1409_1630	2
1_389_550_644	2
1_1326_1426_1630	2
1_10_141_1630	2
1_294_429_1630	1
1_468_1100_1630	1
1_719_1409_1630	1
1_540_1037_1614	1
1_1170_1399_1630	1
1_1501_1572_1614	1
1_988_1058_1596	1
1_377_588_1627	1
1_892_1337_1630	1
1_1160_1211_1630	8
1_719_799_1630	1
1_1003_1072_1630	1
1_1093_1316_1630	1
1_466_1203_1630	1
1_1326_1386_1586	3
1_477_974_1630	18
1_574_705_1614	1
1_750_1126_1630	1
1_183_443_1630	1
1_793_918_1630	1
1_395_769_1580	1
1_192_354_1630	1
1_33_509_1477	1
1_657_808_1630	3
1_226_636_1625	1
1_1505_1562_1628	1
1_107_155_1630	1
1_952_1108_1630	1
1_1160_1321_1630	2
1_340_422_1154	1
1_279_442_1630	1
1_684_1347_1477	2
1_750_940_1630	1
1_211_291_1630	1
1_757_969_1628	1
1_1282_1372_1630	1
1_952_1087_1124	3
1_749_872_1630	2
1_468_987_1628	1
1_749_823_1628	2
1_867_1234_1408	1
1_890_1002_1624	3
1_129_267_1630	3
1_684_1337_1630	1
1_202_267_1614	1
1_236_375_1630	3
1_50_840_1630	1
1_566_636_1282_1386_1624	1
1_10_597_1256	1
1_613_682_1630	9
1_657_1337_1630	1
1_840_1409_1630	1
1_1243_1287_1630	4
1_747_918_1630	7
1_162_375_1625	1
1_10_688_1628	1
1_536_609_1630	1
1_449_546_1598	1
1_10_636_1630	4
1_757_849_1630	1
1_562_672_1630	3
1_1084_1287_1630	1
1_490_987_1630	1
1_33_576_1630	1
1_867_934_1617	1
1_1388_1457_1614	1
1_428_1027_1630	1
1_456_1399_1630	1
1_965_1100_1614	1
1_327_395_1630	1
1_973_1081_1630	2
1_1384_1506_1614	1
1_602_677_1630	1
1_477_981_1630	6
1_562_1358_1476	1
1_1282_1358_1614	1
1_712_1037_1630	1
1_167_267_1614	1
1_1363_1550_1630	1
1_468_970_1624	2
1_179_301_1614	2
1_365_499_1630	1
1_519_1433_1592	1
1_1003_1386_1630	1
1_481_918_1396	1
1_1243_1312_1630	2
1_657_928_1630	1
1_840_928_1630	1
1_867_1081_1630	2
1_965_1037_1630	1
1_815_898_1628	1
1_402_1100_1504	1
1_206_354_1630	2
1_777_840_1630	11
1_1282_1337_1630	13
1_615_1433_1588	1
1_852_1386_1630	1
1_411_609_1630	1
1_204_809_952_1237_1630	1
1_661_724_1624	1
1_504_1002_1630	6
1_195_309_1611	1
1_529_941_1154	1
1_747_1126_1628	4
1_661_918_1630	1
1_1231_1479_1630	1
1_932_1058_1367	2
1_786_1002_1614	1
1_608_1002_1630	1
1_852_1165_1630	3
1_143_195_1630	1
1_236_300_1630	1
1_134_199_1630	3
1_1243_1433_1630	8
1_202_309_840_1372_1614	1
1_1357_1409_1630	1
1_236_333_994	2
1_43_640_1628	1
1_700_773_1154	1
1_68_130_698	1
1_1528_1588_1630	1
1_952_1199_1628	1
1_1243_1447_1630	1
1_1213_1321_1630	1
1_852_1550_1576	2
1_33_141_1625	2
1_1127_1199_1630	1
1_263_840_1630	2
1_1282_1369_1630	1
1_1093_1173_1630	2
1_484_546_1630	3
1_216_289_1628	1
1_880_1100_1630	1
1_263_310_1630	1
1_1051_1479_1630	1
1_286_354_1630	1
1_389_1100_1614	1
1_211_267_1630	3
1_840_1347_1630	2
1_432_607_1630	1
1_976_1426_1614	1
1_512_688_1630	1
1_790_872_1154	1
1_735_823_1624	1
1_700_811_1630	1
1_1345_1399_1630	3
1_668_949_1630	1
1_461_968_1630	2
1_243_354_1630	1
1_1528_1572_1630	3
1_10_354_1154	1
1_1243_1399_1625	2
1_1345_1459_1630	1
1_236_383_1154	1
1_1136_1242_1614	1
1_661_804_1614	1
1_203_267_1477	1
1_952_1347_1630	2
1_867_1040_1630	2
1_1206_1265_1628	3
1_804_907_1093_1506_1624	1
1_479_975_1624	3
1_689_1409_1614	1
1_477_970_1630	2
1_786_847_952_1002_1630	1
1_155_227_1158	1
1_1044_1100_1630	1
1_1310_1383_1630	1
1_1302_1356_1630	1
1_533_918_1595	1
1_389_525_1630	2
1_684_1072_1630	3
1_47_245_1614	1
1_246_301_1630	2
1_471_966_1630	1
1_840_1165_1630	1
1_583_640_1154	1
1_976_1550_1613	1
1_10_514_1630	1
1_1237_1550_1630	1
1_613_688_1630	4
1_471_1391_1606	1
1_786_1072_1630	1
1_495_898_1630	1
1_1154_1242_1593	2
1_1003_1105_1630	2
1_892_1081_1614	1
1_477_975_1206_1316_1630	1
1_1013_1457_1630	1
1_1345_1433_1614	2
1_777_823_1630	6
1_211_288_1628	1
1_201_343_1630	1
1_1471_1514_1630	2
1_995_1058_1630	3
1_1112_1270_1629	1
1_587_688_1630	1
1_262_343_1630	1
1_867_1242_1630	1
1_657_1044_1630	1
1_805_940_1624	1
1_747_1572_1614	1
1_1404_1457_1630	3
1_179_245_1630	3
1_179_267_1630	6
1_1127_1190_1630	1
1_638_823_1630	17
1_750_1159_1630	1
1_1206_1300_1630	3
1_488_576_1630	1
1_263_456_646	2
1_1127_1211_1630	3
1_719_771_1630	1
1_952_1037_1630	4
1_203_354_1585	1
1_1087_1165_1630	1
1_411_550_1625	2
1_1154_1337_1630	1
1_1310_1347_1628	1
1_719_806_1589	1
1_932_1040_1630	3
1_100_141_1629	3
1_719_788_1460	1
1_819_898_1537	1
1_1505_1602_1614	1
1_76_141_1614	1
1_529_619_994	3
1_449_788_1614	1
1_1326_1377_1630	2
1_10_918_1630	2
1_1093_1154_1630	2
1_464_1126_1630	1
1_428_960_1630	1
1_952_1002_1630	7
1_852_1433_1628	2
1_472_525_1630	1
1_33_682_1630	1
1_1323_1433_1598	3
1_91_823_1630	5
1_194_1159_1630	1
1_528_1126_1628	1
1_585_648_1630	1
1_1433_1529_1630	1
1_212_434_1267	1
1_818_1165_1630	1
1_129_177_1614	2
1_33_918_1630	1
1_284_1347_1630	1
1_973_1015_1630	1
1_991_1072_1154	1
1_1095_1235_1630	1
1_532_640_1630	1
1_1160_1364_1630	1
1_68_252_1154	1
1_867_918_1630	6
1_984_1072_1630	1
1_477_989_1630	2
1_451_823_1629	1
1_10_1211_1630	1
1_332_375_1630	1
1_221_283_1624	1
1_655_823_1154	2
1_1086_1165_1630	1
1_1179_1546_1630	1
1_757_840_1630	3
1_1184_1514_1614	1
1_802_898_1629	1
1_1381_1433_1630	1
1_231_354_1195	1
1_327_404_1630	1
1_479_974_1614	5
1_1282_1480_1630	1
1_852_1126_1630	3
1_236_365_1607	1
1_1272_1409_1614	1
1_695_743_1630	1
1_1268_1316_1630	3
1_535_640_1089	1
1_122_1165_1630	4
1_27_123_602	1
1_471_973_1630	1
1_423_472_1630	2
1_327_640_1630	1
1_236_648_1628	1
1_529_636_1408	3
1_167_403_1630	1
1_1032_1146_1630	2
1_804_928_1628	1
1_587_636_1154	2
1_279_400_1154	1
1_805_898_1630	1
1_750_1081_1630	1
1_33_456_1614	1
1_1013_1058_1630	2
1_226_653_1630	1
1_353_795_1154	1
1_638_1058_1630	1
1_600_872_1630	1
1_157_217_1624	1
1_434_682_1630	1
1_245_326_1614	1
1_684_1015_1630	2
1_247_431_1630	1
1_134_354_1630	1
1_453_1037_1625	1
1_719_783_1628	2
1_216_456_1630	1
1_10_431_1628	1
1_241_301_1630	1
1_1220_1457_1630	1
1_1217_1287_1630	1
1_777_1457_1630	1
1_1384_1457_1630	6
1_262_640_1614	1
1_413_1015_1630	1
1_1384_1451_1630	1
1_55_354_1614	1
1_1003_1120_1627	1
1_464_525_1630	2
1_675_809_1627	1
1_1282_1386_1595	2
1_303_809_1630	1
1_353_1173_1630	2
1_262_395_497_599_956	1
1_1406_1479_1630	1
1_179_279_1630	1
1_700_746_1630	1
1_353_409_1399	1
1_689_1015_1630	1
1_933_1002_1630	1
1_353_396_789	1
1_1244_1433_1624	1
1_545_921_1614	1
1_10_407_1630	1
1_1357_1433_1630	1
1_1390_1534_1628	1
1_370_443_1630	1
1_477_973_1630	9
1_750_1457_1630	3
1_1433_1583_1630	1
1_613_730_1630	3
1_557_609_627	2
1_468_522_1614	1
1_211_593_1630	1
1_684_1037_1614	2
1_250_371_1236	1
1_1003_1081_1154	3
1_684_1506_1614	1
1_1032_1126_1630	3
1_456_1433_1557	1
1_395_784_1094	1
1_262_317_1614	1
1_332_494_1630	1
1_493_814_1630	1
1_818_910_1628	1
1_1282_1457_1630	2
1_479_973_1614	3
1_1244_1409_1630	2
1_401_456_1630	2
1_747_1072_1568	1
1_385_584_1630	1
1_1383_1562_1630	1
1_479_983_1630	1
1_262_374_1630	1
1_737_788_1630	1
1_1243_1321_1613	1
1_1409_1469_1628	1
1_585_898_1630	1
1_1086_1245_1630	1
1_747_1426_1630	2
1_1013_1546_1557	2
1_1383_1572_1630	1
1_657_1265_1614	1
1_519_682_1630	1
1_1326_1506_1630	2
1_608_1140_1630	1
1_428_1037_1630	1
1_66_525_1630	1
1_202_301_1630	1
1_262_771_1630	1
1_1017_1110_1409	1
1_1399_1592_1630	1
1_1206_1262_1630	1
1_719_898_1186	1
1_799_898_1630	1
1_1379_1457_1630	1
1_890_947_1630	2
1_10_648_1623	1
1_1282_1401_1630	1
1_1084_1165_1614	3
1_286_597_1630	1
1_1041_1126_1630	1
1_353_404_1246	2
1_411_451_1630	1
1_987_1058_1630	1
1_81_576_1154	1
1_624_688_1408	1
1_262_400_1624	1
1_1160_1394_1630	1
1_890_1044_1441	1
1_284_966_1630	1
1_608_1044_1630	1
1_1127_1237_1614	1
1_405_788_1630	1
1_273_705_1628	1
1_423_580_1630	1
1_451_969_1630	1
1_512_636_1630	2
1_464_1433_1630	1
1_890_1072_1627	1
1_1032_1087_1630	3
1_221_323_1623	1
1_587_872_1630	1
1_1373_1426_1630	2
1_10_872_1630	1
1_411_1037_1630	2
1_475_1002_1630	1
1_119_243_1154	1
1_1093_1279_1628	1
1_33_597_1630	1
1_719_777_1154	1
1_1027_1087_1630	1
1_602_665_1624	1
1_973_1203_1630	1
1_684_1002_1588	1
1_268_744_1611	2
1_449_550_1630	1
1_965_1140_1630	1
1_211_456_1604	1
1_211_286_1145	1
1_700_751_1630	2
1_468_971_1630	5
1_1222_1572_1614	1
1_379_744_1630	1
1_442_494_986	1
1_479_972_1630	1
1_236_288_1630	1
1_867_1015_1630	5
1_777_872_1630	5
1_294_354_1614	1
1_157_429_1630	1
1_1096_1165_1610	1
1_596_1182_1630	1
1_369_443_1630	1
1_750_960_1630	1
1_1003_1242_1630	1
1_58_186_1585	1
1_1399_1479_1630	4
1_602_872_1630	1
1_786_1237_1630	1
1_700_789_1630	1
1_479_567_1624	1
1_952_1100_1614	1
1_811_928_1630	1
1_162_245_1607	1
1_777_934_1630	1
1_1032_1195_1630	1
1_222_672_1630	1
1_91_195_1154	2
1_44_177_1630	1
1_1224_1457_1630	1
1_307_354_762	2
1_179_1242_1629	1
1_700_772_1630	1
1_471_972_1630	1
1_1013_1227_1630	1
1_313_360_1630	1
1_365_648_1605	1
1_55_1199_1630	1
1_353_401_1630	1
1_499_579_1630	1
1_216_275_1614	1
1_1089_1146_1614	1
1_109_494_1630	1
1_1486_1550_1630	3
1_1486_1530_1630	1
1_786_1225_1614	1
1_1065_1165_1630	1
1_1003_1203_1628	1
1_497_1300_1630	1
1_822_966_1630	1
1_311_414_1630	1
1_562_1335_1630	1
1_281_382_1628	1
1_613_1040_1628	1
1_226_918_1521	1
1_1267_1433_1630	1
1_82_160_1630	1
1_1019_1506_1630	1
1_892_1015_1614	2
1_1063_1126_1630	1
1_179_297_1630	1
1_219_525_1630	1
1_747_1457_1630	1
1_815_987_1630	1
1_163_456_1630	1
1_952_1126_1605	2
1_100_163_1630	1
1_1013_1386_1628	1
1_1010_1211_1630	1
1_10_823_1630	1
1_425_1040_1624	1
1_1105_1159_1630	1
1_423_529_1578	1
1_286_362_1623	1
1_506_732_1613	1
1_812_869_1154	1
1_1160_1336_1630	1
1_1080_1242_1628	1
1_451_560_1143	1
1_526_1409_1580	1
1_236_354_1154	4
1_362_456_1630	1
1_657_1100_1630	1
1_791_898_1624	1
1_10_705_1630	1
1_220_550_1630	1
1_373_640_965	1
1_819_928_1630	1
1_689_1002_1154	1
1_464_518_1588	1
1_1345_1409_1630	5
1_1274_1347_1630	1
1_581_636_1614	2
1_840_1159_1630	1
1_122_546_1630	1
1_1323_1409_1630	1
1_245_1146_1621	1
1_368_501_1359	1
1_1173_1572_1630	1
1_10_483_1246	1
1_221_1037_1630	1
1_1399_1520_1630	1
1_1426_1550_1630	2
1_316_376_1630	1
1_860_1002_1630	1
1_977_1409_1630	1
1_1154_1265_1622	1
1_262_984_1630	1
1_364_1002_1628	1
1_528_918_1154	1
1_890_940_1158	1
1_1194_1409_1630	2
1_650_1173_1630	3
1_353_456_1612	3
1_671_732_1630	1
1_263_1002_1630	2
1_226_364_1630	1
1_650_872_1630	1
1_995_1040_1630	2
1_1243_1429_1595	1
1_1044_1178_1628	1
1_423_595_1630	1
1_1363_1486_1630	1
1_585_814_1630	1
1_1353_1409_1630	1
1_531_849_1141	1
1_857_949_1585	1
1_43_576_1630	1
1_1363_1421_1587	1
1_1030_1399_1579	1
1_475_918_1154	2
1_840_1287_1630	1
1_961_1211_1630	1
1_519_1044_1630	1
1_719_1479_1630	1
1_53_659_1630	1
1_1282_1421_1629	1
1_167_281_1630	1
1_77_195_1629	1
1_1052_1457_1630	1
1_976_1347_1630	1
1_769_898_1629	1
1_1094_1159_1630	2
1_1127_1185_1578	1
1_502_550_1630	1
1_684_1081_1629	1
1_327_636_1630	1
1_29_375_1630	1
1_1379_1479_1630	2
1_711_987_1630	1
1_638_724_1630	3
1_262_1337_1629	2
1_1295_1399_1611	1
1_952_1072_1629	3
1_1206_1419_1629	1
1_479_979_1630	21
1_272_721_1630	1
1_515_653_1630	1
1_477_978_1630	4
1_1206_1457_1630	1
1_1302_1386_1630	1
1_638_918_1630	1
1_33_82_1630	1
1_852_1159_1630	1
1_602_759_1630	2
1_1107_1479_1626	1
1_1175_1347_1593	1
1_1213_1287_1594	2
1_852_1426_1630	1
1_442_550_1630	2
1_395_702_1000	1
1_562_1506_1625	1
1_846_1457_1627	1
1_143_1242_1630	1
1_671_1519_1630	1
1_749_1293_1630	1
1_638_809_1629	1
1_749_840_1630	1
1_562_606_1630	1
1_303_676_1630	1
1_454_1245_1630	1
1_1399_1466_1630	1
1_1206_1426_1626	1
1_1376_1433_1626	1
1_531_947_1477	1
1_10_456_1630	3
1_416_732_1630	1
1_421_918_1629	2
1_29_82_1614	1
1_1364_1479_1630	1
1_985_1337_1629	1
1_600_657_1630	1
1_284_354_1630	1
1_608_966_1630	1
1_1136_1337_1630	1
1_613_1015_1630	1
1_197_398_1629	1
1_212_274_1614	1
1_689_918_1154	1
1_327_400_1630	1
1_119_619_1154	1
1_236_669_1630	1
1_684_918_1630	1
1_290_375_1626	1
1_504_597_1630	1
1_840_1021_1630	1
1_602_659_1630	1
1_150_476_1614	1
1_492_795_1630	1
1_497_665_1154	1
1_68_267_1630	1
1_613_812_1630	1
1_585_656_1628	1
1_216_534_1630	1
1_262_556_1154	1
1_451_500_1630	1
1_542_705_1630	1
1_423_495_1630	1
1_700_823_1626	1
1_421_960_1629	1
1_340_402_1630	1
1_276_335_1629	1
1_638_730_1630	2
1_423_682_1630	2
1_413_1165_1630	1
1_411_484_1630	1
1_757_872_1629	1
1_852_1072_1630	1
1_10_494_1629	1
1_777_1242_1614	1
1_515_636_1630	1
1_867_1135_1630	1
1_1206_1316_1630	1
1_1282_1502_1630	1
1_1506_1572_1614	1
1_249_1165_1629	2
1_986_1126_1626	1
1_840_910_1630	1
1_587_724_1630	1
1_432_487_1630	1
1_612_1249_1630	1
1_141_199_1630	1
1_53_120_1154	1
1_1052_1347_1630	1
1_411_494_1630	2
1_504_714_1614	1
1_1408_1479_1630	1
1_179_490_1628	1
1_544_601_1630	1
1_1345_1479_1630	3
1_1426_1499_1630	1
1_657_1037_1584	1
1_1310_1399_1629	2
1_211_261_861	1
1_33_601_1630	1
1_414_777_1630	1
1_846_1426_1630	1
1_368_503_1630	1
1_777_858_1629	2
1_461_532_1626	1
1_423_724_1579	1
1_548_609_1154	1
1_1310_1452_1630	1
1_464_898_1630	1
1_747_872_1630	1
1_468_518_1626	1
1_536_947_1154	2
1_983_1165_1626	1
1_1032_1211_1611	1
1_631_1159_1627	1
1_129_682_1629	1
1_952_1182_1630	1
1_423_476_1630	1
1_242_1347_1607	1
1_461_1058_1630	1
1_211_484_1629	1
1_836_918_1630	1
1_789_840_1629	1
1_624_682_1614	2
1_100_186_1630	2
1_119_730_1630	1
1_270_336_1625	1
1_332_429_1627	2
1_892_1529_1611	1
1_1032_1399_1609	1
1_240_354_1473	1
1_498_1002_1629	2
1_852_1514_1626	1
1_932_1007_1629	1
1_596_705_1630	2
1_986_1110_1630	1
1_613_1337_1630	1
1_1032_1594_1630	1
1_167_227_1630	1
1_526_1002_1630	1
1_1400_1461_1630	1
1_689_788_1408	1
1_613_732_1630	1
1_695_918_1503	1
1_1121_1422_1629	1
1_986_1347_1630	1
1_222_520_1630	1
1_221_267_1630	1
1_1387_1479_1630	1
1_411_500_1630	1
1_1121_1171_1629	1
1_411_562_1630	1
1_1400_1484_1628	1
1_129_213_988	1
1_451_512_1630	1
1_668_795_1630	1
1_692_1409_1586	1
1_519_1072_1158	1
1_545_872_1630	1
1_596_820_1630	1
1_1243_1391_1630	1
1_852_1237_1630	1
1_236_415_1630	1
1_479_556_1630	1
1_890_960_1154	2
1_1137_1287_1630	1
1_1140_1235_1630	1
1_749_1386_1630	1
1_477_979_1630	2
1_1154_1203_1630	1
1_327_399_1630	1
1_119_210_1626	1
1_932_1265_1630	1
1_747_1165_1629	1
1_1426_1487_1629	1
1_1456_1546_1629	1
1_448_940_1630	1
1_805_1178_1630	1
1_129_227_1630	2
1_262_325_1630	1
1_612_777_1630	1
1_140_199_1154	1
1_395_1361_1626	1
1_411_459_1630	1
1_33_333_1630	1
1_689_1165_1628	2
1_368_569_1630	1
1_167_245_1408	2
1_53_560_817_918_1408	1
1_840_966_1629	1
1_464_550_1630	1
1_143_267_1630	4
1_805_1072_1630	1
1_1121_1182_1629	3
1_265_367_1630	1
1_932_979_1626	1
1_247_1165_1408	1
1_596_675_1630	1
1_562_636_1630	5
1_675_823_1630	1
1_1186_1409_1630	1
1_422_546_1630	1
1_1378_1479_1626	1
1_562_804_1630	1
1_715_872_1626	1
1_613_751_1628	1
1_448_1037_1630	1
1_451_732_1630	1
1_805_1211_1280	2
1_1414_1479_1628	1
1_805_1100_1629	1
1_1222_1399_1630	1
1_179_227_1630	3
1_735_840_1378	1
1_1385_1479_1612	1
1_562_732_1630	1
1_800_898_1630	1
1_566_682_1624	1
1_1384_1544_1630	1
1_418_456_1614	1
1_1013_1421_1630	1
1_533_960_1630	1
1_1310_1384_1630	1
1_977_1347_1629	1
1_890_1100_1630	2
1_932_992_1630	1
1_389_576_1629	1
1_1206_1335_1630	1
1_53_98_1611	1
1_411_525_1630	2
1_44_337_1630	1
1_353_439_1630	1
1_495_814_1624	1
1_479_673_1630	1
1_1086_1347_1630	1
1_783_840_1309	1
1_119_227_1630	2
1_1310_1503_1630	1
1_752_1015_1630	1
1_1127_1226_1584	1
1_747_1081_1614	2
1_840_1120_1626	1
1_461_675_1326_1457_1629	1
1_442_1165_1629	1
1_451_1040_1630	1
1_852_1399_1630	1
1_1447_1536_1626	1
1_932_1457_1629	1
1_719_802_1630	1
1_719_966_1630	1
1_1282_1357_1629	1
1_712_910_1476	1
1_10_267_1129	3
1_638_1040_1630	2
1_421_1044_1626	1
1_1447_1546_1630	1
1_1244_1479_1630	1
1_262_1058_1630	1
1_947_1015_1629	1
1_1213_1470_1629	1
1_737_783_1609	1
1_80_132_1629	1
1_680_907_1628	1
1_1107_1287_1630	1
1_1456_1539_1598	1
1_487_539_1630	1
1_303_456_587_759_1630	1
1_1402_1473_1630	1
1_1013_1347_1630	1
1_562_640_1412	4
1_267_333_423_1199_1630	1
1_965_1044_1630	1
1_1034_1457_1628	1
1_303_397_1154	1
1_1310_1352_1630	3
1_692_1002_1629	1
1_1093_1426_1629	1
1_82_135_1628	1
1_730_787_1630	1
1_263_979_1630	1
1_68_730_1282_1344_1596	1
1_1447_1519_1630	1
1_222_263_1625	1
1_46_918_1623	2
1_479_692_1606	1
1_143_1053_1630	1
1_428_918_1630	1
1_1282_1350_1629	1
1_777_980_1630	1
1_1180_1245_1611	1
1_100_212_1547	1
1_46_227_1630	1
1_449_1140_1626	1
1_557_705_1630	1
1_451_593_1392	1
1_752_1337_1626	3
1_928_1126_1614	1
1_353_730_1630	1
1_1160_1220_1630	1
1_747_1002_1154	3
1_1160_1245_1630	2
1_1015_1409_1630	1
1_68_120_1629	2
1_353_1122_1630	1
1_395_599_1630	1
1_267_1126_1609	1
1_110_1165_1627	1
1_68_177_1630	1
1_1373_1506_1630	1
1_381_456_1626	1
1_1038_1457_1630	1
1_10_746_1629	1
1_197_1365_1630	1
1_262_399_1629	1
1_562_959_1630	1
1_454_1072_1626	1
1_119_201_1630	1
1_497_557_1154	1
1_179_688_1626	1
1_786_987_1629	1
1_423_572_1630	1
1_529_588_1158	1
1_536_597_1630	2
1_467_1211_1630	1
1_710_918_1630	1
1_159_354_1629	1
1_1382_1581_1630	1
1_1089_1433_1550	1
1_179_456_1629	2
1_1003_1040_1630	3
1_515_1040_1630	1
1_1087_1265_1630	1
1_461_973_1610	1
1_1130_1347_1630	1
1_690_872_1630	1
1_453_1146_1629	1
1_562_730_1630	1
1_1326_1533_1630	1
1_385_479_1630	1
1_143_245_1259	1
1_976_1037_1630	1
1_1127_1479_1630	2
1_986_1337_1629	1
1_805_1015_1630	1
1_365_431_1408	1
1_867_1367_1630	1
1_1310_1479_1630	1
1_809_1110_1408	1
1_1323_1479_1630	2
1_700_872_1630	1
1_226_286_1630	1
1_68_153_1630	1
1_1426_1474_1629	1
1_270_468_1630	1
1_313_363_1154	1
1_1433_1479_1630	2
1_952_1527_1630	1
1_150_354_1609	1
1_689_1044_1630	1
1_213_1270_1629	1
1_461_606_1630	1
1_1003_1112_1630	1
1_1282_1426_1465	3
1_680_1105_1630	1
1_353_682_1408	1
1_44_405_1079	1
1_53_456_1629	1
1_150_522_1625	1
1_499_764_1630	1
1_536_648_1630	1
1_1310_1495_1545	1
1_852_935_1601	1
1_150_290_1630	1
1_167_1015_1630	2
1_852_1409_1630	2
1_1091_1165_1614	1
1_236_324_1629	2
1_1206_1337_1630	3
1_638_703_1609	1
1_529_640_1630	1
1_777_932_1625	1
1_1013_1211_1629	1
1_857_1287_1630	1
1_395_441_1630	1
1_976_1457_1630	1
1_613_759_1154	1
1_519_1190_1466	1
1_150_214_1630	1
1_68_127_1630	1
1_986_1386_1625	1
1_988_1140_1629	1
1_700_840_1629	1
1_675_759_1630	1
1_1243_1326_1630	1
1_464_1572_1630	1
1_852_1108_1630	1
1_1032_1120_1630	1
1_529_730_1630	1
1_461_962_1630	1
1_216_499_1626	1
1_1191_1347_1626	2
1_1160_1312_1630	2
1_216_918_1630	1
1_641_823_1594	2
1_29_77_1630	1
1_993_1072_1630	1
1_1498_1572_1613	1
1_389_494_1630	1
1_1426_1537_1629	1
1_353_724_1630	1
1_747_1173_1630	1
1_10_102_1629	1
1_840_949_1630	2
1_777_918_1630	4
1_353_532_1629	1
1_967_1027_1630	1
1_737_1037_1630	2
1_641_714_1630	1
1_668_721_1629	3
1_84_141_1630	1
1_489_987_1630	1
1_335_456_1628	1
1_389_443_1626	2
1_1023_1433_1629	1
1_156_227_1630	1
1_1274_1366_1626	1
1_476_1287_1630	1
1_1121_1185_1630	1
1_638_697_1630	1
1_1363_1457_1625	3
1_562_682_1630	3
1_1098_1146_1630	1
1_1370_1479_1626	1
1_1249_1316_1630	1
1_1190_1274_1476	1
1_852_1195_1624	1
1_1093_1337_1609	1
1_134_966_1630	1
1_448_1126_1623	1
1_448_525_1630	1
1_353_407_1626	1
1_1040_1126_1630	1
1_107_177_1629	1
1_221_494_1612	1
1_332_415_1630	1
1_574_771_1630	1
1_454_918_1154	1
1_423_553_1627	1
1_303_489_1614	1
1_684_1211_1626	1
1_27_823_1630	1
1_689_1249_1630	1
1_834_910_1629	2
1_1099_1249_1630	1
1_986_1165_1614	2
1_1506_1581_1628	1
1_1352_1409_1629	1
1_53_177_1630	1
1_262_318_1609	1
1_356_1002_1630	1
1_867_932_1629	1
1_1064_1185_1630	1
1_1310_1562_1630	1
