3prime_site	Count
27017	10
1850	28
82	242
28525	278
28281	8
3699	3
6282	6
769	2
23687	1
95	8
1371	13
98	5
6852	15
24	5
6797	1
1267	6
27403	18
1963	6
6809	62
1270	17
29292	4
3813	12
4021	5
6928	4
28362	21
27577	8
28524	108
1039	7
4611	2
1382	3
29016	4
28464	51
4002	3
926	14
1816	6
1125	13
28491	17
29662	6
1009	4
1616	6
1864	15
28691	14
26	4
939	6
55	36
915	3
29339	8
27773	24
27790	14
28743	17
1571	4
28008	11
2018	14
1309	21
27794	22
1290	11
2369	1
22673	2
1268	13
27265	43
6914	9
1363	32
1514	9
1387	2
27385	34
2782	4
541	1
26935	3
1454	3
2208	8
3431	3
1488	6
4590	4
28722	11
759	7
27765	17
4988	1
28749	15
5903	3
1394	6
27705	7
851	3
26256	65
6752	2
3946	2
2163	3
28186	5
1098	8
4069	2
2857	2
5982	4
3677	8
28597	8
1955	6
27266	28
27572	8
1828	8
2200	4
1234	4
7314	5
1408	3
1081	21
28664	36
6083	3
26675	9
92	5
1933	8
1971	10
29493	4
20	47
829	8
7228	6
6585	5
28466	69
1995	7
27976	3
2212	8
25707	4
1183	4
21592	2
29620	15
1459	6
1155	4
6053	8
28679	46
1133	3
27282	17
27486	13
28359	26
28337	4
2487	9
1752	18
1079	13
2477	2
29661	9
3009	5
26782	53
28026	6
4073	2
867	7
2531	8
27230	16
27396	29
5910	7
26449	2
28318	38
8251	2
4341	2
832	8
1275	6
1277	5
880	4
1517	35
26776	43
29310	12
26929	2
29711	61
1053	24
94	10
3426	8
4024	10
26643	9
1665	6
28507	16
29013	27
28372	5
29213	5
1884	1
29227	6
27267	14
27903	12
1787	11
1948	28
91	15
22008	1
27386	52
29634	1
4477	2
28435	3
1398	4
1333	7
22671	1
23696	2
6076	1
2359	4
1453	4
754	8
1562	3
4282	2
1949	12
3884	1
1211	5
28496	36
3738	4
3575	3
1702	7
7207	15
7216	4
22722	1
44	11
106	2
29541	11
28463	19
40	24
26616	2
728	8
8328	2
2964	2
29682	10
27126	5
2382	1
2162	3
1835	5
3103	4
6961	42
1416	5
1318	3
1050	19
1273	11
7005	4
976	1
27521	5
28494	34
4533	2
1152	8
29566	9
6931	21
3384	4
1362	12
1214	8
734	16
1718	4
2645	3
29	10
28309	4
22157	1
6048	9
27973	5
7548	2
29685	1
868	12
15301	2
1085	7
6065	3
7417	1
2331	14
27581	8
7780	1
84	102
29304	23
1113	11
3808	7
1083	23
3834	6
29644	2
28495	62
22	19
29724	7
5362	2
1052	17
1992	6
28503	24
28746	11
952	1
2406	1
25660	4
8249	3
6895	1
2207	10
1973	30
2425	4
26774	90
3179	11
2461	10
28128	2
27553	29
1689	16
27330	2
1530	12
3588	1
1854	37
28833	6
1667	8
5911	1
2860	5
1082	17
7411	1
1719	18
2057	16
28	27
1613	8
28779	4
29747	4
1904	10
1768	7
2849	1
1753	7
1316	11
3035	21
4300	2
27383	22
26259	22
1282	2
6043	7
1717	5
2900	2
2483	38
1136	5
4172	8
1334	9
1046	3
3270	5
27698	7
720	1
732	8
6946	13
1048	6
1769	5
1907	12
28649	18
26248	25
4121	6
29676	1
1966	10
27213	17
2588	10
28898	99
2524	2
6703	3
2397	2
6990	23
5015	1
6850	2
29483	2
28609	9
28831	9
7851	1
8163	4
8479	1
26877	3
1207	5
24417	2
2492	4
3007	8
5099	2
5394	5
8563	1
1650	14
29180	11
1475	34
418	1
28913	7
27578	22
27234	4
4344	2
4724	1
28781	8
26383	6
22143	3
26130	1
2426	7
3548	12
28688	9
5723	2
29216	4
22694	1
2824	6
914	5
25236	2
28221	3
28319	5
2263	1
3921	2
28621	11
1201	4
3377	4
1602	8
29347	5
29100	5
29039	11
28661	6
22560	2
8555	2
28354	9
28554	13
29162	13
28050	4
28368	7
28632	7
2493	7
28560	2
1335	8
29073	10
2411	2
26766	8
26695	3
28493	18
28487	5
25672	3
28862	12
892	6
1367	8
27159	5
29470	13
27780	19
1800	9
26654	7
24387	1
29146	17
28508	14
25680	4
28932	4
26206	7
1833	13
28884	5
29044	7
28059	6
4588	5
28332	7
27751	1
3034	24
6400	1
3033	29
4354	2
29351	11
3676	6
6779	4
531	2
3654	5
3107	4
28727	9
1905	20
1965	9
1720	5
1738	10
5088	1
1693	12
592	1
1786	3
3030	12
27574	8
27667	5
26992	5
29452	6
1317	5
27611	3
24604	2
25721	2
28579	4
26846	4
27728	5
5449	2
6644	3
7485	1
27133	16
1968	6
25584	1
3797	5
25954	2
27812	3
28753	2
27514	7
28284	5
28313	7
29059	10
27374	8
28398	1
28385	13
27545	3
28307	6
25927	2
26797	3
27978	5
28027	6
28840	4
27381	33
1064	6
298	2
1186	3
1510	1
28558	3
29091	9
28678	5
28081	3
29230	8
6987	14
5056	7
1404	4
26223	1
27278	6
2020	4
4269	1
29317	13
26079	2
26892	2
26816	5
27607	8
28444	13
1793	8
27967	8
28854	7
27612	5
28772	7
29011	25
27786	12
27703	4
26758	2
28039	6
28049	9
29212	9
26070	3
27121	6
27484	7
29233	9
1577	35
27681	28
28654	13
27248	3
27960	3
26666	6
26340	5
27232	7
24134	4
25307	4
29095	4
28410	7
29345	6
29000	3
5268	2
29442	5
25713	2
1116	10
4330	1
5471	2
23058	2
24191	1
2676	9
28340	12
28278	10
28989	15
27795	12
28923	12
26773	11
27999	13
51	29
28302	10
37	9
28481	9
2282	3
28775	8
1452	4
3835	13
26034	1
27099	7
6879	4
28682	18
1691	20
29065	16
27696	9
25022	1
28408	10
29432	6
2412	7
11069	1
12037	1
4577	3
1239	9
3303	2
1443	10
4868	3
26257	108
2486	9
3413	12
21637	4
5247	4
5697	1
7708	2
9098	2
28692	26
29124	16
1103	15
1951	5
1637	2
1274	7
1734	4
2119	3
5354	1
6599	10
5496	3
2686	3
26780	25
27107	5
2003	2
2903	9
4043	9
2914	1
1093	6
1437	11
4153	6
846	4
1935	8
3887	2
29667	3
26240	12
1071	3
1573	3
29560	15
1011	12
3953	7
4020	1
28693	11
1411	5
27593	4
28037	6
28378	7
29429	8
29441	4
26409	3
26434	1
28461	12
56	30
29036	13
29037	5
1401	4
26530	8
26037	3
1473	13
7317	1
29015	21
3659	6
27808	4
27858	8
28969	9
27317	3
29157	14
27472	6
2689	6
26362	2
27106	5
28951	6
822	2
28066	6
4175	21
29343	6
26894	3
26712	6
1123	11
25617	2
29244	11
971	1
3069	1
28896	31
26573	15
28598	10
28202	2
4539	1
1825	3
27264	9
28471	8
28975	5
29386	21
28879	12
2023	6
28013	8
29290	10
28704	7
1340	4
28280	6
27941	6
27895	6
1188	2
25598	5
28350	7
2530	1
26927	3
900	2
7970	2
3120	4
26746	3
26830	3
2711	3
28343	12
3503	9
5461	1
27781	6
27800	33
2381	2
1832	24
4174	5
28901	11
29308	17
1359	10
1217	3
4119	9
27016	17
27791	16
1033	7
1444	6
27366	24
6964	42
28465	65
29113	9
156	1
1629	1
27709	3
27767	15
28030	7
29312	9
24583	1
21772	2
28674	9
27407	3
28782	5
2187	7
29171	18
28601	15
28590	4
2129	9
28694	11
27219	10
689	1
29012	8
28645	3
27497	9
29379	7
28719	6
28707	7
4556	4
3027	18
7221	10
26938	2
26210	3
26921	4
25787	1
29235	8
28623	10
24777	1
4468	1
27163	3
7546	7
28807	18
1564	2
1364	16
29114	9
28784	17
28178	12
27460	6
27084	7
22177	1
52	21
26623	5
609	2
6632	5
847	8
1442	5
1600	6
28506	5
27664	7
28139	5
7275	4
25281	3
28857	6
29361	3
28647	7
6958	19
25424	5
1772	9
29378	7
2279	9
25704	6
21785	2
1218	4
28577	9
25782	2
869	14
1842	12
1851	37
1866	13
29388	6
1969	8
29431	5
28314	6
45	19
28511	9
4039	6
28804	6
29704	7
24625	1
1028	18
1703	9
6730	2
26286	3
1985	5
3399	2
2110	1
908	4
27188	13
3412	6
6777	3
4637	2
2482	27
1330	7
29636	1
6142	2
27555	40
8564	3
27633	3
26281	2
4425	2
342	1
3150	14
26783	24
28145	5
1352	3
36	20
28333	6
28189	7
28357	19
1127	2
27617	5
1565	3
28853	24
29284	13
29137	7
29412	7
22553	4
28966	6
27801	11
29305	14
29564	6
28135	10
27689	7
27547	21
1235	22
1294	13
28342	10
26608	3
28614	5
1069	2
1236	2
1997	9
27463	8
27580	8
27047	2
3739	3
26683	2
25688	1
1811	2
4598	10
1422	4
2391	10
28990	11
28866	10
27793	15
27782	15
29545	12
28276	8
27894	2
27485	4
1153	12
29315	5
5119	13
1515	35
26574	28
3747	9
28156	10
1701	11
2065	6
1305	5
2533	10
1311	16
27882	13
1664	5
1986	22
925	11
22680	2
6046	5
1286	3
135	3
6936	5
27757	5
28514	44
27382	12
1486	2
1518	5
1670	14
2476	3
29366	7
26732	5
2679	9
3340	2
3951	1
23658	3
2339	1
27990	4
1300	1
1838	5
6081	4
22986	1
1323	2
2155	3
7226	19
28644	29
6980	18
28450	4
1432	3
1690	18
1477	9
5264	7
28233	5
3212	4
28492	5
927	12
1304	7
28005	5
2319	6
2306	3
3668	4
27380	12
28520	39
23988	2
27771	27
1389	3
27263	13
27732	4
28689	14
1505	1
2217	12
28056	9
1051	14
7433	5
5106	1
6930	16
93	11
1393	10
26455	2
27191	5
1694	3
27834	2
2308	8
25541	1
26658	5
1952	5
6639	6
28529	17
34	45
27320	6
27826	5
29279	8
28033	2
28521	12
29301	7
27804	6
26128	3
27189	13
28575	5
25602	4
26911	5
2460	5
8410	5
28797	8
28526	30
23330	1
24382	3
25752	3
27416	5
3148	10
27770	7
28194	10
29247	16
26276	5
27942	2
27453	5
28871	2
26636	6
27623	10
25764	3
28600	5
27467	5
28571	10
5998	1
6979	30
28345	4
29489	2
26199	4
27195	4
25613	1
29058	8
27768	12
27761	13
3952	2
26531	7
27185	9
27435	4
28918	9
23	9
22861	5
2124	10
2734	6
1846	6
21998	1
22447	2
27722	9
29318	10
26940	4
28667	11
1834	6
26741	3
27799	12
26131	4
27226	10
26348	2
28348	7
1511	3
1774	7
29416	22
26584	1
28206	3
26801	6
28168	4
25227	4
26862	4
29729	11
29131	10
811	5
6956	42
22307	1
28924	14
29348	6
29377	12
28399	6
24150	1
27194	12
4804	3
28902	5
29184	9
26064	3
27656	2
29309	47
28124	12
6047	12
26677	8
28501	12
3803	8
4324	1
10688	2
10941	1
28438	4
27400	13
1130	6
2175	1
2738	4
28169	3
8500	1
3021	8
26682	5
22023	1
1647	1
25263	3
28006	3
3896	8
844	2
4592	3
28658	11
27290	4
3906	12
3671	5
26676	9
1021	3
27798	4
27928	1
25108	1
28338	10
25104	1
2067	2
27686	12
29514	9
28639	8
3178	4
28216	7
3106	6
28877	5
27129	7
26535	4
25706	8
26379	6
29623	6
28012	4
28312	8
29291	9
28000	10
28997	4
751	4
2465	8
2468	3
2895	1
8619	1
1859	5
10551	1
28499	9
4635	3
5981	2
2912	5
7362	1
24044	3
2861	5
26532	5
28631	8
1821	6
27807	5
28547	7
3681	2
6527	1
27518	2
28759	5
1244	6
27694	39
110	3
5450	1
29709	79
828	5
2616	8
2786	6
1921	9
24810	2
8330	1
3008	10
6948	57
2485	8
4723	5
26444	2
1889	2
1982	21
1827	4
29352	5
26572	17
1372	10
3545	13
1310	23
1096	4
1579	24
3383	7
1474	11
6960	15
858	4
1242	23
3205	10
28003	3
7227	11
29174	8
6575	1
26730	6
6911	8
1243	3
27684	15
28928	12
2415	4
2213	14
1972	15
28125	4
25824	1
1668	5
4340	2
28252	5
1871	5
917	4
26607	6
1210	26
2307	10
26875	4
4799	5
1785	2
4267	6
2527	2
4044	17
24115	1
29199	9
26905	1
29246	4
29043	5
5682	2
1017	1
29684	4
1618	3
28407	20
28629	14
27529	11
1241	12
26543	5
29355	6
27064	5
28046	4
26876	4
29153	16
27361	7
28580	8
27886	6
6075	3
1847	7
28562	4
26405	5
29178	6
28855	3
29358	7
21711	1
4192	4
29268	8
29026	11
27579	15
35	7
26701	4
2390	6
25276	2
27810	11
27610	2
1450	2
6768	5
28339	7
4123	2
7204	27
29414	6
2911	3
28640	7
25768	2
27520	6
25466	4
27755	12
27674	9
1993	5
27989	2
2800	2
934	1
26873	5
4317	3
1032	4
28367	5
2150	10
29237	7
27423	7
28091	6
28681	9
28858	10
3104	2
25978	4
2040	4
4835	2
3322	8
25671	4
28592	6
1480	5
29403	6
2004	5
3238	2
3965	2
27501	4
28517	43
27907	4
29179	10
28301	3
25980	3
1080	20
1421	3
9691	1
27813	9
28290	6
29034	8
1749	3
28277	4
28293	5
27943	3
27625	4
27307	5
27595	5
29042	8
1146	5
27045	1
28911	5
1494	3
3217	3
5304	2
6635	7
7184	3
7019	11
29303	10
28981	19
748	2
27704	8
27809	5
199	1
1678	1
29046	10
1084	9
29119	11
26116	3
29048	4
2186	6
4338	2
29728	17
24606	3
3093	1
1457	5
28824	8
29336	3
27980	3
21900	1
27898	9
28500	8
2622	1
3918	18
3010	1
2329	8
2206	3
1671	17
4196	16
26282	3
6194	1
2554	4
3518	6
1604	22
3971	6
27806	6
6634	4
2234	2
1532	19
6855	2
1190	1
1546	2
2963	1
3905	4
5180	4
5139	1
26251	16
2074	2
5411	1
4538	4
1987	17
1950	15
2928	4
3087	21
810	1
7312	4
1944	12
25633	2
1163	3
1856	38
99	9
26785	13
7431	10
3096	5
29041	9
29597	1
823	6
22947	2
28442	8
22604	1
752	3
2682	2
6906	4
4461	1
26485	7
28930	6
27872	10
1936	10
27183	16
28634	31
27877	12
25122	1
1843	9
28117	4
7653	4
26571	23
27052	7
4585	4
27663	6
28462	20
26473	1
27030	2
3349	5
24471	1
28119	4
25169	3
26781	94
26778	15
27441	4
26737	4
1132	12
26663	4
29407	8
25908	1
27758	18
1860	14
28633	5
27923	5
22433	1
28069	4
29382	4
28568	5
29166	7
28244	6
27718	7
1065	8
29004	14
1603	23
22321	2
1427	3
27444	3
28425	18
29147	7
28327	5
29281	4
28022	2
29019	8
329	1
28261	7
23125	1
2481	29
4836	2
879	4
1326	2
1370	10
23196	3
27679	23
1684	1
2565	3
29699	5
3084	2
21636	6
2480	22
7862	2
29714	6
7434	10
6002	4
28405	25
1926	4
29529	6
27900	8
25716	6
8800	1
27302	1
1410	4
27792	29
2906	4
5485	3
3837	8
1685	3
744	3
27675	4
1018	3
6231	12
28098	4
2008	1
27018	30
3477	2
8329	1
8472	4
1499	3
1791	14
26569	11
29010	20
27561	5
27280	3
28430	10
2872	2
6739	2
5940	1
1676	6
4997	6
1820	1
22602	2
25773	1
26724	2
27566	2
4998	2
2255	2
2117	2
27958	5
4019	2
1124	15
6951	53
5252	4
2033	31
6970	21
29478	10
6628	17
2330	5
4600	2
2706	2
3780	2
26656	3
28748	10
1652	20
2068	2
28921	14
27474	11
29149	7
28736	3
26187	1
27936	2
25621	4
28533	6
27001	5
1741	3
26962	4
27015	6
25520	1
28247	1
28785	8
21688	1
28177	8
26440	2
28602	11
23115	1
6620	2
29451	10
28938	5
29126	5
28968	5
33	8
28322	3
27876	4
27740	2
3750	7
6069	1
1751	9
26119	4
28031	4
6684	6
25210	4
29708	9
28837	6
26948	2
27115	3
22316	1
28394	5
26598	2
28355	11
2314	3
29163	19
26996	3
7879	2
9011	1
21965	2
24834	1
28648	14
26969	2
27080	2
27522	8
27149	3
3827	7
1035	5
28818	13
29539	6
28956	4
26994	5
27659	4
28360	16
29509	4
27962	2
23236	1
24377	1
1428	18
28821	10
24372	2
25614	1
27717	8
876	3
3278	6
29406	6
1086	7
29485	9
2785	6
26271	7
28110	6
29415	9
2733	6
28040	4
29405	10
27741	5
29060	6
24022	2
25302	2
27559	2
29027	9
26412	3
27378	8
3299	5
28725	15
27685	24
28907	6
28439	11
29311	5
7008	2
26540	5
9047	2
25794	3
25907	2
23814	4
25201	2
26923	3
28118	8
29102	5
25697	1
29614	5
28083	10
29364	6
23065	3
24130	1
29222	5
5416	1
6702	5
9637	1
27672	5
28893	19
4434	2
5016	1
8495	1
28287	3
28581	8
27534	2
28776	8
27481	12
28747	10
29294	15
27839	2
28764	6
27621	7
29111	7
28115	3
26179	2
27638	7
29054	6
891	8
29260	13
28325	8
29387	6
25535	2
25795	1
1519	2
26108	4
27576	13
27178	2
4554	1
743	10
28080	5
568	1
3025	14
28861	5
26551	3
28604	2
1849	9
955	2
2692	1
29506	3
1412	9
27148	3
29130	10
29270	4
26068	2
28585	3
28684	8
28409	9
5669	1
28919	6
1288	4
1937	8
28931	6
29172	10
29373	5
27977	2
27930	5
29327	16
28523	11
27390	11
28929	5
2951	6
27785	22
29136	8
3015	2
29209	13
27921	4
26787	2
28170	5
26648	4
23987	2
25195	2
27766	10
27349	4
28716	6
28161	8
122	2
7826	3
26721	7
1468	3
28570	14
28843	6
6516	5
3028	8
23485	2
26642	3
28144	5
4771	3
27890	4
28786	5
28234	3
28346	3
7202	11
1804	2
2709	3
27852	4
28730	19
26588	2
29106	8
28237	9
26024	6
27854	2
2781	1
2031	9
29236	7
29325	17
27140	9
28321	5
25642	3
29395	13
22244	2
23533	2
692	1
28628	4
29014	11
26624	4
29725	5
28002	3
29087	9
28146	6
27351	2
26342	2
25780	2
27487	3
25205	5
29296	21
1970	14
2987	2
27367	8
2630	9
28889	12
27413	2
29380	9
28820	15
6950	69
999	4
3097	2
29245	8
7196	16
25649	2
28641	7
284	1
5951	1
27620	1
27172	1
22815	2
29321	5
27884	8
29307	5
8839	2
23941	1
28072	4
2620	9
2015	6
28308	7
28845	6
29420	6
1369	13
27549	9
28084	7
3029	6
29118	6
28758	9
29266	12
28882	8
28982	5
25455	4
27613	2
1974	7
27021	7
29631	3
29371	6
26080	1
28055	8
29272	10
1206	7
26396	3
28196	7
27788	34
27759	12
150	1
28800	3
5286	2
1150	7
27753	7
28605	7
1455	3
26742	5
27961	5
28754	5
28638	10
28739	8
29167	7
26765	6
26488	5
26838	3
159	1
6074	5
27582	7
1090	6
6947	34
2327	5
3708	4
28718	7
27644	13
830	4
27083	1
27036	2
28892	17
25892	1
26914	4
29196	4
29009	14
29002	18
29226	6
25511	3
28180	2
28979	7
27338	2
29142	7
26547	2
23825	2
27778	10
28485	5
28897	9
100	5
25789	1
1989	14
322	1
6804	3
2626	1
5093	5
1929	2
27373	6
1661	1
7201	11
3497	2
27155	2
28527	11
3598	3
5737	2
29530	7
23441	1
1975	11
26989	2
26525	4
27710	5
731	10
1197	2
1803	3
2798	5
26387	4
28147	8
26882	1
1493	2
28120	5
28427	14
23034	4
26709	1
24972	3
1441	9
3347	2
960	1
2211	15
3709	9
4932	2
7610	2
1365	9
28067	5
1855	9
2312	3
28578	9
1790	12
1830	11
11106	5
1041	5
2052	5
3493	3
22719	4
837	1
3530	19
4796	2
2328	4
833	4
140	1
28019	5
1360	21
6686	11
4690	3
1143	2
27817	4
2047	9
866	3
4006	2
3669	9
2125	13
3910	1
27498	6
2056	7
134	1
26432	4
21665	1
1984	19
26967	4
29517	7
853	2
2188	10
5915	5
6963	40
28428	13
2640	2
1115	38
2011	1
3658	4
3450	1
3265	5
3086	16
26777	26
2389	3
2809	2
6944	34
29193	11
23447	4
1996	3
2553	4
1247	3
21792	1
26660	4
23324	1
2799	3
96	5
3557	1
3568	2
28574	8
1617	3
6998	5
29201	4
1059	5
5597	1
28630	12
845	7
28254	3
23049	1
25513	4
28731	8
24486	2
21608	1
26866	2
1841	7
29140	6
27889	2
26425	1
27288	3
26889	4
27531	5
3798	2
738	4
25682	14
29605	2
1436	7
1630	5
28738	3
28380	11
23960	4
928	7
28535	7
25028	2
6808	77
29045	9
27931	5
28155	7
25984	2
23757	1
4237	5
28090	2
24239	2
26745	2
796	6
26705	7
28215	5
25444	3
7727	3
29626	3
29323	8
1374	9
28230	7
28331	4
1383	3
6942	15
27535	7
28698	17
28198	5
22211	1
28875	3
24260	1
26931	5
28353	6
28272	5
29369	4
1413	2
29061	6
28851	10
27101	3
28965	2
26288	3
3427	4
8621	2
19300	2
28835	1
27500	5
23636	1
28246	2
515	2
893	7
28149	10
1713	4
28909	6
28844	5
1419	4
27993	2
21781	2
723	1
1675	3
28414	21
29362	3
26995	3
28978	5
29389	3
28586	4
29433	3
28142	7
28723	10
28788	6
619	1
27204	7
28123	4
28888	12
29316	10
1555	2
25743	2
26468	2
25474	6
26401	4
29055	4
28392	16
29187	11
16112	1
16930	2
27586	1
22872	2
23778	1
1368	12
27298	3
28257	6
3801	7
4826	1
5684	1
22668	2
23779	1
26475	12
26696	2
28320	7
29278	8
200	1
28887	16
22347	1
27897	4
28794	9
3786	5
3762	2
386	1
1349	2
4113	2
28536	9
25715	6
26718	2
29482	6
26961	3
27511	6
21727	5
26562	7
27094	8
27851	10
28842	10
747	13
29477	6
29486	4
25989	5
27295	5
28470	8
26458	2
967	1
27784	26
27614	6
28594	6
1094	6
2851	1
7870	3
4170	5
25622	2
4061	3
3382	7
2428	8
2510	2
1134	6
29690	13
761	4
28900	4
27601	4
29546	5
27762	14
29401	5
27242	9
21668	1
23879	1
25973	2
1045	5
3036	7
2542	1
4423	2
8029	1
28240	2
1426	5
27235	8
26609	9
28334	1
28295	3
28297	9
39	10
21960	1
26544	7
26906	2
29090	4
28054	7
26561	4
29052	12
28646	7
27953	2
27940	2
3833	8
14703	3
27731	2
27587	3
28868	6
29101	4
21654	1
23729	4
21807	1
315	2
21984	1
29150	10
27845	6
22165	1
28473	7
25427	3
3822	7
23566	5
28791	8
27013	3
25435	4
27963	7
27912	2
25858	3
28472	15
26661	4
2374	3
1513	9
857	9
29154	7
25848	4
704	2
1429	10
27653	2
28477	5
28651	8
29417	12
6236	3
23166	3
1615	7
27040	5
28572	10
28537	4
26594	7
29630	4
27461	6
26377	4
28793	11
26982	4
29400	10
29253	5
1815	7
28675	8
28330	5
26890	1
22088	1
27848	4
27974	4
28690	15
28767	7
26009	4
21618	1
23631	1
21971	2
24101	1
28375	5
28150	5
28420	5
27959	3
28023	4
27818	8
28365	9
29324	4
7285	2
28502	14
28516	13
29249	21
28468	9
28963	6
27482	15
27881	4
27156	3
26697	5
29258	5
22472	1
28217	10
29123	11
27096	4
22683	3
23429	1
26522	3
26650	3
25534	5
28183	2
26655	6
26326	1
21880	1
7203	21
25354	1
26818	3
29232	6
22862	1
442	3
1284	4
3745	5
28432	13
28988	10
6866	5
27924	4
1557	3
2214	11
26293	4
23216	3
3689	2
29314	7
28665	18
4830	3
7270	1
11600	1
2365	5
1623	1
5047	2
2791	4
27700	13
28259	5
753	10
1425	2
3795	1
1139	7
29528	3
1144	6
3697	5
1908	6
4028	7
4950	1
27987	4
28569	7
28773	21
29198	15
27863	7
28916	3
27934	6
27968	2
22169	3
28167	3
25669	2
29727	23
29129	17
24093	1
27202	3
23232	1
22234	1
27071	4
28323	18
3541	3
28335	10
2871	3
24326	2
26057	3
24363	3
28813	10
6000	2
26545	7
4641	8
26589	4
22050	1
27019	8
28808	20
27443	5
26570	9
28270	8
27715	4
28940	4
28974	2
29062	6
29117	6
26713	3
2843	1
6776	4
27422	3
1222	1
7443	4
24752	2
28531	5
1872	5
28616	5
28480	1
26203	1
28175	7
27364	7
1942	5
27433	5
22012	1
5060	6
7377	11
28400	9
27676	7
28512	3
29168	16
27281	9
27459	6
8622	1
27992	6
3155	1
1658	3
1920	7
1034	5
9821	2
12330	1
29616	5
3759	2
1099	6
23549	3
1106	3
3136	5
27170	8
3233	3
29548	3
6952	42
2026	4
27261	8
1886	2
1545	2
1078	4
27869	3
28872	4
1479	2
25488	2
3367	3
2539	5
1806	3
5364	2
1531	2
3111	2
26869	10
27370	7
26739	8
1659	1
1737	3
3796	4
28576	31
1240	7
7208	2
27387	11
4030	8
4375	1
1983	12
4394	2
22133	1
27956	8
2825	9
643	2
25679	4
1858	4
3970	1
27276	2
27624	3
29105	7
6238	4
3790	2
5080	2
4088	3
27837	4
2463	5
2586	2
5486	3
2701	3
26796	4
25020	3
28423	6
1862	22
28291	10
25917	1
26524	2
27060	2
1981	3
29161	4
6991	18
1597	2
6657	2
27825	4
24371	3
7284	5
29264	20
29185	11
29286	11
103	2
766	1
29686	5
28016	6
25922	2
28710	9
25580	3
29363	7
27859	2
3055	1
28298	8
29038	8
27085	8
1016	1
29191	5
980	1
1138	10
1328	2
26082	2
28636	6
7021	13
25504	5
29202	5
27927	5
29050	8
22540	1
27410	3
2346	6
27297	5
26460	5
4217	5
27089	5
28483	9
8036	2
28162	3
28668	7
27670	9
27583	5
28859	9
3912	2
28642	9
27368	11
28724	8
29079	1
29295	10
25883	1
26581	3
1451	5
8602	1
10332	1
28371	8
26213	7
29359	4
27594	4
6014	1
28453	9
29148	9
2238	3
2156	12
3310	4
25750	3
22074	4
27991	8
29383	3
26814	2
28381	7
29092	15
28584	3
28369	8
26491	3
28766	8
29647	5
2933	12
4117	5
10766	1
29448	5
28176	10
28757	6
23927	3
26834	4
25866	1
27033	3
22000	1
27448	4
2091	1
27787	5
29096	6
28922	12
28607	4
27533	6
29134	7
27821	1
3280	5
3737	6
29156	8
26366	2
29049	4
28610	5
27241	7
1137	4
29110	2
26694	6
27573	3
27702	6
29601	2
29145	10
2830	5
26716	4
25643	4
5902	2
119	2
27216	3
26318	2
28053	3
27352	2
29376	14
28832	4
27508	2
4056	1
1151	8
1925	4
2141	3
1724	3
27699	11
3858	2
1345	3
5908	15
29759	5
1918	7
4102	7
1771	12
2805	4
7800	1
2852	2
2770	2
28563	6
1289	5
28324	12
24881	1
1796	5
25761	1
2116	3
3657	7
26854	2
8292	1
3348	7
3823	3
25635	6
3743	6
1101	5
2457	4
1062	6
5126	1
27749	4
28488	15
982	1
1191	7
3476	2
1272	23
760	7
3587	8
27442	4
4929	4
3826	9
4949	1
43	17
