junction	Count
6653_7958	1
8842_26666	1
74_25391	18
89_27810	5
61_28253	243
72_27389	118
1770_5530	1
7490_29346	1
1036_29360	1
1853_29165	2
61_27482	5
65_27387	158
76_27893	12
26775_26818	20
66_26471	336
80_26486	5
26772_26830	5
67_28257	135
1672_29235	2
5261_29490	1
6685_28468	1
72_28262	39
63_27038	3
78_28268	2
77_27395	76
80_27055	64
26320_27326	1
64_27039	41
76_27400	3
77_25391	70
1946_29491	1
83_28970	4
1063_29329	1
4366_4485	1
6606_28406	1
1458_28716	1
8712_23965	1
1924_28408	1
62_27884	32
72_27390	21
6943_29084	1
83_27904	7
2929_28216	1
77_25394	77
77_28272	29
3032_29082	1
1666_28299	1
58_26481	1
26786_26821	173
71_27889	7
67_27042	4
79_25391	14
64_27381	2
28271_29175	1
28970_29081	1
85_27056	1
1238_29475	1
2210_28954	1
48_28245	31
20433_21743	1
4838_26831	1
76_27892	18
1906_29173	1
85_26289	1
21_25640	1
27017_27111	1
73_26077	3
62_27383	30
77_27053	19
74_27049	5
1850_28832	1
81_26486	172
48_28243	20
66_27037	1
82_26491	1
68_27041	105
28525_28577	213
28281_29145	4
3699_29338	1
6282_26783	1
769_28202	1
23687_23838	1
95_27421	1
69_28263	106
80_27058	106
1371_29471	1
76_25387	2
83_27791	6
57_28252	83
66_27383	26
70_26486	1
1516_29350	2
98_26504	2
61_28252	123
6852_29493	1
24_23451	1
6653_29494	2
6797_29095	1
62_27384	295
1267_27758	1
1114_28381	1
75_27045	17
59_26468	23
38_26627	1
78_26271	60
27403_27464	3
1963_29316	1
71_25424	4
6809_28693	2
72_21558	6
1270_29417	1
70_22945	9
77_25389	8
29292_29410	1
3813_28602	2
61_27880	5
73_27043	1
4021_29268	1
6928_28535	1
63_26477	1
28362_29315	1
27577_27646	2
28524_28575	75
1039_28749	1
71_3819	1
4611_28574	1
1382_29518	1
29016_29309	1
87_28279	1
71_26482	1
28464_28729	10
4002_29326	1
72_28256	1
926_29232	1
1816_29273	1
60_28248	76
21_25761	1
64_27386	74
1125_28753	1
28491_28646	3
29662_29840	1
1009_28693	1
68_26469	17
72_28268	12
1616_29470	1
72_27889	18
1864_29016	1
28691_28733	1
27682_27755	207
76_26270	123
26_28243	1
939_29447	3
55_28247	15
27682_27756	7
76_27398	3
76_26271	57
915_28215	1
29339_29390	1
27773_29290	3
27790_27861	2
27554_27647	69
1853_28601	4
28743_28809	1
58_26473	1
1571_29465	2
53_27373	1
75_27396	282
28008_28063	1
69_13679	1
70_27390	1
2018_29082	1
75_27893	63
63_27883	83
1309_27172	1
27794_29196	3
1290_28976	1
2369_26409	1
66_21552	40
76_21563	88
22673_28914	1
1268_29222	1
1483_29070	1
49_25370	1
27265_27326	9
53_22654	1
6914_29475	1
1363_29406	1
1514_29306	1
1387_29400	1
71_21556	8
75_26486	140
67_27885	21
27385_27946	1
2782_29442	1
65_27043	11
541_28208	1
26935_27017	1
1454_29326	1
2208_29515	1
67_27884	173
27693_29283	1
76_27393	84
3431_29481	1
71_27389	53
1488_29143	1
4590_29515	1
73_28266	107
72_28269	3
76_27766	24
76_26485	2
28722_28891	2
759_28231	7
77_26243	10
27765_29193	1
1036_29305	1
73_25388	55
4988_26503	1
76_27397	12
28749_28909	1
64_26469	36
5903_28933	1
1394_29354	1
65_27383	17
27705_28491	1
1672_28293	1
65_5946	1
851_29152	1
80_25396	4
26256_26289	16
53_28254	1
6752_28219	1
49_25358	1
3946_27407	1
2163_27830	1
28186_29317	1
75_27391	64
63_25378	41
78_27395	35
1098_29480	1
1853_27671	1
4069_27552	1
75_26511	4
75_28273	18
2857_29079	1
5982_29083	1
3677_27638	1
28597_28718	1
1955_28256	1
63_25380	74
27266_27301	15
80_26502	1
75_26241	15
27572_27623	1
1828_29513	1
63_28279	1
2200_29380	1
1234_28056	1
7314_28497	1
68_27383	3
79_27397	23
69_21554	5
50_28244	19
69_27390	5
75_28258	6
64_26471	111
1408_29460	1
70_27044	1
1081_29353	1
68_29112	10
28664_28729	23
6083_29369	1
26675_26733	3
79_27058	35
92_26290	2
1933_29193	1
1971_27854	1
64_28256	39
1371_28691	1
76_21561	9
29493_29813	1
20_25676	1
829_28042	1
7228_28929	1
6585_29476	1
28466_28745	2
1995_28210	1
49_27376	3
27976_28079	1
2212_29237	1
73_27390	6
25707_25791	1
73_27394	22
70_28278	1
73_28262	10
79_28270	2
1183_29236	1
60_25381	5
21592_27282	1
29620_29662	2
73_28552	1
1459_29147	1
1155_29312	1
6053_29250	1
82_27409	8
87_25406	1
28679_28731	25
1133_29342	1
27282_29852	1
1290_29478	2
81_27407	14
76_27395	68
1063_24949	1
27486_27697	4
28359_28427	18
28337_29020	1
76_26274	73
2487_29086	1
1752_29214	1
1079_29469	3
2477_29490	1
75_25395	13
47_27369	16
62_27882	1
76_27392	171
735_27912	1
29661_29733	2
28361_28416	34
62_26470	59
65_26478	2
72_25386	61
3009_29368	1
76_26478	20
58_27892	1
26782_26819	37
28026_28122	1
4073_27464	1
867_28755	1
2531_29492	3
70_26237	54
71_26473	54
27230_27383	1
76_27763	3
85_27792	22
65_25424	1
75_25751	2
27396_27511	1
5910_26383	1
26449_26504	1
28318_29122	7
71_24316	1
69_4571	1
8251_25382	1
4341_27373	1
832_28889	1
75_26477	14
1275_28351	1
82_27057	3
4838_28151	1
1277_27297	1
880_929	1
1517_29145	1
26776_26832	1
29310_29343	4
26929_26986	1
29711_29791	28
1053_29196	1
94_28325	1
3426_29327	1
79_25396	94
4024_29326	1
26643_26699	1
71_26476	13
76_28234	2
1665_29341	1
28507_28679	2
29013_29082	18
28372_28849	1
29213_29258	1
1884_28700	1
72_26241	9
26776_26822	1
63_27039	18
29227_29275	1
27267_27299	1
68_26470	28
62_25802	1
27903_28208	10
1787_29469	2
1948_28974	1
91_25712	1
77_25390	33
58_26465	80
58_21548	1
22008_29847	1
27386_29474	8
57_27381	6
29634_29683	1
4477_28811	1
27682_27753	16
28435_28494	1
79_26484	9
48_27375	1
1398_28586	1
62_25381	114
64_21554	19
1333_29191	1
76_28281	1
22671_23106	1
23696_23839	1
6076_29164	1
2359_29070	1
1453_28584	1
754_29430	1
1562_29312	1
4282_29266	1
71_28261	75
1949_29147	1
3884_29313	1
2857_29444	1
1211_29487	1
28496_28530	1
72_28267	41
57_28246	6
73_27391	43
3738_29308	1
3575_29092	1
1702_29492	1
7207_29335	1
69_25853	2
72_27045	62
65_21551	43
7216_28929	1
22722_22766	1
27680_29820	1
44_27282	1
106_28324	1
28491_28730	3
29541_29663	3
58_28249	13
28463_28853	2
40_28235	3
26616_26657	1
53_28246	28
27403_27531	2
728_29279	1
67_22503	3
69_3816	6
8328_28860	1
2964_28992	1
75_27889	8
29682_29834	2
27126_27190	1
2382_29326	1
2162_29532	1
86_25403	4
1835_29496	1
65_26481	3
3103_29309	1
6961_28927	1
1416_29230	1
1318_28525	1
1050_28834	1
1273_29389	1
7005_28234	2
976_29130	1
72_28266	23
27521_27698	1
28494_28729	9
4533_27836	1
1152_29353	1
29566_29642	1
47_27371	8
6931_28687	1
66_27380	3
75_25403	1
3384_29490	1
1362_29335	1
60_26465	15
1214_29221	1
77_28266	15
79_25395	7
81_26480	2
734_29406	1
1718_28225	1
2645_28290	1
82_27406	11
29_26453	1
72_28730	1
28309_28441	1
22157_24953	1
6048_29379	1
27973_28020	1
71_27852	2
68_25388	8
7548_28558	1
72_26478	17
29685_29734	1
868_29387	1
71_27679	3
15301_29854	1
1085_29197	2
6065_28599	1
7417_27835	1
2331_27057	1
27581_27616	1
28382_28443	1
7780_29070	1
84_27055	4
58_28248	12
29304_29463	1
81_27054	11
1113_29265	1
69_21569	1
46_25371	1
1081_29322	1
71_25386	25
3085_29128	1
3808_28893	1
1083_29457	1
71_26471	11
3834_27287	1
29644_29745	1
28495_28745	7
22_26307	1
1770_29308	1
54_27376	1
65_21555	34
29724_29776	1
72_21562	15
80_27431	1
5362_29515	1
1052_29238	1
1992_29471	2
28503_28671	5
28746_28848	1
952_29196	1
2406_29311	1
57_26462	15
25660_25728	1
75_27048	41
8249_29482	1
1853_29455	3
6895_29235	1
2207_29309	1
1973_29344	2
2425_27348	1
58_28254	19
26774_26831	41
3179_28964	1
80_27415	2
2461_29376	2
62_27885	9
28128_28176	1
75_21566	23
26782_26824	2
27553_27650	1
1689_29470	1
27330_27523	1
1530_28688	1
1215_28160	1
73_27049	8
69_26470	6
3588_28358	1
68_27677	7
72_27387	6
1854_28696	2
28833_28889	1
27190_27223	3
1667_29180	1
72_27049	8
82_26502	2
5911_27655	1
1853_25551	1
2860_29380	1
73_26243	44
59_28253	50
1082_29353	1
91_26377	1
49_28249	1
79_27054	3
7411_26463	1
1719_28251	1
2057_28746	1
28_28032	1
1613_28685	6
63_28250	13
75_27365	1
28779_28854	1
29747_29789	2
64_27383	24
76_27895	17
1904_28495	1
81_27397	11
1768_2271	1
2849_29343	1
75_27400	63
1517_29178	1
80_28271	30
1753_29258	1
1853_29082	13
61_26458	2
1316_29546	1
1309_1389	1
3035_29192	1
46_28246	8
4300_29382	1
27383_29471	10
77_25388	3
20_26731	1
26259_26334	2
72_27042	24
82_26486	7
1282_27355	1
6043_28467	1
1717_28045	1
82_28243	1
76_28266	43
2057_28438	1
65_24778	1
2900_29164	1
2483_29163	1
1277_29481	1
1136_28831	2
1850_29322	1
5096_29349	1
71_27385	5
4172_29480	1
1061_27539	1
1334_29010	1
73_28277	2
1516_29145	1
1046_3251	1
3270_29312	1
71_23031	4
47_28243	38
27698_29202	1
720_28929	1
732_28729	1
61_25373	1
6946_29469	1
67_27887	65
75_27398	30
78_28272	12
1048_28741	1
1769_29326	1
73_26476	152
1907_28214	1
2018_27100	1
28649_28745	9
72_26473	24
59_28249	34
26248_26281	11
4121_26590	1
82_25396	25
29676_29804	1
1966_29186	1
27213_27632	7
2588_29084	3
28898_28937	6
26259_26291	9
75_26488	8
2524_28225	1
65_27887	21
64_28760	1
64_26498	24
58_28261	1
67_25387	5
77_21564	2
6703_29349	1
75_27768	26
2397_29393	1
1009_28326	1
20_27283	2
76_26268	3
6990_27580	1
5015_5281	1
6850_29272	1
29483_29787	1
28609_28975	1
28831_29132	1
7851_7887	1
8163_8211	2
8479_26571	1
26877_27073	1
1207_29292	1
24417_24700	1
64_25386	1
2492_2541	1
3007_3681	1
5099_5147	1
5394_5451	1
8563_29350	1
1650_28944	1
29180_29550	3
71_29355	1
1475_29175	3
418_29392	1
28913_29288	1
27578_27914	1
27234_27646	1
4344_29536	1
4724_29329	1
28781_29095	1
26383_26678	1
22143_22535	1
26130_26406	1
2426_2628	1
3548_28929	1
28688_29033	1
1207_1273	1
5723_29323	1
3651_28215	1
29216_29543	1
59_26463	5
22694_23066	1
2824_28097	1
914_28860	1
25236_25617	1
62_25382	36
28221_28538	1
66_27883	17
28319_28623	1
2263_2599	1
3921_29179	1
6807_29470	7
28621_28892	1
1201_1565	1
3377_29476	1
1602_28270	1
27386_27723	1
59_21547	4
29347_29730	1
29100_29439	1
29039_29441	2
28661_29136	1
22560_23037	1
8555_27840	1
28354_28732	1
28554_28943	1
26533_26894	1
28898_28935	32
29162_29549	1
28050_28216	1
26643_26930	1
28368_28751	1
28632_28999	1
2493_29311	1
28560_28735	1
66_28252	6
75_26481	65
1335_29471	1
29073_29345	1
75_24406	1
2411_29084	1
26766_27038	2
26695_27100	1
28493_28671	8
28487_28753	1
25672_25966	1
64_28259	11
28862_29216	1
70_26505	7
75_26478	4
892_28502	1
1367_27622	1
65_27487	4
27159_27569	1
29470_29791	1
60_28255	8
27780_27874	1
1800_29433	1
26654_26956	1
82_27407	100
24387_24759	1
29146_29536	2
28508_28675	1
25680_26094	1
59_26464	37
28932_29217	1
26206_26285	1
1833_29068	1
28884_29182	1
29044_29189	1
28659_29007	1
28059_28239	1
4588_29430	1
84_26285	1
28332_28414	1
27751_27821	1
3034_27984	1
6400_29305	1
3033_29184	1
6807_27940	2
72_21557	21
61_25379	28
57_26465	14
4354_29090	1
29351_29392	1
1488_29085	2
85_27407	3
3676_29483	1
829_28214	1
69_21053	36
6779_27689	1
531_29767	1
3654_27850	1
867_29464	1
3107_28246	2
40_28247	1
28727_28936	1
1905_29479	2
1965_29155	1
61_25375	5
1720_28606	1
1738_29354	2
5088_28058	1
28445_28655	1
61_25377	20
75_21563	30
71_27042	15
1853_28952	1
2154_29194	1
1693_28725	1
74_26476	5
592_955	1
1786_2082	1
3030_29326	1
27574_27697	1
27667_28022	1
28632_28930	1
6990_27582	1
26992_27054	1
29452_29787	1
1317_28217	1
27611_27978	1
1853_28026	1
24604_24978	1
25721_26110	1
28579_28896	1
26846_27135	1
27728_28049	1
68_4580	2
5449_5844	1
6644_7068	1
7485_27054	1
27133_27231	1
72_25391	2
1968_28496	1
25584_25989	1
3797_29376	1
25954_26345	1
27812_28174	1
28753_29035	1
64_21551	19
27514_27735	1
28284_28510	1
28313_28565	1
29059_29325	1
27374_28345	1
28398_28791	1
28385_28787	1
27545_27747	1
28307_28606	1
25927_26215	1
26797_27079	1
27978_28054	1
28027_28328	1
28840_29150	2
27381_27751	1
1064_28761	1
298_568	1
1186_1483	1
1510_27024	1
28332_28493	1
1988_29494	1
28558_28715	1
29091_29265	1
70_28258	2
28678_28731	2
28081_28475	1
29230_29617	1
6987_29319	1
5056_29351	1
72_26479	24
1404_27694	1
26223_26527	1
27017_27269	1
68_26468	4
20_26528	1
27278_27647	1
69_27485	1
2020_28831	1
4269_28536	1
29317_29738	1
26079_26386	1
26892_27133	1
26816_27017	1
1852_29326	2
27607_27891	1
28444_28678	1
1793_27698	1
27967_28252	1
28854_29054	1
27612_28050	1
28772_29058	1
59_28247	12
29011_29423	1
1852_27782	1
27265_27412	1
27786_27944	1
27703_28072	1
28705_29049	1
26758_27197	1
28039_28402	1
28049_28440	1
29212_29615	1
26070_26445	1
27121_27426	1
27484_27527	1
29233_29637	1
29039_29361	1
28746_29138	1
1577_29471	2
27681_28056	1
28654_28918	1
27248_27467	1
27960_28204	1
26666_26707	1
26340_26650	1
27232_27502	1
24134_24558	1
25307_25651	1
63_27387	2
29095_29493	1
28410_28708	1
29345_29662	1
75_26290	1
29000_29321	1
5268_5448	1
6653_28964	1
29442_29504	2
25713_25763	1
1116_29189	1
4330_4716	1
5471_5834	1
6048_26834	1
23058_23426	1
24191_24581	1
2676_28224	1
28340_28700	1
28278_28522	1
28989_29233	1
27795_28159	1
28923_29289	1
66_23850	7
26773_27144	1
27999_28372	1
51_28255	3
28302_28676	1
37_27724	1
28481_28828	1
2282_29012	1
28775_29125	1
1452_2998	1
3835_29479	1
51_25381	1
26034_26525	1
27578_27627	1
27099_27138	2
86_26289	3
6879_27986	1
28682_28936	1
28525_28573	3
1691_27445	1
79_27407	5
86_26259	2
29065_29173	2
27696_29254	1
1800_29289	1
84_25397	10
25022_25448	1
28408_28744	1
29432_29782	1
2412_29353	2
92_27458	1
76_26477	22
77_26272	5
829_28885	1
11069_11408	1
12037_12354	1
75_27057	3
4577_28250	1
69_26476	2
68_28761	2
1239_27057	1
74_27041	2
3303_28407	1
1443_1476	1
4868_29849	1
59_24304	1
26257_26289	72
65_27299	1
25721_29300	1
2486_29536	1
60_25374	3
3413_29311	1
66_27886	62
75_21564	26
28361_28428	36
21637_27933	1
5247_5514	1
5697_6061	1
7708_7803	1
9098_29517	1
28_28035	1
28692_28728	4
29124_29300	1
1098_26331	1
28679_28732	1
1103_28566	1
1951_29166	1
73_26487	1
1637_28661	1
1274_29343	1
74_26269	12
61_27882	21
75_26480	15
1734_1771	2
2119_2181	1
5354_5570	1
6599_28038	1
66_25384	20
1906_28306	1
5496_5926	1
6761_28958	1
3835_29018	1
27385_29466	3
2686_29206	1
26780_26826	2
27107_27229	1
2003_29473	1
71_21557	8
2903_3129	1
4043_29494	1
2914_29271	1
68_27385	26
1093_27836	1
1437_29174	1
831_28893	1
4153_29494	1
26776_26812	4
28504_28677	1
846_29218	1
1853_28029	1
1853_28823	1
70_29441	3
57_28244	14
69_24891	9
1935_29403	1
3887_29311	1
29667_29763	1
51_28243	3
26240_26307	1
80_27041	4
72_26245	2
1071_29475	1
3107_28964	1
67_28260	18
64_25745	1
1573_28244	1
1988_28073	2
29560_29600	1
1011_28813	1
3953_29316	2
66_25791	1
1052_29404	1
4020_28696	1
28693_28732	1
59_27037	2
66_28259	20
1411_28363	1
27593_27961	1
65_27035	1
28415_28864	1
27282_28214	1
28037_28477	1
28378_28789	1
29429_29830	1
29441_29716	1
26409_26765	1
26434_26797	1
28461_28791	1
83_27634	1
38_25376	1
56_28246	4
29036_29335	1
29037_29342	1
1401_29447	1
40_28240	8
1853_29265	5
26530_26575	2
86_27489	1
28362_28860	1
26037_26305	1
1473_29082	2
7317_28552	1
1274_29197	2
29015_29083	1
3659_28418	1
27808_28168	1
27858_28221	1
81_27420	1
69_26475	3
28969_29265	1
27317_27605	1
29157_29443	1
78_26272	1
27472_27864	3
2689_28496	1
26362_26803	1
27106_27442	1
28951_29241	1
822_29102	1
28066_28118	1
4175_29086	1
29343_29446	1
26894_27269	1
26712_27122	1
1123_28231	3
28037_28375	1
1853_29328	3
25617_25846	1
29244_29672	1
971_29382	1
29015_29371	1
3069_29129	1
28896_28935	24
26573_29781	1
28598_29642	1
28202_28571	1
4539_21636	1
1825_29419	1
27264_27425	1
28505_28745	3
75_27892	60
28471_28763	1
28975_29265	1
82_28278	2
29386_29727	1
73_27682	2
28879_29106	1
26252_26287	12
2023_29482	1
28013_28358	1
29290_29632	1
67_25388	2
28704_28905	1
1340_29177	1
28280_28616	1
27941_28243	1
83_27399	2
27895_28269	1
1188_29192	1
21_22801	1
25598_25898	1
1948_29366	1
28350_28749	1
61_27384	24
2530_29269	1
26927_27041	1
900_29426	1
7970_27101	1
3120_29352	1
80_27403	4
26746_26786	1
26830_26913	1
2711_28466	1
28343_28411	1
28525_28572	5
29710_29795	25
3503_28944	1
5461_26334	1
6961_29265	1
67_28050	2
27781_29191	4
82_26489	3
27800_27863	2
83_28270	12
2381_29408	1
65_24777	2
1832_29264	3
48_28246	7
58_25373	2
4174_28762	1
60_27379	3
6953_28406	1
880_28675	1
75_26245	14
28901_28935	2
29308_29349	1
28524_28630	1
1359_26874	1
64_28250	6
59_26466	20
1988_29083	8
28508_28690	1
1217_27233	1
4119_26733	1
27016_27385	2
75_22393	1
27578_27759	11
27791_29173	5
1033_28740	1
1475_29240	1
1444_29533	1
27366_27685	4
6964_29184	1
28495_28677	2
1079_29172	1
3179_28159	1
28465_28693	2
29113_29423	1
156_365	1
1629_28189	1
27709_28138	1
27767_28036	1
106_28731	1
28030_28399	1
29312_29789	1
24583_24923	1
21772_22143	1
28674_28731	1
27407_27780	1
28970_29301	1
73_27044	7
28782_29189	1
2187_28904	1
29171_29570	1
28601_28938	1
28590_28965	1
75_21560	12
2129_29378	2
28694_28892	1
28621_28838	1
29162_29567	1
27219_27291	1
689_29503	1
29012_29354	2
28645_29025	1
27497_27903	1
72_29575	1
29379_29754	1
76_26476	13
20_26472	1
28719_28988	1
28707_29059	1
4556_29310	1
3027_29235	1
83_7073	1
7221_26662	1
26938_27376	1
69_27763	2
26210_26611	1
26921_27335	1
79_27396	5
25787_26206	1
29235_29627	1
1965_26059	1
28623_28926	1
62_27039	2
42_28238	2
80_26496	1
24777_25203	1
27680_28464	1
28779_29139	1
4468_28243	1
27163_27597	3
7546_28215	1
28807_29037	1
27696_27977	1
60_27384	13
1564_28243	1
1364_29524	1
29114_29389	1
28784_29104	1
28178_28403	1
27460_27739	1
27084_27223	4
68_21547	5
22177_22571	1
52_26827	1
26623_26997	1
609_871	1
6632_29310	1
847_29390	2
1442_29404	1
1600_28677	1
28506_28850	1
26786_27165	1
27664_28118	1
28139_28497	1
7275_28676	1
25281_25629	1
27794_29173	2
28857_29200	1
29361_29721	1
28647_29054	1
1988_29343	1
6958_29443	1
25424_25787	1
28601_28849	1
1853_29479	4
1772_29471	1
29015_29094	5
1530_26572	1
29430_29795	2
75_27058	1
29378_29786	1
2279_29262	1
25704_26119	1
21785_28128	1
1853_29335	3
1218_28885	1
28577_28888	2
72_25385	9
71_28167	1
75_26302	1
937_29496	1
25782_29493	1
869_29340	1
1842_28324	1
1851_28891	1
1866_27639	1
29388_29743	1
87_26509	1
77_26273	8
1969_29327	1
29431_29479	1
28314_29108	1
71_28267	21
45_28244	2
1853_29194	1
62_25380	9
28511_28627	1
64_21552	6
4039_29307	1
28804_29088	1
29704_29748	1
24625_24875	1
1028_28973	1
71_27762	70
73_25392	6
84_26280	2
50_28246	7
1703_29314	1
1273_28680	1
6730_28243	1
26286_26703	1
45_27373	1
1985_28029	1
3399_29232	1
2110_28227	1
1853_29343	2
908_29343	1
70_27674	4
75_27406	4
27188_27248	1
3412_29381	1
6777_28532	1
4637_29494	1
2482_29070	1
1330_28650	1
28460_28608	1
29636_29682	1
6142_29335	1
27555_27647	13
8564_29228	1
915_28696	1
27633_27795	1
26281_26701	1
4425_29231	1
342_686	1
3150_29016	2
26783_26819	15
28145_28555	1
1352_29521	1
36_26458	1
28333_28608	1
72_28265	22
28189_28541	1
63_27388	1
1973_29129	1
91_26742	1
28772_29121	1
28357_28693	1
1127_29193	1
27617_28004	1
1565_29310	1
28853_28921	1
61_28248	11
29284_29635	1
28026_28355	1
59_27379	4
29137_29489	1
83_26483	10
29412_29811	1
22553_22933	1
28966_29342	2
27801_28243	1
29305_29663	1
29564_29617	1
28135_28378	1
28466_28854	20
46_26445	2
27689_27767	1
58_27378	3
27547_27747	7
77_27766	5
1691_29507	1
1235_29494	3
81_27060	7
1294_29087	1
28342_28618	1
22_23665	1
26608_26908	1
28614_28956	1
28525_28871	1
1069_29019	1
1236_1613	1
1997_29512	1
27463_27835	1
28464_28749	5
27580_27947	1
27047_27332	1
3739_29469	1
3033_28317	1
27564_27979	1
26683_27085	1
25688_26026	1
1811_29337	1
71_27676	5
4598_29480	1
1422_29324	1
57_25393	1
2391_29337	1
28990_29255	1
28866_29185	1
27793_28228	1
27782_29196	1
29545_29825	1
28276_28636	1
27894_28187	1
26774_29585	1
68_27885	10
27485_27938	1
1153_29276	1
