barcode	Count
456_743_5390_5463_5976_6044_8369_8502_8618_9613	1
456_743_4913_4962_5777_6044_8401_9621	1
456_743_4913_4973_5992_6044_8369_9621	1
456_743_5976_6044_8369_8707_8778_9362	1
456_743_5960_6044_8345_9599	1
456_743_4922_9608	1
457_740_4911_6165	2
458_743_5960_6044_8369_8797_8849_9452	1
458_743_4913_4962_5390_5463_5960_6044_8345_9494	1
458_743_4913_4976_8328_9627	1
458_743_4913_5565_5629_6044_8369_9618	1
458_743_5992_9618	2
458_743_5992_6044_8369_9622	1
459_705_8319_9618	1
459_743_4994_5058_5390_9621	1
459_747_4919_6044_8369_9621	1
459_743_5960_6048_8369_9622	1
459_743_9175_9328	1
459_747_4919_4962_5960_6044_8369_9621	1
459_615_6585_9443	1
459_747_5777_6044_8369_9622	2
459_743_5777_6044_8345_9607	1
459_747_4913_6044_8369_9582	1
459_743_5980_6214_9426_9622	1
459_743_4913_4962_5390_5463_5980_6147	2
459_743_4913_4962_5980_6044_8369_9622	1
459_3120_3172_6171	1
459_747_5960_6044_8369_9264_9318_9572	1
459_743_4913_4962_5390_5463_5980_6044_8369_9593	1
459_743_5390_5463_5976_6044_8369_9221_9331_9622	1
459_743_4919_9585	4
459_743_5936_6051_8415_8700	1
459_747_4919_4962_5390_5463_5960_6044_8369_9623	1
459_743_5954_6048_8369_9622	1
459_743_8369_8919_9023_9620	1
459_743_5960_6051_8369_9618	2
459_743_6089_6171	1
459_743_4919_6044_8369_9531	1
459_673_6134_6651	1
459_743_5976_6237_6286_9621	1
459_747_4930_6153	1
459_747_9480_9621	1
459_634_9074_9615	1
459_743_4913_4962_5936_6044_8369_9621	2
459_743_4913_4962_5390_5463_5976_6044_8369_8949_9006_9622	1
459_552_9451_9577	1
459_694_8515_9621	1
459_743_4913_4962_5976_6044_8369_9287_9376_9622	1
459_747_4913_4962_5382_5463_5960_6044_8369_9621	1
459_743_4913_5067_5390_6153	1
459_743_4913_5058_5390_5463_5976_6153	1
459_793_8446_9622	1
459_743_4919_4962_5390_5463_5976_6044_8369_9620	1
459_743_5777_6044_8369_8949_9006_9622	1
459_743_4913_5058_5976_6051	1
459_743_8328_9569	1
459_743_5390_5463_5777_6044_8369_8919_9104_9621	1
459_743_4913_4962_5390_5455_5976_6044_8369_9444	1
459_747_8341_9614	1
459_743_5390_5463_5976_6044_8369_8919_8962_9622	1
459_743_4913_4962_5777_6048_8369_9607	1
459_743_4913_4962_5390_5463_5960_9597	1
459_743_4913_4962_5777_6800_6848_9622	1
459_743_4919_4976_8328_9553	1
459_743_5954_7666_8976_9622	1
459_743_4913_4962_5976_6044_8369_8797_8911_9621	1
459_747_5817_6044_8369_9622	1
459_743_5976_7041_7092_9618	1
459_743_4913_5058_5390_6044_8369_9621	1
459_743_5390_5463_5992_6153	1
460_743_4913_4962_5390_5463_5954_9502	1
460_747_4919_4962_5390_6171	1
460_793_5592_6153	1
460_743_4913_5058_5976_6044_8369_9621	1
461_743_5960_6044_8369_8502_8554_9414	1
461_740_5977_7567_8029_9621	1
461_747_5960_6048_8369_9626	1
461_743_5976_9212_9275_9477	1
462_634_9247_9517	1
462_743_5976_6044_8515_9617	1
463_743_5777_6044_8369_9182_9247_9621	1
464_740_8375_9357	1
464_732_5976_6044_8369_9478	1
465_743_5390_5435_5777_6044_8369_9621	1
468_743_5390_5463_8369_9622	1
468_765_9076_9546	1
469_747_5777_6044_8369_9052_9223_9597	1
469_743_5976_6237_6333_9621	1
469_743_5976_6044_8369_8541_9188_9626	1
469_743_5777_6044_8369_9242_9322_9621	1
469_705_4911_6153	1
471_747_5417_9012_9467_9503	1
472_747_9355_9620	1
472_747_4922_5058_5777_6044_8369_9604	1
472_734_6216_6412	1
474_634_9064_9610	1
474_705_4955_6135	1
474_634_5426_5463_5976_6169	1
475_743_5976_6664_8172_9622	1
481_665_5377_6175	1
481_743_5390_5463_5777_6048_8369_9574	1
486_743_5744_5993_8446_9323	1
489_534_6119_6875	1
492_793_8345_9606	1
499_705_5949_7799_8032_9602	1
500_743_5976_6147_6216_9622	1
505_634_5468_9619	1
505_634_5390_6044_8369_9622	1
505_728_8440_8463_8618_9616	1
505_743_5777_6044_8341_9621	1
512_743_6019_6874	1
513_743_5453_6169	1
517_765_5371_6138	1
520_527_5515_6875	1
539_743_5777_6029_8369_9587	1
547_747_5992_9621	1
590_747_5390_5463_5976_6640	1
591_683_8415_9601	1
598_665_5390_6171	1
649_1090_5755_6155	1
