start_site	Count
1025	19
1026	37
1027	18
1028	8
1029	17
1030	32
1031	12
1032	2
1040	1
1042	2
1043	7
1044	223
1045	18
1046	22
1047	27
1048	41
1049	53
1050	22
1051	9
1052	11
1053	15
1057	6
1058	1
1059	1
1060	2
1061	1
1062	13
1063	184
1064	58
1065	3
1066	3
1067	2
1069	5
1070	4
1071	96
1072	40
1075	14
1076	108
1077	33
1078	16
1079	22
1080	26
1081	10
1082	26
1083	23
1084	29
1085	28
1086	40
1087	9
1088	29
1089	12
1090	33
1091	15
1092	9
1093	23
1094	27
1095	31
1096	29
1097	15
1098	10
1099	11
1100	6
1101	27
1102	11
1103	19
1104	16
1105	20
1106	20
1107	21
1108	27
1109	31
1110	19
1111	16
1112	16
1113	27
1114	20
1115	12
1116	14
1117	3
1120	2
1121	2
1122	3
1123	2
1124	5
1125	1
1126	27
1127	1
1128	18
1129	5
1130	114
1131	13
1132	40
1136	103
1137	30
1138	29
1139	32
1140	29
1141	27
1142	12
1143	12
1144	13
1145	13
1146	9
1148	2
1149	10
1150	4
1151	3
1153	50
1154	3
1155	1
1156	3
1158	9
1159	5
1160	6
1161	6
1163	1
1167	2
1168	40
1169	9
1170	14
1171	2
1172	5
1173	1
1174	3
1178	9
1179	32
1180	7
1181	10
1182	4
1184	1
1185	5
1186	13
1187	7
1188	6
1189	1
1190	2
1191	4
1193	6
1194	3
1195	4
1196	2
1199	11
1200	4
1201	3
1202	3
1204	2
1205	2
1206	5
1207	4
1208	1
1209	3
1211	2
1212	4
1213	1
1214	5
1215	2
1216	3
1217	2
1218	3
1219	5
1220	2
1221	1
1222	1
1223	2
1225	3
1226	1
1228	4
1229	4
1230	12
1231	5
1232	2
1233	1
1234	2
1235	1
1236	1
1237	2
1238	2
1239	3
1240	1
1241	2
1242	1
1243	1
1244	4
1245	1
1246	1
1247	1
1248	1
1251	3
1252	2
1253	2
1254	2
1255	2
1256	3
1257	1
1260	5
1261	3
1262	1
1263	1
1264	1
1267	1
1268	2
1269	1
1270	1
1272	2
1273	1
1275	2
1277	4
1278	1
1286	3
1287	2
1289	4
1293	1
1294	1
1295	2
1296	2
1297	2
1298	3
1300	13
1303	1
1310	4
1311	2
1314	3
1316	1
1321	4
1322	1
1323	3
1324	1
1331	1
1332	2
1336	3
1337	4
1340	2
1341	2
1347	1
1351	25
1352	3
1353	1
1354	3
1355	2
1356	5
1357	1
1358	2
1359	2
1360	3
1361	3
1362	1
1364	1
1365	1
1366	1
1367	2
1369	1
1371	3
1375	5
1376	2
1380	1
1381	3
1382	3
1390	13
1391	8
1392	4
1393	1
1394	3
1397	2
1398	1
1399	7
1400	2
1401	2
1403	3
1404	6
1408	2
1409	5
1410	1
1416	2
1417	6
1420	1
1421	13
1424	1
1425	3
1429	18
1430	6
1431	4
1432	4
1433	2
1434	3
1435	1
1436	2
1437	8
1438	3
1439	6
1440	3
1442	2
1443	1
1445	3
1446	3
1447	4
1448	2
1449	3
1450	1
1453	2
1454	2
1455	1
1459	5
1460	5
1462	1
1463	2
1464	7
1466	4
1468	1
1469	2
1470	1
1471	1
1473	6
1474	1
1475	3
1476	2
1477	2
1478	3
1479	2
1480	7
1481	9
1482	2
1483	3
1485	1
1487	3
1490	1
1492	3
1493	1
1494	6
1495	1
1496	7
1498	3
1500	1
1501	1
1502	1
1503	3
1504	199
1505	3
1506	1
1508	26
1509	3
1510	22
1511	4
1512	21
1513	12
1514	5
1515	3
1516	1
1517	2
1518	1
1519	2
1520	1
1522	2
1523	3
1524	4
1525	3
1527	2
1531	1
1532	1
