barcode	Count
1_154_1328_1629	1
1_415_1337_1615	1
1_323_1150_1629	7
1_639_1355_1629	4
1_465_671_1629	1
1_768_866_1629	2
1_1129_1292_1629	7
1_1110_1161_1629	1
1_553_949_1629	1
1_275_1195_1629	2
1_106_266_1128	2
1_475_1142_1629	1
1_614_855_1627	1
1_584_700_1114	1
1_520_704_1118	1
1_99_217_879	1
1_982_1170_1629	1
1_99_1370_1629	5
1_673_849_1614	1
1_410_1572_1629	13
1_148_1292_1627	1
1_1295_1391_1615	1
1_1040_1094_1615	2
1_11_189_1629	1
1_1030_1161_1627	2
1_1040_1152_1628	1
1_1385_1430_1623	1
1_1317_1391_1629	2
1_718_787_1629	13
1_148_1303_1629	1
1_248_442_1026_1114_1629	1
1_185_242_1629	2
1_1414_1457_1629	1
1_460_519_1616	1
1_540_701_1614	2
1_1118_1170_1629	8
1_564_899_1588	1
1_410_1015_1115	1
1_1265_1337_1629	2
1_768_836_1109	1
1_475_1125_1614	1
1_217_293_548	1
1_1344_1526_1615	1
1_323_1148_1614	1
1_718_1065_1629	2
1_1309_1572_1615	1
1_501_1248_1629	4
1_489_545_755	6
1_1083_1391_1629	1
1_820_956_1276_1346_1579	1
1_1104_1161_1629	1
1_785_927_1629	5
1_1082_1154_1289	1
1_388_524_1629	3
1_148_1289_1629	4
1_689_808_1579	3
1_1342_1391_1594	2
1_509_1002_1414	3
1_856_1355_1628	1
1_261_1425_1629	1
1_275_1197_1629	3
1_1087_1170_1629	4
1_1340_1418_1629	1
1_248_385_1629	1
1_148_1304_1629	23
1_772_1002_1111	1
1_689_1523_1629	1
1_413_669_756	1
1_615_855_1615	6
1_217_922_1615	1
1_669_1430_1614	4
1_225_266_1629	1
1_768_1220_1629	1
1_1115_1170_1629	3
1_283_616_1115	1
1_928_1047_1270	2
1_812_1061_1629	1
1_243_300_1629	1
1_639_1102_1614	2
1_549_639_1629	1
1_734_1391_1502	2
1_148_1170_1629	5
1_199_1261_1629	1
1_410_713_1299	2
1_931_1170_1629	1
1_142_1313_1629	7
1_1097_1430_1580	1
1_450_663_1109	2
1_376_1018_1614	3
1_177_1576_1627	1
1_505_1257_1615	1
1_166_1346_1629	6
1_1356_1430_1629	6
1_689_815_1131	10
1_540_660_1115	4
1_847_1047_1629	1
1_757_824_1627	8
1_694_981_1627	1
1_354_1267_1629	1
1_947_1170_1629	1
1_351_956_1628	1
1_568_658_1300	1
1_106_158_1629	1
1_444_1170_1615	2
1_599_841_1118	1
1_830_956_1629	7
1_746_1047_1478	5
1_597_859_1629	6
1_692_745_1004_1074_1458	1
1_360_1201_1627	1
1_275_1194_1615	2
1_809_868_1128	1
1_1357_1430_1629	1
1_67_346_1629	1
1_388_1418_1607	1
1_669_1142_1629	2
1_12_1047_1629	1
1_511_1263_1629	1
1_1063_1161_1242	1
1_148_1314_1629	33
1_32_1418_1629	1
1_232_1478_1579	1
1_1129_1314_1615	4
1_880_956_1629	1
1_364_1192_1627	1
1_410_1053_1629	4
1_450_531_1128	1
1_669_1063_1614	2
1_799_1237_1629	1
1_1283_1457_1629	1
1_1496_1572_1627	1
1_1278_1391_1629	2
1_11_140_1629	5
1_721_1142_1594	1
1_670_1102_1257	1
1_977_1142_1629	1
1_910_986_1629	1
1_388_1030_1629	5
1_354_1102_1282	2
1_467_848_1629	1
1_757_841_1629	8
1_679_1505_1629	22
1_891_1018_1612	1
1_489_586_1230	2
1_887_956_1629	3
1_1030_1074_1629	3
1_830_1170_1613	1
1_989_1065_1128	1
1_669_1317_1629	1
1_830_1161_1629	1
1_450_650_1629	1
1_40_168_1629	1
1_57_115_751	1
1_660_990_1629	1
1_688_1572_1615	2
1_856_1065_1629	1
1_293_799_1118	2
1_785_1089_1627	1
1_540_681_1629	13
1_85_1572_1629	6
1_637_1267_1629	1
1_1039_1089_1580	1
1_1190_1314_1629	1
1_586_639_1629	2
1_261_1391_1629	7
1_465_681_1627	2
1_607_681_1629	2
1_210_1263_1615	1
1_450_1175_1629	5
1_248_1409_1629	1
1_530_927_1629	7
1_955_1289_1629	1
1_960_1572_1629	2
1_682_1513_1587	3
1_1097_1262_1627	1
1_126_475_1289	1
1_1162_1478_1629	1
1_679_802_1110	4
1_217_266_1629	5
1_154_545_1629	1
1_748_886_1629	1
1_773_927_1629	1
1_1064_1109_1629	1
1_671_794_1291	2
1_489_596_1629	6
1_217_278_1303_1381_1629	1
1_540_664_1332	1
1_714_1430_1629	4
1_517_1355_1629	1
1_1103_1170_1629	2
1_140_1328_1629	2
1_669_1513_1627	1
1_210_1267_1629	23
1_1376_1430_1629	1
1_351_1142_1629	1
1_475_1205_1629	1
1_540_1430_1615	1
1_217_385_1629	1
1_266_1161_1629	1
1_577_650_1629	3
1_270_1192_1629	23
1_271_1197_1629	3
1_736_927_1627	2
1_986_1047_1627	1
1_922_1018_1628	8
1_363_927_1607	1
1_1040_1102_1284	1
1_553_1047_1115	1
1_1419_1562_1627	1
1_106_1217_1629	1
1_757_940_1556	1
1_133_830_1629	1
1_955_1074_1615	2
1_639_1074_1629	1
1_148_1324_1629	14
1_1190_1237_1629	2
1_148_1305_1629	6
1_881_942_1629	2
1_32_81_1629	1
1_669_1267_1377	2
1_99_184_1627	1
1_1097_1285_1614	1
1_40_340_1629	1
1_606_990_1629	1
1_679_900_1615	1
1_99_140_1629	4
1_1072_1192_1580	1
1_364_442_1629	2
1_700_1457_1629	1
1_540_671_757_910_1599	1
1_553_1170_1629	8
1_688_1292_1572	1
1_1095_1156_1629	12
1_261_1337_1629	4
1_334_1588_1629	4
1_1129_1382_1629	1
1_1049_1161_1629	1
1_174_1267_1629	19
1_1110_1513_1629	1
1_1039_1142_1627	1
1_549_681_1115	5
1_938_1002_1629	1
1_910_1063_1114	1
1_11_1355_1629	1
1_666_745_1629	1
1_174_250_1629	1
1_1302_1398_1627	1
1_351_1125_1629	3
1_1040_1267_1627	2
1_955_1047_1121	1
1_955_1030_1629	1
1_283_1109_1615	1
1_217_1525_1629	2
1_1129_1324_1629	1
1_955_1065_1629	1
1_193_956_1629	1
1_407_455_1614	1
1_299_1457_1629	1
1_323_1149_1623	2
1_261_1236_1629	6
1_505_1252_1629	16
1_888_956_1614	1
1_799_899_1615	2
1_185_244_1629	6
1_681_787_1629	1
1_273_1197_1629	1
1_396_442_727	1
1_623_1002_1629	1
1_261_318_1241	1
1_1470_1542_1587	1
1_437_519_678	1
1_354_1170_1629	1
1_45_1409_1533	1
1_217_319_1629	1
1_1097_1158_1435	1
1_106_1391_1627	3
1_669_1457_1629	1
1_28_1305_1629	2
1_669_1065_1629	2
1_528_588_1612	1
1_681_1513_1629	3
1_1342_1418_1629	6
1_975_1063_1629	2
1_261_316_922_1285_1581	1
1_154_1311_1629	1
1_619_851_1628	1
1_1165_1245_1629	1
1_323_1145_1629	23
1_821_956_1629	1
1_437_1391_1629	1
1_1082_1137_1629	5
1_422_1063_1629	3
1_578_899_1625	1
1_960_1513_1629	1
1_235_281_1627	1
1_323_1285_1614	1
1_717_1537_1629	1
1_1344_1430_1629	4
1_511_1259_1629	7
1_299_1391_1615	2
1_1079_1142_1629	1
1_1004_1065_1629	3
1_540_591_1629	1
1_166_1546_1629	5
1_238_1337_1614	1
1_388_1102_1629	6
1_450_758_1128	1
1_388_442_548	10
1_373_1102_1231	1
1_394_455_1629	10
1_670_1083_1606	4
1_99_233_1629	1
1_463_549_1629	2
1_637_729_1109	1
1_1054_1213_1614	2
1_232_1137_1629	1
1_489_549_1127	2
1_163_332_1587	1
1_1116_1170_1629	8
1_465_508_1437	1
1_450_1063_1629	5
1_354_956_1629	4
1_467_799_1129_1180_1217	1
1_830_990_1629	2
1_637_815_1131	9
1_331_1170_1628	5
1_1115_1317_1629	1
1_639_956_1629	6
1_232_1292_1629	1
1_679_1518_1629	11
1_341_1114_1615	1
1_148_1309_1629	3
1_378_1102_1629	1
1_1399_1525_1629	1
1_57_140_1629	4
1_1079_1170_1458	2
1_378_442_1629	1
1_881_1337_1615	1
1_1208_1317_1629	1
1_261_311_1629	4
1_501_927_1615	1
1_204_1262_1629	1
1_1413_1478_1629	1
1_892_956_1108	4
1_689_774_1080	1
1_11_545_1629	2
1_437_635_1109	1
1_718_776_1629	2
1_1004_1047_1615	2
1_243_330_1629	1
1_799_927_1615	3
1_450_1486_1629	1
1_326_387_689	1
1_1221_1292_1629	1
1_121_294_1616	1
1_154_293_1021	1
1_1245_1328_1629	2
1_85_295_1151	2
1_639_1047_1629	4
1_1276_1400_1471	1
1_969_1063_1629	1
1_166_1347_1629	1
1_577_639_1111	1
1_689_805_1131	2
1_46_1409_1629	1
1_714_1002_1629	3
1_1040_1285_1615	1
1_382_956_1628	1
1_688_1425_1580	1
1_261_740_1109	1
1_847_971_1614	1
1_799_848_1629	3
1_701_794_1109	1
1_556_1002_1181	1
1_960_1562_1615	1
1_276_1192_1388	3
1_669_1109_1629	3
1_476_545_1606	1
1_99_965_1629	1
1_880_1047_1109	1
1_67_1391_1629	4
1_489_549_1387_1539_1629	1
1_785_891_1615	2
1_910_1002_1629	1
1_1360_1425_1629	1
1_641_801_1115	1
1_505_1254_1629	1
1_670_1063_1629	1
1_1224_1391_1629	1
1_32_182_625	1
1_540_796_1105	1
1_714_1213_1530	2
1_261_1083_1629	1
1_667_787_1262	2
1_489_566_1117	1
1_185_289_1629	15
1_1470_1513_1614	1
1_847_956_1615	4
1_12_545_1629	1
1_609_956_1615	1
1_748_912_1118	1
1_402_455_1607	3
1_1121_1170_1629	16
1_289_1337_1615	1
1_178_1581_1629	1
1_89_140_1629	1
1_1110_1505_1629	1
1_1014_1089_1115	1
1_323_478_1629	1
1_1004_1125_1629	1
1_688_1391_1629	3
1_219_616_1151	1
1_623_758_1629	1
1_977_1213_1615	1
1_235_1142_1627	1
1_489_659_1629	1
1_628_713_1629	3
1_1050_1201_1614	1
1_928_1030_1118	1
1_154_1339_1629	1
1_293_405_1629	1
1_154_1289_1629	4
1_283_332_1627	1
1_1458_1513_1629	5
1_363_1047_1545	1
1_599_713_863	1
1_1367_1443_1599	1
1_388_487_996	1
1_688_1170_1614	5
1_615_859_1629	1
1_768_832_1629	1
1_344_442_1080	1
1_553_1161_1629	3
1_450_525_1303_1505_1605	1
1_261_300_1615	1
1_1265_1313_1629	1
1_728_927_1128	1
1_1063_1170_1627	1
1_714_1184_1629	1
1_1115_1313_1614	1
1_323_1107_1615	1
1_1082_1137_1495_1546_1627	1
1_1030_1220_1615	1
1_1050_1170_1629	1
1_410_566_1124	1
1_1370_1478_1629	1
1_553_799_1118	6
1_448_663_1615	1
1_251_1170_1629	1
1_410_1170_1614	1
1_193_353_1629	1
1_509_956_1414	1
1_639_1572_1629	1
1_1297_1572_1629	1
1_564_927_1628	1
1_1458_1572_1615	2
1_355_639_1629	1
1_1360_1457_1629	2
1_728_1513_1629	1
1_52_104_1629	1
1_331_442_1282	3
1_266_1195_1615	4
1_675_799_1627	1
1_261_1153_1629	1
1_785_855_1629	2
1_283_442_1629	1
1_877_927_1629	1
1_912_1292_1599	1
1_718_1328_1615	1
1_351_1170_1629	3
1_1208_1301_1629	1
1_685_1518_1629	4
1_106_242_1629	2
1_154_403_1623	1
1_1299_1391_1629	9
1_535_1170_1629	5
1_185_1391_1629	1
1_203_1261_1615	1
1_1245_1289_1614	2
1_185_1298_1627	1
1_501_1089_1629	1
1_757_802_1629	1
1_225_455_1614	1
1_540_937_1629	1
1_540_729_1629	1
1_1458_1562_1629	2
1_595_713_1629	3
1_186_1292_1629	1
1_670_1213_1594	2
1_665_787_1115	1
1_489_574_1615	1
1_310_490_1629	1
2_354_1065_1629	4
1_922_1122_1629	1
1_437_501_1202	1
1_32_110_1606	1
1_152_242_1627	2
1_628_799_1613	1
1_595_927_1615	1
1_261_455_763	1
1_1095_1373_1486	1
1_384_428_1614	1
1_52_1430_1629	9
1_1016_1063_1612	2
1_475_1083_1118	1
1_203_250_1156	1
1_351_1063_1629	1
1_369_1089_1629	1
1_310_371_731	1
1_126_1524_1615	3
1_1542_1602_1629	1
1_847_920_1629	5
1_553_822_1115	1
1_106_1355_1629	1
1_154_1213_1629	1
1_355_455_1578	2
1_339_639_1627	2
1_639_769_1111	1
1_540_922_1628	9
1_148_745_1629	1
1_388_1109_1629	2
1_768_956_1627	1
1_1094_1355_1629	1
1_580_859_1627	1
1_283_341_1628	1
1_718_1135_1629	1
1_67_485_1289	6
1_746_1083_1629	2
1_1101_1505_1629	1
1_971_1201_1594	1
1_972_1109_1442_1492_1629	1
1_540_665_1629	1
4_1276_1355_1629	3
1_121_1292_1615	2
1_511_635_1628	3
1_148_1308_1615	1
1_1335_1391_1629	1
1_422_498_1627	2
1_293_1213_1629	2
1_339_389_777	1
1_154_250_1629	1
1_757_815_1629	1
1_705_758_1629	1
1_1115_1167_1629	15
1_1045_1102_1629	1
1_339_1113_1629	1
1_668_822_1615	1
1_679_720_1615	1
1_460_1113_1629	1
1_201_1257_1629	10
1_319_519_1627	1
1_106_183_1118	1
1_746_1430_1467	1
1_768_822_1535	3
1_799_1102_1615	1
1_422_575_1615	1
1_272_1197_1629	2
1_1083_1192_1629	2
1_505_1337_1629	1
1_128_490_1629	2
1_718_920_1615	1
1_360_956_1629	3
1_354_1002_1629	1
1_539_927_1629	1
1_203_1142_1629	1
1_726_1430_1523	1
1_986_1089_1629	1
1_785_1237_1468	1
1_12_1411_1629	1
1_785_1102_1614	1
1_148_1283_1629	5
1_983_1213_1629	1
1_437_526_1629	1
1_1206_1337_1629	2
1_1096_1184_1342	1
1_387_1170_1615	1
1_1101_1161_1629	6
1_757_1285_1629	1
1_922_1253_1629	1
1_797_1430_1615	2
1_514_859_1357	1
1_406_1562_1629	1
1_148_1282_1628	1
1_768_855_1109	2
1_1428_1518_1629	4
1_532_1063_1629	1
1_475_1213_1629	3
1_346_1114_1386	2
1_75_494_1628	2
1_809_927_1627	2
1_1395_1470_1615	1
1_232_455_1098	2
1_164_1292_1629	11
1_647_799_1629	1
1_1190_1251_1629	2
1_717_1572_1613	1
1_880_942_1382	1
1_1456_1546_1629	2
1_413_1213_1627	1
1_1485_1541_1616	1
1_1117_1170_1629	5
1_669_1239_1615	1
1_568_639_1629	1
1_528_635_1026	2
1_12_729_1629	1
1_1037_1089_1629	1
1_1065_1170_1629	1
1_960_1537_1629	1
1_947_1074_1578	2
1_1296_1391_1627	1
1_1290_1425_1629	4
1_1129_1264_1629	1
1_248_1164_1629	1
1_339_1594_1629	1
1_883_965_1118	1
1_232_1219_1629	1
1_210_1572_1629	3
1_1292_1478_1615	2
1_1115_1171_1629	1
1_355_1109_1615	1
1_154_1534_1628	4
1_1364_1457_1623	2
1_535_965_1629	1
1_887_1125_1580	2
1_11_1410_1567	2
1_1212_1267_1478	1
1_688_1142_1595	1
1_553_608_1176	4
1_830_1006_1629	1
1_955_1013_1302	2
1_152_1317_1615	2
1_714_1083_1117	1
1_460_511_1629	1
1_947_1030_1629	2
1_615_855_1049_1109_1614	1
1_85_1385_1629	2
1_128_1289_1615	2
1_450_1391_1629	2
1_1034_1109_1629	1
1_460_1002_1118	1
1_1095_1391_1614	1
1_607_687_1629	2
1_460_590_1629	1
1_11_99_1629	2
1_670_956_1629	4
1_465_514_1614	1
1_285_497_1629	1
1_1103_1180_1573	1
1_933_1083_1614	1
1_225_292_1109	1
1_774_848_1277	1
1_235_336_1629	1
1_271_1192_1629	2
1_177_1267_1628	4
1_1165_1478_1629	3
1_658_782_1137	1
1_1030_1142_1587	2
1_235_332_1627	2
1_718_864_1629	1
1_235_471_1629	1
1_465_887_1629	1
1_639_1430_1616	5
1_238_956_1629	2
1_148_206_548	1
1_721_1063_1604	1
1_1156_1301_1629	3
1_1360_1409_1629	1
1_310_455_1458	1
1_768_1102_1629	1
1_1342_1425_1629	1
1_152_515_1615	1
1_955_1109_1627	3
1_748_824_1615	2
1_166_244_1615	2
1_154_585_1629	1
1_1345_1391_1626	1
1_726_1083_1627	1
1_694_1522_1629	1
1_718_822_1615	2
1_540_841_1289	1
1_382_1074_1580	1
1_597_650_1629	4
1_847_1074_1108	1
1_307_1102_1612	1
1_354_927_1629	3
1_727_824_1629	1
1_720_1142_1627	1
1_922_1430_1614	1
1_799_956_1629	2
1_858_1002_1118	1
1_768_1161_1629	1
1_628_880_1615	1
1_217_1275_1629	1
1_615_681_1629	1
1_351_1112_1629	3
1_861_956_1118	1
1_310_1588_1629	1
1_67_490_1283	1
1_1052_1142_1629	1
1_1291_1391_1629	2
1_628_697_830_927_1615	1
1_206_1237_1614	2
1_637_841_1098	1
1_1059_1142_1364	1
1_232_859_1592	1
1_219_971_1341	1
1_799_888_1615	1
1_685_801_1629	1
1_639_1337_1512	2
1_1082_1175_1627	2
1_1016_1083_1627	4
1_1165_1262_1612	1
1_1156_1230_1629	1
1_947_1013_1629	6
1_280_868_1318	1
1_85_140_1629	4
1_283_1192_1629	1
1_1528_1562_1615	1
1_1298_1450_1629	1
1_252_1314_1629	3
1_553_956_1628	4
1_1165_1289_1629	1
1_718_1047_1587	1
1_152_1285_1629	8
1_540_1391_1629	1
1_394_473_1615	1
1_1165_1220_1629	1
1_57_1398_1469	1
1_721_1018_1629	1
1_771_841_1615	1
1_718_891_1629	1
1_1292_1355_1629	3
1_757_868_1629	2
1_248_361_1629	1
1_798_1002_1607	1
1_465_1175_1629	4
1_1302_1418_1629	1
1_354_549_1131	1
1_248_442_1615	3
1_1176_1220_1629	1
1_1041_1170_1629	2
1_133_1180_1629	1
1_258_1161_1629	1
1_448_1213_1599	3
1_413_489_1627	1
1_651_729_1629	1
1_615_750_1629	2
1_1165_1314_1614	1
1_639_1083_1109	4
1_577_635_1624	2
1_1083_1170_1629	5
1_261_1107_1629	1
1_1097_1588_1629	1
1_639_1201_1250	1
1_519_927_1625	1
1_717_1047_1629	1
1_334_1301_1629	1
1_501_1065_1629	1
1_922_991_1612	1
1_1129_1190_1629	9
1_261_1267_1629	1
1_261_981_1629	1
1_511_577_757_935_1629	1
1_649_815_1118	2
1_1162_1220_1629	1
1_584_713_1629	1
1_1303_1572_1629	1
1_410_507_1129_1184_1629	1
1_564_965_1629	1
1_478_1391_1629	1
1_726_1161_1614	1
1_339_400_528	1
1_450_1317_1629	1
1_1093_1170_1584	2
1_961_1018_1629	1
1_185_1317_1613	2
1_540_1425_1587	1
1_670_794_1629	1
1_670_781_1109	1
1_1364_1487_1629	1
1_785_899_1629	4
1_148_1312_1629	1
1_185_1301_1564	1
1_422_1120_1614	1
1_799_855_1629	1
1_1265_1529_1629	1
1_748_885_1565	1
1_78_494_1289	1
1_960_1355_1612	2
1_437_956_1629	1
1_871_1083_1282_1337_1629	1
1_217_311_1614	1
1_553_616_1629	4
1_12_1065_1615	1
1_1276_1497_1627	1
1_460_1018_1629	5
1_450_841_1629	1
1_1399_1526_1627	1
1_79_1391_1629	2
1_410_549_1118	3
1_394_693_1629	1
1_312_455_1629	1
1_847_1065_1612	2
1_830_1562_1629	1
1_768_899_1612	2
1_261_1317_1629	3
1_729_903_1627	1
1_540_677_1109	1
1_185_317_1627	1
1_1327_1391_1629	15
1_217_289_1629	1
1_989_1317_1615	1
1_1092_1142_1629	1
1_323_1505_1623	1
1_1428_1523_1615	1
1_751_886_1577	1
1_261_1348_1627	1
1_847_1013_1627	2
1_261_1159_1629	5
1_540_913_1629	3
1_152_1301_1586	1
1_12_701_1599	1
1_1113_1170_1629	1
1_275_399_1627	1
1_637_701_1583	3
1_232_545_1094	1
1_1011_1114_1629	1
1_597_687_1115	1
1_475_956_1629	1
1_509_1083_1629	2
1_664_799_1131	1
1_1387_1450_1629	1
1_718_768_1629	1
1_688_1220_1629	1
1_1040_1083_1629	4
1_1004_1528_1629	1
1_595_866_1615	1
1_664_776_1629	2
1_768_927_1525	2
1_768_883_1115	1
1_736_971_1469	1
1_553_663_1128	2
1_659_848_1267	1
1_928_971_1606	1
1_12_300_1628	1
1_615_853_1614	2
1_65_713_1128	1
1_261_1137_1629	1
1_757_859_1208_1391_1625	1
1_718_899_1629	1
1_248_1180_1629	1
1_866_927_1627	1
1_429_1074_1629	1
1_326_455_1629	3
1_991_1089_1615	1
1_1190_1245_1629	2
1_323_370_1602	1
1_679_758_1629	3
1_960_1239_1615	1
1_718_845_1629	1
1_346_549_1629	1
1_261_1301_1629	1
1_115_353_1605	1
1_200_1257_1614	1
1_126_398_1629	1
1_193_1170_1629	2
1_728_1018_1629	1
1_269_1192_1629	3
1_465_1391_1438	1
1_1129_1305_1629	1
1_785_1161_1629	1
1_979_1292_1629	1
1_326_831_1629	1
1_1115_1169_1616	1
1_649_799_1629	1
1_746_1102_1615	3
1_1237_1546_1629	1
6_1129_1197_1615	5
1_787_1002_1607	1
1_1292_1572_1614	1
1_1162_1239_1629	1
1_670_729_1615	1
1_289_1391_1629	1
1_506_549_1587	1
1_166_1301_1629	1
1_465_515_1109	1
1_670_1197_1289	1
1_815_1089_1629	1
1_694_750_1629	1
1_85_198_1627	1
1_1351_1430_1629	3
1_1103_1572_1612	1
1_535_1109_1629	2
1_1439_1498_1629	1
1_12_927_1629	1
1_669_927_1304	1
1_358_412_1579	1
1_306_1161_1629	2
1_785_1074_1151	1
1_649_706_1615	1
1_649_824_1131	3
1_736_822_1115	3
1_1162_1328_1629	1
1_639_1170_1614	5
1_1004_1170_1629	2
1_200_279_1629	1
1_1378_1532_1629	1
1_1272_1359_1629	1
1_1245_1304_1611	1
1_364_524_1614	1
1_1095_1161_1629	1
1_142_496_1629	1
1_326_1391_1629	1
1_48_1409_1615	5
1_1251_1391_1627	2
1_217_1260_1629	1
1_1030_1102_1629	2
1_669_1505_1629	1
1_639_1457_1629	1
1_185_1244_1629	1
1_893_1239_1629	1
1_275_1196_1580	1
1_904_1018_1615	1
1_448_1154_1629	2
1_489_822_1629	1
1_67_486_1629	2
1_785_838_1623	2
1_1330_1391_1615	1
1_154_1247_1615	1
1_381_956_1629	1
1_785_888_1115	1
1_306_545_1629	1
1_1156_1361_1629	1
1_128_1301_1614	1
1_1385_1457_1629	3
1_307_920_1626	1
1_460_1391_1629	1
1_1456_1531_1629	1
1_363_965_1629	1
1_410_515_1156	1
1_369_920_1109	1
1_422_522_1594	1
1_185_1505_1629	2
1_1156_1391_1629	3
1_1190_1289_1629	2
1_669_1018_1629	1
1_388_549_1118	1
1_364_1109_1629	1
1_1292_1400_1629	5
1_1417_1478_1629	1
1_628_704_1126	2
1_489_680_1615	1
1_639_1213_1629	2
1_437_1083_1629	1
1_388_968_1629	2
1_1083_1478_1629	1
1_460_980_1628	1
1_1156_1317_1629	2
1_339_580_810	1
1_165_1292_1628	2
1_785_942_1628	1
1_1065_1337_1628	1
1_689_809_1196	2
1_410_1057_1629	1
1_1004_1109_1629	1
1_437_497_764	1
1_1411_1550_1629	1
1_1040_1213_1598	1
1_1333_1418_1629	1
1_148_562_1628	1
1_498_1457_1629	3
1_656_965_1629	1
1_261_329_537	1
1_830_891_1629	2
1_720_1083_1615	1
