3prime_site	Count
2929	3
3032	9
1666	3
26786	82
28271	3
28970	4
1238	14
2210	15
20433	1
4838	4
1906	13
1850	20
82	239
28525	125
28281	4
3699	1
6282	2
769	2
23687	1
95	8
1371	12
98	5
6852	7
6797	1
1267	5
27403	7
1963	6
6809	20
1270	11
29292	3
3813	4
4021	2
6928	2
28362	9
27577	5
28524	52
1039	5
4611	1
1382	3
29016	2
28464	18
4002	2
926	12
1816	5
1125	12
28491	12
29662	2
1009	4
1616	5
1864	10
28691	4
939	5
55	36
915	3
29339	2
27773	10
27790	6
28743	6
1571	2
28008	3
2018	11
1309	20
27794	5
1290	10
2369	1
22673	1
1268	12
6914	4
1363	24
1514	9
1387	1
27385	10
2782	3
541	1
26935	1
1454	3
2208	6
3431	2
1488	5
4590	3
28722	4
759	7
27765	2
4988	1
28749	7
5903	3
1394	6
27705	2
851	3
26256	8
6752	1
3946	2
2163	2
28186	1
1098	7
4069	2
2857	2
5982	2
3677	6
28597	3
1955	2
27266	10
27572	4
1828	4
2200	3
1234	4
7314	1
1408	3
1081	20
28664	15
6083	2
26675	2
92	5
1933	5
1971	5
29493	1
829	7
7228	3
6585	2
28466	33
1995	4
2212	3
25707	4
1183	3
21592	2
29620	5
1459	5
1155	3
6053	4
28679	20
1133	3
27282	11
27486	5
28359	12
28337	1
2487	6
1752	14
1079	11
2477	1
29661	4
3009	2
26782	17
28026	2
4073	1
867	7
2531	5
27230	6
27396	17
5910	2
26449	1
28318	17
8251	1
4341	2
832	6
1275	5
1277	5
880	4
1517	30
26776	16
29310	2
26929	1
29711	20
1053	21
94	10
3426	4
4024	5
26643	6
1665	5
28507	7
29013	17
28372	1
29213	1
1884	1
29227	3
27267	5
27903	4
1787	8
1948	19
91	14
22008	1
27386	17
29634	1
4477	1
28435	1
1398	4
1333	6
22671	1
23696	1
6076	1
2359	2
1453	4
754	6
1562	2
4282	2
1949	7
3884	1
1211	3
28496	22
3738	1
3575	1
1702	3
7207	3
7216	1
22722	1
106	2
29541	4
28463	6
26616	2
728	8
8328	1
2964	1
29682	4
27126	2
2382	1
2162	2
1835	5
3103	2
6961	13
1416	4
1318	3
1050	19
1273	11
7005	2
976	1
27521	3
28494	19
4533	1
1152	6
29566	1
6931	10
3384	2
1362	11
1214	6
734	15
1718	2
2645	2
28309	2
22157	1
6048	4
27973	1
7548	1
29685	1
868	9
15301	1
1085	6
6065	1
7417	1
2331	6
27581	3
7780	1
84	101
29304	8
1113	9
3808	6
1083	18
3834	2
29644	1
29724	4
5362	1
1052	17
1992	5
28503	9
28746	5
952	1
2406	1
25660	3
8249	1
6895	1
2207	4
1973	20
2425	4
26774	40
3179	8
2461	9
28128	1
27553	15
1689	13
27330	1
1530	9
3588	1
1854	27
28833	3
1667	5
5911	1
2860	3
1082	17
7411	1
1719	15
2057	10
1613	7
28779	3
29747	1
1904	8
1768	5
2849	1
1753	3
1316	9
3035	11
4300	1
27383	6
26259	3
1282	2
6043	3
1717	2
2900	2
2483	14
1136	5
4172	4
1334	6
1046	2
3270	4
27698	2
720	1
732	5
6946	2
1048	6
1769	4
1907	11
28649	9
26248	2
4121	2
29676	1
1966	7
27213	6
2588	7
28898	47
2524	1
6703	2
2397	1
6990	7
5015	1
6850	1
29483	1
28609	3
28831	4
7851	1
8163	2
8479	1
26877	1
1207	4
24417	1
2492	4
3007	5
5099	1
5394	1
8563	1
1650	13
29180	3
1475	31
418	1
28913	2
27578	12
27234	2
4344	1
4724	1
28781	2
26383	1
22143	1
26130	1
2426	4
3548	5
28688	3
5723	2
29216	3
22694	1
2824	4
914	5
25236	2
28221	1
28319	4
2263	1
3921	2
28621	3
1201	3
3377	1
1602	4
29347	2
29100	2
29039	5
28661	3
22560	1
8555	2
28354	2
28554	3
29162	4
28050	1
28368	2
28632	4
2493	3
28560	1
1335	7
29073	5
2411	1
26766	3
26695	2
28493	4
28487	3
25672	1
28862	6
892	5
1367	6
27159	3
29470	7
27780	9
1800	9
26654	3
24387	1
29146	9
28508	2
28932	2
26206	3
1833	8
28884	1
29044	2
28059	3
4588	2
28332	5
27751	1
3034	9
6400	1
3033	14
4354	2
29351	6
3676	2
6779	1
531	2
3654	3
3107	2
28727	5
1905	13
1965	6
1720	5
1738	7
5088	1
1693	9
592	1
1786	2
3030	6
27574	3
27667	3
26992	2
29452	2
1317	4
27611	2
24604	1
25721	2
28579	3
26846	1
27728	3
5449	2
6644	1
7485	1
27133	6
1968	4
25584	1
3797	3
25954	1
27812	3
28753	2
27514	2
28284	3
28313	1
29059	4
27374	2
28398	1
28385	5
27545	3
28307	2
25927	1
26797	2
27978	2
28027	3
28840	4
27381	10
1064	4
298	2
1186	3
1510	1
28558	2
29091	2
28678	2
28081	1
29230	3
6987	5
5056	2
1404	3
26223	1
27017	2
2020	4
4269	1
29317	3
26079	1
26892	1
26816	3
27607	2
28444	4
1793	8
27967	3
28854	1
27612	2
28772	3
29011	11
27265	17
27786	5
27703	2
26758	1
28039	4
28049	3
29212	5
26070	1
27121	4
27484	2
29233	1
1577	21
27681	12
28654	3
27248	2
27960	2
26666	1
26340	3
27232	3
24134	1
25307	1
29095	1
28410	2
29345	2
29000	1
5268	1
29442	3
25713	1
1116	10
4330	1
5471	1
23058	1
24191	1
2676	5
28340	4
28278	3
28989	5
27795	6
28923	8
26773	4
27999	5
28302	7
2282	3
28775	4
1452	3
3835	7
27099	1
6879	2
28682	2
1691	12
29065	7
27696	5
25022	1
28408	7
29432	3
2412	5
11069	1
12037	1
4577	2
1239	7
3303	2
1443	10
4868	2
26257	15
2486	3
3413	7
21637	3
5247	2
5697	1
7708	1
9098	1
28692	8
29124	5
1103	14
1951	5
1637	2
1274	7
1734	2
2119	1
5354	1
6599	4
5496	2
2686	3
26780	6
27107	1
2003	2
2903	4
4043	4
2914	1
1093	5
1437	6
4153	4
846	3
1935	5
3887	1
29667	1
26240	2
1071	3
1573	3
29560	2
1011	11
3953	3
4020	1
28693	4
1411	2
27593	1
28037	3
28378	2
29429	1
29441	2
26409	1
26434	1
28461	4
56	30
29036	6
29037	1
1401	2
26530	2
26037	1
1473	12
7317	1
29015	12
3659	4
27808	2
27858	5
28969	3
27317	2
29157	3
27472	3
2689	3
26362	1
27106	2
28951	3
822	2
28066	3
4175	13
29343	2
26894	2
26712	1
1123	9
25617	1
29244	4
971	1
3069	1
28896	12
26573	6
28598	6
28202	2
4539	1
1825	3
27264	5
28471	6
28975	1
29386	6
28879	2
2023	5
28013	4
29290	3
28704	3
1340	4
28280	1
27941	3
27895	2
1188	2
28350	2
2530	1
26927	1
900	2
7970	1
3120	2
26746	2
26830	2
2711	2
28343	6
3503	5
5461	1
27781	4
27800	18
2381	2
1832	18
4174	2
28901	5
29308	8
1359	8
1217	2
4119	5
27016	5
27791	10
1033	7
1444	5
27366	7
6964	9
28495	21
28465	27
29113	4
156	1
1629	1
27709	1
27767	6
28030	4
29312	4
24583	1
21772	2
28674	3
27407	2
28782	3
2187	4
29171	5
28601	4
28590	3
2129	5
28694	3
27219	4
689	1
29012	1
28645	2
27497	6
29379	3
28719	2
28707	4
4556	2
3027	9
26210	1
26921	1
25787	1
29235	2
28623	6
24777	1
4468	1
27163	2
7546	3
28807	9
1564	2
1364	11
29114	3
28784	6
28178	5
27460	5
27084	2
22177	1
26623	2
609	1
6632	3
847	8
1442	4
1600	4
28506	2
27664	3
28139	3
7275	1
25281	1
28857	4
29361	1
28647	3
6958	9
25424	2
1772	8
29378	1
2279	5
25704	2
21785	1
1218	3
28577	4
25782	1
869	14
1842	8
1851	30
1866	9
29388	3
1969	7
29431	2
28314	2
28511	3
4039	5
28804	3
29704	3
24625	1
1028	15
1703	7
6730	1
26286	1
1985	3
3399	1
2110	1
908	4
27188	5
3412	3
6777	2
4637	1
2482	13
1330	4
29636	1
6142	1
27555	23
8564	1
27633	3
26281	1
4425	2
342	1
3150	6
26783	6
28145	1
1352	3
28333	5
28189	3
28357	7
1127	2
27617	1
1565	3
28853	9
29284	4
29137	1
29412	3
22553	2
28966	2
27801	4
29305	3
29564	2
28135	3
27547	11
1235	18
1294	11
28342	5
28614	2
1069	2
1236	1
1997	6
27463	2
27580	4
27047	1
3739	3
26683	1
25688	1
1811	2
4598	6
1422	4
2391	3
28990	6
28866	4
27793	4
27782	10
29545	1
28276	3
27894	1
27485	2
1153	9
29315	2
5119	2
1515	21
26574	10
3747	3
28156	4
1701	9
2065	6
1305	3
2533	8
1311	13
27882	7
88	22
1664	4
1986	13
925	10
22680	2
6046	1
1286	1
135	3
6936	2
28514	17
27382	4
1486	2
1518	3
1670	9
2476	3
29366	2
26732	3
2679	2
3340	1
3951	1
23658	1
2339	1
27990	1
1300	1
1838	5
6081	1
22986	1
1323	2
2155	3
7226	6
28644	13
6980	4
28450	2
1432	3
1690	11
1477	7
5264	2
28233	1
3212	2
28492	2
927	11
1304	4
28005	2
2319	2
2306	2
3668	3
27380	4
23988	1
27771	9
1389	3
27263	4
27732	2
28689	7
1505	1
2217	10
28056	4
1051	13
7433	1
5106	1
6930	5
93	11
1393	8
26455	1
27191	4
1694	3
27834	2
2308	4
25541	1
26658	2
1952	4
6639	2
28529	4
27826	2
29279	2
28033	1
28521	4
29301	2
27804	3
26128	3
27189	5
28575	3
25602	1
26911	3
2460	1
8410	1
28797	4
28526	8
23330	1
24382	1
25752	1
27416	3
3148	6
27770	4
28194	2
29247	4
26276	2
27942	1
27453	2
28871	2
26636	3
27623	4
25764	1
28600	2
27467	2
28571	5
5998	1
6979	6
28345	1
29489	2
26199	2
27195	2
25613	1
29058	5
27768	7
3952	1
26531	2
27185	5
27435	2
28918	4
2124	4
2734	4
1846	5
21998	1
22447	1
27722	5
29318	2
26940	2
28667	3
1834	4
26741	2
27799	5
26131	2
27226	5
26348	1
28348	3
1511	1
1774	6
29416	13
26584	1
28206	1
26801	5
28168	2
25227	3
26862	3
29729	5
29131	6
811	3
6956	9
22307	1
28924	5
29348	1
29377	3
28399	2
24150	1
27194	6
4804	2
28902	3
29184	4
26064	1
27656	2
29309	16
28124	2
6047	5
26677	4
28501	4
3803	4
4324	1
10688	1
10941	1
28438	2
27400	4
1130	3
2175	1
2738	3
28169	1
8500	1
3021	6
26682	5
22023	1
1647	1
25263	1
28006	2
3896	2
844	1
4592	2
28658	4
27290	3
3906	9
3671	3
26676	7
1021	2
27798	2
27928	1
25108	1
27689	4
28338	6
25104	1
2067	2
27686	6
29514	3
28639	1
3178	3
28216	1
3106	4
28877	2
27129	4
26535	2
25706	3
26379	1
29623	4
28012	2
28312	4
29291	5
28000	3
28997	2
751	4
2465	6
2468	3
2895	1
8619	1
1859	5
10551	1
28499	3
4635	3
5981	1
2912	3
7362	1
24044	1
2861	2
26532	2
28631	3
1821	5
27807	2
28547	4
3681	1
6527	1
27518	1
28759	2
1244	4
27694	19
110	3
5450	1
29709	34
828	4
2616	2
2786	3
1921	6
24810	1
8330	1
3008	5
6948	13
2485	5
4723	2
26444	1
1889	2
1982	12
1827	3
29352	2
26572	8
1372	9
3545	2
1310	21
1096	4
1579	19
3383	3
1474	9
6960	2
858	4
1242	18
3205	6
28003	1
7227	5
29174	5
6575	1
26730	2
6911	1
1243	3
27684	3
28928	3
2415	3
2213	6
1972	13
28125	1
25824	1
1668	5
4340	1
28252	2
1871	4
917	4
26607	3
1210	20
2307	2
26875	2
4799	3
1785	2
4267	4
2527	2
4044	7
24115	1
29199	3
26905	1
29246	1
29043	4
5682	2
1017	1
29684	2
1618	2
28407	10
28629	4
27529	3
1241	8
26543	4
29355	1
27064	1
28046	3
26876	3
29153	5
27361	2
28580	4
27886	3
6075	1
1847	5
28562	2
26405	2
29178	2
28855	1
29358	2
21711	1
4192	2
29268	2
29026	2
27579	7
26701	2
2390	4
25276	1
27810	4
27610	2
1450	2
6768	2
28339	2
4123	1
7204	5
29414	1
2911	2
28640	2
25768	1
27520	4
25466	3
27755	2
27674	5
1993	4
27989	1
2800	2
934	1
26873	3
4317	2
1032	4
28367	3
2150	7
29237	2
27423	3
28091	1
28681	5
28858	2
3104	1
25978	1
2040	2
4835	2
3322	6
25671	2
28592	2
1480	5
29403	5
2004	3
3238	1
3965	2
27501	2
28517	13
27907	2
29179	5
28301	1
25980	1
1080	17
1421	2
9691	1
27813	5
28290	2
29034	1
1749	2
28277	2
28293	2
27943	1
27625	2
27307	2
27595	2
29042	4
27757	1
1146	5
27045	1
28911	2
1494	3
3217	2
5304	1
6635	4
7184	1
7019	6
29303	2
28981	8
748	2
27704	3
27809	4
199	1
1678	1
29046	4
1084	9
29119	4
26116	1
29048	2
2186	2
4338	1
29728	5
24606	1
3093	1
1457	4
28824	2
29336	2
27980	1
21900	1
27898	2
28500	3
2622	1
3918	9
3010	1
2329	3
2206	1
1671	14
4196	5
26282	1
6194	1
2554	2
3518	1
1604	16
3971	1
27806	2
6634	3
2234	2
1532	14
6855	1
1190	1
1546	1
2963	1
3905	2
5180	1
5139	1
26251	3
2074	2
5411	1
4538	2
1987	11
1950	13
2928	1
3087	12
810	1
7312	2
1944	9
25633	1
1163	3
1856	24
99	9
26785	2
7431	1
3096	2
29041	5
29597	1
823	4
22947	1
28442	4
22604	1
752	3
2682	1
6906	2
4461	1
26485	2
28930	3
27872	3
1936	7
27183	8
28634	9
27877	7
25122	1
1843	6
28117	2
7653	1
26571	9
27052	2
4585	1
27663	3
28462	2
26473	1
27030	1
3349	3
24471	1
28119	3
25169	1
26781	29
26778	6
27441	1
26737	2
1132	11
26663	2
29407	5
25908	1
27758	5
1860	11
28633	4
27923	2
22433	1
28069	2
29382	1
28568	1
29166	4
28244	2
27718	6
1065	7
29004	3
1603	15
22321	1
1427	2
27444	1
28425	8
29147	3
28327	2
29281	2
28022	2
29019	3
329	1
28261	3
23125	1
2481	14
4836	1
879	4
1326	2
1370	9
23196	1
27679	8
1684	1
2565	1
29699	3
3084	1
21636	4
2480	10
7862	1
29714	3
7434	2
6002	1
28405	10
1926	2
29529	1
27900	2
25716	2
8800	1
27302	1
1410	4
27792	11
2906	2
5485	2
3837	6
1685	3
744	2
27675	2
1018	3
6231	4
28098	2
2008	1
27018	13
3477	1
8329	1
8472	1
1499	3
1791	9
26569	5
29010	9
27280	2
28430	4
2872	2
6739	1
5940	1
1676	4
4997	2
1820	1
22602	1
25773	1
26724	1
27566	1
4998	2
2255	1
2117	2
27958	3
4019	2
1124	14
6951	19
5252	2
2033	20
6970	5
29478	4
6628	4
2330	4
4600	1
2706	1
3780	1
26656	2
28748	3
1652	15
2068	2
28921	4
27474	5
29149	1
28736	2
26187	1
27936	1
25621	2
28533	3
27001	2
1741	2
26962	2
27015	1
25520	1
28247	1
28785	3
21688	1
28177	2
28602	4
23115	1
6620	1
29451	2
28938	3
29126	1
28968	3
28322	2
27876	3
27740	1
3750	3
6069	1
1751	9
26119	2
28031	2
6684	1
25210	1
29708	4
28837	4
26948	1
27115	2
22316	1
28394	2
26598	1
28355	2
2314	1
29163	8
26996	3
7879	1
9011	1
21965	1
24834	1
28648	5
26969	1
27080	1
27522	4
27149	1
3827	4
1035	5
28818	4
29539	1
28956	1
26994	1
27659	1
28360	6
29509	1
27962	1
23236	1
24377	1
1428	15
28821	5
24372	1
25614	1
27717	3
876	3
3278	4
29406	3
1086	7
29485	5
2785	5
26271	1
28110	1
29415	2
2733	4
28040	1
29405	1
27741	2
29060	1
24022	2
25302	1
27559	1
29027	5
26412	2
27378	4
3299	2
28725	5
27685	10
28907	1
28439	2
29311	2
7008	1
26540	2
9047	1
25794	2
25907	1
23814	1
25201	1
26923	1
28118	3
29102	2
25697	1
29614	1
28083	4
29364	4
23065	1
24130	1
29222	3
5416	1
6702	1
9637	1
27672	2
28893	5
4434	2
5016	1
8495	1
28287	1
28581	4
27534	1
28776	3
27481	4
28747	5
29294	1
27839	2
28764	2
27621	3
29111	2
28115	1
26179	1
27638	5
29054	3
891	8
29260	2
28325	6
29387	1
25535	1
25795	1
1519	2
26108	1
27576	4
27178	1
4554	1
743	9
28080	2
568	1
3025	7
28861	4
26551	2
28604	1
1849	9
955	2
2692	1
29506	1
1412	5
27148	1
29130	3
29270	2
26068	1
28585	2
28684	4
28409	6
5669	1
28919	2
1288	4
1937	6
28931	3
29172	5
29373	1
27977	1
27930	3
29327	5
28523	4
27390	2
28929	1
2951	4
27785	6
29136	3
3015	2
29209	5
27921	1
26787	1
28170	3
26648	1
23987	1
25195	1
27766	6
27349	1
28716	3
28161	3
122	2
7826	1
26721	1
1468	3
28570	4
28843	3
6516	2
3028	3
23485	1
26642	2
28144	1
4771	2
28786	3
28234	2
28346	1
7202	4
1804	1
2709	3
27852	3
28730	8
26588	2
29106	3
28237	2
26024	1
27854	2
2781	1
2031	6
29236	1
29325	6
27140	2
28321	2
25642	2
29395	2
22244	1
23533	1
692	1
28628	2
29014	5
26624	2
29725	1
28002	1
29087	3
28146	3
27351	1
26342	1
25780	1
27487	1
25205	1
29296	5
1970	10
2987	2
27367	2
2630	6
28889	5
27413	1
29380	6
28820	5
6950	15
999	4
3097	2
29245	3
7196	5
25649	1
28641	1
284	1
5951	1
27620	1
27172	1
22815	1
29321	1
27884	2
29307	1
8839	2
23941	1
28072	3
2015	3
28308	5
28845	2
29420	2
1369	11
27549	4
28084	5
3029	4
29118	2
28758	2
29266	3
28882	3
28982	2
25455	3
27613	1
1974	7
27021	4
29631	1
29371	1
26080	1
28055	3
27561	3
29272	3
1206	5
26396	2
28196	3
27788	12
27759	4
150	1
28800	1
5286	1
1150	4
27753	2
28605	2
1455	3
26742	3
27961	1
28754	2
28638	6
28739	1
29167	2
26765	2
26488	1
26838	2
159	1
6074	3
27582	2
1090	5
6947	14
2327	3
3708	3
28718	2
27644	4
830	3
27083	1
27036	1
28892	5
25892	1
26914	1
29196	2
29009	4
29002	2
29226	2
25511	2
28180	1
28979	1
27338	1
29142	4
26547	1
23825	2
27778	3
28485	2
28897	4
100	5
25789	1
1989	10
322	1
6804	2
2626	1
5093	5
1929	1
27373	3
1661	1
7201	3
3497	1
27155	1
28527	4
3598	2
5737	1
29530	3
23441	1
1975	9
26989	1
26525	1
27710	2
731	8
1197	2
1803	2
2798	4
26387	1
28147	3
26882	1
1493	2
28120	2
28427	6
23034	1
26709	1
24972	1
1441	8
3347	1
960	1
2211	6
3709	3
4932	2
7610	1
1365	8
28067	2
1855	6
2312	2
28578	3
1790	8
1830	9
11106	2
1041	3
2052	5
3493	1
22719	2
837	1
3530	11
4796	2
2328	4
833	4
140	1
28019	2
1360	12
6686	3
4690	2
1143	2
27817	2
2047	7
866	2
4006	1
3669	3
2125	3
3910	1
27498	4
2056	2
134	1
26432	3
21665	1
1984	14
26967	1
29517	3
853	2
2188	7
5915	1
6963	14
28428	6
2640	1
1115	29
2011	1
3658	2
3450	1
3265	4
3086	9
26777	11
2389	3
2809	2
6944	10
29193	6
23447	1
1996	3
2553	3
1247	3
21792	1
26660	2
23324	1
2799	3
96	4
3557	1
3568	1
28574	3
1617	3
6998	1
29201	1
1059	3
5597	1
28630	1
845	7
28254	1
23049	1
25513	2
28731	3
24486	1
21608	1
26866	1
1841	4
29140	1
27889	2
26425	1
27288	2
26889	2
27531	2
3798	2
738	4
25682	2
29605	2
1436	5
1630	3
28738	2
28380	4
23960	1
928	6
28535	5
25028	1
6808	14
29045	4
27931	1
28155	1
25984	1
23757	1
4237	3
28090	1
24239	2
26745	2
796	6
26705	2
28215	2
25444	1
7727	1
29626	1
29323	1
1374	9
28230	1
28331	1
1383	2
6942	3
27535	4
28698	10
28198	1
22211	1
28875	1
24260	1
26931	3
28353	2
28272	1
29369	2
1413	2
29061	2
28851	4
27101	1
28965	1
26288	1
3427	2
8621	1
19300	1
28835	1
27500	3
23636	1
28246	2
515	2
893	7
28149	3
1713	3
28909	3
28844	5
1419	4
27993	2
21781	1
723	1
1675	2
28414	10
29362	2
26995	3
28978	1
29389	1
28586	1
29433	1
28142	2
28723	4
28788	2
619	1
27204	2
28123	1
28888	1
29316	2
1555	1
25743	1
26468	1
25474	3
26401	2
29055	1
28392	3
29187	2
16112	1
16930	1
27586	1
22872	1
23778	1
1368	10
27298	1
28257	4
3801	4
4826	1
5684	1
22668	1
23779	1
26475	1
26696	1
28320	3
29278	1
200	1
28887	6
22347	1
27897	2
28794	3
3786	3
3762	1
386	1
1349	2
4113	2
28536	2
25715	2
26718	2
29482	2
26961	3
27511	2
21727	3
26562	3
27851	3
28842	2
747	13
29477	2
29486	3
25989	3
27295	3
28470	5
26458	1
967	1
27784	7
27614	2
28594	3
1094	5
2851	1
7870	1
4170	2
25622	1
4061	1
3382	3
2428	4
2510	1
1134	4
29690	6
761	2
28900	3
27601	1
29546	2
27762	7
29401	1
27242	2
21668	1
23879	1
25973	1
1045	5
3036	3
2542	1
4423	1
8029	1
28240	1
1426	4
27235	2
26609	3
28334	1
28295	2
28297	5
21960	1
26544	3
26906	1
29090	2
28054	1
26561	2
29052	5
28646	3
27953	2
27940	1
3833	5
14703	1
27731	1
27587	1
28868	2
29101	1
21654	1
23729	1
21807	1
315	2
21984	1
29150	2
27845	2
22165	1
28473	3
25427	3
3822	5
23566	2
28791	2
27013	1
25435	1
27963	2
27912	1
25858	2
28472	4
26661	2
2374	2
1513	6
857	6
29154	2
25848	2
704	1
1429	6
27653	1
28477	3
28651	3
29417	6
6236	2
23166	1
1615	5
27040	2
28572	3
28537	2
26594	2
29630	2
27461	1
26377	2
28793	4
26982	2
29400	5
29253	2
1815	4
28675	2
28330	2
26890	1
22088	1
27848	2
27974	2
28690	7
28767	2
26009	1
21618	1
23631	1
21971	2
24101	1
28375	2
28150	2
28420	4
27959	1
28023	2
27818	3
28365	6
29324	2
7285	1
28502	5
28516	4
29249	4
28468	2
28963	1
27482	6
27881	2
27156	2
26697	2
29258	1
22472	1
28217	3
29123	2
27096	1
22683	2
23429	1
26522	2
26650	1
25534	1
28183	1
26326	1
21880	1
7203	6
25354	1
26818	1
29232	3
22862	1
442	3
1284	2
3745	3
28432	4
28988	2
6866	3
27924	1
1557	2
2214	6
26293	2
23216	2
3689	1
29314	3
28665	5
4830	2
7270	1
2365	4
1623	1
5047	1
2791	4
27700	7
28259	2
753	8
1425	1
3795	1
1139	6
29528	1
1144	4
3697	3
1908	6
4028	4
4950	1
27987	3
28569	1
28773	9
29198	3
27863	2
28916	3
27934	1
27968	1
22169	1
28167	1
25669	2
29727	13
29129	5
24093	1
27202	2
22234	1
27071	1
28323	9
3541	3
28335	4
2871	2
24326	1
26057	1
24363	1
28813	5
6000	1
26545	2
4641	3
26589	1
22050	1
27019	3
28808	6
27443	3
26570	6
28270	2
27715	2
28940	1
28974	1
29062	1
29117	1
26713	2
2843	1
6776	1
27422	2
1222	1
7443	1
24752	1
28531	2
1872	4
28616	3
28480	1
26203	1
28175	4
27364	3
1942	3
27433	1
22012	1
5060	2
7377	2
28400	3
27676	2
28512	2
29168	3
27281	5
27459	1
8622	1
27992	2
3155	1
1658	3
1920	5
1034	5
9821	1
12330	1
29616	1
3759	1
1099	5
23549	1
1106	3
3136	3
27170	3
3233	3
29548	2
6952	8
2026	4
27261	1
1886	1
1545	2
1078	2
27869	2
28872	1
1479	1
25488	1
3367	1
2539	2
1806	3
5364	1
1531	1
3111	1
26869	4
27370	4
26739	6
1659	1
1737	3
3796	1
28576	12
1240	6
7208	1
27387	6
4030	4
4375	1
1983	6
4394	1
22133	1
27956	4
2825	5
643	2
25679	1
1858	3
3970	1
27276	1
27624	1
29105	5
6238	1
3790	2
5080	1
4088	3
27837	2
2463	4
2586	1
5486	1
2701	1
26796	2
25020	1
28423	1
1862	16
28291	4
25917	1
26524	1
27060	1
1981	3
29161	2
6991	2
1597	2
6657	1
27825	2
24371	1
7284	2
29264	3
29185	4
29286	2
103	2
766	1
29686	2
28016	2
25922	1
28710	3
25580	1
29363	2
27859	1
3055	1
28298	3
29038	3
27085	2
1016	1
29191	3
980	1
1138	10
1328	1
26082	1
28636	2
7021	3
25504	4
29202	1
27927	2
29050	3
22540	1
27410	1
2346	5
27297	2
26460	1
4217	3
27089	2
28483	3
8036	2
28162	2
28668	1
27670	3
27583	2
28859	3
3912	1
28642	3
27368	4
28724	1
29079	1
29295	3
25883	1
26581	1
1451	3
8602	1
10332	1
28371	3
26213	2
29359	2
27594	1
28453	1
29148	4
2238	3
2156	8
3310	2
25750	1
22074	1
27991	4
29383	1
26814	2
28381	4
29092	4
28584	1
28369	2
26491	1
28766	2
29647	2
2933	8
4117	3
10766	1
29448	2
28176	1
28757	1
23927	1
26834	1
25866	1
27033	1
22000	1
27448	1
2091	1
27787	1
29096	2
28922	5
28607	2
27533	2
29134	3
27821	1
3280	2
3737	3
29156	2
26366	1
29049	2
28610	2
27241	1
1137	3
29110	1
26694	4
27573	3
27702	1
29601	1
29145	2
2830	2
26716	1
25643	2
27094	2
5902	2
119	2
27216	2
26318	1
28053	3
27352	1
29376	5
28832	3
27508	2
4056	1
1151	7
1925	4
2141	1
1724	3
27699	5
3858	1
1345	3
5908	3
29759	2
1918	7
4102	2
1771	10
2805	2
7800	1
2852	1
2770	2
28563	2
1289	4
28324	8
24881	1
1796	4
25761	1
2116	1
3657	3
26854	2
8292	1
3348	3
3823	3
25635	1
3743	3
1101	5
2457	2
1062	6
5126	1
27749	1
28488	5
982	1
1191	7
3476	1
1272	16
760	6
3587	5
27442	2
4929	2
3826	2
4949	1
2254	2
28441	2
5214	2
3388	1
6198	1
7313	2
1799	3
25813	1
24324	1
3581	1
3149	3
4040	5
1704	3
3386	5
2823	6
25398	1
2549	2
28846	2
28403	8
741	4
1043	5
2792	1
1375	2
3333	3
27688	3
25546	1
1903	7
6954	5
2169	4
736	8
3190	1
2708	1
25530	1
1031	6
1109	5
22303	1
28890	3
2490	3
4559	1
1417	2
3031	6
29186	4
26249	4
1673	14
