end_site	Count
987	3
1554	1
1429	2
318	2
811	2
514	1
350	1
1380	3
898	2
407	1
809	2
828	2
510	7
156	3
220	1
939	1
686	3
467	5
1066	2
737	2
944	1
468	16
1213	1
808	3
914	7
799	1
930	1
152	2
1335	2
276	1
178	1
387	1
458	1
367	1
819	1
138	1
1165	3
234	1
660	5
281	1
167	2
653	1
200	2
1215	3
878	1
414	4
412	2
203	1
537	10
1521	8
1227	11
117	1
1425	4
801	2
795	2
1023	18
410	2
981	1
899	1
535	14
235	2
557	1
451	1
1019	7
379	1
536	1
122	1
1287	9
1430	3
684	2
212	4
488	2
1314	3
1237	1
1229	1
835	7
561	5
1286	4
124	3
322	2
194	2
685	1
657	5
700	1
901	3
925	1
1404	1
1405	1
404	1
615	4
217	2
1029	3
668	1
1311	4
438	2
549	4
118	1
123	4
154	1
116	1
767	6
459	2
773	1
402	3
821	1
1028	3
450	1
1378	2
419	1
697	1
406	1
215	1
401	1
571	2
338	1
263	1
460	1
1340	2
463	3
864	1
922	1
519	1
1307	1
260	1
328	2
1320	2
560	2
652	1
283	1
389	1
943	1
127	1
1232	1
579	1
1336	1
983	1
391	1
386	1
476	2
1426	1
340	1
437	1
656	1
1230	1
131	1
393	2
556	1
333	1
452	1
465	2
940	1
578	1
1327	1
1403	1
826	1
863	2
202	1
335	1
169	1
179	1
332	1
337	1
1058	1
396	1
1520	2
388	1
1267	1
1391	1
327	1
558	1
411	1
1377	1
