barcode	Count
1_1133_1264_1625	1
1_745_835_1123	1
1_1078_1163_1625	1
1_56_1363_1625	5
1_422_491_1625	21
1_587_1363_1625	3
1_1318_1445_1625	1
1_467_590_731	1
1_815_962_1152	1
1_1377_1550_1625	1
1_135_1163_1625	5
1_7_700_1625	2
1_742_1423_1611	2
1_393_571_1565	1
1_1074_1163_1612	1
1_757_843_1625	15
1_418_488_1625	1
1_1112_1167_1623	1
1_571_655_1625	1
1_422_494_1619	2
1_320_478_1625	1
1_714_1342_1625	1
1_764_828_1625	19
1_852_904_1612	1
1_212_289_1152	1
1_1430_1476_1573	2
1_1007_1081_1123	3
1_462_864_1619	1
1_407_461_1581	1
1_1348_1410_1606	1
1_753_901_986_1242_1620	1
1_149_286_781	1
1_216_479_781	1
1_1158_1342_1625	2
1_195_255_1624	1
1_1211_1283_1625	5
1_1133_1209_1622	3
1_1318_1423_1625	4
1_491_539_1625	1
1_957_1028_1112	2
1_352_716_1625	1
1_92_1163_1622	1
1_61_447_1123	1
1_323_379_1625	1
1_189_263_1625	1
1_594_1445_1610	1
1_960_1423_1625	6
1_321_1046_1625	3
1_435_502_1123	9
1_308_802_1625	1
1_587_1423_1625	4
1_1158_1209_1625	5
1_89_766_1625	1
1_691_758_1625	1
1_67_1376_1625	1
1_617_854_1625	2
1_1260_1558_1625	1
1_998_1152_1625	4
1_61_700_1625	1
1_507_590_1625	1
1_216_268_1600	1
1_1082_1209_1625	1
1_323_377_1123	1
1_998_1455_1625	2
1_764_865_1152	3
1_992_1059_1625	10
1_1107_1157_1625	1
1_1066_1123_1625	1
1_1202_1465_1625	1
1_1390_1564_1600	1
1_957_1037_1611	2
1_337_889_1625	2
1_168_1157_1625	1
1_998_1163_1625	1
1_1307_1455_1625	1
1_311_739_1625	1
1_7_560_1625	2
1_65_1376_1625	1
1_12_313_1078	1
1_321_828_1625	1
1_593_1100_1625	1
1_1367_1455_1625	2
1_422_495_1625	2
1_197_287_788	1
1_1240_1283_1625	1
1_7_629_1625	1
1_49_502_1625	1
1_905_955_1625	1
1_1325_1376_1619	1
1_670_789_1625	1
1_587_889_1625	2
1_312_1363_1625	1
1_1403_1455_1625	5
1_957_1163_1625	3
1_1133_1242_1597	1
1_245_329_1625	1
1_299_348_1625	1
1_316_427_651	1
1_69_350_1625	1
1_379_955_1123	1
1_960_1516_1623	2
1_463_955_1114	2
1_1089_1163_1625	1
1_286_333_397_655_1625	1
1_139_261_774	1
1_856_1046_1625	1
1_12_766_1611	1
1_1278_1423_1625	2
1_418_502_747	1
1_321_1242_1612	1
1_691_966_1080_1197_1571	1
1_478_783_1625	1
1_593_1062_1625	1
1_95_427_1625	2
1_957_1046_1625	3
1_1133_1175_1625	18
1_407_571_1625	1
1_704_804_1108	1
1_320_1378_1623	1
1_299_352_1123	1
1_622_677_1625	1
1_1298_1342_1625	1
1_500_739_1122	1
1_836_1363_1625	2
1_998_1146_1625	2
1_643_1423_1625	1
1_418_489_1625	2
1_299_427_1625	2
1_32_85_1625	1
1_1112_1165_1625	2
1_852_989_1622	1
1_917_996_1625	1
1_834_1378_1625	1
1_1167_1445_1625	1
1_318_1445_1590	1
1_781_1157_1624	1
1_1269_1376_1625	1
1_788_877_1123	2
1_1007_1059_1348	2
1_282_427_1117	1
1_232_350_1625	2
1_587_1564_1616	1
1_1158_1235_1611	1
1_972_1363_1625	3
1_747_854_1279	3
1_193_297_1625	1
1_764_1169_1625	5
1_207_270_1625	1
1_399_1046_1625	1
1_1304_1423_1625	1
1_803_901_1296	1
1_385_447_1619	1
1_764_816_1625	9
1_986_1147_1295	1
1_1158_1416_1625	2
1_764_835_1625	1
1_325_813_1619	1
1_1497_1574_1625	1
1_852_1327_1623	1
1_1278_1455_1581	1
1_240_329_1625	1
1_388_700_1625	1
1_1308_1423_1625	4
1_781_941_1625	1
1_314_700_1491	1
1_1053_1423_1600	1
1_1095_1564_1625	1
1_1278_1378_1620	1
1_742_1476_1625	1
1_847_1046_1625	2
1_998_1363_1602	2
1_191_263_1619	1
1_1183_1378_1625	1
1_753_1046_1068	2
1_838_901_1625	1
1_258_1059_1296	1
1_1201_1423_1588	1
1_1092_1430_1611	1
1_893_1138_1622	1
1_770_854_1123	5
1_422_489_1625	4
1_1063_1182_1625	1
1_750_1363_1625	1
1_28_77_1625	1
1_1211_1312_1619	2
1_336_725_1306	1
1_407_543_1625	2
1_402_1046_1625	1
1_1240_1309_1625	1
1_860_914_1625	1
1_650_701_1625	2
1_595_725_1619	1
1_1390_1476_1623	1
1_534_655_1625	2
1_422_496_1623	1
1_112_159_692	1
1_245_376_1115	1
1_115_213_1625	1
1_1195_1363_1625	1
1_266_320_580_655_1623	1
1_555_677_1625	1
1_1055_1209_1623	1
1_12_195_1625	1
1_1003_1455_1625	1
1_960_1503_1625	1
1_986_1163_1625	2
1_580_854_1623	2
1_379_655_1625	1
1_1077_1138_1625	1
1_453_530_1623	1
1_1029_1138_1625	1
1_960_1363_1625	1
1_1158_1410_1625	3
1_1075_1574_1616	1
1_917_1171_1625	1
1_1056_1476_1625	1
1_1240_1430_1606	1
1_691_1059_1493	1
1_1483_1526_1625	1
1_972_1476_1623	1
1_349_596_1625	1
1_622_782_1260_1378_1625	1
1_407_447_1123	1
1_269_539_1625	1
1_216_290_709	1
1_358_655_1623	1
1_1056_1445_1625	2
1_508_599_1625	1
1_960_1564_1625	1
1_411_488_1625	1
1_1133_1184_1619	3
1_1184_1455_1625	1
1_1430_1564_1618	1
1_1158_1363_1625	1
1_180_350_1625	1
1_321_1430_1620	1
1_986_1157_1625	5
1_1306_1455_1623	1
1_998_1423_1625	1
1_587_941_1625	1
1_960_1376_1625	1
1_1303_1455_1625	1
1_880_1046_1226	1
1_280_339_1625	1
1_390_502_1625	1
1_771_854_1625	1
1_789_877_1625	9
1_555_626_1625	1
1_813_1046_1625	1
1_745_1046_1625	1
1_505_686_1625	1
1_407_466_1122	1
1_7_1163_1611	1
1_1093_1179_1199	1
1_1152_1222_1623	1
1_355_490_1625	1
1_1188_1363_1625	4
1_269_371_1625	1
1_587_1138_1531	2
1_585_655_1008	1
1_1158_1213_1623	1
1_992_1081_1625	2
1_628_716_1618	1
1_1133_1180_1348_1430_1625	1
1_742_1363_1625	3
1_753_1100_1274	1
1_1476_1530_1625	1
1_764_843_1123	1
1_753_1195_1580	1
1_643_1476_1625	1
1_385_462_1625	1
1_534_585_1625	1
1_589_664_1625	1
1_308_783_1624	1
1_744_800_1625	1
1_1088_1423_1625	1
1_529_783_1117	1
1_312_374_1600	1
1_1032_1081_1123	1
1_95_191_1625	1
1_174_401_1625	1
1_547_678_1625	1
1_1019_1138_1625	3
1_659_820_1625	1
1_1229_1376_1625	1
1_149_239_1625	3
1_1252_1476_1625	1
1_744_889_1068	1
1_315_802_1625	1
1_308_901_1302	1
1_839_948_1616	1
1_643_854_1123	2
1_422_497_1625	2
1_352_452_1612	1
1_845_1163_1625	1
1_245_321_1089	1
1_339_427_1625	1
1_986_1107_1625	3
1_139_816_1115	1
1_1403_1542_1625	3
1_1335_1430_1625	1
1_753_1430_1625	1
1_1080_1423_1625	1
1_1184_1445_1625	1
1_308_655_1113	1
1_753_1455_1625	1
1_407_483_1625	1
1_802_889_1330	1
1_99_1157_1625	1
1_32_305_393_539_1625	1
1_1019_1209_1625	1
1_836_1081_1618	1
1_1141_1209_1625	1
1_7_901_1624	1
1_462_513_1625	1
1_781_835_1123	4
1_617_789_1123	1
1_1240_1547_1621	1
1_571_621_1625	1
1_1094_1157_1610	2
1_38_179_1620	1
1_349_622_1625	1
1_174_302_1625	1
1_352_571_1123	1
1_216_305_751	1
1_1424_1476_1623	1
1_1298_1363_1624	1
1_1003_1423_1621	1
1_174_255_1618	1
1_1268_1342_1625	1
1_643_1062_1624	2
1_32_230_1625	1
1_809_1209_1625	1
1_385_490_781	1
1_149_216_1621	1
1_212_427_1625	1
1_163_239_1625	1
1_655_700_1625	1
1_534_615_1624	1
1_815_889_1625	1
1_1086_1163_1625	3
1_1244_1445_1612	1
1_789_874_1325	1
1_834_1430_1623	1
1_594_1363_1611	2
1_7_110_768	1
1_589_700_774	1
1_764_1014_1625	1
1_769_854_1123	6
1_1029_1107_1617	2
1_1066_1190_1606	1
1_1493_1561_1624	1
1_854_1046_1123	1
1_559_618_1623	1
1_643_1246_1625	1
1_594_1046_1603	2
1_927_1003_1590	1
1_742_901_1152	2
1_1202_1430_1620	3
1_1483_1525_1622	1
1_174_312_1533	1
1_609_685_1624	1
1_927_973_1625	1
1_1262_1339_1625	1
1_7_100_1625	3
1_112_239_1625	2
1_1188_1430_1625	4
1_986_1242_1625	1
1_1377_1430_1625	1
1_505_560_1625	2
1_1403_1474_1625	1
1_725_829_1624	1
1_112_746_1624	1
1_26_72_1625	1
1_1269_1455_1625	1
1_622_854_1625	3
1_917_1006_1625	1
1_7_854_1625	1
1_369_987_1572	1
1_7_452_1625	2
1_636_795_1123	1
1_650_1423_1612	1
1_960_1445_1622	2
1_654_706_1625	1
1_547_890_1622	1
1_764_877_1123	1
1_650_695_1624	1
1_1088_1188_1565	1
1_115_159_1123	2
1_742_1046_1625	2
1_323_370_751	1
1_462_1059_1625	1
1_38_137_1625	1
1_1524_1574_1625	2
1_1377_1445_1625	3
1_587_962_1123	1
1_95_165_1623	2
1_481_889_1625	1
1_742_1430_1625	2
1_927_987_1625	1
1_1110_1163_1325	1
1_38_100_1625	1
1_836_1455_1625	1
1_1188_1455_1624	1
1_7_447_1625	1
1_860_967_1620	1
1_1440_1526_1625	1
1_764_894_1123	1
1_418_551_1623	1
1_149_297_1625	1
1_887_1046_1625	1
1_908_1087_1625	1
1_771_955_1625	1
1_349_443_1625	1
1_1379_1423_1624	1
1_832_1163_1625	1
1_373_427_1625	1
1_1099_1423_1586	1
1_534_754_1624	1
1_646_1059_1618	1
1_1202_1363_1570	1
1_742_1163_1625	4
1_462_617_1623	1
1_793_889_1617	1
1_587_894_1624	2
1_454_854_1625	1
1_1122_1171_1625	1
1_593_1363_1625	3
1_781_1242_1624	1
1_569_716_1625	2
1_787_882_1123	1
1_869_1376_1625	1
1_789_925_1625	1
1_307_398_781	1
1_321_1112_1624	1
1_1080_1233_1604	1
1_91_571_1625	1
1_1128_1177_1625	2
1_534_854_1623	1
1_534_584_761	1
1_744_957_1117	1
1_1285_1511_1611	1
1_244_1376_1625	1
1_1091_1163_1625	3
1_1204_1251_1625	1
1_927_969_1625	2
1_7_63_1625	1
1_593_687_1625	1
1_1075_1430_1618	1
1_1056_1363_1622	1
1_49_725_1483	1
1_1112_1300_1618	1
1_774_838_1625	1
1_149_229_911	1
1_422_522_1112	1
1_998_1112_1620	1
1_764_860_1123	1
1_569_700_756	1
1_7_962_1625	1
1_587_1445_1625	2
1_1198_1376_1625	1
1_643_1376_1625	1
1_318_962_1625	1
1_957_1342_1604	1
1_589_667_1153	1
1_986_1100_1623	1
1_489_655_1152	1
1_587_700_1625	1
1_56_230_649	1
1_555_926_1625	1
1_422_472_1117	1
1_650_781_1625	1
1_1009_1100_1625	1
1_1476_1524_1625	1
1_360_590_1123	1
1_791_854_1625	1
1_69_390_938	1
1_258_360_911	1
1_269_739_1625	1
1_1158_1325_1624	1
1_69_889_1621	1
1_427_502_1625	1
1_377_427_756	2
1_323_412_781	1
1_1403_1469_1625	1
1_1259_1339_1624	2
1_61_232_1121	1
1_856_1376_1624	2
1_464_543_755	2
1_960_1138_1625	2
1_960_1046_1624	1
1_341_490_1625	1
1_643_692_1625	1
1_1198_1363_1625	1
1_40_125_1625	1
1_1133_1276_1601	1
1_411_1046_1120_1163_1305	1
1_1240_1342_1620	1
1_1454_1503_1625	1
1_378_571_1625	1
1_1083_1163_1625	2
1_1152_1288_1625	1
1_764_854_1625	1
1_594_1476_1625	1
1_56_100_1625	4
1_871_1163_1625	2
1_369_1416_1625	1
1_874_941_1015	1
1_367_427_1624	1
1_593_1376_1625	1
1_593_638_1123	1
1_534_832_1123	1
1_781_1046_1624	1
1_180_305_781	1
1_1348_1476_1625	3
1_1082_1163_1625	1
1_555_617_1625	1
1_529_1157_1625	1
1_691_1292_1625	1
1_650_798_1624	1
1_529_686_1624	1
1_708_783_1625	1
1_906_962_1019_1188_1625	1
1_643_1209_1623	1
1_1188_1503_1575	1
1_868_955_1199	1
1_1318_1530_1625	1
1_1128_1176_1250	1
1_750_1046_1624	1
1_917_1201_1624	1
1_963_1363_1625	1
1_290_571_1623	1
1_336_1081_1623	1
1_385_783_1625	1
1_7_725_1625	1
1_580_635_1623	1
1_1278_1471_1625	1
1_1112_1190_1618	2
1_534_598_749	1
1_505_571_1624	1
1_32_265_1624	1
1_1303_1363_1624	1
1_613_655_1123	1
1_1158_1246_1625	2
1_1377_1476_1625	1
1_776_917_1625	1
1_686_725_1625	1
1_1120_1209_1625	1
1_725_904_1610	1
1_403_447_1625	1
1_638_1046_1624	1
1_149_273_1625	1
1_308_700_1611	1
1_789_1081_1624	1
1_7_232_1625	1
1_370_1430_1625	1
1_385_571_773_925_1123	1
1_1376_1445_1625	1
1_321_1376_1624	1
1_1267_1445_1625	1
1_352_639_1620	1
1_917_1059_1606	2
1_362_1157_1625	1
1_308_1430_1625	1
1_587_1059_1623	1
4_1188_1445_1625	5
1_555_620_1625	1
1_1190_1445_1622	1
1_764_823_1123	1
1_1325_1455_1624	1
1_832_909_1625	1
1_28_179_1622	1
1_1226_1455_1623	1
1_587_828_1625	1
1_407_490_1604	3
1_917_969_1624	1
1_742_1511_1625	1
1_274_1182_1304	2
1_318_447_1618	1
1_174_304_1604	1
1_1483_1537_1625	1
1_834_955_1147	1
1_216_843_1625	1
1_758_843_1019	1
1_764_813_1123	1
1_508_571_1625	1
1_216_285_1147	1
1_1292_1342_1624	1
1_1087_1180_1625	1
1_336_496_1625	1
1_258_486_1623	1
1_1403_1503_1624	1
1_112_204_746	1
1_1534_1582_1625	1
1_216_751_1625	1
1_534_917_1625	1
1_308_1062_1625	1
1_998_1059_1625	1
1_1298_1476_1624	1
1_770_820_1123	1
1_992_1045_1623	1
1_1454_1542_1624	1
1_180_1046_1625	1
1_323_398_1120	1
1_1152_1317_1624	1
1_308_1180_1625	1
1_555_689_1625	1
1_759_835_1625	1
1_800_854_1152	1
1_308_962_1625	1
1_1128_1180_1625	2
1_89_1476_1624	1
1_321_1363_1625	1
1_587_1046_1624	2
1_223_281_1625	1
1_881_955_1146	1
1_462_610_1625	1
1_174_725_1624	1
1_462_1355_1575	1
1_795_882_1078	2
1_1137_1209_1621	1
1_747_820_1624	1
1_185_248_508_686_1625	1
1_799_962_1625	1
1_1278_1355_1625	1
1_57_804_1625	1
1_7_191_1620	1
1_123_655_1625	1
1_1152_1455_1625	1
1_742_962_1625	1
1_349_444_1625	1
1_115_191_1123	1
1_403_676_1625	1
1_834_1138_1624	1
1_1204_1378_1625	2
1_781_828_1123	1
1_462_583_749	1
1_800_941_1625	1
1_216_411_1625	1
1_650_699_1625	1
1_320_1046_1621	2
1_725_779_1625	1
1_1090_1147_1625	1
1_1229_1283_1625	2
1_269_783_1619	2
1_777_854_1124	1
1_56_108_1625	1
1_773_1074_1607	1
1_589_684_1399	1
1_587_1087_1624	1
1_853_1100_1625	1
1_369_1246_1625	1
1_7_889_1625	1
1_1240_1363_1457	1
1_1305_1376_1625	1
1_957_1138_1625	1
1_1074_1363_1623	1
1_32_292_1624	1
1_7_539_1625	1
1_772_877_1625	1
1_28_85_1625	1
1_1204_1247_1625	1
1_703_802_1624	1
1_856_967_1623	2
1_940_999_1502_1555_1625	1
1_323_889_1623	1
1_56_1138_1625	1
1_663_783_1123	1
1_89_182_1624	1
1_813_901_1621	1
1_28_112_786	1
1_1278_1445_1625	1
1_258_397_1621	1
1_112_191_1565	1
1_1101_1209_1625	1
1_785_835_1624	1
1_69_1363_1620	1
1_180_1157_1624	1
1_883_962_1266	1
1_464_571_1625	1
1_1466_1542_1625	1
1_369_655_1624	1
1_505_1530_1625	1
1_960_1430_1568	1
1_622_820_1625	2
1_610_700_1623	1
1_764_913_1623	1
1_1056_1549_1625	1
2_745_1423_1600	1
2_998_1376_1577	1
2_352_828_1625	1
2_207_281_1625	1
2_745_1487_1597	1
2_1143_1283_1625	1
2_337_447_784	1
2_764_845_1123	1
2_1162_1445_1625	1
2_998_1476_1625	1
2_74_810_1618	1
2_355_501_1625	1
2_1269_1423_1616	1
2_1509_1582_1625	1
2_462_502_1123	1
2_691_746_1625	1
2_331_470_1625	1
2_968_1445_1625	1
2_1112_1185_1619	1
2_829_894_1625	1
2_1318_1455_1623	1
2_174_307_1625	1
2_157_502_1625	1
2_1029_1242_1296	1
3_308_889_1147	1
3_787_904_1610	1
3_840_955_1625	1
3_473_675_1625	1
3_361_539_756	1
3_1244_1476_1625	1
3_939_1283_1625	1
3_1226_1423_1625	1
3_719_1234_1625	1
3_547_686_781	2
3_587_642_1604	1
3_646_854_1625	1
3_462_746_1123	1
3_814_889_1123	1
3_742_955_1621	1
4_1198_1549_1625	1
4_1348_1547_1625	1
4_1070_1120_1625	1
4_89_179_1625	1
4_1379_1455_1625	1
4_1106_1163_1611	1
4_73_590_1625	1
4_1178_1246_1570	1
4_1087_1163_1625	1
4_385_804_1613	1
4_555_655_1624	2
4_500_962_980	1
4_1082_1445_1618	1
4_454_1182_1624	1
4_56_350_1625	1
4_454_1112_1624	1
4_188_239_1610	1
4_49_329_1625	1
4_52_1376_1603	1
4_74_156_1621	1
4_336_491_1623	1
4_492_590_1097	1
4_69_758_1625	1
4_714_1163_1625	1
4_534_789_1625	1
4_1318_1397_1625	1
4_475_746_1109	1
4_1278_1376_1624	1
4_163_367_1618	1
4_269_399_1625	1
4_686_746_1625	1
4_587_854_1625	1
4_516_598_1625	1
4_95_199_1123	1
4_1345_1455_1590	1
4_620_686_1123	1
4_257_350_756	1
4_561_716_781	1
4_957_1041_1105	1
4_223_370_1579	1
5_385_686_1625	1
5_308_1476_1625	1
5_12_100_1625	1
5_1184_1423_1625	1
5_594_987_1622	1
5_587_973_1620	1
5_308_480_1625	1
5_69_182_1625	1
5_1003_1430_1621	1
5_820_925_1625	1
5_272_427_1625	1
5_787_854_1625	1
6_1133_1234_1308_1430_1619	1
6_972_1455_1619	1
6_462_518_1483	1
6_1403_1445_1562	1
6_650_735_1123	1
6_1367_1418_1625	1
6_1256_1430_1619	1
6_689_828_1122	1
6_12_502_1623	1
6_609_854_1625	1
6_95_761_1625	1
6_493_592_1625	1
6_12_305_1625	1
6_1421_1476_1625	1
6_864_955_1613	1
6_617_754_1123	1
6_371_447_1625	1
6_125_179_1625	1
6_257_349_1152	1
6_717_820_1223	1
6_308_1363_1616	3
6_280_350_1625	1
6_74_700_1619	1
6_149_316_787	1
6_1158_1430_1625	1
6_349_427_1623	1
6_1493_1549_1625	2
6_139_179_1625	1
6_927_1046_1240_1342_1619	1
6_1112_1262_1612	1
6_587_1246_1625	1
6_56_137_1625	1
6_1278_1331_1625	1
6_407_467_1625	1
6_342_967_1585	1
6_321_655_1616	1
6_986_1283_1625	1
6_385_1242_1621	1
6_180_889_1624	1
6_462_530_781	1
7_1456_1564_1625	1
7_79_655_1625	1
7_986_1112_1305	1
7_1051_1107_1625	1
7_216_490_1625	1
7_858_1046_1625	1
7_149_264_1625	1
7_1468_1537_1624	1
8_960_1476_1625	1
8_311_427_1606	1
8_321_1378_1453	1
8_1198_1430_1625	1
8_1202_1445_1625	1
8_744_1035_1625	1
8_299_502_1612	1
8_473_530_774	1
8_462_592_1108	1
8_1201_1363_1625	1
8_998_1529_1621	1
9_320_686_1602	1
9_1410_1476_1623	1
9_470_539_1625	1
9_1112_1186_1620	1
9_932_987_1625	1
9_266_359_1625	3
9_753_1549_1588	1
9_845_962_1123	1
9_857_1081_1625	1
9_55_820_1624	1
9_960_1119_1625	1
9_482_917_1625	1
9_654_725_1473	1
10_643_1046_1625	1
11_49_530_1625	1
12_749_1163_1625	1
12_555_629_1123	1
12_61_560_1625	1
12_422_754_1624	1
12_207_297_1622	1
12_1367_1445_1625	1
12_321_1062_1625	1
12_1105_1157_1622	1
12_609_725_1189	1
13_742_1171_1625	1
16_765_854_1625	1
17_356_571_1623	1
17_174_356_1625	1
17_464_700_1625	1
17_1245_1445_1623	1
17_643_828_1109	1
18_95_150_1625	1
18_589_1087_1625	1
18_352_686_1123	1
18_174_452_756	2
22_570_655_1620	1
22_79_248_1625	1
22_875_941_1620	1
22_69_447_1625	1
23_868_1376_1605	1
23_998_1182_1625	1
24_587_1062_1625	1
24_1304_1445_1621	1
25_1267_1376_1625	1
26_339_543_1625	1
31_207_671_1159	1
32_308_447_1625	1
32_744_1423_1620	1
39_1278_1418_1623	1
41_200_820_1625	1
43_1029_1188_1623	1
43_277_333_1099	1
43_321_835_1600	1
43_347_571_1625	1
43_825_1087_1623	1
43_233_312_373_442_710_1028_1278_1455_1625	1
43_1188_1476_1512	1
43_745_1378_1625	1
44_927_1209_1611	1
45_1318_1378_1623	1
47_963_1237_1625	1
50_1007_1120_1607	1
51_836_1423_1625	1
53_1188_1423_1621	1
53_542_602_1625	1
56_312_655_1625	1
56_723_1059_1625	1
56_416_490_1618	1
56_79_149_1123	1
58_744_1059_1625	1
61_73_305_1625	1
61_369_808_1399	1
61_617_772_1122	2
61_69_262_1606	1
63_642_700_853_969_1625	1
63_643_802_1624	1
65_1152_1476_1623	1
66_1201_1378_1625	1
66_844_1283_1624	1
67_580_655_1625	1
67_1318_1582_1623	1
69_593_1423_1623	1
72_454_810_1583	1
90_927_1120_1625	1
103_1066_1251_1621	1
105_181_452_1570	1
107_1092_1476_1623	1
109_1379_1445_1606	1
112_379_889_1325_1395_1489	1
126_435_1521_1588	1
127_422_479_1625	1
162_347_832_1574	1
166_385_1046_1624	1
183_831_1242_1623	1
184_349_1035_1625	1
184_1158_1300_1623	1
188_407_700_935_1046_1158_1217_1604	1
203_529_641_799_962_1625	1
209_215_385_1158_1283_1552	1
232_1128_1209_1606	1
232_719_889_1621	1
255_261_354_1625	1
263_668_716_1625	1
275_464_602_1625	1
279_308_828_1624	1
302_435_530_613_655_757	1
302_1088_1455_1616	1
302_1092_1363_1625	1
315_1093_1176_1620	1
328_1250_1476_1625	1
336_586_686_1625	1
339_968_1363_1624	1
343_957_1050_1625	1
349_860_1163_1625	1
380_399_889_1616	1
450_822_904_1123	1
455_463_1376_1625	1
516_843_1107_1625	1
518_670_754_1625	1
526_960_1187_1624	1
540_594_820_1146	1
685_739_1363_1625	1
689_1202_1476_1625	1
690_753_854_1625	1
991_1194_1242_1624	1
1049_1435_1516_1624	1
1059_1158_1312_1623	1
