size	Count
1463	2
1308	2
1250	1
1595	1
1383	1
1214	1
1388	1
1387	2
1224	1
948	1
1433	3
1404	2
800	1
745	2
887	3
723	1
1452	3
1194	2
1450	4
1392	4
965	1
1421	1
955	1
1245	2
1152	2
1428	4
1191	2
1235	2
1483	3
850	1
1251	2
769	1
1415	4
1052	1
1411	2
1148	1
924	1
879	1
1479	3
1371	1
1216	2
609	1
1183	1
1465	2
1320	2
1462	2
1208	1
686	1
907	3
972	1
1309	1
925	1
1307	1
1425	2
1413	2
414	1
1187	3
1252	1
1264	1
898	1
1209	2
1419	2
1389	3
1248	1
717	2
1423	1
984	1
1420	2
923	1
687	1
1431	2
1457	2
1113	1
979	2
1348	2
933	2
1446	4
1028	1
1045	1
485	1
1260	1
1466	2
810	1
1168	1
981	1
1239	1
1273	1
1360	1
1147	2
793	2
1060	1
1116	2
1189	1
990	1
1397	1
1059	1
1218	1
1340	2
876	2
986	1
1181	1
1370	2
1223	1
1363	4
1432	2
1485	4
1064	1
1038	2
1198	2
571	44
575	2
739	2
1376	2
1080	1
1186	1
676	1
1081	1
1467	1
1296	1
1328	1
570	25
1051	2
1009	2
657	1
743	1
779	1
518	1
1001	1
1386	2
836	2
1228	1
1162	1
569	21
1326	1
1368	3
1233	1
615	1
761	1
1377	3
936	1
1259	1
568	12
290	1
966	1
1032	2
1082	2
515	1
1172	2
567	49
803	1
1118	1
1283	1
469	1
1092	2
862	1
838	1
691	2
1185	1
464	1
581	1
1247	1
1071	1
715	1
1211	3
505	1
1056	1
1422	1
566	4
1454	1
210	1
1108	2
847	1
870	2
977	1
1158	1
1154	1
564	10
1317	1
562	3
985	1
1350	1
1344	2
1417	1
1161	2
1384	1
558	1
799	1
557	1
556	3
1455	1
1004	1
554	1
702	1
1039	1
663	1
694	1
550	1
982	1
1437	1
549	3
1007	1
953	1
1036	1
616	1
1159	1
540	2
1290	1
539	1
538	1
605	1
528	1
523	1
522	1
1380	1
1424	1
1401	2
1119	1
960	1
488	1
473	1
1268	1
446	2
1037	1
1102	2
1063	1
435	1
1097	1
853	1
1379	1
885	1
595	2
705	1
1286	1
344	1
919	1
403	1
684	1
709	1
775	2
692	1
1271	1
313	1
644	1
725	1
1057	1
865	1
987	1
1170	1
1213	1
1179	1
1026	1
141	1
963	1
1128	1
1085	1
812	1
1022	1
902	1
400	1
896	1
780	1
688	1
413	1
624	1
610	1
524	1
520	1
317	1
543	1
