start_site	Count
774	33
775	13
778	2
779	5
780	2
781	9
782	204
783	1
784	1
785	3
786	182
787	31
788	22
789	47
790	30
791	26
792	62
793	33
794	29
795	22
796	1
797	1
798	1
799	93
800	31
801	41
802	33
803	11
804	10
805	18
806	16
807	12
808	35
809	21
810	110
811	43
812	27
813	36
814	44
815	25
816	11
817	15
818	26
819	6
820	5
821	4
822	42
823	25
824	25
825	53
826	17
827	28
828	12
829	13
830	31
831	16
838	294
839	25
840	42
841	26
842	13
843	47
844	62
845	28
846	21
847	34
848	21
849	24
850	21
851	18
852	19
853	19
854	54
855	90
856	21
857	18
858	4
859	1
867	1
869	1
871	255
872	34
873	13
874	48
875	31
876	79
877	14
878	1
882	63
883	1
895	1
896	2
897	1
898	43
899	16
900	1
901	2
903	16
904	2
906	123
907	11
909	1
910	395
911	37
912	21
913	36
914	5
916	1
917	4
918	6
919	327
920	25
921	4
922	1
923	13
924	186
925	124
926	54
927	62
928	25
929	31
930	14
931	1
932	13
933	12
934	107
935	26
936	47
937	22
938	25
939	40
940	60
941	47
942	27
943	37
944	35
945	25
946	27
947	33
948	48
949	39
950	25
951	31
952	29
953	19
954	12
955	16
956	8
957	1
958	2
959	28
961	10
962	6
963	119
964	17
965	23
966	50
967	29
968	31
969	26
970	69
971	41
972	27
973	15
974	23
975	17
976	16
977	13
978	29
979	66
980	23
981	22
982	18
983	20
984	33
985	22
986	16
987	28
988	31
989	12
990	8
991	11
992	1
996	2
997	1
998	136
1001	3
1003	3
1004	5
1005	328
1006	58
1007	137
1008	46
1009	71
1010	69
1011	29
1012	16
1013	19
1014	30
1015	18
1016	34
1017	14
1018	2
1019	1
1021	133
1022	33
1023	63
1024	66
1025	31
1026	56
1027	62
1028	39
1029	20
1030	37
1031	52
1032	32
1033	17
1034	23
1035	47
1036	26
1037	29
1038	5
1039	3
1040	6
1041	76
1042	18
1043	24
1044	33
1045	59
1046	56
1047	43
1048	16
1049	36
1050	33
1051	31
1052	26
1053	30
1054	30
1055	15
1056	32
1057	44
1058	25
1059	37
1060	38
1061	56
1062	8
1063	9
1064	9
1065	24
1066	10
1067	9
1068	8
1069	87
1070	10
1071	2
1072	6
1073	4
1074	135
1075	106
1076	25
1077	13
1078	17
1079	11
1080	29
1081	30
1082	36
1083	49
1084	35
1085	16
1086	23
1087	27
1088	24
1089	13
1090	18
1091	16
1092	32
1093	22
1094	17
1095	23
1096	25
1097	16
1098	13
1099	17
1100	14
1105	140
1106	3
1108	4
1109	45
1110	87
1111	21
1112	17
1113	20
1114	16
1119	7
1120	4
1121	183
1122	51
1123	28
1124	41
1125	57
1126	35
1129	3
1130	124
1131	33
1132	20
1133	18
1134	26
1135	27
1136	40
1137	19
1138	32
1139	46
1140	25
1141	25
1142	15
1143	34
1144	16
1145	30
1147	1
1148	3
1149	99
1150	15
1151	6
1152	15
1153	2
1154	5
1155	1
1156	3
1157	1
1158	3
1159	2
1166	3
1167	28
1168	6
1169	5
1170	2
1171	3
1172	2
1173	1
1174	2
1175	4
1176	4
1177	2
1178	1
1179	2
1180	1
1181	2
1182	4
1183	2
1184	1
1185	4
1186	1
1188	1
1189	2
1190	1
1191	3
1192	2
1195	2
1196	1
1197	2
1198	2
1199	1
1200	1
1202	2
1207	1
1208	1
1209	2
1212	3
1215	1
1216	1
1217	2
1218	1
1220	2
1221	1
1222	1
1224	2
1227	3
1228	1
1229	1
1230	1
1234	1
1236	8
1237	2
1238	1
1239	1
1245	2
1246	1
1248	1
1249	1
1250	1
1251	1
1252	1
1254	1
1256	1
1258	2
1259	2
1263	2
1265	1
1267	3
1270	1
1271	1
1272	1
1273	2
1292	1
1293	4
1294	2
1295	1
1298	3
1299	1
1300	3
1301	7
1304	2
1308	4
1310	3
1311	1
1313	6
1314	1
1315	1
1317	4
1318	1
1319	1
1320	5
1321	2
1322	3
1326	2
1330	5
1331	1
1333	1
1334	9
1338	1
1339	2
1344	2
1345	1
1346	2
1347	1
1348	1
1350	1
1351	1
1352	2
1355	1
1357	2
1358	1
1363	1
1366	1
1368	6
1369	1
1370	2
1386	1
1390	3
1391	7
1392	1
1394	1
1395	1
1400	4
1402	1
1406	1
1407	1
1409	1
1410	1
1413	1
1414	2
1417	13
1418	3
1419	1
1421	3
1422	1
1424	1
1426	1
1427	2
1428	1
1430	1
1431	2
1432	8
1433	1
1434	2
1435	1
1436	1
1437	2
1438	4
1441	1
1443	2
1448	2
1453	3
1454	2
1455	1
1456	1
1457	1
1458	1
1459	1
1460	1
1464	1
1474	4
1482	2
1485	2
1487	1
1490	1
1495	3
1496	1
1497	1
1498	2
1503	1
1505	2
1506	1
1507	1
1508	1
1514	1
1523	1
1525	1
