junction	Count
1282_1371	1
840_1044	1
1268_1337	2
952_1165	1
1213_1409	2
652_810	1
1384_1457	2
451_636	1
662_898	1
303_378	1
641_823	2
1003_1114	1
143_1058	4
1027_1235	1
747_1040	1
724_804	1
1032_1287	1
777_1421	1
1404_1457	1
933_1126	1
655_872	2
502_1211	1
924_1002	1
638_964	1
77_141	1
227_1171	1
327_528	1
365_540	1
389_705	1
890_947	1
1027_1165	1
1439_1510	1
335_437	1
25_309	1
1127_1237	1
613_759	1
1456_1506	3
1154_1224	1
1447_1500	1
58_158	1
840_1479	1
1154_1203	1
791_928	1
719_795	1
790_840	1
284_375	1
344_431	1
359_443	1
1310_1501	1
622_1321	1
581_682	1
848_918	1
920_987	1
353_470	1
1379_1479	1
68_130	1
1486_1590	1
204_640	1
617_682	1
840_977	1
926_1087	1
862_987	1
607_1211	1
786_891	1
44_375	1
461_507	1
652_724	1
882_947	1
1243_1300	1
840_1211	1
461_847	1
1105_1165	1
737_802	1
715_949	1
748_1002	1
251_648	1
1121_1287	2
1363_1558	1
657_1479	1
340_804	1
222_872	1
502_799	2
932_998	1
690_759	1
684_1027	1
236_415	1
1127_1178	1
1206_1362	1
25_375	1
1081_1337	1
715_1199	1
448_1287	1
68_267	2
251_823	1
528_1044	1
307_749	1
892_1533	1
464_777	1
502_987	2
397_494	1
524_814	1
1182_1245	1
119_211	1
1234_1479	1
158_243	1
368_476	1
10_714	1
846_1182	1
657_1044	1
684_1081	1
528_1347	1
596_910	1
353_489	1
1049_1100	1
692_1409	1
100_169	1
1426_1474	1
569_640	1
536_1287	1
434_676	1
229_898	1
536_928	1
1217_1287	1
303_1058	1
454_1100	1
529_724	1
1160_1347	1
107_177	1
1160_1399	1
262_307	1
867_976	1
875_966	1
1121_1235	2
932_984	2
448_898	1
1003_1265	1
150_559	1
451_692	1
276_380	1
1034_1550	1
973_1242	1
208_354	1
971_1457	1
512_623	1
1282_1357	1
1384_1496	2
1189_1270	1
507_940	1
1160_1237	2
1105_1337	1
91_161	1
515_605	1
449_771	1
25_243	1
323_410	1
1282_1406	1
151_245	1
10_301	1
10_636	1
1213_1259	1
10_429	1
1482_1572	1
515_571	1
1179_1270	1
749_804	2
910_978	1
138_186	1
892_1297	1
1008_1100	1
446_661	1
777_907	2
15_705	1
399_449	1
162_354	1
366_1245	1
207_309	1
529_609	1
251_1126	1
613_774	1
818_898	1
973_1040	1
1433_1537	1
657_910	1
147_422	1
236_290	1
227_301	1
684_928	2
135_267	1
602_688	1
1267_1525	1
216_267	1
834_966	1
840_910	1
692_1242	1
759_814	1
1056_1105	1
700_977	1
1282_1352	1
506_619	1
303_467	1
1154_1337	2
1077_1235	1
864_947	1
353_430	1
143_267	2
353_417	1
1056_1126	1
303_351	1
797_847	1
220_799	1
353_404	1
1011_1100	1
950_1426	2
1136_1245	1
224_333	1
416_1037	1
216_289	1
722_872	1
453_1426	1
528_648	1
273_648	1
1175_1514	1
448_1211	1
236_288	2
461_636	1
434_495	1
220_475	1
411_550	2
25_898	1
752_1220	1
1382_1479	1
1456_1537	1
1100_1146	1
932_1058	1
1121_1267	1
585_705	1
1399_1562	1
1003_1270	1
952_1572	1
735_872	2
402_705	1
1326_1457	2
562_823	1
1080_1476	1
719_820	1
107_245	1
20_744	1
976_1562	1
1013_1265	1
976_1550	1
279_966	1
700_1119	1
143_243	1
993_1149	1
1282_1335	1
1345_1527	1
945_1002	1
1310_1373	1
290_1015	1
146_245	1
1137_1185	1
986_1126	1
867_1015	2
167_245	2
662_1195	1
129_177	1
512_560	1
192_301	1
10_375	1
167_267	1
551_814	1
332_609	1
822_872	1
58_186	1
1154_1220	1
15_1337	1
747_1409	1
365_443	1
262_401	1
91_145	1
976_1572	1
638_918	1
179_394	1
456_1002	1
27_109	1
260_512	1
545_918	1
1051_1300	1
662_1037	1
389_437	1
581_1337	1
423_636	1
33_1146	1
464_1211	1
1074_1146	1
294_1165	1
454_910	1
1160_1308	1
519_636	1
966_1027	1
461_759	1
265_354	1
812_918	1
279_788	1
216_281	1
1042_1126	1
227_506	1
15_550	1
279_1044	1
461_530	1
981_1034	1
221_1010	1
1426_1488	1
461_514	1
1282_1519	1
757_823	1
1180_1258	1
279_705	1
402_586	1
451_606	1
53_195	1
569_669	1
316_371	1
340_1386	1
284_648	1
442_525	1
1426_1469	1
44_117	1
684_1185	1
211_354	1
311_475	1
952_1100	1
617_799	1
984_1044	1
20_576	1
973_1058	3
461_1368	1
885_940	1
971_1426	1
719_1159	1
432_480	1
715_1126	1
107_195	1
456_872	1
545_804	1
43_1165	1
994_1211	1
944_1426	1
1032_1108	1
236_318	1
805_898	1
356_561	1
1496_1543	1
557_820	1
327_410	1
840_1012	1
15_80	1
1059_1165	1
58_141	1
212_1002	1
122_550	1
719_1237	1
423_469	1
44_152	1
461_566	1
1181_1235	1
279_1027	1
1471_1562	1
359_405	1
270_918	1
1326_1383	1
1052_1519	1
91_142	1
977_1211	1
786_910	1
965_1087	1
1184_1270	1
852_1479	1
537_651	1
248_550	1
927_987	1
1460_1588	1
1356_1457	1
327_397	1
1073_1126	1
213_550	1
44_110	1
562_619	2
399_500	1
1043_1100	1
613_730	1
411_508	1
1189_1235	1
1100_1211	1
574_648	1
220_705	1
262_502	1
226_354	1
613_732	1
460_597	1
607_721	1
401_456	1
510_1146	1
661_705	1
55_309	1
950_1087	1
1121_1321	1
68_137	1
1426_1481	1
475_918	1
1234_1337	1
20_456	1
1081_1211	1
536_609	1
1406_1506	1
303_379	1
867_965	1
1486_1550	1
155_234	1
608_1426	1
1179_1347	1
1305_1386	1
107_173	1
1051_1457	1
389_431	1
506_682	1
1199_1337	1
749_910	1
495_1337	1
719_771	1
952_1108	1
179_918	1
1302_1386	1
820_918	1
25_636	1
78_163	1
135_640	1
525_1081	1
529_918	1
562_661	1
179_252	1
198_279	1
1217_1321	1
290_918	2
932_1105	1
461_548	1
305_907	1
655_730	1
634_705	1
263_918	1
812_898	1
254_840	1
657_751	1
854_1409	1
1323_1433	1
537_840	1
809_918	1
50_494	1
533_1386	1
1027_1072	1
506_557	1
748_1037	1
545_947	1
179_759	1
262_430	1
1316_1457	1
330_705	1
284_546	1
840_1572	1
510_1037	1
952_1010	1
497_585	1
1274_1479	1
1206_1293	1
1160_1507	1
442_576	1
910_1002	1
531_609	1
952_1087	2
920_1126	1
1310_1365	1
1213_1321	1
1032_1195	1
454_1044	1
135_502	1
893_947	1
814_1002	1
1345_1446	1
303_414	1
786_902	1
661_872	1
479_636	1
270_317	1
490_576	1
451_496	1
402_640	1
497_1300	1
684_1087	2
607_849	1
1323_1399	1
280_705	1
338_443	1
402_1072	1
194_755	1
1440_1506	1
638_748	1
233_1002	1
213_918	1
1426_1546	1
543_640	1
747_1199	1
1095_1171	1
735_1436	1
815_1015	1
952_1126	1
263_947	1
423_918	1
366_1081	1
306_607	4
312_620	1
514_1126	1
950_1072	1
327_598	1
747_918	1
315_783	1
316_653	1
330_619	1
795_872	1
1439_1505	1
421_1087	1
529_599	1
940_1140	1
996_1044	1
1081_1185	1
1086_1159	1
585_648	1
608_940	1
521_921	1
1310_1352	1
622_960	1
1213_1371	1
892_1185	1
1358_1409	1
1080_1132	1
867_1058	1
1426_1500	1
1095_1409	1
1514_1562	1
1127_1182	1
1121_1245	1
1267_1562	1
1243_1327	1
