barcode	Count
15620_16720_21534_22586	1
15625_16807_27755_28000_28167_29006	1
15633_15801_16352_16720	1
15775_15920_15956_16670	1
16492_16776_26701_27893	1
16625_17653_29602_29672	1
16625_16750_17453_17755	1
16625_17212_23576_23631	1
16625_17796_27755_28000_28167_28896	1
16635_17277_19328_19634	1
16641_16876_24634_25789	1
16643_16704_16755_17755	1
16656_17277_23533_23631	1
17610_17810_27799_28000_28167_29006	1
17623_18832_25375_25768	1
17623_18746_28607_29786	1
17623_18387_18494_18705	1
17627_18078_18123_18369	1
18597_19234_19347_19677	1
18597_19708_28607_29784	1
18597_19069_19248_19677	1
18597_18663_18745_19677	1
18597_18762_19239_19664	1
18597_19708_27029_27893	1
18597_18880_18975_19668	1
18597_18815_18922_19677	1
18597_19678_28614_29773	1
18598_19663_25700_26833	1
18605_18686_18800_19677	1
18607_19327_19381_19668	1
18607_19477_19560_19677	1
18607_19544_19611_19677	1
18616_19708_25627_25756	1
18725_18731_22519_23631	1
19130_19177_19239_19673	1
19361_19650_28678_29712	1
19575_20278_20343_20697	1
20554_20577_25445_25779	1
21533_22376_22420_22611	1
22512_23632_25691_26856	1
22806_23279_23326_23524	1
23006_23375_23416_23630	1
23526_24347_27097_27850	1
23546_24323_26738_27893	1
24309_24316_27613_27893	1
24632_24689_24777_25789	1
24633_25567_25610_25789	1
24638_24689_29706_29777	1
24662_25317_25374_25789	1
25220_25304_25353_25587	1
25691_26021_26092_26856	1
25691_26771_26825_26856	1
26744_26783_26825_27893	1
26744_27731_27830_27893	1
26745_27691_27740_27886	1
27785_28000_28167_29006	645
26747_26774_26814_27212	1
27785_28000_28184_28947	3
27785_27876_27956_28000_28167_29006	1
27785_28000_28167_28916_28961_28997	1
27785_28027_28184_29006	1
27785_28005_28171_29006	2
27785_28005_28182_29006	1
27785_28027_28192_29006	2
27792_27986_28167_29006	1
27796_28005_28178_29000	1
27807_27987_28154_28995	1
28678_28805_28876_29787	1
28678_29572_29655_29789	1
28678_29462_29551_29789	1
28678_28962_29014_29789	1
28678_29344_29432_29780	1
28678_29006_29078_29772	1
28679_28785_28839_29779	1
28683_29057_29141_29778	1
28699_28758_29152_29789	1
