end_site	Count
1570	2
1012	2
1366	1
211	2
218	2
441	1
201	1
238	2
304	7
287	4
227	4
875	1
1317	2
143	3
1422	4
956	2
711	1
458	5
707	9
473	4
1130	2
1377	3
389	3
446	4
601	1
229	2
197	1
202	2
273	3
1339	2
431	2
688	1
885	3
1335	2
878	2
400	2
265	2
661	1
382	1
119	1
430	2
1525	17
1313	2
390	4
387	1
1067	1
1375	11
1329	5
651	1
193	1
1010	1
221	2
152	2
1319	2
294	4
299	8
669	1
1000	3
1367	4
832	6
839	2
279	2
687	1
173	4
1285	12
394	3
447	1
994	2
838	1
716	3
439	1
450	5
306	1
282	4
865	1
1423	1
849	1
232	1
122	2
681	1
652	4
1376	3
759	1
457	1
737	1
1548	7
811	2
252	4
1269	4
1314	1
179	1
200	2
180	1
108	1
949	2
677	2
465	1
166	1
1006	3
1290	1
887	2
1272	1
1302	4
176	1
136	1
308	2
456	1
1125	1
408	1
448	3
556	1
670	1
442	1
266	1
128	1
429	2
237	2
1120	1
462	3
388	1
208	1
1037	1
181	1
1045	1
257	3
627	1
1380	2
1381	1
259	2
1042	1
421	2
165	1
256	1
126	1
129	1
1337	1
796	1
154	1
116	1
379	2
743	2
184	1
404	2
247	1
853	2
1002	1
117	1
1569	2
1129	1
336	1
365	1
1328	1
445	1
722	1
1013	2
1397	2
391	1
426	2
1389	1
803	1
947	1
419	2
676	1
1069	1
1115	1
1113	1
440	1
779	2
999	1
