size	Count
1275	4
1311	4
552	3
1058	4
1349	2
840	6
769	2
443	2
483	2
581	4
1028	1
1456	4
930	3
1211	12
467	5
1379	3
1443	5
643	2
1425	2
933	1
760	1
1184	2
675	1
438	1
1078	2
1475	8
200	2
1287	2
921	2
463	2
648	1
1520	7
1486	6
587	4
1055	2
1155	2
1467	4
216	1
1180	1
893	1
1417	2
128	1
627	2
1289	4
1315	2
669	3
1050	1
997	3
995	1
1080	1
1530	9
756	1
547	1
1256	2
1439	2
1164	1
1181	2
914	1
485	2
1128	1
519	1
1298	2
1092	1
1140	3
584	1
1451	3
625	3
515	2
268	1
1445	3
665	3
1261	1
729	1
1468	4
993	11
1393	2
1588	8
1113	2
1297	3
943	2
953	2
802	2
996	4
469	4
1241	1
801	2
532	3
904	2
1143	2
418	2
180	1
1394	5
555	1
899	1
952	2
716	3
1202	3
718	1
1106	4
1477	1
695	2
1110	1
1345	3
1252	4
690	1
1267	1
1430	3
1407	3
397	3
372	1
1075	2
702	3
842	5
1213	5
927	5
1581	13
1084	2
1418	5
722	1
1187	4
224	1
1030	1
800	4
659	1
1296	3
1472	2
694	1
1347	2
1194	4
1384	4
1176	3
983	3
478	1
689	1
1344	3
919	3
1220	3
759	1
640	1
706	6
1521	5
1277	1
1306	4
1051	2
938	2
201	10
798	1
553	2
705	1
723	2
950	1
560	1
862	2
472	7
1278	4
1450	2
1156	1
1068	2
611	2
1152	2
808	1
834	3
661	2
1153	5
1383	1
562	2
1019	1
925	1
804	1
1355	1
791	2
1242	2
681	1
564	2
1094	2
1595	1
597	2
882	2
1035	2
546	1
907	2
780	2
1045	3
1591	1
653	1
1162	2
198	2
1081	3
291	2
146	1
1585	1
1196	2
751	1
678	2
973	4
920	3
1041	2
1071	2
1171	2
667	1
1448	1
1183	2
728	1
1330	1
877	2
693	1
1273	2
297	1
1391	2
414	1
543	1
1227	1
530	2
569	1
931	2
732	3
630	2
480	1
1285	1
1208	2
1282	1
1333	2
735	1
1190	1
489	6
734	1
186	2
1120	1
1237	3
1279	4
1479	4
1105	3
1067	2
1374	3
1465	3
1402	5
1302	2
1434	4
1230	1
1476	3
1238	2
628	2
1018	1
1023	2
828	1
324	1
1416	2
731	1
1350	3
1150	2
497	1
1174	1
1197	1
1231	3
517	5
1343	3
1314	3
1348	3
967	2
1478	3
493	1
375	1
1206	3
207	1
1209	1
814	2
839	2
486	2
787	2
1455	7
1112	1
965	1
473	1
827	2
888	1
826	2
525	1
1376	2
1269	1
251	1
905	2
605	4
1284	2
576	3
531	2
441	1
733	1
1172	2
726	1
1133	1
633	1
1412	2
498	2
970	2
503	3
619	1
972	1
991	4
487	3
521	3
1497	3
428	1
874	2
556	2
746	1
1215	3
1389	2
1423	1
266	1
476	1
646	2
1399	2
617	1
901	3
1411	1
1146	1
1086	2
1142	1
1459	2
230	1
1271	2
1154	3
1312	2
1173	1
1026	2
1329	3
1593	1
684	1
621	1
623	1
1163	1
396	2
704	1
1265	1
1082	1
1485	4
299	1
1317	2
594	2
558	2
1151	2
895	1
1431	2
1052	3
631	1
199	3
674	1
742	2
959	1
1270	2
1099	1
1102	2
445	1
185	1
1053	2
1272	2
1003	1
697	2
658	2
586	1
1129	2
550	1
730	1
1168	2
823	2
845	2
1117	3
792	2
1336	1
911	2
1372	2
954	1
1061	1
753	1
1198	1
217	1
1427	1
951	1
785	1
191	1
879	1
227	1
683	1
982	1
948	1
1199	2
977	1
183	1
1291	2
1354	1
1076	1
1169	1
740	2
980	2
1091	2
1149	1
947	2
537	1
349	1
1123	1
1464	2
225	2
696	1
540	1
1245	2
384	1
345	1
607	1
1216	3
873	1
561	2
261	1
810	1
542	2
637	1
442	1
763	1
545	1
1160	2
1319	1
184	1
924	1
966	1
870	1
520	2
830	1
508	1
976	1
1313	1
859	1
677	1
544	1
238	1
1378	1
1414	1
1264	3
572	1
1024	1
958	1
1388	1
439	2
805	1
955	1
812	1
817	1
752	1
1408	1
663	1
761	1
1364	1
484	1
453	1
872	1
1157	1
257	1
402	1
1145	3
534	1
1263	2
916	1
427	1
1034	1
1122	1
1090	1
229	1
1139	1
222	1
169	1
1316	1
592	1
568	1
1048	1
285	1
1274	1
1158	1
1131	1
861	1
858	1
781	1
421	1
652	1
589	1
399	1
330	1
