barcode	Count
1_652_791_1624	1
1_1326_1457_1630	8
1_260_1002_1626	1
1_47_494_1630	1
1_1127_1287_1624	2
1_353_1407_1630	3
1_332_1110_1630	4
1_1032_1133_1630	1
1_613_702_1630	1
1_794_840_1630	1
1_613_840_1630	12
1_303_490_1627	1
1_422_714_1630	1
1_952_1146_1630	2
1_587_918_1630	4
1_184_1287_1630	1
1_370_1017_1220_1337_1630	1
1_220_456_1630	2
1_107_161_1278	1
1_222_918_1630	1
1_777_1058_1630	2
1_1263_1316_1630	7
1_867_948_1630	1
1_1339_1457_1630	1
1_1003_1116_1630	18
1_1121_1235_1630	2
1_557_1044_1278	1
1_328_546_799	8
1_327_1457_1630	2
1_143_186_1630	1
1_1147_1399_1630	1
1_468_1002_1630	14
1_848_1146_1630	2
1_365_429_1628	1
1_270_940_1628	1
1_1345_1487_1630	1
1_1166_1211_1630	1
1_335_1058_1630	1
1_932_1058_1630	1
1_327_1081_1630	7
1_1050_1126_1630	4
1_1206_1259_1630	1
1_189_1287_1614	1
1_1282_1337_1630	7
1_1217_1321_1630	1
1_91_164_1630	1
1_327_1113_1621	2
1_1092_1409_1624	1
1_797_1126_1630	9
1_179_301_1630	2
1_123_354_1630	1
1_867_921_1614	1
1_143_1316_1630	1
1_1213_1287_1630	10
1_1206_1304_1628	1
1_495_1146_1630	2
1_284_546_1630	1
1_613_849_1630	3
1_56_918_1630	1
1_221_1235_1630	1
1_1206_1457_1630	8
1_613_724_1533	1
1_335_1203_1630	2
1_1049_1126_1630	2
1_10_408_1630	1
1_477_581_1556	1
1_122_199_969	1
1_1344_1426_1630	1
1_562_636_1630	5
1_129_1300_1630	1
1_191_354_1630	1
1_840_940_1630	1
1_226_323_1154	1
1_395_487_1625	1
1_807_1140_1621	1
1_259_657_1630	1
1_805_898_1630	1
1_581_640_1630	1
1_562_840_1628	2
1_526_1040_1630	1
1_1048_1126_1630	10
1_1031_1337_1614	1
1_262_1327_1630	1
1_840_1211_1277	1
1_661_705_1278	1
1_867_936_1630	1
1_477_624_777_978_1628	1
1_757_840_1628	1
1_29_1433_1630	3
1_983_1044_1630	1
1_80_214_1630	1
1_243_759_1630	1
1_353_526_1004	1
1_411_1126_1630	3
1_477_636_1630	1
1_327_1058_1629	5
1_1326_1426_1614	2
1_451_568_771	2
1_227_278_1628	1
1_840_1044_1363	1
1_608_1040_1154	1
1_763_1133_1630	1
1_1426_1519_1630	2
1_596_1108_1621	4
1_451_1040_1154	3
1_60_918_1630	1
1_638_732_1630	1
1_512_950_1624	1
1_1513_1572_1630	1
1_327_1111_1630	4
1_613_1040_1630	1
1_1081_1433_1630	7
1_332_1100_1630	1
1_514_1126_1630	1
1_747_872_1630	1
1_395_1457_1630	1
1_46_640_1630	1
1_952_1044_1630	6
1_1013_1081_1630	1
1_332_546_769	1
1_747_1140_1630	4
1_1310_1409_1630	4
1_327_423_1630	2
1_129_216_1625	1
1_757_872_1614	2
1_608_1126_1630	4
1_747_953_1172	1
1_526_1044_1516	1
1_1032_1165_1630	4
1_347_1126_1630	2
1_1282_1426_1630	6
1_1057_1126_1630	1
1_377_1040_1630	3
1_1032_1087_1630	7
1_585_714_1630	1
1_526_636_1630	1
1_327_872_1359	1
1_122_597_1373	1
1_966_1037_1630	1
1_613_662_1630	1
1_129_759_1630	1
1_777_1105_1630	9
1_1399_1479_1614	1
1_581_636_1630	3
1_150_1399_1630	2
1_890_966_1630	1
1_370_947_1565	1
1_1426_1550_1630	1
1_613_918_1630	3
1_848_1583_1630	1
1_267_525_1625	1
1_848_1126_1369	1
1_254_309_1630	1
1_29_100_1630	1
1_1015_1399_1630	1
1_198_290_1630	1
1_461_619_1614	1
1_353_1058_1280	2
1_867_1242_1630	1
1_143_1386_1420	2
1_196_1126_1628	1
1_550_1126_1630	2
1_91_1493_1630	5
1_179_1337_1630	2
1_169_1287_1630	1
1_423_724_1630	1
1_10_525_1628	1
1_747_1300_1630	1
1_1013_1457_1630	1
1_1199_1337_1630	1
1_512_1040_1161	3
1_451_682_1630	1
1_361_788_1630	1
1_752_1506_1630	1
1_1019_1211_1628	1
1_749_823_1630	3
1_1363_1457_1630	2
1_153_245_1630	1
1_179_1286_1605	1
1_768_1195_1584	1
1_1363_1426_1630	4
1_1363_1444_1630	1
1_33_1126_1630	1
1_786_898_1011_1126_1630	1
1_735_840_1630	5
1_1373_1426_1630	2
1_1160_1287_1630	3
1_327_823_1630	1
1_451_592_1630	1
1_1243_1347_1630	5
1_449_777_1137	1
1_890_1027_1628	1
1_226_301_1628	1
1_854_1081_1630	1
1_526_1433_1630	1
1_1206_1386_1630	1
1_526_1409_1628	1
1_236_1287_1614	1
1_747_1479_1630	4
1_68_116_1111	1
1_1121_1165_1630	4
1_854_1337_1470	1
1_353_399_1630	1
1_227_456_1630	1
1_749_872_1206_1337_1621	1
1_477_522_1630	1
1_1062_1140_1624	1
1_788_1457_1624	1
1_68_118_1630	1
1_469_872_1108	1
1_1032_1120_1630	8
1_668_814_1090	1
1_976_1126_1630	1
1_1003_1058_1630	8
1_263_636_1630	1
1_55_898_1630	1
1_107_157_1630	1
1_423_566_1630	1
1_377_1023_1630	3
1_1121_1352_1629	1
1_340_1337_1624	2
1_245_354_1630	1
1_179_267_1630	8
1_1217_1272_1630	1
1_327_385_1630	3
1_1310_1347_1630	6
1_1217_1409_1625	1
1_1268_1337_1624	1
1_598_759_1630	1
1_284_1108_1625	1
1_650_872_1602	1
1_119_427_1630	1
1_221_456_1630	1
1_1061_1126_1630	1
1_501_940_1630	1
1_395_456_1630	4
1_100_163_1614	6
1_779_1002_1630	1
1_983_1081_1630	1
1_262_636_1630	1
1_782_1159_1630	1
1_657_1015_1185	1
1_270_724_1630	1
1_401_823_1426	1
1_10_705_1630	1
1_201_267_1630	2
1_711_840_1630	1
1_270_636_1630	1
1_29_1287_1630	2
1_451_501_1630	1
1_1310_1496_1630	1
1_192_1300_1630	1
1_334_1120_1630	4
1_735_872_1630	1
1_1056_1337_1630	2
1_608_1337_1630	1
1_451_1173_1630	1
1_1013_1120_1280	1
1_290_501_1630	1
1_752_974_1373_1426_1614	1
1_432_732_1630	1
1_752_840_1614	1
1_1081_1479_1523	1
1_353_1128_1614	1
1_1204_1433_1630	1
1_1121_1199_1630	2
1_236_288_1622	1
1_1323_1409_1497	4
1_747_1409_1624	2
1_220_273_395_456_1626	1
1_211_456_1628	1
1_327_438_756	4
1_316_362_1630	2
1_510_1044_1628	1
1_216_1337_1630	1
1_144_1002_1605	1
1_952_1100_1630	2
1_1261_1409_1630	1
1_211_1270_1630	4
1_179_252_1208	1
1_803_918_1630	1
1_548_751_1630	1
1_596_705_1623	1
1_216_289_1082	1
1_1097_1165_1630	1
1_213_1211_1630	1
1_797_1058_1630	1
1_353_1426_1630	3
1_777_907_1143	1
1_469_682_1621	1
1_485_546_1266	2
1_461_730_1623	1
1_1263_1320_1630	1
1_1447_1528_1630	1
1_327_1040_1629	8
1_335_1173_1630	4
1_1263_1500_1630	1
1_211_475_1628	1
1_557_1120_1630	5
1_68_205_1630	6
1_1282_1457_1630	3
1_175_1457_1630	4
1_175_1300_1630	6
1_620_682_1614	1
1_215_385_1630	1
1_353_514_1612	1
1_840_1514_1628	1
1_442_525_1630	1
1_821_898_1630	1
1_995_1265_1614	1
1_262_335_506	1
1_1027_1133_1630	1
1_332_1108_1630	1
1_183_354_1630	1
1_1167_1287_1630	1
1_236_531_1621	1
1_10_636_1593	2
1_867_918_1630	6
1_213_1087_1630	1
1_1027_1108_1630	1
1_932_1015_1595	2
1_820_966_1625	1
1_1130_1321_1630	1
1_140_1002_1630	1
1_820_940_1630	1
1_377_1025_1630	1
1_251_918_1614	1
1_221_872_1624	1
1_47_354_1623	1
1_1032_1146_1278	2
1_700_840_1630	1
1_479_1457_1630	1
1_747_1040_1628	1
1_243_1211_1426	1
1_477_535_1630	1
1_1217_1347_1630	2
1_211_306_1630	1
1_608_1433_1630	1
1_353_1118_1630	1
1_652_702_1628	1
1_499_682_1630	1
1_170_1293_1630	4
1_477_543_1628	1
1_91_195_1628	2
1_817_1409_1628	1
1_1032_1287_1630	1
1_1456_1588_1630	1
1_1243_1479_1630	1
1_982_1316_1624	1
1_335_592_1075	1
1_613_1386_1625	1
1_551_947_1032_1100_1628	1
1_562_640_1630	6
1_1003_1081_1630	9
1_1249_1337_1630	1
1_211_267_1630	1
1_281_918_1161	1
1_1407_1489_1630	1
1_91_169_1630	1
1_250_379_1628	1
1_395_1015_1630	1
1_365_1146_1630	1
1_270_428_1630	1
1_464_546_1630	1
1_55_431_1628	1
1_596_648_1630	1
1_1003_1367_1630	1
1_220_823_1630	1
1_700_1185_1546	1
1_1263_1337_1630	2
1_719_795_1630	2
1_1217_1287_1630	4
1_119_227_1630	3
1_1263_1525_1630	1
1_164_546_1630	1
1_638_1121_1278	1
1_267_360_1630	1
1_598_872_1630	4
1_124_186_884	1
1_303_352_1630	3
1_807_1015_1630	1
1_513_1044_1278	7
1_801_940_1108	1
1_1003_1203_1630	1
1_1121_1171_1614	1
1_1310_1508_1628	1
1_737_1002_1630	2
1_179_1457_1486	1
1_971_1386_1614	1
1_100_141_1602	2
1_1081_1409_1630	3
1_129_195_1630	4
1_777_1081_1630	1
1_341_1165_1277	1
1_671_823_1154	2
1_362_1015_1630	2
1_335_918_1630	1
1_395_840_1625	1
1_236_987_1630	1
1_770_960_1031	1
1_353_1135_1630	4
1_239_872_1630	1
1_257_1433_1533	1
1_473_1002_1628	2
1_279_1180_1363	7
1_1345_1433_1630	7
1_100_546_1630	1
1_250_1399_1629	1
1_1061_1185_1630	1
1_383_918_1630	1
1_1447_1519_1630	1
1_389_1002_1624	1
1_1003_1092_1266	3
1_418_591_1278	1
1_327_1112_1630	1
1_563_898_1621	1
1_802_1126_1630	2
1_185_1287_1628	2
1_395_526_1630	1
1_747_960_1630	2
1_1426_1531_1630	1
1_1181_1235_1630	1
1_768_1337_1605	2
1_607_964_1630	1
1_952_1258_1615	1
1_804_898_1614	1
1_515_586_621	1
1_182_1287_1630	3
1_353_636_1630	2
1_852_1126_1630	2
1_513_947_1280	3
1_749_804_1630	1
1_747_1058_1630	5
1_179_227_1630	5
1_340_1126_1624	2
1_1326_1394_1630	1
1_268_1457_1630	1
1_129_1278_1630	1
1_270_1321_1630	1
1_1019_1195_1630	1
1_596_910_1498	1
1_800_1126_1254	3
1_1384_1457_1630	1
1_506_1040_1109	2
1_735_823_1630	1
1_411_799_1630	1
1_819_1072_1630	1
1_193_382_1630	1
1_477_561_1630	1
1_747_1526_1630	1
1_303_396_1624	1
1_615_1040_1630	1
1_608_840_1612	1
1_129_217_1019	1
1_562_732_1614	2
1_254_1126_1630	1
1_501_949_1630	1
1_1503_1572_1630	1
1_506_1111_1278	1
1_303_1081_1630	4
1_263_1457_1630	1
1_479_636_1630	1
1_1217_1562_1630	1
1_1243_1312_1628	2
1_434_567_1630	1
1_381_456_1630	2
1_389_1100_1630	1
1_134_1287_1614	2
1_353_1337_1630	2
1_47_705_1630	1
1_786_898_1630	2
1_479_1040_1614	1
1_821_1146_1630	1
1_719_777_1630	1
1_747_1222_1628	1
1_327_456_1594	1
1_461_732_1630	1
1_27_1443_1630	1
1_1528_1581_1630	2
1_683_1126_1621	1
1_587_640_1136	1
1_1059_1126_1621	1
1_236_365_1544	1
1_557_1126_1630	1
1_1352_1426_1547	1
1_332_1120_1630	2
1_84_289_1607	1
1_1528_1583_1630	1
1_353_1153_1425	1
1_359_1105_1266	1
1_1160_1347_1628	2
1_1092_1433_1629	1
1_821_918_1614	1
1_55_306_1630	1
1_574_891_1630	1
1_1226_1399_1614	1
1_1051_1126_1630	3
1_100_158_1630	1
1_859_918_1630	1
1_1013_1126_1630	7
1_482_648_1161	1
1_501_1433_1630	1
1_1496_1550_1630	4
1_857_1494_1630	1
1_46_759_1628	1
1_655_840_1629	1
1_1394_1457_1630	1
1_1371_1433_1630	1
1_1003_1105_1624	3
1_1206_1313_1630	1
1_327_1203_1630	1
1_211_281_1621	1
1_1062_1126_1624	2
1_322_546_769	1
1_545_921_1630	2
1_286_1337_1630	1
1_808_1203_1263_1337_1630	1
1_1038_1081_1630	1
1_134_186_1630	2
1_461_537_1630	1
1_547_609_1278	1
1_747_1182_1614	1
1_1474_1529_1625	1
1_848_1433_1630	1
1_265_364_1630	1
1_10_550_1630	1
1_273_918_1630	1
1_479_619_1278	1
1_840_910_1630	3
1_154_576_1630	1
1_353_625_1626	1
1_1425_1479_1630	1
1_423_594_1630	1
1_46_918_1517	1
1_557_947_1032	1
1_960_1044_1630	1
1_10_1126_1629	1
1_168_354_1629	1
1_159_1126_1630	3
1_1407_1479_1626	1
1_10_375_1624	1
1_562_688_1629	2
1_179_1081_1629	1
1_1456_1513_1626	1
1_757_921_1630	1
1_1081_1190_1629	1
1_91_243_1625	1
1_646_714_1623	2
1_122_186_1626	1
1_262_330_1630	1
1_574_898_1630	3
1_226_640_1630	1
1_848_1087_1630	1
1_1528_1572_1630	2
1_423_473_1161	1
1_284_354_1630	2
1_251_940_1630	1
1_1069_1146_1630	1
1_495_1126_1461	2
1_801_1126_1626	2
1_389_489_1630	1
1_1121_1321_1630	1
1_507_1337_1630	1
1_286_918_1626	2
1_353_456_1514	4
1_1456_1546_1630	1
1_1426_1506_1625	2
1_245_636_1630	1
1_506_1337_1630	1
1_539_918_1408	1
1_267_513_776	1
1_353_1081_1630	2
1_1346_1479_1630	1
1_848_1337_1630	2
1_1519_1583_1626	1
1_499_659_1609	1
1_262_1124_1630	3
1_515_918_1630	1
1_1028_1081_1630	1
1_167_1293_1630	1
1_1496_1585_1630	1
1_867_1105_1630	1
1_150_1321_1630	1
1_77_195_1630	1
1_1310_1562_1630	1
1_33_1110_1630	1
1_515_1040_1104	1
1_719_1399_1630	1
1_795_1126_1630	2
1_507_947_1154	1
1_1121_1287_1626	1
1_1206_1270_1623	3
1_602_1040_1154	1
1_1354_1433_1630	1
1_468_993_1629	1
1_143_298_1630	1
1_1282_1386_1630	3
1_1121_1190_1630	1
1_1093_1379_1629	1
1_639_705_1629	1
1_737_847_1630	1
1_401_478_1630	1
1_196_749_1630	1
1_395_1337_1630	1
1_1130_1337_1609	1
1_179_1287_1629	1
1_585_680_1263	1
1_286_947_1630	1
1_638_840_1630	1
1_150_375_1630	1
1_294_1529_1630	3
1_40_1300_1630	1
1_353_534_1032	1
1_179_1105_1630	9
1_1032_1235_1630	1
1_747_1433_1630	5
1_768_1245_1630	1
1_10_918_1630	4
1_852_1433_1626	1
1_216_267_1630	4
1_768_1211_1630	1
1_327_748_1630	1
1_518_1190_1613	1
1_279_621_1626	1
1_600_697_1630	1
1_46_100_1608	1
1_1282_1496_1630	1
1_848_1293_1630	2
1_1085_1399_1630	1
1_327_1300_1630	2
1_890_1050_1630	1
1_119_400_973	1
1_44_94_1630	1
1_1160_1211_1630	8
1_307_1087_1629	1
1_971_1409_1630	2
1_81_141_1630	1
1_263_820_1032	1
1_1057_1165_1630	1
1_240_488_1630	1
1_1127_1195_1630	1
1_276_732_1630	1
1_722_872_1630	1
1_389_1037_1629	1
1_146_1300_1630	1
1_657_918_1630	1
1_1121_1409_1630	1
1_68_456_1574	1
1_1160_1220_1629	1
1_608_1409_1623	1
1_952_1307_1628	1
1_335_966_1629	1
1_1213_1271_1609	1
1_78_215_1630	1
1_134_1126_1630	1
1_1363_1473_1629	1
1_221_576_1630	1
1_1379_1479_1622	2
1_229_525_1629	1
1_46_489_1630	1
1_867_950_1629	1
1_700_1281_1630	1
1_562_659_1630	1
1_307_898_1243_1347_1630	1
1_262_595_1630	1
1_307_354_1591	2
1_1000_1072_1629	1
1_785_872_1630	1
1_1088_1337_1585	1
1_1326_1377_1630	1
1_29_1108_1630	2
1_528_1433_1626	1
1_281_499_1154	1
1_259_1015_1630	1
1_562_619_1630	3
1_1367_1433_1630	3
1_1056_1126_1278	2
1_442_771_1630	1
1_10_95_1278	1
1_357_1126_1629	1
1_253_309_1626	2
1_220_354_1630	1
1_10_795_1626	1
1_411_550_1630	4
1_596_658_1630	1
1_1406_1588_1630	1
1_1274_1409_1629	1
1_526_1002_1630	1
1_620_872_1630	1
1_332_477_1629	1
1_1206_1362_1610	1
1_1326_1386_1626	3
1_1032_1211_1629	2
1_638_858_1277	2
1_279_1300_1630	1
1_211_301_1630	2
1_569_907_1628	2
1_737_966_1565	1
1_653_714_1630	2
1_461_1058_1154	1
1_506_951_1104	2
1_240_1211_1630	1
1_1323_1473_1629	1
1_932_1117_1278	2
1_1185_1287_1629	2
1_1160_1409_1630	1
1_143_212_1630	1
1_332_1140_1630	2
1_507_1120_1630	2
1_411_1117_1629	1
1_423_519_1629	1
1_867_1457_1629	3
1_1323_1399_1630	2
1_10_287_1630	1
1_587_1058_1628	1
1_1373_1519_1630	1
1_1282_1335_1372	1
1_747_1044_1629	2
1_1310_1405_1629	1
1_1345_1399_1630	3
1_208_477_1058	1
1_1121_1185_1630	2
1_690_1015_1630	1
1_544_597_1630	1
1_497_705_1062	1
1_58_1126_1630	1
1_515_579_1630	1
1_509_898_1629	1
1_428_966_1630	1
1_10_112_1279	1
1_932_992_1630	1
1_313_1457_1630	1
1_1433_1479_1630	3
1_423_1506_1627	1
1_857_928_1108	1
1_327_1173_1547	2
1_1160_1245_1630	2
1_280_1182_1363	2
1_1101_1159_1630	1
1_442_1165_1280	1
1_434_973_1630	1
1_529_619_1133	1
1_890_1002_1630	2
1_489_1249_1629	1
1_213_597_1630	1
1_107_213_1630	1
1_1364_1479_1630	1
1_506_918_1630	2
1_281_519_1530	1
1_423_480_1630	1
1_1206_1293_1630	2
1_884_1133_1629	1
1_506_1015_1160	1
1_155_245_1630	1
1_353_518_1629	1
1_1302_1506_1627	1
1_735_1015_1630	1
1_270_500_1422	1
1_58_1399_1630	1
1_411_494_1630	2
1_353_804_1625	1
1_10_186_320	1
1_451_498_1630	1
1_323_759_1630	1
1_867_1058_1630	1
1_479_1344_1614	1
1_1056_1135_1630	1
1_848_1386_1629	1
1_1032_1072_1630	1
1_263_1126_1630	1
1_515_1173_1629	2
1_867_1280_1630	1
1_1378_1433_1630	1
1_1167_1211_1630	1
1_1509_1572_1625	1
1_700_771_1630	1
1_1160_1249_1630	1
1_1243_1352_1629	1
1_655_730_1614	1
1_1259_1409_1629	1
1_867_937_1630	1
1_1425_1572_1626	1
1_1411_1468_1630	1
1_220_1040_1629	1
1_747_1002_1630	2
1_526_640_1630	2
1_68_936_1630	1
1_629_714_1626	1
1_68_128_1373	1
1_1032_1117_1629	2
1_848_1409_1630	1
1_10_214_1373	1
1_91_282_1630	1
1_497_674_1623	1
1_867_1316_1630	1
1_1234_1287_1630	2
1_952_1195_1280	1
1_495_1399_1630	1
1_1144_1211_1630	1
1_1243_1545_1630	1
1_353_1105_1627	1
1_53_1394_1630	1
1_499_567_1492	1
1_327_393_1628	1
1_1148_1211_1629	1
1_1302_1550_1630	1
1_852_1211_1630	1
1_231_1550_1614	1
1_952_1287_1630	1
1_719_1146_1630	2
1_598_688_1628	1
1_1046_1126_1630	3
1_332_746_1630	1
1_119_1337_1630	1
1_557_949_1154	1
1_1479_1550_1630	2
1_1352_1479_1626	1
1_186_1235_1630	1
1_320_1105_1629	1
1_867_1015_1630	2
1_747_1152_1630	1
1_1013_1058_1154	2
1_1121_1211_1630	1
1_536_588_1630	1
1_451_1189_1630	1
1_613_693_1630	1
1_612_1337_1630	2
1_53_1081_1630	1
1_451_963_1032	1
1_432_985_1630	1
1_379_431_1630	1
1_265_1331_1630	1
1_562_1457_1625	1
1_327_1092_1630	1
1_341_1126_1630	1
1_890_1211_1630	1
1_230_287_890_1002_1251	1
1_320_456_614	2
1_122_546_1630	1
1_335_1337_1630	2
1_200_550_1630	1
1_55_354_1630	1
1_411_1050_1372	2
1_77_169_1630	1
1_700_823_1630	1
1_1154_1220_1627	1
1_340_782_1630	1
1_107_177_1630	1
1_608_1178_1630	1
1_608_1015_1630	1
1_1456_1506_1630	2
1_671_730_1626	1
1_536_940_1136	1
1_1186_1270_1629	1
1_449_714_1629	1
1_303_456_1630	2
1_461_988_1630	1
1_353_611_1630	1
1_536_597_1630	3
1_53_1105_1630	1
1_1003_1170_1630	1
1_752_1173_1523	1
1_107_169_1630	2
1_294_1182_1363	1
1_1175_1386_1630	1
1_164_732_1630	1
1_1094_1211_1630	1
1_638_1173_1626	1
1_529_759_1630	1
1_578_773_1627	1
1_1373_1457_1630	3
1_1345_1409_1629	4
1_353_433_1278	1
1_529_931_1630	1
1_1160_1312_1630	3
1_539_636_1630	1
1_153_227_1630	1
1_848_1242_1630	1
1_1088_1245_1630	2
1_479_1015_1611	2
1_526_1506_1606	1
1_1135_1572_1630	1
1_150_203_1625	1
1_982_1037_1630	1
1_262_872_1626	1
1_1227_1457_1630	1
1_1189_1242_1628	1
1_167_1105_1624	1
1_1092_1140_1625	1
1_119_675_1629	1
1_528_1293_1630	1
1_1243_1287_1630	4
1_719_771_1630	1
1_1243_1433_1629	2
1_239_1235_1630	1
1_80_309_1630	1
1_495_918_1546	2
1_212_799_1630	1
1_211_426_1629	1
1_442_499_1625	1
1_245_326_1630	1
1_313_522_1626	1
1_1310_1479_1629	2
1_786_1165_1629	1
1_1352_1433_1630	2
1_33_514_1629	1
1_557_746_1630	1
1_1182_1235_1630	1
1_159_1287_1623	1
1_303_694_1626	1
1_700_1158_1630	1
1_581_1015_1629	1
1_786_1237_1630	1
1_867_1270_1630	1
1_449_849_1629	1
1_451_872_1629	1
1_499_918_1630	1
1_451_1066_1628	1
1_270_972_1630	1
1_890_1100_1626	1
1_129_243_1614	1
1_1112_1337_1630	1
1_107_243_1630	1
1_332_1146_1612	1
1_327_422_1629	1
1_300_1081_1278	3
1_961_1015_1630	1
1_777_918_1630	4
1_1302_1378_1630	1
1_385_451_1630	1
1_1188_1386_1629	1
1_257_546_1630	1
1_353_703_1627	1
1_91_135_1630	1
1_10_281_1630	1
1_10_732_1623	2
1_580_898_1630	4
1_719_802_1630	1
1_80_364_1630	1
1_45_186_513_947_1278	1
1_852_1165_1278	1
1_1360_1409_1630	1
1_286_1457_1630	1
1_529_658_1629	1
1_10_163_1629	1
1_495_960_1630	1
1_1127_1514_1629	1
1_303_362_1108	1
1_497_603_1630	1
1_44_1300_1629	1
