5prime_site	Count
9235	1
1522	26
1874	104
1994	8
3926	3
947	1
5592	6
9664	1
9337	1
1715	2
3735	4
1675	6
9564	1
3146	3
4405	44
5928	1
3730	12
5677	1
5744	4
5559	9
1872	153
9566	1
4393	29
6113	12
8233	2
8715	17
4420	12
9680	1
9457	3
1491	7
2016	15
9678	1
4527	10
6370	5
2192	1
1502	10
3130	2
1370	4
3353	2
3055	2
9599	1
4261	4
5882	1
2212	3
5590	3
4472	13
2611	8
967	2
3451	1
3698	1
4601	4
2701	1
13695	3
2677	1
2623	1
7728	1
4444	2
2856	4
4075	40
3622	1
5468	2
2988	2
1010	1
4280	6
4377	1
6033	1
1664	3
3831	5
3965	12
1013	1
5786	1
3862	7
1488	1
8491	1
4812	8
9204	1
9460	2
4520	3
9629	1
1542	1
9286	1
2300	1
4269	5
9233	1
2306	1
1116	1
1136	20
1421	10
1054	1
1117	42
5495	7
6168	11
4180	4
1078	2
1847	2
3878	1
1145	14
1669	1
1109	17
1171	7
4278	6
1399	3
9562	3
1100	2
1132	4
1608	1
1153	1
2470	4
1110	2
1397	2
1112	2
1165	1
7145	3
2866	1
1422	1
1337	3
1289	8
1247	1
1526	2
1084	1
1647	2
1262	1
11461	1
2578	9
1412	1
1167	3
2971	4
1113	1
1716	1
1649	1
2074	2
1343	1
1817	43
1749	2
1048	1
6465	8
5264	7
1587	1
2274	5
1411	1
8409	3
2482	3
1390	1
1579	1
1783	3
1590	1
6589	1
1242	1
3274	2
4604	3
3216	10
1092	1
5850	4
3988	10
1249	1
7311	4
1201	2
4945	4
2159	5
2875	5
2911	3
3604	17
1655	2
1698	6
4622	1
9590	16
4228	3
5325	8
6594	7
2048	4
1575	1
1660	2
1697	1
2801	1
4567	13
3571	1
1589	1
2230	1
1372	1
2157	1
1868	126
2165	10
2575	10
5810	7
1391	1
8799	7
8032	26
5036	6
1893	11
2534	1
6836	1
8758	1
6390	8
3240	1
2446	6
1902	2
1568	1
4376	1
1927	5
3141	4
4369	10
4779	10
2080	5
2264	3
7885	15
7752	8
2492	3
3886	15
2228	5
4237	12
4117	19
2313	4
1703	1
2383	3
3951	1
2044	8
4024	17
2168	4
1956	1
5729	1
3856	11
2161	1
1963	3
4289	2
3529	15
2353	5
9692	1
10661	2
4318	9
2978	3
1864	1
9323	1
2249	4
2186	2
2052	1
4489	18
1790	1
1853	2
2395	8
2330	2
4240	1
5840	6
1878	1
2818	5
1865	2
1945	1
8773	4
4522	17
2145	4
3427	7
1982	2
2529	3
2703	1
2288	5
4342	7
1785	4
8129	6
2237	3
1576	1
2150	2
2525	1
4189	5
2233	2
7646	2
1854	1
1760	1
1925	4
3510	4
1684	3
2338	4
2476	1
2259	2
1858	2
4435	17
2474	1
1689	1
1757	1
7835	4
4036	9
2617	1
3470	8
1863	7
1869	4
1862	3
3380	1
2070	12
3019	5
4546	14
2440	1
1876	2
4533	1
3586	1
4400	27
4346	11
1743	1
1871	2
7506	8
2690	1
2194	2
2985	3
1861	2
3415	8
4508	3
1875	2
4501	10
1950	1
5598	2
2140	2
5016	1
5015	2
1966	1
9306	3
2332	4
3322	3
4167	7
4003	6
4722	7
1954	2
1975	1
1870	2
3707	8
4930	5
4060	1
1877	1
1860	3
3522	3
1873	1
5152	1
2494	2
2171	1
2666	8
9488	5
2436	4
4404	1
3705	3
3430	3
2933	1
2540	2
2533	1
6010	11
3376	1
1867	2
3649	2
1880	2
3532	5
6313	4
4315	7
2756	4
4048	15
6924	9
9570	1
3204	1
3602	1
4380	1
1985	1
6565	4
4497	1
4287	1
3308	3
2094	1
2218	3
5018	1
2126	3
8424	2
7621	9
1883	1
12810	2
2718	4
6277	8
2827	2
2183	1
4102	18
2687	1
2407	2
3022	2
3991	3
2138	1
3457	2
3433	3
2316	1
3033	3
2656	2
4202	1
3938	2
2806	1
3283	3
3899	2
6550	11
2773	1
3439	7
2193	1
2782	1
3676	6
2605	1
2836	4
2630	2
4162	36
3731	1
3724	9
3980	5
5541	5
4192	3
3940	2
5219	4
2134	1
6359	4
3404	3
4171	7
6180	16
3038	3
5679	1
3638	1
3013	1
4087	1
2596	1
5085	7
4670	4
2710	1
2147	1
2783	2
2653	5
2326	2
2968	1
2128	1
2765	1
4586	17
2315	1
2813	1
2625	1
2570	3
2942	2
9298	5
5178	3
6166	1
4535	1
6712	1
4208	16
4134	9
4429	16
3959	5
2608	2
3454	9
3582	4
3302	1
2419	1
3197	3
2845	3
2647	1
4042	9
2919	1
2728	3
2924	1
2723	1
4638	1
4516	3
3276	1
3265	1
9019	1
4578	1
5290	7
2622	1
8223	1
9334	1
2798	1
4720	1
3170	1
2947	4
3493	11
3474	1
3754	1
2679	2
2683	3
3149	1
6266	1
3157	1
3230	1
3310	1
3044	1
8500	2
7946	7
2854	1
6671	8
3239	1
6975	2
3956	1
3250	1
4044	1
3775	1
4355	1
3701	1
4264	3
5336	3
4061	1
3085	1
7574	1
4387	3
3202	3
3487	2
3708	1
3300	1
5409	6
5666	8
3079	2
3065	1
6861	22
3099	1
3776	7
4849	6
4678	12
3172	1
5728	2
3847	4
3384	1
3664	5
5507	3
6307	5
8741	7
4399	1
6086	10
4186	1
3211	1
8612	1
3345	1
3271	1
13288	1
3223	1
3517	1
4027	1
8930	8
3680	4
4492	2
4165	3
5725	6
7155	5
4211	1
6572	5
4768	12
4225	3
4032	4
8902	1
4459	11
5492	8
9120	1
3499	2
7812	10
6604	24
6678	2
3520	1
4756	1
8720	1
3789	1
8478	4
3904	1
4684	37
4349	1
4023	2
5654	6
9597	1
4606	14
3544	1
4195	4
3960	1
3758	2
4994	6
3714	1
4291	3
3844	1
5243	2
5201	4
3797	1
3593	1
4371	1
4098	1
10111	1
7337	2
9237	2
3796	1
3772	1
3921	1
5139	4
5304	1
5881	8
5453	10
4395	1
4883	4
4741	2
3564	1
3809	1
4059	1
6216	5
3592	1
5436	3
5828	2
3782	1
5028	3
6095	8
3894	1
4707	2
4625	2
6363	3
6765	2
5535	5
4065	1
4040	1
3953	1
6176	13
9227	1
4128	1
8534	1
5310	1
6908	2
8197	2
4595	2
4675	3
4598	7
9598	3
8787	4
6353	1
4178	1
4626	3
5689	4
4078	1
5081	6
7921	3
7033	5
6367	1
4655	2
4753	4
10578	1
9606	1
5604	6
5338	2
4864	1
5273	2
4438	3
4131	1
6649	11
7761	6
9240	1
4699	3
4713	1
9760	1
6134	61
4321	1
5052	4
4843	7
5709	2
5234	4
4453	1
5843	3
4333	1
5898	8
8475	5
6576	2
11548	1
4759	4
5267	1
5731	1
8885	1
4969	2
5163	6
5023	2
6492	10
6077	6
5617	2
4978	2
4911	1
4536	1
4440	1
5216	3
5271	1
9609	5
9655	2
4372	1
8932	6
5910	2
4413	1
4734	2
4984	2
4870	2
5371	5
11124	5
6192	12
4621	1
9256	3
4836	1
6013	6
4682	1
5852	4
5100	2
4727	1
6640	10
8439	1
5328	2
5946	1
5922	1
4668	1
6080	5
6428	1
4650	1
6822	1
6331	1
4834	10
5803	4
6399	2
4749	1
5157	1
5758	4
6731	9
5098	1
4889	1
4790	2
6744	1
6245	3
5253	1
4855	3
4660	1
4703	1
6675	3
6274	1
4630	1
5114	1
6474	6
6019	12
5417	1
8851	4
8644	10
6960	2
7499	4
6442	1
7860	9
4831	7
6578	1
8797	1
5855	3
6781	2
4792	1
5580	1
6373	2
6887	5
6616	17
6411	2
5746	2
6101	9
4822	1
5461	2
5262	2
6525	13
6530	9
8843	3
4998	1
6248	8
5330	2
5317	1
7707	5
6299	1
5181	3
7447	1
5692	2
9060	5
5925	1
5430	2
9075	1
6200	14
8345	8
5275	2
6417	3
7791	11
5557	1
6333	5
5351	1
5675	1
6689	4
8538	5
5750	1
6558	1
13613	1
5426	3
6746	1
5734	1
9301	2
11101	1
5546	2
5456	1
5629	4
6264	1
5344	2
5357	1
8401	7
7176	3
6236	1
8319	1
5489	3
8267	2
5477	5
5755	1
6046	5
10014	1
5824	1
5949	2
6056	25
6159	1
6098	11
5575	2
7851	1
7698	8
5702	1
6447	2
7076	3
10867	1
5682	3
6294	1
5635	1
6015	13
8070	1
6043	1
5732	1
9142	4
9471	3
5733	2
5944	1
5420	1
9783	1
7006	2
7203	6
6209	5
6022	1
5678	1
8584	2
7840	11
6000	2
9785	1
6068	4
9563	2
5798	1
6089	5
6680	1
5873	4
8976	5
5836	2
6579	1
5866	1
6756	3
5917	1
7715	3
8682	4
6036	1
6156	1
6352	1
6125	1
6808	3
8144	11
9437	2
6813	3
6999	1
6002	1
6107	1
6030	1
12279	1
6111	1
6021	3
5996	1
6435	2
6291	1
7862	1
5923	1
8501	1
6194	2
6292	1
6503	1
7092	2
7534	6
6162	2
6228	1
7764	2
8171	15
6029	1
7004	1
6226	1
6295	1
8721	4
6262	1
6288	1
6509	2
6735	2
7050	6
6451	3
7367	4
6453	1
6749	1
6881	2
6899	1
8249	2
6970	2
7211	1
6718	3
7420	7
7683	1
7564	3
6948	5
6832	1
6824	6
8053	44
6695	1
6518	1
6491	1
7642	4
6626	4
6872	1
7411	2
7451	1
6634	8
8810	1
6784	1
6663	1
7380	3
6662	2
6943	5
6583	1
6539	2
6533	1
7657	2
8142	4
8554	4
7071	2
8605	2
8558	2
8071	2
7115	1
8161	2
8762	13
8187	7
7479	1
8162	4
7663	1
6934	3
8168	5
6725	2
8046	13
7680	6
7301	1
7606	1
8854	3
8004	1
8050	1
7393	3
7546	8
6686	1
7833	6
6611	2
9302	2
8237	5
9484	3
6893	1
8218	2
8019	17
6910	2
6889	1
7461	2
6879	2
6951	1
7323	1
6885	5
8078	13
8986	1
7579	1
7105	2
8163	1
8041	5
7638	1
8601	2
7277	1
7425	2
8430	4
8090	1
8270	1
7874	2
6820	2
7582	3
7123	8
9409	7
7490	1
8175	1
6886	2
6892	1
7794	7
6891	1
9558	2
8515	7
8551	1
7237	1
9462	4
8225	2
8341	3
8018	2
7573	1
8580	1
6890	3
8668	5
6880	3
9422	1
8796	1
8049	2
7871	6
7443	2
7251	2
8618	4
8849	2
7895	5
7408	4
9383	1
6845	1
8226	1
9109	1
8827	2
9374	8
7738	1
8792	1
7601	2
7979	2
8866	4
8679	4
9372	1
7632	1
9397	1
6848	2
6888	1
7701	1
13454	1
6882	1
9508	3
8008	2
6857	1
6978	2
7219	4
7084	1
9509	1
6985	1
7923	3
7360	1
8950	1
9191	1
8548	1
8434	3
7471	3
7329	1
8031	1
7681	1
8043	1
8355	2
7139	1
7865	2
9501	1
7868	1
8280	3
8532	1
7613	2
8415	9
7266	1
8023	3
7973	7
7247	1
7126	1
8446	1
7185	2
7605	1
7074	1
7118	1
7200	1
8036	1
9406	1
8483	1
7438	5
8616	5
8180	4
8100	2
8157	5
8123	1
7654	3
7608	2
7726	2
7353	1
8047	9
7704	2
12739	1
8064	1
9128	1
7374	1
7519	1
8565	1
7944	1
8011	2
8791	1
9319	1
8307	3
8017	3
7048	1
8838	1
9303	3
8040	1
7692	1
8421	2
8059	2
7563	1
8095	3
7339	1
7607	1
8007	2
8839	1
8024	3
8042	1
9373	2
11833	1
8978	1
9333	1
8752	1
9521	11
7664	1
8375	4
8153	1
8807	1
8818	2
7779	1
8630	4
7584	1
7721	1
8213	1
7986	1
7775	1
8973	5
8895	5
7801	1
8021	2
7749	1
8015	4
8027	1
8905	7
8190	1
8022	2
8016	1
9569	1
9530	1
8519	4
14146	2
7951	1
8003	1
8020	1
8106	2
9439	2
7780	1
8045	1
9497	5
8687	3
8242	2
9436	3
8230	1
8989	1
8588	1
8676	4
8433	1
8083	1
8951	1
9351	1
8602	1
9573	1
8076	1
9384	1
8335	1
8639	1
8084	1
9304	2
8811	1
9379	1
9519	4
9438	1
9309	1
8952	1
9288	1
8626	1
8801	1
9300	1
9118	2
8751	1
9485	4
8707	1
9026	1
8835	1
9489	3
8840	2
13731	1
9556	1
9033	1
12520	1
8779	1
8831	1
9058	1
8971	1
8803	1
8893	2
9064	3
9514	1
8988	1
9518	2
8940	1
9505	4
9119	2
9116	1
9483	2
9503	1
9490	1
14203	1
9387	1
12093	1
14161	1
9479	2
9362	1
9452	1
9324	1
9126	1
9469	1
12065	1
11209	2
9440	4
9335	1
10141	1
9442	1
11851	1
9496	1
9370	1
9607	1
9472	1
12732	1
9486	2
10671	1
9605	1
10644	1
9456	2
13707	1
9435	1
14117	1
9467	1
11144	1
11407	1
9445	1
9611	1
12082	1
9299	1
10986	1
12180	3
9534	1
9506	1
9446	1
9515	1
9536	1
9985	1
13690	2
10640	1
13685	1
10941	1
11864	1
