barcode	Count
384_446_9366_9499	4
382_555_9399_9606	2
382_448_9331_9622	1
382_432_3394_3546	1
382_493_9393_9582	1
382_559_9331_9615	1
383_552_868_1037	1
383_396_971_1605	1
383_473_2035_2746	1
383_412_9181_9622	5
383_396_979_1850	1
383_399_9093_9621	1
384_513_9393_9622	1
384_574_9355_9618	1
384_412_9247_9622	1
384_406_9355_9606	2
384_474_1509_1953	1
384_399_9196_9621	4
384_493_9106_9606	1
384_396_9216_9609	3
384_543_9262_9582	1
384_403_9188_9606	2
384_396_9132_9623	1
384_432_9331_9629	2
384_399_9320_9622	1
384_543_9451_9622	1
384_435_9366_9494	2
384_432_9247_9622	1
384_557_9355_9622	1
384_408_9216_9626	1
384_408_9196_9617	2
384_615_2181_2373	1
384_432_9216_9611	2
384_396_9229_9469	1
384_396_9285_9621	1
384_421_9444_9621	1
384_412_9262_9477	2
384_501_9393_9601	2
384_559_4081_4844	1
384_461_9226_9576	1
384_396_8884_9514	1
384_412_9487_9622	1
384_501_9216_9617	1
384_557_9188_9627	1
384_513_9345_9621	1
384_482_9393_9621	2
384_493_9327_9622	1
384_396_9247_9621	4
384_396_9272_9621	2
384_396_9283_9627	1
384_402_8029_9621	1
384_396_9250_9622	3
384_497_9283_9621	1
384_396_9172_9557	1
384_399_9162_9622	1
384_421_9312_9519	1
384_451_9272_9562	1
384_396_8995_9626	2
384_552_9399_9624	1
384_438_9451_9621	1
384_497_9393_9620	2
384_513_9285_9312	1
384_432_9147_9459	1
384_493_9285_9620	1
392_446_9272_9622	3
384_555_725_1019	1
384_408_9069_9560	1
384_552_2632_2647	6
384_446_9188_9501	1
384_476_9366_9564	2
384_543_9223_9611	2
384_555_8706_8729	1
384_403_9459_9624	1
384_396_9147_9621	1
384_432_9412_9621	1
384_396_9168_9552	1
384_432_9196_9622	1
384_634_9487_9608	1
384_552_9318_9622	1
384_432_9181_9559	3
384_513_9312_9517	1
384_552_6652_6707	1
384_476_9283_9503	2
384_399_9168_9562	1
384_617_4717_6651	1
384_396_9312_9626	2
384_461_9366_9600	1
384_396_9188_9610	2
384_412_9188_9541	3
384_389_9318_9596	1
384_396_9331_9624	1
384_482_9135_9517	1
384_396_9262_9622	1
384_451_9312_9622	1
384_468_830_1130	1
384_438_9366_9621	1
384_412_9223_9593	2
384_396_9275_9622	1
384_396_9252_9621	1
384_396_9293_9621	1
384_516_1682_4792	1
385_533_9297_9441	1
385_461_9285_9501	1
386_574_5479_6535	1
386_543_9331_9623	1
387_714_8793_9621	1
387_538_9423_9621	1
388_432_9275_9388_9455_9618	1
388_399_9076_9542	1
388_448_9378_9611	3
388_399_9275_9621	2
388_552_9451_9622	1
388_572_893_1462	1
389_501_9283_9613	1
389_555_5552_6150	1
389_552_780_1119	1
389_482_9272_9554	3
389_552_8899_9285	1
389_559_830_1114	1
389_432_9262_9622	2
389_476_9272_9622	1
389_399_9285_9621	1
389_396_9355_9575	1
389_406_9181_9485	1
389_543_9455_9615	1
389_432_9275_9559	1
389_552_3324_3896	1
389_476_9216_9621	1
390_552_8460_9621	1
390_408_9285_9618	1
390_413_453_551	1
390_412_9275_9581	1
390_414_9188_9535	1
390_552_770_1108	2
390_628_9076_9621	1
390_446_9430_9621	1
390_446_9347_9551	1
390_574_9223_9622	1
390_634_9347_9600	1
390_396_9338_9619	1
390_448_8813_9038_9162_9461	1
390_555_8962_9573	2
390_559_9378_9621	1
390_580_9423_9556	1
390_497_9272_9621	1
390_555_906_1105	1
390_446_9216_9400_9468_9621	1
390_580_9285_9622	1
390_552_4483_4652	1
390_421_465_551	1
390_464_9320_9626	1
390_446_860_1129	1
390_408_1990_3901	1
390_552_7736_7753	1
390_557_9376_9622	1
390_552_1941_2676	1
390_396_7988_9618	1
390_552_9247_9623	1
390_552_1120_1129	1
390_513_9366_9617	2
390_501_9312_9562	1
390_583_9347_9617	1
390_448_9347_9622	1
390_399_8283_9598	1
390_628_9168_9622	1
390_446_8113_9621	1
390_559_9415_9577	1
390_455_9494_9618	1
390_555_7011_9622	1
390_555_2632_2647	3
390_513_9272_9601	1
390_396_9196_9610	1
390_634_8869_9616	1
391_432_6658_9622	1
391_421_9272_9619	1
391_552_4141_4709	1
391_559_9234_9622	1
973_1815_2345_2360	16
392_497_9451_9621	1
392_399_9132_9621	2
392_552_5303_5334	1
392_617_1910_2238	1
392_555_9275_9612	1
392_1718_4122_4172	1
392_482_9226_9622	1
392_408_9283_9350_9423_9621	1
392_557_906_1081	1
392_552_2951_3028	1
392_412_3667_4149	1
392_559_9275_9622	1
392_432_9347_9622	3
392_543_9322_9622	1
392_421_9345_9621	1
392_552_754_1108	1
392_399_9175_9622	1
392_523_9528_9590	1
392_482_9312_9622	1
392_444_9283_9622	1
392_412_9069_9621	1
392_399_9451_9581	1
392_399_9455_9620	1
392_408_9229_9621	1
392_399_9347_9621	1
392_399_9229_9416	1
392_402_9223_9613	2
392_557_4913_5510	1
392_435_9285_9622	1
392_403_9320_9535	1
392_399_9147_9618	1
392_448_9355_9620	1
392_543_9390_9622	1
392_543_9480_9622	1
392_555_9318_9622	1
392_461_9188_9566	1
392_444_9181_9621	1
393_435_9216_9461	1
393_473_953_1839	1
393_552_4122_4699	1
393_448_790_1130	1
393_615_9275_9618	1
393_572_9355_9621	1
393_501_9272_9597	1
393_555_9390_9613	1
393_399_9247_9621	1
850_902_9557_9708	14
394_567_9366_9621	1
394_448_9229_9323_9376_9622	1
394_412_9082_9388_9451_9623	1
394_473_1451_4776	1
394_406_9137_9593	1
394_557_9331_9616	1
394_399_9252_9621	1
394_406_9285_9622	1
394_399_9355_9622	1
394_552_8962_9621	1
394_461_9312_9621	1
394_412_9200_9621	1
395_402_9366_9610	1
395_406_9188_9592	1
395_438_8962_9621	1
396_435_9402_9588	1
397_402_9147_9621	1
397_432_6790_7052_9511_9621	1
398_453_9175_9622	1
399_628_9366_9619	1
399_615_9511_9708	2
399_552_1802_1814	1
399_543_9250_9535	1
399_555_1808_2619	1
399_559_9320_9564	1
399_432_8837_9626	1
400_408_9293_9622	1
400_552_5303_5419_9480_9618	1
401_432_8869_9553	1
402_617_9451_9622	1
402_543_8560_9622	1
402_552_1103_1191_9181_9621	1
402_552_7969_9621	1
402_482_9147_9621	1
402_543_9247_9622	1
403_634_7590_8033	1
404_555_9223_9622	1
404_891_5695_6153	1
404_435_3633_4080	1
405_497_9388_9560	1
407_557_9059_9450	1
407_412_9366_9622	1
409_516_860_1119	1
409_634_860_1129	1
409_493_9196_9626	1
412_438_9181_9622	1
412_516_3806_4130	1
413_445_9181_9499	1
414_438_9347_9622	1
414_448_9069_9622	1
420_425_1632_1997	1
425_435_9106_9499	1
426_552_4106_4586	1
427_476_4146_4877	1
431_615_9545_9708	1
432_617_9331_9454	2
432_552_4130_4688	1
433_461_1329_1864	1
435_793_1835_4130	1
437_448_4301_4441	1
440_807_4808_6653	2
442_552_8837_9621	1
454_775_6709_6731	4
444_484_6706_9621	1
444_473_8589_9618	1
449_879_9444_9622	1
449_543_9355_9611	1
450_1573_4416_4709	1
452_468_592_900	2
452_909_983_1129	4
452_649_9494_9568	1
452_743_5954_6048_8389_9475	1
850_909_977_1129	17
452_743_5936_6044_8369_9622	1
452_705_806_1129	1
452_668_4659_4699	1
452_1147_9366_9618	2
452_851_2116_2128	1
452_743_5954_6044_8369_9620	3
850_897_963_1129	29
452_681_979_1127	1
452_676_2007_2063	1
452_615_712_1118	1
452_493_566_1011	1
452_1085_2902_2915	1
1322_1359_1843_2055	6
459_743_4913_6171	13
452_848_944_1126	1
452_740_9473_9621	1
452_891_4379_4707	2
452_813_1361_2623	1
453_476_830_1864	2
459_743_5976_6044_8369_9621	22
453_696_1856_2586	2
453_775_1553_4686	1
454_814_1359_4709	1
454_743_9511_9708	3
454_634_9451_9708	1
454_724_953_1953	1
850_891_1704_1951	40
454_814_9466_9587	1
850_1102_3932_3943	52
454_891_3331_4709	1
454_1085_3916_3944	1
454_559_636_793_979_1270	1
454_891_3324_3526	1
454_559_636_1129	23
459_807_1843_2639	10
454_899_3463_4138	1
454_816_1361_1971	1
454_574_617_638	1
454_747_830_1864	31
454_673_1186_4120	1
454_936_983_1114	1
454_743_860_2041	3
454_834_1094_2669	1
454_705_881_1104	2
454_665_9430_9708	1
454_848_906_1464	4
860_909_1721_2055	21
454_543_8911_9621	1
454_660_944_1114	1
505_634_780_1119	5
454_829_1094_1103	1
454_782_914_1027	1
454_909_956_2051	1
454_743_5954_6653	2
505_743_830_1864	25
454_747_824_1864	8
454_705_822_1114	2
454_665_860_1118	5
454_747_9545_9708	1
850_891_9550_9708	9
454_705_812_1120	1
454_807_4814_6143	1
454_1120_8899_9613	1
454_905_3448_4629	2
454_1677_1775_2387	9
454_663_801_1130	1
454_722_9511_9708	1
454_501_580_833	3
454_899_1886_4638	1
454_634_695_1129	13
454_707_830_1114	2
454_529_906_1103	1
454_690_914_1114	2
454_771_953_2042	2
454_670_1466_2626	2
454_807_1471_2049	1
454_690_5936_6855	1
454_668_1001_1108	1
454_699_868_1114	1
454_513_580_748	5
454_501_545_1113	1
454_902_1898_2644	1
454_1086_3916_3944	1
454_743_5390_5463_5976_6044_8369_9622	7
454_1453_1544_1888	4
454_529_592_835	1
454_665_801_1114	9
454_807_893_1114	9
454_978_1032_1120	2
454_1191_1451_1947	1
976_1186_1298_1864	4
454_743_1565_1584	1
454_705_839_1130	1
454_665_811_1126	1
454_775_8411_8422	1
454_690_824_1125	1
454_743_9545_9704	1
454_698_830_1106	1
454_807_953_1112	1
505_665_830_1864	16
454_1845_1910_2860	3
454_722_5976_6652	1
454_807_1835_2008	1
454_765_6709_6729	1
454_460_650_841	1
454_891_1485_2041	3
454_665_727_1113	2
454_848_1094_2687	1
454_904_953_2055	1
454_673_9545_9708	1
454_775_9547_9707	2
454_634_676_1824	3
454_757_1094_1859	1
454_1421_8869_9625	1
454_665_9494_9649	3
454_844_1111_1815	1
454_978_1022_1127	1
454_710_830_1125	1
454_687_893_1117	1
454_891_3760_4113	4
454_764_944_1114	1
454_690_906_1106	2
454_854_926_1125	1
454_747_893_1091	1
454_830_4659_6153	1
454_1096_9528_9704	1
454_680_801_843	1
454_2489_9511_9586	1
454_655_9550_9608	1
454_834_8982_9226	1
454_770_9247_9558	1
454_848_914_1796	3
454_814_914_1114	1
511_665_780_1864	12
454_665_732_1027	8
454_909_1032_1129	2
454_628_691_1129	1
454_803_979_1129	1
454_909_9423_9621	1
958_1048_1094_1864	32
454_572_676_843	2
454_909_9430_9708	2
454_825_4122_4709	1
454_665_2593_4861	1
454_765_937_1126	2
454_705_3169_4709	1
454_527_577_843	1
454_879_9147_9623	1
454_807_906_1129	3
454_559_650_778	4
454_3540_3635_4686	1
454_743_5976_6044_8369_8478_9451_9618	1
454_676_8578_9446	1
454_559_633_843	3
454_909_965_1125	4
454_1096_1553_1611	1
454_1068_1193_2041	2
850_891_2299_2676	30
454_665_9480_9708	1
454_720_5976_6648	1
454_891_956_1130	12
454_743_4913_4962_5390_5463_5976_6044_8369_9622	1
454_615_830_1011	4
454_769_9247_9622	3
454_665_783_1119	1
454_1933_3394_3410	1
454_871_944_1126	1
454_705_9423_9708	1
454_665_4220_4347_13023_13058	1
454_958_1017_1126	2
454_891_3136_4131	1
454_931_983_1129	4
454_775_10990_11026	1
454_3033_4327_4699	1
454_1137_1198_1812	1
459_743_5390_6651	7
454_807_6646_6672	2
454_617_676_843	3
454_668_9632_9708	1
454_665_9426_9708	1
454_776_1040_1380	1
454_1130_7711_9573	1
454_784_860_1119	1
454_1983_2053_2644	2
454_743_4913_4962_5976_6044_8369_9618	2
454_891_4510_4686	3
454_705_9473_9708	1
454_958_3975_4686	1
454_1050_3907_3943	1
850_891_963_1129	29
454_634_770_1125	4
454_876_926_1004	1
454_807_4808_4912_5686_6171	1
454_879_8692_9620	1
454_836_944_1129	1
454_583_9455_9610	1
454_807_9378_9556	1
454_743_5390_5463_5976_6171	1
454_1215_1276_2035	2
454_899_1711_2644	1
454_597_648_833	1
454_522_633_1126	1
454_1705_9632_9708	1
455_713_944_1859	1
455_660_9581_9654	1
455_665_9223_9606	1
455_931_4570_4816	1
455_707_9511_9703	1
455_665_1017_1864	1
455_747_979_1864	1
455_1933_2427_2629	1
455_895_4913_6168	1
958_1011_1080_1864	12
455_665_4468_4642	1
455_4086_4456_4494	1
455_628_767_1129	1
455_765_9312_9618	1
455_650_9511_9703	1
455_665_1256_1273	1
455_895_1721_2034	1
456_665_1361_1862	1
456_663_830_1079	1
456_721_1471_2519	1
456_780_6709_6733	2
456_665_9511_9708	2
456_879_965_1130	1
456_681_1017_2035	1
850_1104_3932_3943	24
456_743_5976_6044_8369_8774_9511_9624	1
456_705_820_1018	1
456_657_719_1104	1
456_3095_3817_4132	2
456_705_834_1129	1
456_1186_9345_9677	1
456_775_834_1125	1
456_1698_3716_4548	1
456_712_830_998	2
456_1147_1220_2080	4
456_617_770_1126	1
588_665_770_1864	20
457_665_9229_9505	1
457_1120_1512_1862	1
457_775_872_1125	3
457_848_2299_2820	1
457_1815_3667_4317_4427_4696	1
457_732_9487_9535	1
457_743_4913_4992_5515_6171	1
457_793_926_1130	2
457_891_4504_4727	2
457_682_9511_9708	1
458_1104_5817_5828	1
458_463_1138_1850	1
458_686_9511_9708	2
458_1038_1157_1938	2
850_891_1706_2860	12
458_1608_8924_8950	1
458_1191_9451_9612	1
458_617_695_1864	6
459_848_4558_6153	1
459_572_650_1129	3
459_675_1562_2669	2
505_628_752_1063	8
459_743_816_1125	1
459_687_830_1119	1
459_681_914_1114	1
459_705_762_1123	1
459_688_9511_9657	1
459_775_881_1140	1
459_634_824_1119	1
459_1206_1808_4721	2
459_747_9494_9659	2
459_793_9451_9611	1
459_999_4246_4422	1
459_793_9275_9620	1
459_697_780_1073	1
459_848_963_1467	1
459_495_893_1124	1
459_476_695_826	1
459_807_860_1560_1610_4102	1
459_747_906_1024	1
459_1120_1268_1864	2
459_813_1359_1953	2
459_628_9528_9622	1
459_765_815_1114	1
459_699_830_1119	1
459_634_712_1114	2
459_1961_2023_2625	1
459_559_636_743_5976_6044_8436_8557_9347_9622	1
459_492_1775_2354	1
459_743_824_1083	2
459_1652_1856_2055	1
850_909_4416_4635	4
459_583_676_743	4
459_879_1111_1864	1
459_552_603_754	1
459_902_979_2041	1
850_905_3916_4684	3
702_747_860_1129	10
459_793_8328_9619	1
459_747_5980_6044_8369_9621	1
459_552_636_811	2
459_665_761_1125	1
459_676_983_1473	1
459_891_6119_6171	1
459_743_5777_6044_8369_9613	1
459_909_9567_9708	5
459_617_9529_9706	1
459_705_767_984	3
459_743_4919_4962_5390_5463_5976_6044_8369_8763	1
459_555_636_1129	1
459_807_1838_2635	1
459_747_9550_9708	1
459_615_736_843	1
459_509_603_843	1
459_793_914_1130	3
459_823_944_969	1
459_705_862_1597	1
459_557_603_796	1
459_476_860_1129	2
459_775_838_1119	1
459_841_944_1130	1
459_726_824_1129	1
459_705_9528_9708	3
459_684_5717_6641	1
459_557_636_828	1
459_891_5795_6171	2
459_901_9550_9698	1
459_900_963_2057	1
459_732_780_1130	1
459_665_9478_9708	1
459_743_4913_6044_8369_9622	1
459_574_650_1129	1
505_634_732_809	4
459_1254_1471_4686	1
459_1664_9423_9627	1
459_747_5992_6153	1
459_555_633_1130	2
459_815_893_1114	1
459_784_1820_2123	1
459_815_4543_4686	1
459_743_801_1131	1
459_556_636_1129	1
459_755_830_1125	2
459_829_8205_8215	1
459_891_2299_4388_4504_4861	1
459_719_963_1864	1
459_793_1596_1725_1808_4135	1
460_677_893_1129	1
460_1815_1914_2530	2
460_559_636_848_893_1119	1
460_572_672_757	1
460_844_906_952	1
735_793_860_1467	8
460_543_681_1077	1
460_743_5960_6044_8389_9626	1
461_473_847_1130	1
461_765_948_1478	2
461_552_633_843	1
461_681_9465_9621	1
461_793_830_1130	1
461_871_1481_4642	1
461_743_4922_6171	1
462_883_1001_1864	1
462_1050_1198_2347	1
462_958_1001_1129	2
463_807_4795_5296	1
463_883_963_1089	3
464_848_1176_1605	1
464_652_742_1119	1
465_793_1801_2574	1
466_765_946_1097	1
466_902_1886_4635	1
467_684_9423_9708	1
468_743_5960_6044_8369_9622	1
468_476_557_833	1
468_565_617_843	1
468_552_695_1129	1
468_743_4301_4551	1
468_902_1499_2644	2
469_891_8869_9529	2
469_816_6652_6672	1
469_793_953_1129	1
469_858_1850_2644	1
470_552_592_1127	2
471_476_830_1608_1671_1864	1
471_494_830_1851	1
471_504_860_1864	1
471_615_676_781_5976_6872	1
471_494_893_1462	1
471_552_613_843	1
471_909_9568_9705	2
471_823_1032_1864	1
471_931_9578_9708	1
471_743_5992_6640	1
471_696_1852_3529	1
472_567_719_1114	1
472_494_770_891_2299_4401	1
472_775_957_1027	1
472_891_1051_1129	1
472_969_1052_1126	1
955_1068_1126_1864	17
474_665_712_865	1
474_665_764_1860	1
474_793_6720_6833	1
474_665_725_1113	2
474_1845_2093_2644	2
474_1011_1734_1842	1
474_1136_1239_1600	1
474_628_698_843	1
474_1388_1466_1846	3
474_533_9423_9621	1
474_721_9464_9621	1
474_776_830_1129	1
475_852_9550_9708	1
475_696_9492_9708	1
475_891_9565_9708	2
477_718_770_1843	1
850_894_971_1864	11
478_879_9547_9708	1
479_1323_1401_1851	1
479_951_9528_9708	1
479_583_633_843	2
506_615_676_1129	5
480_907_9565_9708	1
480_705_9393_9576	1
481_705_752_1857	7
481_634_749_1864	4
481_969_1021_1129	1
482_891_944_1788	2
483_867_1745_1864	1
483_851_1207_1467	1
484_747_5008_5028	1
485_567_752_1899	1
485_836_906_1624	1
487_634_727_1851	2
487_580_719_1828	2
487_665_749_1864	4
487_494_860_1129	2
487_580_1186_1467	1
487_1092_1148_2676	1
487_615_695_1004	3
487_1276_1359_1862	1
487_494_1032_1467	1
487_712_860_1125	1
487_615_667_1864	1
487_807_1007_1864	1
487_682_752_2147	2
487_634_725_1582	2
487_1120_1225_2643	3
487_617_712_1864	1
487_695_770_1849	1
487_526_860_1864	2
487_771_979_1203	1
505_628_719_1864	9
487_790_9366_9621	1
487_895_1207_1833	3
487_1017_1094_1129	2
487_899_4504_4687	1
487_617_926_1119	1
489_696_808_1864	1
489_1147_8131_9572	1
489_747_9238_9494	1
489_634_790_1864	1
489_694_4011_4066	1
490_1737_9632_9708	1
490_743_5777_6141	1
490_738_997_1449	1
490_726_830_1864	1
490_1254_1310_1864	5
958_990_1080_1864	6
490_768_830_1864	1
490_747_780_1848	1
490_747_808_1864	1
490_637_887_1457	1
491_891_1478_2669	1
492_676_770_1769	1
492_543_830_1399	1
492_527_1103_1840	1
492_747_9487_9534	1
492_743_803_1864	2
492_742_4375_4688	1
493_743_4913_4962_5777_6044_8369_9622	2
493_775_9312_9622	1
494_572_633_1114	1
499_1489_1565_1854	4
499_605_752_1467	1
499_1003_7011_9621	1
499_807_9487_9709	1
500_509_9293_9499	1
501_793_9331_9622	1
502_567_881_1850	1
503_1379_1485_1864	1
504_1222_1284_1850	1
504_881_953_1129	1
504_811_1361_1850	1
504_665_1319_1850	1
505_524_971_1851	2
505_904_3893_4429	1
505_665_786_1787	4
505_600_676_1864	1
505_587_719_1129	3
505_516_847_1112	1
505_510_1103_1864	1
505_583_749_1844	1
505_634_738_1011	1
505_520_926_1851	1
505_891_9545_9708	1
505_527_824_1859	1
