junction	Count
559_9101	1
389_9196	1
473_9196	1
513_9172	2
498_9188	1
396_9030	1
360_9030	1
574_9181	2
493_9172	1
389_453	1
379_9050	1
587_9168	3
389_9181	11
543_9181	1
615_9181	1
174_9181	1
167_3401	1
451_9137	1
174_926	1
376_9181	1
435_9054	1
386_9139	1
254_9322	1
461_8999	1
248_7363	1
174_6315	1
210_9001	1
399_9170	1
313_9181	1
516_9168	1
552_8749	1
343_9132	1
435_9030	2
204_9181	1
567_9093	1
248_7747	1
482_8968	1
406_9238	1
185_9261	1
325_9147	1
9414_9487	2
201_9277	3
194_2196	1
256_401	1
543_6143	1
446_9030	1
552_1565	1
555_1745	1
334_9238	1
615_9223	1
615_9267	1
482_9196	1
265_9341	1
334_1532	1
299_9285	1
493_9216	2
368_9196	3
303_9320	1
501_9196	1
408_9188	2
552_9275	1
448_9338	1
303_9331	1
313_9389	1
572_9511	1
329_9405	6
308_9285	1
396_9175	2
543_860	2
583_9247	2
587_9272	1
9242_9318	3
360_9366	1
343_9216	1
334_9247	1
334_9223	1
362_9188	1
740_9147	1
308_9181	1
303_9272	1
421_9216	1
313_9331	1
308_9216	1
405_9272	1
501_9106	1
334_9106	1
552_3932	1
308_9247	1
476_9226	2
334_9272	1
555_5976	1
448_9188	1
403_9223	1
464_9331	1
552_5008	2
543_9175	1
386_9430	1
583_1835	1
435_9340	1
362_9181	1
334_4311	1
546_9285	1
421_9172	1
628_9172	1
435_9226	1
501_9366	1
334_9076	1
446_9168	1
389_9285	2
634_9181	1
451_9093	1
403_9247	1
403_9331	1
368_9181	2
403_9181	4
513_9170	1
448_9037	1
574_2753	1
368_9216	3
513_9139	1
389_9200	2
559_8884	1
9199_9451	1
543_9347	2
552_1094	1
1254_9451	1
381_9455	1
765_9132	1
396_9347	2
574_9275	1
451_9366	3
368_9188	2
389_9135	1
402_9331	1
368_9223	1
386_484	1
368_8995	1
412_9216	2
682_9137	1
617_9175	1
389_8670	1
555_9331	1
628_9137	1
555_9355	1
381_9463	1
446_9528	1
546_9366	1
555_4543	1
4621_9175	1
399_9238	2
421_9378	7
399_9181	13
396_9181	11
552_3421	1
432_9188	1
412_860	1
389_9216	1
389_9162	1
419_9393	1
389_9265	1
555_3292	1
389_9068	1
557_9347	2
461_9196	1
389_9393	1
557_9275	2
552_6150	1
408_9181	4
396_6433	1
615_9247	2
399_9216	5
543_1088	1
557_712	1
743_5976	46
389_506	1
448_9247	1
552_9347	2
389_9188	1
385_9461	1
513_996	1
557_1745	1
580_5207	1
389_2668	1
617_5620	1
446_9366	4
555_9399	2
448_9331	1
432_3394	1
493_9393	1
559_9331	1
552_868	1
396_971	1
473_2035	1
412_9181	5
396_979	1
399_9093	1
513_9393	1
574_9355	1
412_9247	1
406_9355	2
474_1509	1
399_9196	4
493_9106	1
396_9216	3
543_9262	1
403_9188	2
396_9132	1
432_9331	2
399_9320	1
543_9451	1
435_9366	2
432_9247	1
557_9355	1
408_9216	1
408_9196	2
615_2181	1
432_9216	2
396_9229	1
396_9285	1
421_9444	1
412_9262	2
501_9393	2
559_4081	1
461_9226	1
396_8884	1
412_9487	1
501_9216	1
557_9188	1
513_9345	1
482_9393	2
493_9327	1
396_9247	4
396_9272	2
396_9283	1
402_8029	1
396_9250	3
497_9283	1
396_9172	1
399_9162	1
421_9312	1
451_9272	1
396_8995	2
552_9399	1
438_9451	1
497_9393	2
513_9285	1
432_9147	1
493_9285	1
446_9272	3
555_725	1
408_9069	1
552_2632	6
446_9188	1
476_9366	2
543_9223	2
555_8706	1
403_9459	1
396_9147	1
432_9412	1
396_9168	1
432_9196	1
634_9487	1
552_9318	1
432_9181	3
513_9312	1
552_6652	1
476_9283	2
399_9168	1
617_4717	1
396_9312	2
461_9366	1
396_9188	2
412_9188	3
389_9318	1
396_9331	1
482_9135	1
396_9262	1
451_9312	1
468_830	1
438_9366	1
412_9223	2
396_9275	1
396_9252	1
396_9293	1
516_1682	1
533_9297	1
461_9285	1
574_5479	1
543_9331	1
714_8793	1
538_9423	1
432_9275	2
9388_9455	3
399_9076	1
448_9378	3
399_9275	2
552_9451	1
572_893	1
501_9283	1
555_5552	1
552_780	1
482_9272	3
552_8899	1
559_830	1
432_9262	2
476_9272	1
399_9285	1
396_9355	1
406_9181	1
543_9455	1
552_3324	1
476_9216	1
552_8460	1
408_9285	1
413_453	1
412_9275	1
414_9188	1
552_770	2
628_9076	1
446_9430	1
446_9347	1
574_9223	1
634_9347	1
396_9338	1
448_8813	1
555_8962	2
559_9378	1
580_9423	1
497_9272	1
555_906	1
446_9216	1
9400_9468	1
580_9285	1
552_4483	1
421_465	1
464_9320	1
446_860	1
408_1990	1
552_7736	1
557_9376	1
552_1941	1
396_7988	1
552_9247	1
552_1120	1
513_9366	2
501_9312	1
583_9347	1
448_9347	1
399_8283	1
628_9168	1
446_8113	1
559_9415	1
455_9494	1
555_7011	1
555_2632	3
513_9272	1
396_9196	1
634_8869	1
432_6658	1
421_9272	1
552_4141	1
559_9234	1
1815_2345	16
497_9451	1
399_9132	2
552_5303	2
617_1910	1
555_9275	1
1718_4122	1
482_9226	1
408_9283	1
9350_9423	6
557_906	1
552_2951	1
412_3667	1
559_9275	1
432_9347	3
543_9322	1
421_9345	1
552_754	1
399_9175	1
523_9528	1
482_9312	1
444_9283	1
412_9069	1
399_9451	1
399_9455	1
408_9229	1
399_9347	1
399_9229	1
402_9223	2
557_4913	1
435_9285	1
403_9320	1
399_9147	1
448_9355	1
543_9390	1
543_9480	1
555_9318	1
461_9188	1
444_9181	1
435_9216	1
473_953	1
552_4122	1
448_790	1
615_9275	1
572_9355	1
501_9272	1
555_9390	1
399_9247	1
902_9557	14
567_9366	1
448_9229	1
9323_9376	2
412_9082	1
9388_9451	17
473_1451	1
406_9137	1
557_9331	1
399_9252	1
406_9285	1
399_9355	1
552_8962	1
461_9312	1
412_9200	1
402_9366	1
406_9188	1
438_8962	1
435_9402	1
402_9147	1
432_6790	1
7052_9511	1
453_9175	1
628_9366	1
615_9511	2
552_1802	1
543_9250	1
555_1808	1
559_9320	1
432_8837	1
408_9293	1
5419_9480	1
432_8869	1
617_9451	1
543_8560	1
552_1103	1
1191_9181	1
552_7969	1
482_9147	1
543_9247	1
634_7590	1
555_9223	1
891_5695	1
435_3633	1
497_9388	1
557_9059	1
412_9366	1
516_860	1
634_860	1
493_9196	1
438_9181	1
516_3806	1
445_9181	1
438_9347	1
448_9069	1
425_1632	1
435_9106	1
552_4106	1
476_4146	1
615_9545	1
617_9331	2
552_4130	1
461_1329	1
793_1835	1
448_4301	1
807_4808	3
552_8837	1
775_6709	4
484_6706	1
473_8589	1
879_9444	1
543_9355	1
1573_4416	1
468_592	2
909_983	4
649_9494	1
743_5954	6
6048_8389	1
909_977	17
743_5936	1
6044_8369	79
705_806	1
668_4659	1
1147_9366	2
851_2116	1
897_963	30
681_979	1
676_2007	1
615_712	1
493_566	1
1085_2902	1
1359_1843	6
743_4913	20
848_944	1
740_9473	1
891_4379	2
813_1361	1
476_830	3
696_1856	2
775_1553	1
814_1359	1
743_9511	3
634_9451	1
724_953	1
891_1704	40
814_9466	1
1102_3932	52
891_3331	1
1085_3916	1
559_636	26
793_979	1
891_3324	1
807_1843	10
899_3463	1
816_1361	1
574_617	1
747_830	31
673_1186	1
936_983	1
743_860	3
834_1094	1
705_881	2
665_9430	1
848_906	4
909_1721	21
543_8911	1
660_944	1
634_780	5
829_1094	1
782_914	1
909_956	1
743_830	25
747_824	8
705_822	2
665_860	5
747_9545	1
891_9550	9
705_812	1
807_4814	1
1120_8899	1
905_3448	2
1677_1775	9
663_801	1
722_9511	1
501_580	3
899_1886	1
634_695	13
707_830	2
529_906	1
690_914	2
771_953	2
670_1466	2
807_1471	1
690_5936	1
668_1001	1
699_868	1
513_580	5
501_545	1
902_1898	1
1086_3916	1
743_5390	16
5463_5976	13
1453_1544	4
529_592	1
665_801	9
807_893	9
978_1032	2
1191_1451	1
1186_1298	4
743_1565	1
705_839	1
665_811	1
775_8411	1
690_824	1
743_9545	1
698_830	1
807_953	1
665_830	16
1845_1910	3
722_5976	1
807_1835	1
765_6709	1
460_650	1
891_1485	3
665_727	2
848_1094	1
904_953	1
673_9545	1
775_9547	2
634_676	3
757_1094	1
1421_8869	1
665_9494	3
844_1111	1
978_1022	1
710_830	1
687_893	1
891_3760	4
764_944	1
690_906	2
854_926	1
747_893	1
830_4659	1
1096_9528	1
680_801	1
2489_9511	1
655_9550	1
834_8982	1
770_9247	1
848_914	3
814_914	1
665_780	12
665_732	9
909_1032	2
628_691	1
803_979	1
909_9423	1
1048_1094	32
572_676	2
909_9430	2
825_4122	1
665_2593	1
765_937	2
705_3169	1
527_577	1
879_9147	1
807_906	3
559_650	4
3540_3635	1
8478_9451	1
676_8578	1
559_633	3
909_965	4
1096_1553	1
1068_1193	2
891_2299	32
665_9480	1
720_5976	1
891_956	12
4962_5390	3
615_830	4
769_9247	3
665_783	1
1933_3394	1
871_944	1
705_9423	1
665_4220	1
4347_13023	1
958_1017	2
891_3136	1
931_983	4
775_10990	1
3033_4327	1
1137_1198	1
807_6646	2
617_676	3
668_9632	1
665_9426	1
776_1040	1
1130_7711	1
784_860	1
1983_2053	2
4962_5976	3
891_4510	3
705_9473	1
958_3975	1
1050_3907	1
891_963	29
634_770	5
876_926	1
4912_5686	1
879_8692	1
836_944	1
583_9455	1
807_9378	1
1215_1276	2
899_1711	1
597_648	1
522_633	1
1705_9632	1
713_944	1
660_9581	1
665_9223	1
931_4570	1
707_9511	1
665_1017	1
747_979	1
1933_2427	1
895_4913	1
1011_1080	12
665_4468	1
4086_4456	1
628_767	1
765_9312	1
650_9511	1
665_1256	1
895_1721	1
665_1361	1
663_830	1
721_1471	1
780_6709	2
665_9511	2
879_965	1
681_1017	1
1104_3932	24
8774_9511	1
705_820	1
657_719	1
3095_3817	2
705_834	1
1186_9345	1
775_834	1
1698_3716	1
712_830	2
1147_1220	4
617_770	1
665_770	21
665_9229	1
1120_1512	1
775_872	3
848_2299	1
1815_3667	1
4317_4427	1
732_9487	1
4992_5515	1
793_926	2
891_4504	2
682_9511	1
1104_5817	1
463_1138	1
686_9511	2
1038_1157	2
891_1706	12
1608_8924	1
1191_9451	1
617_695	6
848_4558	1
572_650	3
675_1562	2
628_752	8
743_816	1
687_830	1
681_914	1
705_762	1
688_9511	1
775_881	1
634_824	1
1206_1808	2
747_9494	2
793_9451	1
999_4246	1
793_9275	1
697_780	1
848_963	1
495_893	1
476_695	1
807_860	1
1560_1610	5
747_906	1
1120_1268	2
813_1359	2
628_9528	1
765_815	1
699_830	1
634_712	2
1961_2023	1
6044_8436	1
8557_9347	1
492_1775	1
743_824	2
1652_1856	1
909_4416	4
583_676	4
879_1111	1
552_603	1
902_979	1
905_3916	3
747_860	10
793_8328	1
747_5980	1
552_636	2
665_761	1
676_983	1
891_6119	1
743_5777	2
909_9567	5
617_9529	1
705_767	3
743_4919	1
555_636	1
807_1838	1
747_9550	1
615_736	1
509_603	1
793_914	3
823_944	1
705_862	1
557_603	1
476_860	2
775_838	1
841_944	1
726_824	1
705_9528	3
684_5717	1
557_636	1
891_5795	2
901_9550	1
900_963	1
732_780	1
665_9478	1
574_650	1
634_732	4
1254_1471	1
1664_9423	1
747_5992	1
555_633	2
815_893	1
784_1820	1
815_4543	1
743_801	1
556_636	1
755_830	2
829_8205	1
4388_4504	1
719_963	1
793_1596	1
1725_1808	11
677_893	1
1815_1914	2
848_893	1
572_672	1
844_906	1
793_860	8
543_681	1
743_5960	2
6044_8389	1
473_847	1
765_948	2
552_633	1
681_9465	1
793_830	1
871_1481	1
743_4922	1
883_1001	1
1050_1198	1
958_1001	2
807_4795	1
883_963	3
848_1176	1
652_742	1
793_1801	1
765_946	1
902_1886	1
684_9423	1
476_557	1
565_617	1
552_695	1
743_4301	1
902_1499	2
891_8869	2
816_6652	1
793_953	1
858_1850	1
552_592	2
1608_1671	5
494_830	1
504_860	1
615_676	6
781_5976	1
494_893	1
552_613	1
909_9568	2
823_1032	1
931_9578	1
743_5992	1
696_1852	1
567_719	1
494_770	1
775_957	1
891_1051	1
969_1052	1
1068_1126	17
665_712	1
665_764	1
793_6720	1
665_725	2
1845_2093	2
1011_1734	1
1136_1239	1
628_698	1
1388_1466	3
533_9423	1
721_9464	1
776_830	1
852_9550	1
696_9492	1
891_9565	2
718_770	1
894_971	11
879_9547	1
1323_1401	1
951_9528	1
583_633	2
907_9565	1
705_9393	1
705_752	8
634_749	4
969_1021	1
891_944	2
867_1745	1
851_1207	1
747_5008	1
567_752	1
836_906	1
634_727	2
580_719	2
665_749	4
494_860	2
580_1186	1
1092_1148	1
615_695	3
1276_1359	1
494_1032	1
712_860	1
615_667	1
807_1007	1
682_752	2
634_725	2
1120_1225	3
617_712	1
695_770	1
526_860	2
771_979	1
628_719	10
790_9366	1
895_1207	3
1017_1094	2
899_4504	1
617_926	1
696_808	1
1147_8131	1
747_9238	1
634_790	1
694_4011	1
1737_9632	1
738_997	1
726_830	1
1254_1310	5
990_1080	6
768_830	1
747_780	1
747_808	1
637_887	1
891_1478	1
676_770	1
543_830	1
527_1103	1
747_9487	1
743_803	2
742_4375	1
4962_5777	2
775_9312	1
572_633	1
1489_1565	4
605_752	1
1003_7011	1
807_9487	1
509_9293	1
793_9331	1
567_881	1
1379_1485	1
1222_1284	1
881_953	1
811_1361	1
665_1319	1
524_971	2
904_3893	1
665_786	4
600_676	1
587_719	4
516_847	1
510_1103	1
583_749	1
634_738	1
520_926	1
891_9545	1
527_824	1
716_780	1
520_1094	1
516_695	1
634_830	1
574_695	2
587_742	1
891_5569	1
1440_4096	1
676_780	1
520_830	1
548_860	1
712_963	1
587_691	3
583_636	1
2946_3538	1
527_830	1
727_830	1
527_1080	1
1384_9581	1
909_971	9
583_780	1
652_752	4
510_727	1
684_752	3
611_780	1
755_1155	1
1328_5525	1
859_944	1
2395_2485	1
2011_2078	1
765_5791	1
1440_1581	1
829_963	1
909_1812	1
705_8745	1
879_3866	1
895_2299	1
869_963	1
1972_4913	1
1120_13103	1
705_887	1
587_654	1
583_712	1
899_3893	1
566_860	1
707_9451	1
534_860	1
2983_3098	1
1860_4574	2
899_1495	1
511_944	1
566_872	1
747_846	1
615_780	1
574_676	2
754_944	1
543_592	1
821_893	1
511_7904	1
747_9632	1
909_9586	1
700_830	1
772_830	1
556_860	1
765_1805	1
615_770	1
775_845	1
583_650	1
1170_1319	2
807_4628	1
526_6409	1
516_830	1
1533_5968	1
574_681	1
765_844	1
1000_1155	1
909_1712	1
634_9037	1
9133_9188	1
527_8578	1
705_817	1
901_8578	1
1397_1796	1
516_1094	1
909_4375	3
715_830	1
900_983	1
1616_1682	5
1215_1268	1
520_770	1
684_971	1
839_2113	1
711_824	1
520_727	1
524_2464	1
1004_2371	1
1422_1515	1
559_695	1
709_830	1
705_5482	1
740_12825	1
524_8205	1
617_780	1
891_3540	2
1290_1361	5
807_1361	2
1549_1775	1
583_770	1
529_8012	1
550_860	1
587_698	1
583_695	1
534_3003	1
807_914	1
634_9322	1
951_9581	1
747_9229	1
807_1442	1
827_893	1
793_9307	1
552_860	1
1677_1745	15
638_830	2
822_3194	1
891_953	6
765_8205	1
1254_3401	1
3624_3682	3
1068_1198	1
572_1007	1
743_979	1
553_830	1
848_997	1
765_935	1
1128_1193	1
763_5976	1
743_5403	1
694_1808	1
665_1466	1
574_770	1
1861_4576	2
1858_4576	2
1120_1207	1
574_1094	1
617_732	1
817_9318	1
1504_1582	1
1804_1856	1
574_1032	1
592_860	1
705_823	1
652_719	1
891_5777	1
722_780	1
891_1711	2
613_830	1
905_3367	1
696_822	1
705_841	1
723_830	1
1340_1431	1
747_9243	1
891_3546	1
665_824	1
778_830	1
718_824	1
891_5059	1
891_5068	1
1489_1632	1
1328_1632	1
816_9331	1
1698_1771	2
1590_1721	4
721_9444	1
896_1361	1
1170_1239	2
909_9216	3
1098_3834	1
722_9451	1
1698_1764	1
720_9480	1
727_5983	1
642_695	1
1489_1562	5
747_803	1
611_1017	1
665_816	1
721_780	1
740_812	1
1571_1721	1
793_893	2
613_719	1
743_4900	1
1489_1610	7
733_830	1
621_860	1
747_810	1
671_1466	1
904_4641	1
740_12821	1
641_6053	1
1215_3401	1
779_953	1
891_3341	1
747_926	1
956_1032	4
5463_5777	1
656_963	1
743_845	1
836_1726	1
879_1235	1
1215_1379	3
1725_1835	4
807_887	1
765_9226	1
715_872	1
1656_3932	1
747_816	2
726_963	1
747_4324	1
684_3563	1
1856_4574	2
668_2558	1
834_3331	1
9005_9175	5
793_3838	1
687_1040	1
740_839	1
705_796	1
885_1481	1
1713_11262	1
683_1094	1
969_1032	1
728_1122	1
1440_1623	3
1254_1442	2
1186_1334	2
1324_1379	1
931_4574	1
909_1080	2
896_963	4
765_9001	1
891_4629	1
747_1775	1
1147_1347	1
721_1094	1
723_1040	1
775_824	2
750_3946	1
1006_8460	1
751_926	1
743_8105	1
807_868	1
770_830	1
1234_1401	1
765_823	1
891_1193	1
981_1062	1
761_868	1
765_827	1
776_860	1
742_1103	1
750_1067	1
867_944	1
1079_1157	1
763_830	1
765_824	1
775_846	1
743_1239	1
765_834	1
793_868	1
766_830	1
807_855	1
1240_1347	1
1837_3407	1
745_1138	1
1384_9632	1
750_1103	1
750_944	1
765_865	1
1396_1532	1
755_4159	1
879_983	1
904_3357	1
765_1033	1
818_1562	1
838_944	1
793_8440	1
879_948	2
1120_4246	1
1215_1284	1
909_9226	1
879_1866	1
958_1037	2
827_8203	1
838_2121	1
2273_2371	1
1845_1941	3
905_1808	3
1414_1629	1
888_1702	5
1170_1808	1
958_1007	2
845_1094	1
1098_3932	3
1147_6348	1
898_983	1
913_963	1
1659_9581	1
891_3877	6
909_9565	9
891_4246	1
1120_3916	2
901_1711	1
860_4819	1
860_8836	2
969_1026	1
909_9261	1
1200_9270	1
1075_8869	1
905_9376	1
891_4375	4
909_1848	1
913_983	2
909_9470	1
1086_9283	1
1120_2609	3
901_979	1
1147_10621	1
900_953	1
1088_9235	1
909_9547	1
1215_1522	1
896_1451	1
958_1319	1
904_9451	2
1110_3932	1
872_1874	1
1215_1994	1
990_1032	1
1099_3926	1
885_963	1
1120_9331	1
909_9444	1
891_9243	2
898_947	1
902_5592	1
897_9550	5
916_9270	1
978_9664	1
891_8706	1
896_4510	4
875_963	1
898_953	1
909_9337	1
866_956	2
909_1715	1
1103_5992	1
909_1220	1
891_3735	1
1147_1675	1
1086_9464	1
909_9564	1
1110_3146	1
1147_9393	1
915_983	1
891_4405	3
1075_9459	1
891_5928	1
909_8911	1
1130_3730	1
891_4362	2
874_5677	1
1001_9550	1
1098_5744	1
1084_9459	1
891_5559	1
1714_1872	1
909_9566	1
899_9444	4
1067_9175	1
891_926	2
901_9366	1
995_4717	1
905_4393	1
904_8578	1
909_9455	1
1205_1284	1
969_1359	1
965_1037	1
1005_1094	3
939_1007	1
899_4483	1
1031_6113	2
1186_8233	1
931_971	2
909_1509	1
866_963	1
1113_8715	1
914_4420	1
904_1843	1
1077_1856	1
1088_9680	1
891_1310	1
866_9430	1
909_9457	1
895_1491	4
909_1856	2
1234_2016	1
996_9678	1
909_4527	2
888_6370	1
909_2192	1
866_953	2
906_1502	1
891_3367	1
891_3130	1
909_1370	1
891_9247	1
902_3353	2
866_1007	1
924_997	1
891_1361	3
1489_8706	1
1085_3055	1
1088_9599	1
896_1704	1
895_963	1
1031_1094	1
913_4261	1
884_953	1
879_5882	1
893_9423	1
899_2212	1
2369_9451	1
1048_9494	1
909_5590	1
905_4472	1
1120_2611	2
1068_2593	1
1186_8918	1
891_5817	1
888_967	2
905_983	1
880_1037	1
1414_1515	6
905_9451	1
879_3451	1
906_4339	1
902_9550	1
860_3698	1
897_3907	1
1120_3367	1
1043_1080	4
1147_4601	1
872_963	1
1011_2701	1
1350_1515	3
903_1319	1
1074_13695	1
1075_9188	1
1096_2677	1
931_9423	1
997_2623	1
895_1442	1
1191_7728	1
891_3691	1
1011_1329	1
904_1499	1
891_1207	2
866_983	1
891_4444	1
1120_2856	1
1098_5303	2
1048_9355	1
1105_3932	1
978_4075	1
874_953	1
1096_1682	1
909_3622	1
1081_9030	1
879_971	1
895_944	1
1924_2007	1
895_3546	1
902_953	1
1088_3926	1
998_5468	1
947_4601	1
1147_2988	1
891_9293	2
1108_3932	1
958_1010	1
891_4280	1
1200_9586	1
888_4377	1
883_953	1
990_6033	1
898_963	1
1088_1664	1
2052_3831	1
885_3760	1
896_3965	1
969_1013	1
902_4405	1
899_4456	1
891_5786	1
905_3862	1
888_1488	1
2964_9175	1
891_1682	1
1147_9106	1
1086_8491	1
8506_8899	1
900_1711	1
1318_1509	1
958_1062	1
1147_4812	1
891_9204	1
1000_1051	1
891_9460	1
909_4520	1
1048_9629	1
885_1542	1
888_983	1
1006_2632	1
1050_1103	25
1084_9494	1
891_3838	1
1090_9459	1
1009_2611	1
1006_1319	1
891_9286	1
1120_8706	1
891_2300	1
891_4269	1
958_997	1
1086_9233	1
950_1037	1
909_2306	1
902_963	1
1078_4362	1
1147_1235	6
1004_1103	3
958_1094	1
958_1067	3
1350_1401	2
922_1193	1
956_1080	2
1120_3146	1
1048_1116	1
969_1080	2
1048_1103	55
1068_1103	2
978_1136	2
958_1421	1
958_1054	1
928_1220	1
1043_1117	40
1068_1111	5
1120_5495	1
1023_6168	1
1038_1148	2
1002_4180	1
1050_1094	16
1440_1565	6
1161_1522	1
1043_1111	2
1038_1094	21
969_1078	1
1787_1847	1
1370_3878	1
978_1080	2
1290_1442	1
936_1347	1
4422_4504	4
1290_1379	4
936_1176	1
1050_1225	1
1215_1581	1
1340_2951	1
936_1155	1
938_1186	1
1043_1136	12
1050_1111	13
1048_1145	3
979_1176	1
941_1669	1
1344_1421	1
1440_1502	5
1048_1111	15
1038_1111	3
1068_1138	20
1008_1103	1
1048_1138	15
1027_1103	2
1507_1553	1
1186_1235	3
1048_1109	6
1281_1334	1
1228_1623	1
1038_1103	31
981_1171	1
1068_1466	1
961_1522	1
1831_4278	1
961_1103	1
1215_1399	1
1440_9562	1
1120_1265	1
1048_1126	2
1068_1225	1
1009_1094	2
1003_1100	2
1011_1094	2
1301_1379	3
1068_1117	1
1402_1485	1
1068_1109	2
1038_1132	1
1050_1138	3
1068_1157	6
1030_1103	4
1100_1171	1
1414_1553	6
1068_1148	4
1050_1145	1
1453_1515	5
1147_1608	1
1095_1171	1
1260_1522	2
1215_1319	1
1879_3407	3
1254_1421	1
1025_1094	3
978_1078	1
1024_1122	1
1068_1132	1
1134_1522	1
1011_1103	1
1440_1532	3
1409_4641	1
1207_1298	1
1466_1565	1
1453_1553	7
1088_1153	1
2381_2470	1
999_1103	1
1038_1122	3
1038_1138	6
1359_1421	4
1050_1148	4
1038_1145	4
1043_1110	2
1050_1126	5
1260_1397	1
1068_1145	3
1020_1103	1
1879_9093	1
1453_1509	7
1043_1112	2
1254_1431	2
1025_1165	1
1359_1451	3
1100_1145	1
1312_1379	1
3413_3633	1
1590_1675	2
1440_1522	13
1845_7145	1
1931_2866	1
1147_1422	1
1033_1138	2
1050_1132	2
1043_1155	3
1088_1359	1
964_1471	2
1068_1122	5
1263_1337	2
1608_1745	6
1050_1122	4
975_1289	1
993_1198	1
1048_1122	6
1414_1544	1
1033_1094	2
1038_1126	1
1191_1247	1
1011_1186	1
1003_1080	3
1029_1080	1
964_1451	1
1068_1239	1
982_1471	1
1028_1122	1
969_1186	1
1024_1117	1
998_1080	1
1290_1421	1
964_1502	1
1078_1138	1
1034_1094	1
1043_1220	1
1462_1509	1
1050_1109	4
1290_1431	2
997_1080	2
1453_1526	2
1616_1745	3
1470_1682	1
1010_1067	1
1021_1136	1
998_1084	1
1440_1562	5
1740_3916	1
1431_1647	1
1038_1109	3
1025_1103	1
964_1310	1
1029_1094	1
994_1103	1
1038_1284	1
1030_1094	2
1018_1094	1
1031_1103	1
1048_1148	4
1254_1289	1
1191_1262	1
1075_1138	1
1012_1103	1
972_1581	1
1014_1094	1
1120_1193	4
1673_11461	1
1006_1067	1
2480_2578	3
1350_1412	1
1560_1623	3
1510_1565	5
1714_1771	1
1411_1532	1
1797_6348	1
1263_1522	1
1068_1207	1
1068_1167	1
1011_1136	2
2926_3003	1
2900_2971	1
1048_1176	2
1120_1167	1
1315_1379	1
1043_1113	1
1254_1337	1
1329_1399	1
1003_1067	1
1025_1109	1
1312_1370	1
1489_1581	2
1254_1319	4
1177_1239	1
1313_1431	1
1088_1136	2
1254_3916	1
1414_1463	3
1664_1716	1
1003_1094	1
1510_1610	4
1961_9545	1
1002_1148	1
1234_3407	1
1504_1629	1
1590_1649	1
1263_1632	1
1290_1512	1
1120_1289	1
1088_1235	2
1147_1186	2
1132_1265	1
1194_1629	1
972_1512	1
1234_1347	1
1234_1298	7
1068_1171	1
1290_1499	1
1359_1442	3
1234_1310	1
1215_1289	2
1972_2074	1
1323_1451	1
1401_1471	1
1215_1471	2
1263_1310	1
1859_4576	4
1636_1682	1
1290_1343	1
989_1329	1
1020_1094	1
1260_1466	1
972_1361	1
1068_1176	1
1024_1138	1
1006_1207	1
1088_1220	1
1043_1186	1
1022_1103	1
1215_1310	3
2949_3546	1
1227_1610	1
1020_1136	1
1000_1109	1
1710_1796	1
1103_1145	1
1024_1094	1
986_1361	1
