barcode	Count
1_33_730_1630	1
1_418_1058_1630	4
1_557_1126_1630	2
1_353_1426_1630	3
1_1121_1178_1630	4
1_867_918_1602	2
1_389_431_1508	2
1_546_918_1630	10
1_1080_1359_1625	1
1_1184_1245_1628	1
1_411_1126_1280	3
1_216_279_1630	1
1_1206_1261_1630	2
1_468_1002_1630	14
1_1213_1409_1630	4
1_1121_1245_1614	1
1_1217_1287_1630	18
1_477_530_1104	2
1_1095_1519_1630	1
1_638_1117_1630	24
1_801_918_1630	1
1_100_1126_1630	14
1_857_940_1630	2
1_752_943_1628	1
1_1003_1192_1628	1
1_653_1126_1630	1
1_808_898_1630	1
1_890_1100_1630	15
1_661_823_1630	9
1_243_301_1630	1
1_399_445_1630	1
1_322_1506_1630	1
1_179_267_1630	9
1_747_1337_1630	2
1_1253_1572_1624	1
1_638_798_1630	27
1_818_898_1547	2
1_549_1040_1630	1
1_200_243_1621	1
1_353_419_1104	1
1_587_682_1625	1
1_265_1126_1621	2
1_661_1426_1628	4
1_107_163_1630	1
1_741_1433_1630	5
1_747_1457_1630	1
1_493_771_1630	1
1_890_966_1630	1
1_1326_1457_1630	3
1_179_787_1625	1
1_790_840_1630	2
1_818_869_1621	1
1_1249_1337_1630	3
1_1003_1081_1526	3
1_1274_1347_1630	2
1_353_414_1630	1
1_150_205_1628	1
1_1121_1165_1580	2
1_718_1433_1630	1
1_521_1126_1625	1
1_1127_1266_1630	1
1_549_1409_1630	2
1_1032_1165_1630	4
1_620_840_1630	6
1_179_1316_1630	8
1_226_456_921	1
1_638_1119_1630	1
1_976_1409_1630	2
1_638_1105_1630	13
1_549_1140_1630	1
1_776_1126_1630	8
1_262_351_1624	1
1_711_1249_1614	1
1_100_158_1630	4
1_91_227_1630	4
1_641_1126_1630	1
1_251_301_884	1
1_53_385_1614	1
1_1373_1426_1621	2
1_638_804_907_1191_1630	1
1_1302_1479_1630	1
1_40_1081_1630	2
1_214_1126_1624	1
1_451_532_1630	1
1_536_664_792	1
1_952_1087_1630	3
1_100_309_1630	1
1_484_982_1630	1
1_33_636_1630	1
1_199_375_1625	1
1_668_1108_1630	1
1_473_987_1630	3
1_822_940_1630	2
1_262_724_1630	1
1_675_740_1309	1
1_33_100_1630	1
1_294_354_1630	6
1_266_1211_1621	1
1_652_840_1630	14
1_752_840_1628	5
1_1243_1287_1630	6
1_179_321_1630	1
1_1345_1399_1630	6
1_200_333_1630	1
1_514_1576_1630	4
1_546_1058_1630	1
1_442_1044_1484	4
1_1183_1287_1630	2
1_829_1126_1630	1
1_389_429_1629	2
1_129_267_1630	1
1_33_640_1630	1
1_638_1337_1630	3
1_1310_1347_1630	7
1_1121_1199_1629	1
1_323_376_1630	1
1_495_597_1630	1
1_1154_1519_1630	1
1_100_285_1146	1
1_33_1400_1522	2
1_690_804_1630	13
1_1310_1449_1630	1
1_143_1300_1630	3
1_976_1140_1630	1
1_1196_1249_1630	1
1_395_694_1630	1
1_1363_1457_1606	3
1_184_788_1630	10
1_1269_1572_1630	1
1_971_1126_1630	1
1_752_872_1078	3
1_504_1002_1619	2
1_629_847_1104	2
1_809_1126_1630	1
1_741_1457_1630	1
1_639_1126_1630	1
1_638_952_1104	7
1_795_898_1630	2
1_1282_1344_1630	4
1_442_1472_1630	13
1_187_1321_1630	1
1_1032_1126_1630	13
1_777_840_1630	21
1_332_1110_1630	1
1_675_804_1630	2
1_515_636_1616	2
1_1032_1100_1625	3
1_1127_1514_1630	18
1_143_186_1630	1
1_952_1002_1630	16
1_360_1126_1630	1
1_840_1108_1630	3
1_719_795_1624	1
1_650_872_1104	5
1_700_872_1625	1
1_749_972_1630	1
1_1057_1165_1630	1
1_175_245_1628	1
1_890_1002_1630	3
1_68_281_403	1
1_91_1124_1630	11
1_1127_1245_1450	1
1_1081_1146_1630	1
1_401_456_1618	1
1_650_1081_1630	9
1_1345_1433_1630	5
1_737_799_1240	2
1_973_1040_1630	2
1_286_795_1612	1
1_840_1433_1614	1
1_1243_1433_1630	2
1_952_1027_1630	4
1_286_478_1630	1
1_1154_1479_1623	2
1_55_163_1154	1
1_243_636_1630	1
1_1249_1300_1630	2
1_812_918_1263	1
1_650_1105_1630	4
1_811_1211_1630	1
1_1213_1287_1592	2
1_1061_1126_1628	1
1_353_801_1630	5
1_555_1457_1630	1
1_179_245_1630	13
1_824_1126_1630	1
1_33_795_1630	1
1_134_1126_1630	3
1_327_640_937	1
1_1496_1543_1630	1
1_179_282_1630	2
1_1528_1572_1628	3
1_1080_1300_1630	1
1_449_1479_1630	6
1_461_682_1565	1
1_630_682_1630	2
1_638_1040_1630	2
1_449_1126_1630	1
1_719_1165_1279	1
1_143_354_1630	1
1_650_1287_1630	2
1_1160_1562_1630	4
1_456_1433_1630	1
1_1042_1110_1630	1
1_245_1337_1630	4
1_148_227_1630	1
1_741_1165_1623	1
1_464_550_1630	4
1_750_1126_1630	1
1_404_456_628	1
1_638_812_1104	1
1_598_688_1104	1
1_719_820_1630	2
1_311_421_1003_1058_1247	1
1_973_1337_1621	1
1_538_910_1630	6
1_638_797_1630	10
1_1160_1287_1630	7
1_641_823_1560	2
1_1175_1479_1628	2
1_303_364_1628	2
1_33_546_1624	3
1_932_1173_1630	1
1_1243_1312_1630	2
1_638_823_1080_1506_1625	1
1_819_898_1630	2
1_490_589_638_823_1630	1
1_150_375_1630	1
1_236_333_1630	2
1_43_918_1630	1
1_598_1457_1486	1
1_335_872_1104	1
1_263_375_643	1
1_661_804_1630	1
1_423_636_1630	1
1_764_823_1630	1
1_249_314_1630	1
1_638_1173_1630	3
1_179_788_1630	4
1_980_1126_1630	1
1_857_1002_1623	1
1_777_1119_1630	8
1_633_1120_1630	1
1_613_1092_1628	2
1_1219_1562_1630	1
1_952_1069_1630	1
1_129_245_1630	1
1_749_1536_1630	1
1_977_1433_1630	1
1_196_375_1628	1
1_202_1126_1630	3
1_40_147_1630	1
1_236_309_1574	2
1_262_323_1630	1
1_840_928_1210	2
1_91_169_1628	4
1_1433_1479_1630	4
1_286_1081_1630	1
1_411_494_1630	2
1_854_1337_1630	1
1_449_1120_1281	2
1_1326_1394_1630	1
1_461_724_1630	1
1_50_682_1630	1
1_273_609_1630	1
1_690_1497_1630	1
1_976_1126_1630	1
1_952_1108_1630	2
1_365_443_1621	1
1_638_1123_1630	7
1_1134_1519_1630	9
1_1160_1409_1630	4
1_1496_1550_1630	6
1_818_918_1630	1
1_411_451_1621	2
1_536_597_1630	3
1_1190_1242_1630	1
1_262_307_1630	2
1_477_636_1630	1
1_134_216_628	1
1_802_898_1630	1
1_122_186_1630	2
1_216_301_1630	2
1_262_1124_1630	3
1_340_872_1356	1
1_497_568_1545	1
1_1363_1421_1630	1
1_1282_1506_1628	1
1_952_1064_1630	1
1_486_546_1630	1
1_91_142_1621	1
1_1032_1211_1630	1
1_262_1468_1630	1
1_650_1126_1622	4
1_652_823_1104	14
1_262_315_1630	1
1_29_485_1630	1
1_1282_1371_1630	2
1_451_1119_1630	1
1_757_1270_1630	1
1_689_1126_1630	2
1_663_788_1630	1
1_857_1433_1630	1
1_719_1087_1628	1
1_1127_1211_1630	5
1_718_1146_1630	1
1_1486_1550_1630	6
1_813_879_1630	1
1_1190_1287_1629	1
1_196_243_1499	1
1_68_1040_1630	1
1_514_1159_1630	1
1_612_1457_1630	1
1_526_1581_1630	1
1_649_1126_1630	15
1_846_1457_1630	1
1_179_759_1630	1
1_1310_1378_1630	2
1_91_1125_1628	1
1_752_823_1630	5
1_1363_1426_1627	4
1_262_337_1104	1
1_638_801_1630	2
1_129_1081_1630	1
1_1091_1146_1630	1
1_700_1238_1630	1
1_719_799_1630	1
1_107_290_1630	1
1_1112_1506_1630	1
1_91_1538_1630	10
1_1243_1399_1630	2
1_251_1457_1630	3
1_757_840_1626	1
1_792_840_1630	1
1_489_546_628	1
1_813_918_1079	1
1_179_288_628	2
1_805_872_1630	1
1_167_332_1104	1
1_967_1140_1630	1
1_775_1126_1630	1
1_1050_1126_1630	1
1_211_286_1630	1
1_689_1178_1630	1
1_91_804_1630	12
1_55_1040_1630	1
1_977_1126_1630	1
1_1188_1300_1630	2
1_327_456_1630	3
1_201_1270_1630	3
1_68_1316_1630	5
1_1384_1502_1630	1
1_201_294_1630	1
1_562_804_1628	5
1_1353_1399_1630	2
1_801_872_1627	2
1_635_1126_1606	1
1_107_157_1627	1
1_675_751_1456	1
1_483_972_1630	2
1_226_1224_1630	1
1_1409_1506_1630	1
1_638_1115_1629	3
1_389_1126_1630	1
1_952_1165_1630	2
1_700_1040_1592	1
1_286_1182_1624	1
1_995_1058_1630	1
1_151_227_1630	1
1_1032_1087_1630	5
1_194_243_1630	1
1_1243_1572_1630	1
1_599_1146_1614	1
1_226_313_1630	1
1_40_267_1154	2
1_395_1404_1614	1
1_840_1100_1630	8
1_284_609_1630	1
1_353_1117_1630	4
1_790_918_1624	1
1_867_988_1630	1
1_258_1126_1630	1
1_638_1111_1625	2
1_852_1409_1630	1
1_119_217_1630	1
1_638_1109_1630	10
1_735_872_1630	3
1_750_1433_1630	1
1_377_603_1624	1
1_262_636_1104	1
1_1217_1312_1630	3
1_1044_1165_1630	1
1_973_1550_1630	1
1_294_443_1630	1
1_802_872_1630	2
1_1121_1514_1630	4
1_689_1409_1630	1
1_562_811_1628	1
1_649_898_1621	1
1_540_928_1234	1
1_763_823_1630	1
1_1282_1401_1630	2
1_335_405_1486	2
1_638_1116_1630	3
1_418_497_1154	1
1_198_1126_1624	1
1_316_494_1016	1
1_807_1002_1623	1
1_1393_1457_1630	1
1_66_820_1630	1
1_852_1399_1630	3
1_186_783_1626	1
1_423_1457_1630	5
1_179_1506_1533	2
1_327_636_1104	1
1_971_1044_1618	1
1_777_872_1630	6
1_495_1211_1630	1
1_107_189_1625	1
1_200_286_1624	1
1_263_1211_1625	1
1_578_640_1630	1
1_1103_1235_1630	1
1_542_918_1630	4
1_557_1100_1630	2
1_737_1433_1630	1
1_514_1126_1630	6
1_982_1040_1623	1
1_952_1072_1630	5
1_506_588_1630	1
1_91_201_757	1
1_179_337_1078	4
1_270_338_1630	1
1_820_872_1629	1
1_1022_1337_1608	1
1_1243_1321_1630	3
1_750_1211_1445	1
1_262_378_1104	1
1_212_1249_1630	1
1_711_1126_1630	1
1_615_1433_1630	1
1_91_1081_1630	1
1_75_288_343	1
1_1188_1287_1630	2
1_325_814_1630	1
1_209_1409_1630	1
1_822_1479_1630	1
1_196_431_1630	1
1_1268_1457_1630	1
1_952_1044_1630	3
1_395_445_1630	1
1_632_777_1154	1
1_451_640_949	1
1_977_1321_1630	1
1_1112_1293_1628	2
1_638_730_777_872_1624	1
1_1105_1165_1621	1
1_803_1100_1624	1
1_809_1347_1628	1
1_1426_1492_1630	1
1_100_1146_1630	1
1_418_456_1630	1
1_807_872_1630	1
1_262_804_1630	6
1_1093_1519_1628	4
1_1511_1581_1629	1
1_303_414_1102	1
1_587_661_1630	1
1_1182_1583_1630	2
1_216_291_1625	1
1_536_795_1630	1
1_240_795_1630	1
1_816_1287_1630	1
1_638_1126_1630	3
1_932_1186_1612	1
1_100_788_1630	1
1_451_527_1630	1
1_524_1581_1630	3
1_284_443_1630	1
1_650_823_1630	3
1_711_1300_1630	1
1_1519_1572_1613	3
1_1003_1123_1630	1
1_1561_1602_1630	1
1_777_1126_1630	2
1_1426_1493_1629	1
1_179_334_656	3
1_741_1235_1630	1
1_195_333_1630	1
1_777_823_1630	7
1_303_456_1623	1
1_1439_1514_1630	3
1_777_918_1630	6
1_852_1433_1630	2
1_514_898_1104	1
1_805_898_1630	2
1_834_949_1628	2
1_637_1126_1630	2
1_852_1159_1557	1
1_1099_1159_1630	1
1_185_783_1630	1
1_952_1018_1612	1
1_1092_1531_1630	1
1_549_1211_1630	1
1_803_907_1625	1
1_867_921_1104	1
1_159_1126_1630	1
1_307_550_1338	1
1_752_1426_1630	1
1_793_840_1630	2
1_245_301_1555	1
1_683_1514_1630	1
1_245_326_1630	1
1_777_1028_1630	1
1_526_1126_1481	1
1_1112_1173_1630	2
1_226_267_1630	1
1_327_594_1630	1
1_749_1027_1630	1
1_737_966_1281	2
1_1085_1165_1630	1
1_977_1199_1630	1
1_835_918_1630	1
1_1456_1546_1623	1
1_1027_1126_1403	2
1_613_823_1531	1
1_1127_1195_1630	1
1_1243_1364_1630	1
1_1263_1519_1630	1
1_434_636_1630	1
1_501_546_1630	1
1_633_1100_1628	1
1_514_1072_1510	2
1_1441_1550_1630	1
1_214_375_1630	1
1_451_525_1147	1
1_890_1433_1461	1
1_1003_1052_1325	1
1_423_474_1497	1
1_952_1110_1278_1347_1619	1
1_179_1081_1630	2
1_600_668_1630	1
1_91_1240_1533	2
1_892_1316_1630	1
1_690_732_1608	1
1_1056_1126_1630	1
1_1426_1484_1630	1
1_826_898_1630	1
1_91_1378_1624	1
1_240_354_656	1
1_226_285_1630	1
1_286_354_1630	1
1_668_1133_1630	1
1_226_307_1630	1
1_262_328_1630	1
1_480_1126_1523	1
1_91_682_1630	1
1_747_1126_1630	2
1_33_354_1630	1
1_932_1015_1630	5
1_638_759_1630	5
1_777_1154_1630	1
1_303_809_1630	1
1_1206_1270_1630	2
1_423_1040_1630	1
1_1003_1173_1628	1
1_680_724_1630	2
1_514_1235_1628	1
1_514_966_1630	1
1_62_393_1630	1
1_498_1002_1630	1
1_1098_1146_1621	2
1_1181_1581_1630	9
1_354_1126_1574	1
1_241_636_1624	1
1_540_918_1095	1
1_161_215_1624	1
1_286_705_1630	1
1_423_469_1371	1
1_214_354_1630	1
1_680_1015_1630	1
1_777_1125_1630	1
1_1077_1211_1621	1
1_299_354_628	1
1_748_1126_1630	1
1_1426_1506_1630	2
1_1092_1316_1422	1
1_834_1100_1630	3
1_241_395_1294	1
1_312_476_1294	1
1_1181_1588_1630	1
1_423_512_1630	1
1_370_1457_1546	1
1_803_1140_1630	2
1_1217_1347_1473	4
1_512_636_1547	4
1_1032_1087_1310_1380_1628	1
1_1353_1409_1628	1
1_485_972_1630	4
1_222_309_1630	1
1_801_1426_1630	1
1_423_613_1630	1
1_1188_1595_1630	1
1_514_1352_1628	1
1_634_1165_1628	3
1_281_354_521	1
1_150_1108_1624	1
1_119_267_1630	5
1_1112_1531_1630	1
1_1456_1550_1630	2
1_245_431_1630	1
1_1008_1087_1630	1
1_1323_1479_1629	3
1_604_1399_1628	2
1_578_751_1630	1
1_650_1265_1630	2
1_749_823_1630	4
1_359_456_1630	2
1_311_425_1154	1
1_514_1337_1630	1
1_747_1433_1624	2
1_395_1015_1623	1
1_852_1126_1630	1
1_335_804_1541	1
1_555_1140_1630	1
1_983_1146_1628	1
1_353_456_628	2
1_232_1514_1621	1
1_1323_1433_1630	1
1_638_809_1628	1
1_834_898_1547	2
1_468_721_1630	1
1_952_1010_1621	1
1_752_1337_1630	1
1_216_282_1628	1
1_332_1108_1630	1
1_327_783_1630	1
1_1473_1519_1628	1
1_514_1249_1620	1
1_973_1024_1528	1
1_638_745_1630	1
1_999_1126_1630	1
1_514_569_1630	1
1_327_417_1630	1
1_747_1287_1627	1
1_50_354_1630	1
1_262_1497_1630	1
1_652_872_1630	2
1_1127_1235_1630	1
1_226_311_1630	1
1_1456_1519_1625	2
1_700_766_1630	1
1_1352_1457_1630	1
1_689_1165_1630	1
1_262_682_1630	2
1_91_1386_1533	3
1_657_1433_1630	1
1_1352_1550_1627	1
1_786_987_1630	1
1_867_907_1630	2
1_1426_1550_1627	1
1_982_1058_1614	1
1_303_377_1630	1
1_753_1146_1630	1
1_827_1126_1630	1
1_211_284_1630	1
1_747_1165_1627	1
1_1310_1409_1630	5
1_528_1126_1521	1
1_658_744_1628	1
1_86_160_1630	1
1_1095_1399_1630	1
1_453_640_754	1
1_353_640_760	1
1_741_1140_1630	2
1_700_840_1625	2
1_1374_1433_1630	2
1_1179_1300_1629	1
1_1070_1249_1630	2
1_1373_1457_1630	2
1_188_267_1630	1
1_852_1489_1620	1
1_55_1126_1630	2
1_485_973_1630	1
1_244_354_949	3
1_652_1426_1628	2
1_459_1126_1630	1
1_442_1037_1630	1
1_1528_1588_1628	2
1_353_400_1630	1
1_510_898_1630	1
1_368_456_1630	3
1_624_823_1624	2
1_715_966_1630	1
1_226_287_1602	1
1_598_1321_1630	1
1_514_1058_1630	1
1_1032_1249_1630	1
1_629_889_1624	1
1_858_1433_1630	1
1_748_840_1630	1
1_528_1211_1630	1
1_167_245_1630	2
1_791_918_1630	1
1_107_252_1630	1
1_276_324_489	1
1_107_267_749	2
1_819_872_1630	1
1_514_1457_1630	1
1_798_872_1630	1
1_150_429_1630	1
1_442_505_766	1
1_700_823_1630	1
1_952_1304_1630	1
1_1219_1396_1630	1
1_1206_1316_1630	3
1_179_344_1425	1
1_549_1126_1624	3
1_700_776_1623	1
1_1310_1371_1630	3
1_91_1539_1630	1
1_1217_1387_1630	1
1_719_810_1630	1
1_890_1140_1630	1
1_846_1126_1629	1
1_254_309_1630	1
6_952_1159_1630	3
1_1003_1058_1630	6
1_129_252_628	1
1_796_852_1630	1
1_281_429_617	1
1_652_1105_1630	5
1_241_293_1621	1
1_190_354_1630	1
1_107_162_1630	1
1_840_960_1104	1
1_119_177_1628	2
1_55_354_1630	1
1_495_1010_1630	1
1_834_928_1614	2
1_680_1506_1630	3
1_179_797_1628	1
1_506_568_1630	1
1_442_550_628	1
1_457_550_1613	1
1_129_456_1630	1
1_749_1015_1630	1
1_645_1126_1630	1
1_788_840_1630	2
1_986_1058_1630	1
1_786_898_1628	2
1_840_1409_1630	1
1_819_940_1630	1
1_233_389_1108	1
1_719_898_1630	1
1_662_795_1104	1
1_1089_1211_1630	2
1_377_425_1624	1
1_840_1159_1628	1
1_1160_1235_1604	2
1_808_960_1630	1
1_840_1211_1630	1
1_700_751_1630	2
1_276_407_569	1
1_44_354_1624	1
1_1160_1321_1630	3
1_186_245_1624	1
1_152_227_1359	1
1_840_1146_1630	1
1_203_289_1630	1
1_544_1165_1630	1
1_976_1433_1630	1
1_566_1058_1630	1
1_91_159_1624	1
1_919_1002_1630	1
1_976_1514_1630	1
1_700_779_1630	2
1_1417_1506_1623	1
1_536_1110_1630	2
1_864_1002_1435	1
1_932_1040_1630	3
1_749_840_1626	1
1_777_1015_1265	1
1_411_468_1158	1
1_150_1321_1533	1
1_1121_1211_1630	5
1_1249_1479_1630	1
1_395_499_1630	2
1_638_890_1161	1
1_50_898_1625	1
1_451_537_658	1
1_303_361_1630	1
1_143_367_666_751_1630	1
1_1154_1199_1630	1
1_236_354_1630	1
1_654_1108_1630	1
1_68_210_1630	1
1_719_1126_1630	1
1_1282_1444_1629	1
1_468_966_1104	5
1_940_1433_1630	3
1_650_1058_1630	3
1_752_1105_1630	1
1_1185_1237_1630	1
1_262_375_1630	1
1_1369_1506_1630	1
1_91_165_1625	1
1_915_966_1630	1
1_550_918_1630	1
1_916_1002_1630	1
1_911_1126_1630	2
1_1249_1426_1623	2
1_562_619_1630	4
1_420_597_1630	1
1_303_1105_1630	1
1_134_354_1630	1
1_932_1426_1630	1
1_68_409_1629	1
1_262_649_1623	1
1_536_924_1630	2
1_352_1126_1630	1
1_737_940_1629	1
1_777_1130_1623	1
1_551_872_1104	1
1_566_640_1629	1
1_1106_1159_1630	1
1_262_330_628	1
1_1243_1379_1630	1
1_633_820_1345_1409_1630	1
1_655_1105_1630	3
1_555_1409_1630	1
1_874_966_1626	1
1_74_186_1625	1
1_737_898_1343	1
1_449_609_1630	1
1_741_1426_1630	1
1_562_1506_1629	1
1_718_1409_1630	1
1_179_394_1630	1
1_143_214_1629	1
1_68_195_1630	1
1_867_954_1104	1
1_1105_1159_1626	1
1_613_669_1628	2
1_79_158_1630	1
1_661_1506_1630	1
1_652_804_1630	4
1_1373_1550_1630	1
1_1032_1159_1630	3
1_179_1092_1630	3
1_46_682_1629	1
1_671_840_1266	2
1_977_1457_1628	1
1_340_412_1629	1
1_36_804_1630	1
1_1291_1409_1630	1
1_638_700_1104	1
1_1003_1135_1630	1
1_1189_1409_1630	1
1_129_195_1630	4
1_1062_1159_1625	1
1_273_1506_1630	1
1_451_1473_1611	1
1_652_759_1630	1
1_940_1058_1630	1
1_668_814_1630	3
1_711_1337_1630	1
1_1345_1409_1630	5
1_179_281_1628	2
1_655_1426_1630	4
1_258_354_1623	1
1_100_186_1630	5
1_823_872_1628	1
1_468_1120_1630	1
1_515_565_1614	2
1_365_576_1627	1
1_107_640_1630	1
1_236_1237_1608	1
1_1088_1572_1630	1
1_1513_1562_1625	1
1_840_1072_1630	3
1_1355_1433_1629	1
1_143_1308_1629	1
1_1127_1562_1630	1
1_940_1159_1630	1
1_1310_1366_1630	1
1_567_705_1630	1
1_638_1113_1627	5
1_1160_1211_1626	5
1_641_804_1630	9
1_1358_1409_1629	1
1_1404_1457_1614	1
1_327_1426_1611	1
1_1160_1221_1595	1
1_1043_1100_1630	1
1_581_674_1630	1
1_1310_1399_1630	6
1_612_918_1630	1
1_890_1146_1627	1
1_442_1473_1630	2
1_303_784_1158	1
1_867_1015_1630	4
1_365_1096_1630	1
1_438_1457_1630	1
1_91_267_1630	2
1_1508_1572_1630	1
1_757_918_1608	1
1_1013_1081_1630	2
1_1326_1386_1630	6
1_320_378_628	1
1_617_823_1012	1
1_638_780_1626	1
1_68_282_1104	5
1_700_790_1630	3
1_514_1146_1630	1
1_1395_1457_1629	1
1_1345_1479_1630	2
1_91_206_1629	1
1_668_1110_1630	1
1_719_966_1626	1
1_1323_1399_1619	2
1_1506_1562_1630	1
1_867_1550_1630	1
1_1088_1293_1630	1
1_1456_1506_1630	4
1_525_1002_1630	1
1_700_937_1625	1
1_1394_1506_1630	1
1_1373_1519_1630	3
1_634_1126_1630	1
1_246_1337_1629	1
1_890_1037_1630	2
1_806_949_1630	1
1_1144_1195_1630	1
1_129_1337_1630	1
1_1539_1588_1630	1
1_33_1294_1630	1
1_91_1543_1630	1
1_83_1479_1524	1
1_638_1122_1630	2
1_479_804_1154	1
1_1112_1337_1630	1
1_1456_1534_1628	2
1_598_1409_1630	2
1_867_974_1630	1
1_763_1506_1630	1
1_867_972_1629	1
1_857_1195_1630	1
1_786_1002_1629	1
1_1347_1426_1608	2
1_262_354_1629	1
1_91_136_1630	4
1_1027_1072_1539	2
1_1206_1300_1630	5
1_198_252_1630	1
1_1399_1472_1629	1
1_555_1506_1628	1
1_515_619_1630	1
1_1310_1381_1629	1
1_179_654_1628	1
1_119_243_1630	1
1_786_1126_1630	3
1_1426_1486_1625	1
1_262_313_1629	1
1_119_1457_1533	1
1_487_550_1630	1
1_1310_1498_1597	1
1_467_640_1630	1
1_650_1173_1630	1
1_179_778_1158	1
1_150_788_1630	1
1_1326_1426_1630	1
1_1139_1386_1630	1
1_451_840_1104	2
1_353_682_1629	1
1_976_1479_1630	1
1_327_653_1630	1
1_1096_1374_1630	1
1_1421_1514_1626	1
1_1365_1479_1630	3
1_389_443_1630	3
1_1189_1562_1630	1
1_525_1583_1630	1
1_1081_1143_1629	1
1_1142_1245_1630	1
1_211_1117_1629	1
1_718_1572_1630	1
1_1160_1230_1630	1
1_279_476_1629	1
1_486_676_1630	1
1_53_106_1630	1
1_671_804_1630	1
1_638_794_1601	2
1_630_1081_1630	1
1_332_799_1630	1
1_668_721_1630	2
1_262_467_1623	1
1_857_935_1630	1
1_353_426_1630	1
1_479_1002_1630	1
1_372_1100_1630	1
1_852_1347_1630	1
1_566_636_1630	1
1_1213_1271_1630	1
1_353_427_628	1
1_518_1572_1630	1
1_514_1211_1630	2
1_53_1105_1630	3
1_737_777_1630	1
1_700_804_1630	6
1_423_475_1630	2
1_607_705_1611	1
1_1310_1433_1630	4
1_1323_1379_1630	1
1_598_705_1630	1
1_529_636_1630	2
1_468_1108_1630	3
1_451_1058_1104	2
1_529_640_1629	1
1_596_714_1629	1
1_389_488_1630	1
1_461_584_1630	1
1_638_802_1630	1
1_1243_1347_1630	3
1_1154_1399_1533	1
1_150_210_1630	1
1_353_480_1630	1
1_1244_1337_1494	1
1_657_823_1628	2
1_777_1421_1630	1
1_389_494_1623	1
1_1098_1159_1629	1
1_854_1203_1625	1
1_1081_1287_1630	2
1_368_439_1630	1
1_1160_1392_1630	2
1_203_1126_1630	2
1_1537_1583_1630	1
