junction	Count
977_1457	1
340_412	1
36_804	1
1291_1409	1
638_700	1
1003_1135	1
1189_1409	1
129_195	4
1062_1159	1
273_1506	1
451_1473	1
652_759	1
940_1058	1
668_814	3
711_1337	1
179_281	2
655_1426	4
258_354	1
100_186	5
823_872	1
468_1120	1
515_565	2
365_576	1
107_640	1
236_1237	1
1088_1572	1
1513_1562	1
840_1072	3
1355_1433	1
143_1308	1
1127_1562	1
940_1159	1
1310_1366	1
567_705	1
638_1113	5
1160_1211	5
641_804	9
1358_1409	1
1404_1457	1
327_1426	1
1160_1221	1
1043_1100	1
581_674	1
1310_1399	7
612_918	1
890_1146	1
442_1473	2
303_784	1
867_1015	4
365_1096	1
438_1457	1
91_267	2
1508_1572	1
757_918	1
1013_1081	2
1326_1386	7
320_378	1
617_823	1
638_780	1
68_282	5
700_790	3
514_1146	1
1395_1457	1
1345_1479	2
91_206	1
668_1110	1
719_966	1
1323_1399	2
1506_1562	1
867_1550	1
1088_1293	1
1456_1506	4
525_1002	1
700_937	1
1394_1506	1
1373_1519	3
634_1126	1
246_1337	1
890_1037	2
806_949	1
1144_1195	1
129_1337	1
1539_1588	1
33_1294	1
91_1543	1
83_1479	1
638_1122	2
479_804	1
1112_1337	1
1456_1534	2
598_1409	2
867_974	1
763_1506	1
867_972	1
857_1195	1
786_1002	1
1347_1426	2
262_354	2
91_136	4
1027_1072	2
1206_1300	5
198_252	1
1399_1472	1
555_1506	1
515_619	1
1310_1381	1
179_654	1
119_243	1
786_1126	3
1426_1486	1
262_313	1
119_1457	1
487_550	1
1310_1498	1
467_640	1
650_1173	1
179_778	1
150_788	1
1326_1426	1
1139_1386	1
451_840	2
353_682	1
976_1479	1
327_653	1
1096_1374	1
1421_1514	1
1365_1479	3
389_443	3
1189_1562	1
525_1583	1
1081_1143	1
1142_1245	1
211_1117	1
718_1572	1
1160_1230	1
279_476	1
486_676	1
53_106	1
671_804	1
638_794	2
630_1081	1
332_799	1
668_721	2
262_467	1
857_935	1
353_426	1
479_1002	1
372_1100	1
852_1347	1
566_636	1
1213_1271	1
353_427	1
518_1572	1
514_1211	2
53_1105	3
737_777	1
700_804	6
423_475	2
607_705	1
1310_1433	4
1323_1379	1
598_705	1
529_636	3
468_1108	3
451_1058	2
529_640	1
596_714	1
389_488	1
461_584	1
638_802	1
1243_1347	3
1154_1399	1
150_210	1
353_480	1
1244_1337	1
657_823	2
777_1421	1
389_494	1
1098_1159	1
854_1203	1
1081_1287	2
368_439	1
1160_1392	2
203_1126	2
1537_1583	1
528_1037	1
1243_1409	1
407_648	1
497_663	1
675_955	1
451_804	1
657_788	1
940_1211	1
1282_1426	6
461_640	2
389_1399	1
256_1211	1
179_732	1
1219_1433	1
342_494	1
68_424	1
91_195	2
1441_1506	1
91_1550	1
1081_1386	1
134_186	2
1085_1433	1
519_795	1
1310_1479	4
538_609	1
374_1126	2
1160_1249	1
638_814	1
741_1337	2
562_640	7
129_640	1
286_1002	1
179_619	2
303_392	1
150_214	1
122_1399	1
1194_1245	1
1032_1108	2
749_849	1
1003_1519	1
411_550	1
657_786	1
411_1602	1
932_1550	1
617_671	1
1062_1337	1
434_499	1
624_1519	1
711_1237	1
100_169	1
129_389	1
294_429	1
549_1321	1
389_550	2
411_783	1
857_933	1
468_570	1
1147_1479	1
711_1165	1
179_287	1
356_513	1
890_1108	6
61_141	1
1081_1190	1
167_1304	1
290_840	1
642_795	1
992_1146	1
119_1354	1
1121_1249	1
680_751	1
689_1433	1
247_1337	1
598_656	1
1326_1421	2
749_1173	2
548_802	1
1032_1562	1
53_177	1
629_1506	1
1056_1337	1
749_1040	1
362_500	1
711_872	1
423_667	1
1426_1519	1
91_209	1
262_1207	3
1263_1457	1
62_276	1
50_488	1
423_468	1
33_456	1
1090_1159	1
76_1386	1
119_1519	1
1466_1514	1
1496_1587	1
971_1572	3
107_227	2
1121_1287	1
179_1490	3
491_788	1
1302_1426	1
777_1040	1
236_491	1
423_495	1
613_667	1
1263_1337	2
323_456	1
777_1253	1
1496_1546	1
1041_1100	1
83_682	1
569_1479	1
1193_1347	1
315_1211	1
608_1572	1
1439_1509	1
940_1457	1
932_1135	2
327_498	1
276_577	1
747_1347	1
1121_1185	1
327_426	1
448_1506	1
1190_1588	1
68_212	1
1282_1331	2
1447_1506	1
264_576	1
279_898	1
327_376	1
562_605	1
1003_1550	1
279_636	1
1174_1572	1
650_804	1
932_1000	1
657_781	2
1439_1503	1
1160_1356	1
1352_1415	1
655_1491	1
55_227	1
353_415	1
68_286	1
1093_1229	1
47_234	1
332_385	1
497_730	1
1060_1126	1
615_670	1
55_186	1
1154_1214	1
641_858	1
852_1287	1
303_413	2
423_504	1
529_671	1
526_1140	1
638_724	4
657_785	1
1154_1300	1
1086_1165	1
53_116	1
668_830	1
1385_1479	1
154_227	2
90_186	1
604_1457	1
307_354	2
638_1015	1
514_1087	1
249_431	1
971_1433	2
596_1185	1
284_550	1
624_1081	2
1173_1572	1
650_955	1
129_227	2
1154_1293	2
303_554	1
1027_1087	1
68_324	1
668_1044	1
932_1058	2
197_245	1
150_1100	2
353_1270	1
1282_1355	1
58_102	1
332_1409	1
515_671	1
613_1316	1
661_724	1
529_662	1
237_1337	3
1136_1426	1
840_1044	1
1160_1367	2
287_783	1
310_354	1
1160_1572	3
1006_1072	1
197_309	1
1471_1572	3
262_772	1
68_804	1
907_1002	1
110_186	1
715_1457	1
752_1512	1
940_1399	1
47_163	1
495_576	1
175_1092	1
1243_1514	1
221_456	1
624_724	1
1254_1337	1
479_596	1
353_823	2
68_245	1
262_1105	2
622_714	1
1056_1135	2
762_1126	1
1222_1479	1
719_1287	1
423_533	1
680_1511	1
335_433	1
789_918	1
932_1187	1
1154_1426	1
1060_1146	1
1248_1550	1
142_1126	1
1121_1162	1
602_759	1
514_636	1
239_372	1
528_1140	1
1206_1473	1
442_1479	2
1206_1274	1
857_898	1
1310_1372	1
327_375	1
486_597	1
395_470	1
1084_1149	1
514_1081	1
284_354	2
665_730	1
1234_1300	1
395_636	1
730_1239	1
119_1524	1
418_872	1
719_802	1
700_1530	1
464_783	1
991_1249	1
529_591	1
1121_1190	3
661_858	1
335_732	1
624_1242	1
777_1180	1
202_1270	1
613_678	1
995_1040	1
814_872	1
638_793	2
620_847	5
581_640	1
472_1002	2
33_498	1
68_121	1
741_1211	1
100_1372	1
932_979	1
553_918	1
44_511	1
1081_1347	2
389_483	1
353_1058	1
712_777	1
638_1125	3
68_116	1
1081_1506	1
196_1126	1
506_561	1
1402_1506	1
119_1530	1
1190_1409	1
273_554	1
33_195	1
867_1457	1
497_673	1
638_1118	2
822_910	1
1080_1379	1
557_799	1
1175_1519	1
489_550	1
578_636	1
1451_1550	1
1217_1380	1
1068_1126	1
279_1058	1
598_1072	1
1141_1386	1
1027_1221	1
1090_1165	1
913_1002	1
442_520	1
526_619	1
598_1211	1
179_789	1
411_546	2
353_476	1
597_1211	1
917_1211	1
613_724	1
890_960	1
675_872	1
1141_1550	1
221_267	2
399_497	1
1160_1542	1
53_243	1
852_1479	1
156_227	1
53_130	1
700_777	1
562_823	1
1180_1270	1
216_586	1
700_767	2
1121_1195	2
1173_1573	1
389_437	1
718_1498	1
1405_1550	1
607_740	1
515_640	1
585_648	2
613_787	1
143_195	2
376_987	1
982_1037	1
303_386	1
1243_1562	1
792_918	1
1373_1506	1
107_210	1
411_483	1
320_389	1
1080_1135	2
1003_1221	1
536_705	1
448_1002	1
1081_1433	2
55_141	1
834_1108	1
1013_1211	1
68_120	1
711_1312	1
797_898	1
68_227	1
1503_1572	1
262_1519	1
752_1386	1
368_1506	1
986_1126	1
749_1203	1
196_1399	2
840_1165	2
846_1409	1
167_243	1
423_496	1
100_199	1
613_682	4
1406_1506	1
122_1287	1
303_401	1
389_1100	1
718_840	1
719_949	1
150_591	1
262_840	1
129_169	1
150_275	1
633_1087	1
1345_1423	1
62_898	1
100_1087	1
143_289	1
867_930	1
1032_1287	1
852_986	1
332_550	1
1399_1514	1
1081_1300	1
1003_1457	1
150_513	1
1160_1199	1
236_1332	2
674_1479	2
1299_1479	1
1439_1498	1
1094_1159	1
724_804	1
499_619	1
179_301	1
655_730	1
1032_1409	1
144_199	1
657_730	1
91_1242	1
1259_1347	1
69_141	1
1419_1479	1
443_682	1
1323_1409	4
284_375	1
145_245	1
638_1135	1
655_1135	1
327_381	1
952_1199	1
787_1015	1
604_1126	1
1296_1479	1
562_759	2
1512_1581	1
1160_1347	1
940_1287	1
340_414	1
1399_1479	2
314_375	1
303_358	1
470_546	1
353_432	1
468_576	1
61_116	1
150_418	1
368_665	1
449_1409	1
675_730	1
718_1027	1
689_840	1
389_648	1
813_966	1
748_1409	1
629_1110	1
829_898	1
668_966	1
719_771	5
638_792	1
236_305	1
389_777	1
461_513	1
365_1110	1
265_1211	1
598_759	1
854_1457	1
867_986	1
206_354	2
1065_1426	1
100_271	1
852_1572	1
1206_1457	1
545_1337	1
179_336	1
952_1012	1
169_525	1
1095_1433	1
1363_1506	1
747_1140	1
741_1409	2
506_724	1
1067_1126	1
1112_1265	1
1021_1126	1
362_490	1
33_141	1
143_252	1
1038_1105	1
910_1126	2
624_1260	1
497_585	1
1170_1287	1
1032_1140	2
66_840	1
461_581	1
805_947	1
923_1081	1
952_1034	1
303_382	1
663_820	1
211_267	3
525_1287	1
461_840	1
514_587	1
155_227	1
265_354	1
423_473	1
552_1126	1
750_1044	1
715_918	1
43_525	1
411_1117	1
908_1015	1
777_1203	1
1121_1321	1
1071_1126	1
211_840	1
461_636	3
279_525	1
389_1002	2
840_940	1
613_793	1
211_364	1
638_796	2
1528_1583	1
741_1126	1
208_431	1
635_705	1
73_1386	1
984_1044	1
1081_1457	1
1127_1347	1
602_682	2
211_293	1
1095_1370	1
1003_1386	2
490_576	1
100_1110	1
294_636	1
451_507	1
638_918	1
1471_1602	1
1160_1418	1
451_499	1
940_1347	1
322_1321	1
262_343	1
840_987	1
808_872	1
286_501	1
1416_1506	1
58_1126	1
262_446	1
562_1119	1
514_1312	1
1003_1316	1
143_227	1
737_947	1
423_591	1
786_887	1
711_1185	1
119_1398	1
749_1572	1
236_286	1
854_1293	1
1411_1479	1
629_1105	1
529_588	1
150_234	1
47_186	1
451_515	1
1255_1347	1
413_918	1
1282_1550	1
179_1495	1
647_705	1
661_732	1
1384_1457	2
1112_1300	1
1513_1572	1
613_688	1
1326_1371	1
867_1105	1
638_787	1
684_960	1
574_692	1
485_751	1
423_505	1
1282_1502	1
396_840	1
1130_1287	1
747_823	1
100_814	1
682_1514	1
562_636	5
655_794	1
313_410	1
143_245	2
119_804	1
1282_1457	1
512_587	1
153_227	1
668_828	1
543_636	1
1217_1261	1
675_823	1
91_243	1
1038_1457	1
1425_1479	1
1433_1562	1
1413_1479	1
890_953	1
1217_1409	1
262_417	1
262_301	1
1268_1335	1
179_383	1
332_404	1
712_879	1
262_312	1
867_928	1
347_1126	1
451_588	1
722_840	1
211_489	1
976_1581	1
273_636	1
711_1479	1
719_1044	1
82_1457	1
1263_1316	2
1027_1190	1
1154_1232	1
1121_1237	2
162_267	1
719_783	1
100_210	1
479_537	1
423_487	1
803_849	1
1354_1409	1
273_705	1
1135_1409	1
1127_1523	1
218_1126	1
179_294	2
789_921	1
236_290	1
167_329	1
817_953	1
226_342	1
216_456	1
819_1433	1
455_510	1
273_354	1
143_243	1
695_759	1
216_724	1
260_354	1
318_443	1
497_996	1
647_777	1
303_381	1
680_902	1
46_840	1
236_340	1
689_1100	1
617_702	1
777_963	1
750_1165	1
179_283	1
543_918	1
831_918	1
988_1037	1
270_500	1
327_508	1
204_354	1
461_509	1
854_1572	1
747_1249	1
407_479	1
395_640	1
442_525	1
451_619	1
273_714	1
191_245	1
442_546	2
1426_1511	1
747_1479	1
499_640	1
1162_1265	1
119_205	1
628_849	1
867_1265	1
1121_1510	2
1194_1242	1
747_1300	1
1154_1337	1
411_672	1
50_525	1
129_366	1
1099_1146	1
536_588	1
1426_1469	1
648_783	1
423_498	1
119_1105	1
1451_1505	1
1456_1525	1
208_429	1
279_418	1
719_1409	1
179_315	1
461_530	1
711_1072	1
1268_1337	1
737_949	1
198_451	1
633_953	1
404_1105	1
119_195	1
307_443	1
752_814	1
976_1337	1
340_640	1
377_487	1
389_508	1
107_1344	1
347_550	1
1282_1377	1
512_971	1
1471_1534	1
53_113	1
852_1178	1
988_1321	1
1137_1211	1
1175_1572	1
1096_1146	1
680_804	1
44_141	1
1274_1479	1
179_688	1
760_814	1
327_501	1
700_793	1
613_730	1
940_1409	1
100_546	1
638_1446	1
262_792	1
236_392	1
931_1002	1
226_1325	1
211_425	1
711_1426	1
852_1140	1
650_705	1
372_505	1
152_205	1
1086_1140	1
718_1337	1
353_401	1
107_195	1
1282_1374	1
385_494	1
62_443	1
1384_1506	1
68_267	1
36_550	1
840_1027	1
279_705	1
638_1457	1
796_918	1
608_1126	1
1175_1529	1
199_267	1
455_507	1
1282_1386	2
256_354	1
794_840	1
840_949	1
612_966	1
442_597	1
353_409	1
53_616	1
1090_1287	1
633_898	1
689_1140	1
143_509	1
514_1506	1
1067_1337	1
1352_1505	1
735_851	1
243_354	1
202_243	1
294_1316	1
158_243	1
129_243	1
689_1211	1
73_141	1
952_1126	1
43_730	1
401_682	1
1182_1237	1
66_392	1
1302_1347	1
569_660	1
724_785	1
279_375	1
983_1321	1
741_1514	1
353_494	1
211_475	1
1456_1513	1
519_1519	1
1112_1203	1
47_714	1
1121_1235	1
700_1550	1
448_1126	1
100_966	1
179_389	1
389_487	1
216_267	3
1038_1337	1
179_779	1
598_664	1
852_955	1
506_605	1
693_1002	1
988_1140	1
454_1002	1
914_966	1
294_1108	1
1095_1211	1
40_636	1
497_759	1
1263_1386	1
715_1044	1
279_1433	1
1076_1152	1
75_141	1
482_558	1
477_1015	1
840_1178	1
562_1081	1
715_1165	1
940_1081	1
325_1126	1
423_596	1
468_814	1
536_671	1
313_394	1
598_840	1
119_164	1
574_652	1
977_1572	1
549_1337	1
562_682	1
179_456	1
179_316	1
557_648	1
735_798	1
365_505	1
377_456	1
719_769	1
44_267	1
846_918	1
129_487	1
932_975	1
777_1337	1
497_556	1
915_1087	1
33_682	1
1070_1126	1
451_513	1
741_1072	1
599_1126	1
638_869	1
1051_1126	1
679_1514	1
262_1081	1
119_207	1
