end_site	Count
302	5
248	11
601	21
1418	31
1566	31
462	16
584	16
739	10
298	2
724	25
1302	3
1324	5
547	13
744	26
878	19
1216	31
1157	52
1055	22
1412	22
1590	59
1437	31
317	2
1138	22
670	1
1251	51
1357	23
970	16
1293	7
905	23
611	34
1047	10
697	29
827	11
608	14
1062	14
1561	11
500	5
1573	48
1220	17
1370	23
256	6
1401	20
530	18
557	28
1342	20
279	1
856	11
1478	47
1176	29
718	33
1467	30
727	37
1405	26
1173	16
603	19
797	23
1051	12
665	22
1551	2
235	18
190	2
800	24
457	9
1396	1
229	2
548	21
430	11
879	17
1424	21
483	6
422	5
1444	23
813	7
716	22
1416	26
931	8
1436	33
926	21
663	22
304	3
1136	17
558	16
184	6
316	5
973	34
764	67
1243	46
714	26
984	14
389	7
808	25
743	13
474	2
331	2
1366	8
1503	54
1219	31
1339	23
1141	30
726	17
431	2
979	9
225	4
736	11
742	24
1350	26
263	7
916	8
323	10
712	19
396	6
1353	31
816	47
1061	34
1445	32
411	6
968	9
1115	7
848	3
992	17
1246	46
828	17
1249	59
940	24
1351	41
965	5
642	19
551	21
512	7
917	13
1267	10
325	13
384	5
1268	11
1165	6
876	14
196	5
834	14
1225	24
541	10
662	26
922	3
392	2
643	25
367	5
1193	25
1525	80
204	5
1477	40
446	4
452	6
823	14
810	12
1367	21
567	2
1334	5
329	10
874	10
1586	23
147	5
648	8
1402	14
153	12
595	12
116	3
328	5
1286	12
461	16
814	13
604	20
1563	1
761	17
381	2
786	4
790	30
673	21
365	1
1285	3
393	5
514	13
507	8
513	4
437	9
451	6
812	6
1192	27
592	1
685	19
706	20
969	4
1290	16
370	3
490	5
283	5
980	15
820	14
509	10
378	1
1409	18
182	9
563	5
1175	11
943	35
212	1
1135	15
171	7
493	5
1548	5
653	61
534	17
713	5
1263	53
993	8
1086	38
580	9
738	11
890	12
1148	7
1197	5
169	7
954	3
857	15
552	10
1364	13
1172	21
1242	29
310	1
517	14
1417	18
1303	11
715	12
409	4
600	23
1224	22
215	4
859	17
660	3
661	1
240	10
214	2
1129	1
847	3
1060	21
944	13
702	1
1241	20
590	2
684	6
219	2
403	8
866	4
912	1
398	6
1234	24
123	16
852	7
873	4
711	10
1321	1
420	3
291	2
489	18
467	3
286	7
234	11
854	4
598	12
1034	5
1426	9
477	5
322	8
928	11
647	6
112	7
824	9
228	4
773	1
1050	14
796	10
1168	3
1033	3
1037	2
485	3
326	2
1571	10
1140	18
523	10
1391	10
537	11
1306	2
546	12
498	6
777	1
246	13
327	34
850	6
414	6
875	10
1390	5
238	3
1202	17
423	2
1312	2
550	11
173	5
1035	9
1310	7
758	15
1046	8
1332	15
203	2
994	3
868	2
222	6
929	3
394	7
747	13
175	17
315	1
508	5
649	1
374	5
358	1
226	1
1023	3
825	5
454	7
806	14
971	11
961	2
1018	1
294	4
527	15
705	9
1227	7
719	27
255	4
380	5
421	9
1295	1
372	3
634	6
105	7
1009	6
453	7
1392	2
782	1
886	7
1337	3
130	6
503	4
1072	3
699	2
468	1
476	6
319	3
417	3
1373	4
1164	1
292	2
855	4
166	3
152	4
1021	1
141	3
239	1
791	7
636	5
897	1
1196	7
593	2
210	3
1365	5
475	4
1007	2
780	10
391	4
347	1
851	10
172	3
781	1
952	9
470	1
251	13
1218	15
300	2
288	2
195	1
607	10
200	1
455	5
915	4
505	1
1170	6
280	4
887	3
966	6
1400	3
383	3
272	1
1131	4
213	3
433	4
197	4
1331	2
1011	8
1113	11
415	2
574	4
853	5
639	2
119	2
198	1
402	1
271	1
479	8
336	5
332	6
1330	1
524	9
324	4
406	8
290	7
425	5
846	1
1394	10
1389	1
596	9
233	4
179	12
492	6
1270	1
118	1
382	2
1289	3
142	6
1294	4
1576	3
335	5
1163	1
1587	3
432	3
230	4
892	3
311	1
140	3
143	2
891	2
1316	3
253	2
700	3
249	3
439	2
1070	1
955	2
1399	4
956	4
794	1
1057	1
597	5
1301	1
473	2
395	3
407	1
401	3
682	1
447	2
1433	2
491	2
245	5
1166	1
1073	2
1346	1
568	2
1069	1
170	3
1116	1
165	2
769	3
731	1
164	7
1313	3
650	5
376	2
1395	1
137	1
997	2
345	2
333	2
320	2
388	1
469	1
176	7
1299	1
385	3
107	1
293	4
111	1
334	4
313	5
285	3
950	7
321	1
154	1
770	4
540	8
275	3
1017	6
999	3
836	1
1320	2
497	8
149	2
1434	1
181	2
930	2
577	1
785	3
967	2
126	2
287	2
227	2
1117	3
250	6
450	1
1443	1
237	3
1575	4
145	2
1040	1
1393	2
416	3
680	1
1388	1
932	1
424	1
427	1
167	4
588	1
1552	2
1427	4
904	3
1570	5
1387	1
953	1
1375	1
1550	2
124	1
217	1
1327	2
775	1
449	1
1121	2
579	1
360	1
221	2
264	1
342	3
247	1
1008	2
99	1
244	2
805	2
297	2
910	1
216	2
146	1
774	1
257	2
356	1
127	2
585	2
871	1
418	2
867	1
429	1
964	1
318	1
668	2
442	1
443	1
281	1
232	2
487	1
1167	1
1130	1
224	1
231	2
296	1
194	1
1430	1
1429	1
885	1
849	3
575	1
1382	1
486	1
1000	1
771	1
589	1
1549	1
1275	1
368	1
400	1
1127	1
835	1
375	1
1374	1
412	1
208	1
369	1
1291	1
