start_site	Count
1500	1
1504	1
1505	115
1509	17
1510	3
1511	14
1512	3
1513	8
1514	12
1515	1
1516	2
1517	1
1519	1
1523	1
