barcode	Count
1_900_1307_1624	5
1_536_604_866	1
1_341_416_1604	1
1_1077_1136_1610	1
1_744_935_983	1
1_594_635_983	1
1_1134_1281_1624	7
1_72_127_1049	1
1_644_805_983	1
1_260_420_983	1
1_576_631_915	1
1_851_960_983	1
1_156_1319_1624	1
1_898_1281_1622	1
1_761_1139_1624	1
1_572_670_944	1
1_24_116_432	3
1_711_896_1058	1
1_560_825_1622	2
1_865_920_1624	1
1_644_789_983	1
1_360_424_983	1
1_595_1154_1624	1
1_1058_1129_1624	1
1_248_318_460_614_983	1
1_687_1307_1624	1
1_454_541_871	1
1_284_425_913	1
1_1333_1574_1624	1
1_546_604_1624	2
1_228_1307_1608	2
1_260_447_983	2
1_141_1300_1624	3
1_691_747_983	1
1_1108_1458_1624	1
1_1002_1139_1624	1
1_956_1139_1585	1
1_72_1245_1624	2
1_260_1249_1624	3
1_1299_1566_1624	2
1_1079_1129_1624	9
1_260_395_983	1
1_224_1281_1624	2
1_443_960_1609	1
1_828_1129_1624	4
1_973_1103_1288	1
1_260_381_647	1
1_440_545_975	2
1_137_1307_1624	3
1_132_1281_1624	2
1_599_670_881_994_1625	1
1_55_184_915	1
1_626_687_983	2
1_835_912_979	1
1_184_416_1624	1
1_645_832_983	2
1_645_809_983	3
1_1007_1129_1621	1
1_825_882_983	5
1_1074_1139_1624	1
1_160_315_1624	1
1_62_243_1624	1
1_305_1206_1624	1
1_871_935_1058	3
1_570_935_976	1
1_1299_1378_1624	1
1_14_116_1624	1
1_460_1574_1624	1
1_35_95_1603	1
1_184_241_1616	2
1_215_1281_1624	3
1_610_953_983	1
1_260_323_1058	1
1_560_670_1049	2
1_507_776_983	1
1_975_1307_1624	1
1_19_373_1604	1
1_439_764_1624	1
1_402_880_983	1
1_215_373_980	1
1_649_789_983	1
1_165_243_643	2
1_194_272_1116	1
1_1004_1206_1558	1
1_1368_1507_1604	2
1_177_243_976	2
1_1089_1154_1288	1
1_140_1307_1607	2
1_184_243_1620	2
1_681_1480_1624	1
1_14_492_1597	1
1_727_1036_1624	1
1_465_970_1605	2
1_715_767_1624	1
1_309_373_983	1
1_718_834_1624	1
1_177_398_1615	1
1_218_1281_1624	1
1_14_161_1624	1
1_594_658_944	1
1_610_720_983	1
1_156_1307_1624	1
1_581_786_983	1
1_272_331_942	1
1_1291_1411_1624	1
1_83_204_241	1
1_755_1025_1603	1
1_1201_1346_1624	1
1_184_263_1624	1
1_274_561_984	1
1_148_197_983	1
1_1080_1129_1624	1
1_1134_1181_1624	1
1_11_777_1624	1
1_222_1496_1569	1
1_209_1154_1624	1
1_357_411_1624	1
1_679_789_983	3
1_570_833_983	1
1_305_592_1624	1
1_610_706_1624	1
1_603_838_1087	1
1_446_805_982	1
1_55_207_983	1
1_475_631_983	1
1_1288_1422_1628	1
1_265_348_983	1
1_1471_1523_1616	1
1_727_838_983	1
1_11_523_915	2
1_11_935_1624	1
1_581_880_983	2
1_50_396_1624	1
1_325_381_846	1
1_491_646_906	1
1_160_1319_1624	3
1_24_697_1624	1
1_727_818_982	1
1_691_1343_1624	1
1_228_1281_1624	2
1_679_834_983	2
1_1044_1319_1624	1
1_32_184_983	1
1_829_1129_1624	1
1_915_999_1623	1
1_610_713_906	1
1_62_107_983	4
1_215_1307_1624	2
1_385_648_978	1
1_148_1281_1621	1
1_546_592_983	1
1_228_670_1058	1
1_215_805_1616	1
1_148_1325_1624	1
1_141_476_1052	1
1_475_563_983	1
1_944_1136_1623	1
1_1218_1427_1624	1
1_117_193_1234	1
1_159_1319_1624	1
1_691_833_983	1
1_105_1222_1624	2
1_360_416_1596	2
1_742_818_1624	1
1_1044_1129_1624	1
1_501_670_1624	3
1_670_783_983	2
1_654_713_983	1
1_260_1177_1624	1
1_1002_1263_1624	1
1_43_101_983	1
1_214_416_1624	1
1_289_514_983	1
1_260_1152_1623	1
1_576_805_983	1
1_1108_1230_1624	1
1_495_545_983	1
1_320_860_1624	1
1_555_912_976	1
1_409_743_983	1
1_248_441_1610	2
1_148_352_983	1
1_1149_1317_1622	1
1_633_687_983	1
1_222_352_1561	1
1_142_1307_1624	6
1_654_699_983	1
1_167_545_941	1
1_447_818_983	2
1_645_786_983	3
1_900_1523_1624	1
1_1368_1451_1624	1
1_589_1241_1624	1
1_453_935_983	1
1_1134_1480_1624	1
1_984_1139_1620	2
1_465_635_1058	1
1_279_343_1365	1
1_262_352_915	2
1_862_1171_1365	1
1_747_1154_1623	1
1_439_743_978	1
1_791_853_1624	1
1_711_1343_1624	1
1_1082_1171_1325	1
1_645_831_983	1
1_387_491_1516	1
1_722_999_1288	1
1_664_733_1624	2
1_325_379_983	1
1_669_789_983	1
1_531_686_983	1
1_664_777_1624	1
1_742_912_1621	1
1_612_789_1624	1
1_1031_1193_1624	1
1_55_293_1624	1
1_143_193_983	1
1_645_880_983	1
1_232_1307_1624	3
1_944_1103_1591	1
1_330_545_1624	2
1_305_1157_1624	1
1_191_331_1624	1
1_418_935_983	2
1_55_131_983	1
1_222_670_983	1
1_828_1319_1622	1
1_1310_1384_1623	1
1_1175_1271_1365	1
1_915_959_983	1
1_184_1177_1622	1
1_900_1154_1579	1
1_626_815_1616	2
1_55_249_983	3
1_980_1116_1624	3
1_465_1177_1563	1
1_72_118_1325	1
1_1497_1548_1624	1
1_78_243_1365	1
1_224_752_1288	1
1_633_871_1621	1
1_536_584_983	1
1_717_877_983	1
1_28_90_978	1
1_224_900_983	1
1_184_262_983	1
1_715_830_983	2
1_615_699_1058	1
1_289_342_1610	1
1_136_1295_1624	3
1_791_960_1577	2
1_94_168_983	1
1_727_952_1058	1
1_1089_1263_1610	1
1_305_352_983	4
1_1332_1443_1610	1
1_453_529_915	1
1_418_759_933_1116_1365	1
1_418_477_975	1
1_298_679_1058	1
1_177_241_1624	2
1_309_364_1608	1
1_72_201_1624	1
1_11_882_1624	1
1_11_96_1052	1
1_536_614_983	1
1_225_298_983	3
1_29_116_1624	1
1_440_789_983	1
1_350_474_1327	1
1_1058_1103_1616	1
1_619_686_1624	1
1_222_1523_1624	1
1_465_521_983	2
1_330_920_1624	3
1_260_952_1624	1
1_387_994_1624	1
1_1022_1576_1617	1
1_635_815_1624	1
1_309_912_1288	1
1_402_512_975	1
1_418_518_983	1
1_234_291_983	1
1_225_307_975	1
1_1060_1116_1624	1
1_62_101_1624	1
1_1310_1523_1624	1
1_428_545_983	1
1_514_631_1624	1
1_1257_1515_1623	1
1_679_743_784	2
1_670_935_983	1
1_117_261_1325	1
1_521_620_888_960_976	1
1_633_713_1624	1
1_764_836_1623	1
1_234_1343_1624	1
1_289_860_1624	1
1_807_860_983	1
1_645_783_983	1
1_504_570_979	1
1_633_699_983	1
1_570_818_983	1
1_132_1297_1624	3
1_969_1523_1624	1
1_11_454_983	1
1_485_562_983	1
1_785_920_983	1
1_1382_1445_1624	1
1_1031_1070_1621	1
1_159_204_983	1
1_194_249_983	1
1_418_509_1265	1
1_1337_1402_1624	1
1_684_1077_1624	1
1_1457_1507_1624	1
1_330_670_983	1
1_1149_1307_1624	1
1_495_706_771	1
1_727_1139_1506	1
1_453_635_983	1
1_1031_1198_1624	1
1_320_815_1365	1
1_681_1154_1624	1
1_214_390_983	1
1_645_935_1058	2
1_260_935_1365	1
1_564_824_983	1
1_546_920_983	1
1_742_802_1058	3
1_576_825_983	2
1_898_1171_1325	2
1_899_960_1288	1
1_409_920_1624	1
1_150_1307_1624	1
1_141_1303_1624	1
1_736_960_1593	3
1_260_1236_1624	2
1_764_893_1624	1
1_184_323_1624	1
1_360_466_983	1
1_439_736_983	1
1_289_380_983	1
1_898_1307_1624	5
1_11_562_1623	1
1_531_882_977	1
1_366_454_1610	1
1_633_683_982	1
1_117_285_915	1
1_1299_1402_1554	1
1_536_659_983	1
1_1111_1281_1621	2
1_1232_1325_1624	1
1_1149_1210_1608	2
1_1175_1221_1610	1
1_465_600_983	1
1_747_1343_1610	1
1_755_827_983	1
1_177_266_901	1
1_626_752_983	1
1_610_676_983	1
1_827_1177_1190	1
1_705_815_983	1
1_1108_1210_1614	1
1_1506_1560_1601	1
1_177_227_1624	1
1_260_399_1624	1
1_612_697_983	1
1_1212_1281_1621	1
1_635_706_1058	1
1_933_1054_1624	1
1_177_1139_1624	1
1_94_216_1624	1
1_144_1307_1624	3
1_62_421_1624	1
1_511_774_1365	1
1_531_592_983	1
1_664_710_983	1
1_1382_1576_1624	1
1_791_841_1606	1
1_610_912_983	1
1_791_857_983	1
1_744_830_983	2
1_1002_1088_1624	1
1_24_545_1053	1
1_1331_1422_1559	1
1_564_935_983	1
1_560_920_1624	2
1_274_912_1589	1
1_643_805_1624	1
1_1426_1523_1624	1
1_756_888_1624	1
1_260_1317_1622	1
1_1031_1139_1624	3
1_465_518_1365	1
1_657_784_983	1
1_650_762_983	1
1_495_882_1325	2
1_717_762_983	1
1_997_1116_1608	1
1_325_393_1624	1
1_479_523_983	1
1_117_241_983	1
1_397_1183_1624	1
1_1155_1281_1624	2
1_117_204_1624	3
1_35_608_1624	1
1_645_950_983	1
1_1292_1364_1624	1
1_305_805_1624	1
1_1044_1112_1624	1
1_121_1281_1624	1
1_1149_1263_1624	1
1_1089_1149_1624	2
1_1004_1139_1618	1
1_511_643_983	1
1_592_670_983	1
1_536_935_983	1
1_1353_1519_1579	1
1_465_692_1359	1
1_982_1070_1610	1
1_865_960_983	1
1_375_935_1624	1
1_1324_1378_1624	1
1_214_970_1624	2
1_742_823_983	1
1_449_740_968	1
1_980_1103_1624	1
1_507_588_983	1
1_167_352_1624	1
1_260_1036_1623	1
1_354_670_1516	1
1_387_568_1370	1
1_633_860_983	1
1_298_935_1628	1
1_564_635_983	1
1_776_935_1624	1
1_318_818_1624	1
1_447_990_1624	1
1_852_935_1540	2
1_209_403_1624	1
1_669_825_983	1
1_439_882_1369	1
1_633_679_960	1
1_282_343_1624	1
1_1232_1281_1624	1
1_521_592_983	1
1_11_679_1624	1
1_1353_1559_1624	1
1_652_770_900	1
1_576_710_983	1
1_125_1263_1624	1
1_439_805_1623	1
1_11_107_983	2
1_11_631_1624	1
1_11_805_1624	1
1_222_592_983	1
1_155_352_1624	1
1_691_783_1624	1
1_157_204_1624	1
1_330_441_983	1
1_717_795_983	1
1_514_653_983	1
1_536_631_1365	1
1_536_602_1608	1
1_951_1054_1608	1
2_451_882_915	1
2_330_410_1365	1
2_1002_1066_1516	1
2_576_643_983	1
2_290_485_983	1
2_997_1066_1365	1
2_330_592_1624	1
2_691_1458_1500	1
2_339_441_1607	1
2_708_1458_1604	1
2_62_116_1624	1
2_1134_1319_1624	1
2_707_1210_1615	1
2_309_441_983	1
2_1299_1507_1600	1
2_24_373_1624	1
2_262_1281_1624	1
2_989_1171_1288	2
2_62_204_976	1
2_385_679_983	1
2_1071_1129_1624	1
2_387_467_1365	1
2_898_1427_1624	1
2_1351_1458_1597	1
2_1002_1458_1624	1
2_764_860_1624	1
2_11_280_983	1
2_268_416_1606	1
2_218_805_907	1
2_282_373_1624	1
2_11_697_1624	1
2_711_1154_1610	1
2_777_1054_1624	1
2_309_497_980	1
2_684_1036_1624	1
2_633_818_1610	1
2_944_1122_1365	1
2_727_796_1610	2
3_1106_1364_1594	1
3_148_373_983	1
3_405_545_1624	1
3_972_1307_1624	1
3_105_243_1624	1
3_43_107_980	1
3_581_686_980	1
3_691_1139_1603	1
3_289_399_1622	1
3_454_1073_1624	1
3_209_275_982	1
3_209_313_983	1
3_305_713_947	1
3_619_756_1050	1
3_309_439_1624	1
3_262_1154_1365	2
3_866_1307_1624	1
3_871_1210_1600	1
3_341_399_1624	1
3_510_1054_1622	1
3_105_151_1624	1
3_260_1263_1624	1
3_965_1307_1624	1
3_203_353_744_935_983	1
3_234_769_1624	1
3_536_635_983	3
3_51_331_1624	1
3_560_609_915	1
3_510_960_1624	1
3_157_1319_1624	1
3_94_249_944_994_1615	1
3_29_441_1604	1
3_441_935_983	1
3_1257_1355_1624	1
3_248_298_1577	1
4_117_243_433	1
4_664_882_983	1
4_132_1294_1624	1
4_737_872_1283	1
4_679_799_983	1
4_227_1210_1606	1
4_944_1028_1151	1
4_501_1543_1624	1
4_1447_1523_1624	1
4_546_843_1239	1
4_691_743_984_1077_1309	1
4_103_1278_1624	1
4_670_784_1365	1
4_994_1083_1325	1
4_573_635_983	2
4_228_1343_1606	1
4_72_133_978	1
4_460_541_944	1
4_260_509_1624	1
4_1158_1585_1624	1
4_536_779_983	1
4_975_1100_1288	1
4_209_690_779_1331_1427_1523_1596	1
4_260_386_983	1
4_11_161_1624	1
4_141_1297_1624	1
4_679_805_983	1
4_11_611_1623	1
4_128_298_983	1
4_366_424_983	1
4_397_880_1365	1
4_311_401_1325	1
4_979_1103_1288	2
4_1241_1281_1628	1
4_742_880_1609	1
4_207_298_1608	1
4_708_1343_1624	1
4_1175_1251_1624	1
5_564_794_980	1
5_77_243_915	1
5_11_249_983	1
5_35_101_983	1
5_1134_1307_1624	2
5_228_631_1058	1
5_715_834_1058	1
5_1031_1077_1624	2
6_670_860_984	1
6_114_193_1509	1
6_72_298_1563	1
6_560_856_1624	1
6_84_161_980	1
6_744_818_984	1
6_645_795_982	2
6_248_1154_1594	1
6_402_454_983	1
6_594_1077_1604	1
6_262_373_983	1
6_184_266_983	1
6_446_1171_1624	1
6_117_1210_1624	1
6_35_241_983	1
6_751_882_915	1
6_279_598_1624	1
6_736_1210_1624	1
6_117_222_983	1
6_177_276_983	1
6_1044_1307_1628	1
6_117_167_984	1
6_580_670_1606	1
6_572_713_1624	1
6_447_882_1610	1
6_475_724_909	1
6_521_604_1621	1
6_234_352_944	1
6_28_431_1624	1
6_610_818_1609	1
6_105_1210_1624	1
6_165_230_983	1
6_976_1103_1365	1
6_979_1171_1624	1
6_188_441_1365	1
6_196_352_906	1
6_481_697_1624	1
6_72_114_944	1
6_626_679_983	1
6_836_1139_1624	1
7_1014_1571_1624	1
7_218_1307_1624	1
7_1093_1136_1325	1
7_279_562_980	1
7_330_414_983	1
7_777_854_1064	1
7_14_107_989	1
7_387_670_1607	1
7_633_793_1616	1
7_670_725_1365	1
7_62_133_983	1
8_1358_1458_1624	1
8_260_392_978	1
8_440_541_898	1
8_215_772_1058	1
8_978_1171_1624	1
8_248_373_1624	1
8_214_318_983	1
9_19_107_968	1
9_19_441_1288	1
9_776_1458_1624	1
9_615_935_983	1
9_274_320_1458	1
9_513_935_1365	1
9_1524_1586_1621	1
9_47_107_1620	1
9_571_994_1624	1
9_603_994_1232_1319_1394	1
10_691_799_982	1
10_1088_1154_1624	1
10_385_532_701	1
10_589_1103_1580	1
10_698_1154_1624	1
10_603_935_1624	1
10_1447_1507_1624	1
10_325_1116_1624	1
10_664_805_983	1
10_764_851_983	1
11_836_935_1624	1
11_240_373_1624	1
11_439_670_1624	1
11_177_578_976	1
12_727_833_1567	1
12_144_706_1624	1
12_477_529_983	1
12_546_743_1365	1
12_1016_1103_1623	1
12_572_1070_1617	1
12_19_298_983	1
13_572_1116_1610	1
13_465_573_1624	1
14_234_400_983	1
14_35_424_1319	1
15_418_832_983	1
15_1111_1163_1569	1
15_996_1147_1548	1
16_24_424_1605	1
17_594_880_1015	1
17_289_980_1624	1
17_789_860_1624	1
17_898_1054_1624	1
17_633_912_1606	1
17_510_1402_1621	1
18_975_1411_1536	1
18_59_479_983	1
21_363_523_915	1
21_626_695_1624	1
22_1011_1307_1623	1
22_409_541_1257_1343_1554	1
24_364_960_1624	1
27_1134_1325_1623	1
32_248_314_984	1
32_480_631_983	1
35_379_679_983	1
39_453_1263_1624	1
46_195_249_383	1
47_72_184_840	1
49_330_373_1159	1
49_262_318_774_834_915	1
50_234_441_902_1083_1257	1
51_59_604_1624	1
52_160_216_1608	1
53_125_241_1584	1
60_260_498_1325	1
67_272_541_1058	1
74_507_631_830	1
83_1425_1523_1624	1
86_239_316_942	1
88_1010_1077_1608	2
97_305_382_1617	1
97_402_532_1354	1
108_664_815_1624	1
110_134_1296_1628	1
111_129_960_1624	1
111_843_920_1594	1
112_500_697_955	1
118_727_912_1267	1
120_149_960_1624	1
125_727_935_1382_1523_1560	1
125_589_994_1624	1
134_206_266_983	1
135_645_704_1365	1
136_1044_1281_1609	1
142_232_733_1624	1
143_1058_1122_1365	1
153_248_331_1610	1
185_542_592_776_943_1394_1451_1610	1
207_325_454_1624	1
213_460_604_915	1
222_1257_1319_1624	1
223_546_670_906	1
252_418_490_983	1
253_1134_1272_1608	1
257_589_1458_1584	1
264_807_900_1610	1
266_503_1384_1600	1
284_1292_1507_1624	1
287_1430_1523_1624	1
295_1088_1163_1295	1
298_305_872_1624	1
307_722_796_976	1
325_749_1054_1624	1
349_828_960_1256	1
424_681_970_1365	1
424_681_1210_1608	1
441_612_670_1608	1
499_944_1142_1610	1
570_626_713_1624	1
574_1083_1319_1624	1
607_1310_1402_1624	1
817_852_970_1624	1
827_1293_1427_1624	1
853_862_1307_1624	1
883_993_1083_1624	1
921_1275_1507_1621	1
934_1199_1307_1624	1
