barcode	Count
1328_1350_1817_2653	1
1331_1336_1783_4638	1
1332_2035_2668_2682	1
1346_1352_1874_2626	1
1369_1954_9054_9626	1
1433_1616_1682_3533	1
1453_1489_1775_4676	1
1453_1458_1868_4699	1
1454_1459_1872_4688	1
1460_1465_1868_6140	1
1471_2368_7219_9622	1
1487_5938_6080_9595	1
1489_1777_1868_4725	1
1532_1909_1990_2024	1
1532_2576_4546_4792	1
1534_1539_1925_3906	1
1541_1698_1853_2385	1
1552_1572_1886_4120	1
1564_1576_1872_2385	1
1585_1725_1874_4688	1
1593_2152_2218_2623	1
1612_1631_2016_4141	1
1651_1872_1975_2041	1
1654_1698_1771_4688	1
1658_1918_3367_5296	1
1731_3689_3748_4638	1
1755_1815_1871_2644	1
1784_2123_2218_4861	1
1851_2609_2783_4401	1
1860_2248_2474_2643	1
1861_2864_4586_4696	1
1868_1914_3847_4684	1
1907_2540_3401_4896	1
2094_2651_3118_4552	1
2181_2379_2427_3440	1
2277_2572_3220_4699	1
2299_3374_3427_4138	1
2346_3181_3283_4400	1
2423_2576_2632_4400	1
2424_2879_2971_3726	1
2473_2533_2617_4397	1
2502_2570_2656_3506	1
2591_2596_9181_9622	1
2600_3662_3893_4489	1
2607_2613_2866_4401	1
2616_3992_4812_4896	1
2646_3815_3893_6143	1
2651_3145_3324_4686	1
2704_2838_2942_4090	1
2816_3607_7680_8168	1
2826_4954_5028_6195	1
2863_3269_3401_4138	1
2887_2909_6646_7125	1
2909_3751_7680_9548	1
2994_3033_3302_4401	1
3002_4490_4546_4686	1
3002_3484_10701_10716	1
3079_3088_3635_4709	1
3136_4299_4362_4676	1
3181_3351_3470_4686	1
3184_3920_3975_4861	1
3184_4158_4405_4681	1
3184_4676_5725_5739	1
3269_3425_3529_4686	1
3269_3308_3831_4132	1
3399_3572_3916_4128	1
3400_4322_4369_4721	1
3403_3642_4246_4725	1
3514_4278_4489_4877	1
3548_4556_4641_4893	1
3555_3562_4159_4709	1
3596_4442_4623_6153	1
3754_3978_4159_4709	1
3754_5232_5333_6171	1
3760_4025_4081_4687	1
5975_6044_8369_9622	13
3906_5058_6180_6412_6720_9621	1
3939_3944_4042_4387	1
3991_4716_4814_4885	1
4023_7418_7490_9433	1
4036_4322_4405_4683	1
4044_4052_4405_6652	1
4153_4377_4522_4861	1
4157_4565_4684_6855	1
4167_5112_5219_5510	1
4171_4603_8415_9621	1
4186_4857_4984_6153	1
4202_4536_4586_4877	1
4251_4556_4606_4877	1
4295_4303_4684_6820	1
4304_4347_4405_4659	1
4368_4422_4472_4709	1
4374_4431_4814_6153	1
4383_6246_6373_9622	1
4519_5331_5492_6153	1
4530_4599_4659_6875	1
4540_4565_4670_5480	1
4559_4754_4930_6871	1
4627_4648_5468_6652	1
4628_4754_4819_5510	1
4628_4664_4753_6441	1
4628_4857_4956_5123	1
4766_6412_6492_6651	1
4817_5782_5840_6171	1
4912_4962_5390_7259_8171_9622	1
4912_5395_8255_9622	1
4917_4962_5976_6171	1
4923_7567_8029_9535	1
4924_4962_5390_6044_8369_9622	1
4927_4933_5468_6165	1
4933_4962_5390_5463_5980_6044_8369_9612	1
5043_5076_5492_6153	1
5166_5172_7319_9610	1
5166_5172_8001_9622	1
5262_5590_5717_8982_9093_9416	1
5282_8981_9069_9611	1
5283_8831_8863_9455	1
5283_6120_10889_11137	1
5284_6084_6176_6869	1
5291_5392_5489_6153	1
5297_5661_5709_9622	1
5345_8312_8375_9626	1
5347_5477_5552_9455	1
5389_5463_5976_9510	1
5389_5565_9076_9621	1
5410_5695_5810_6143	1
5521_5827_5936_6138	1
5594_6013_6134_6875	1
5594_5915_6098_6875	1
5594_5934_6015_6875	1
5594_5915_6019_6875	1
5594_6051_6176_9601	1
5594_6057_6134_6873	1
5594_5838_6019_6751	1
5594_6048_6101_9623	1
5594_6333_6594_6780	1
5599_6033_6106_6875	1
5604_6177_6518_7215	1
5605_5966_6137_6875	1
5606_6025_6143_6875	1
5616_5806_5855_6640	1
5658_5693_6015_6455	1
5684_6192_6373_9621	1
5729_6901_8129_9622	1
5733_5953_6313_6875	1
5783_5893_5992_6823	1
5784_5966_6021_6875	1
5784_5845_6056_6873	2
5784_6013_6080_6871	1
5784_5800_6134_6875	1
5784_5789_6887_9622	1
5785_7655_7715_8894	1
5797_5804_6143_6875	1
5861_6084_6150_9503	1
5904_5954_6027_6865	1
5961_6120_6236_6653	1
5972_9005_9175_9622	1
6036_6226_6658_9287_9347_9619	1
6094_7699_8046_8180	3
6227_6783_6861_9616	2
6270_7381_7459_9621	1
6270_8239_8616_9403	1
6287_6298_6934_9621	1
6335_6421_6474_6684	1
6345_6363_6890_9344	1
6382_6405_6768_9621	1
6389_8759_8813_9454	1
6389_7750_7840_9617	1
6432_6763_6882_9496	1
6437_7305_7380_9622	1
6439_8894_8988_9563	1
6439_6536_6658_9485	1
6444_6896_7071_9269	1
6450_6469_6897_9621	1
6450_8882_9037_9621	1
6454_7261_9318_9622	1
6468_6473_6861_9616	1
6489_6598_6652_7767_7840_9621	1
6510_6849_8157_9603	1
6516_7271_8053_9621	1
6536_8423_8500_9615	1
6538_8601_8884_9560	1
6555_7252_8197_9413	1
6556_7858_8053_9600	1
6583_8094_8668_9622	1
6683_6866_7071_8707_8762_9425	1
6698_8677_8813_9624	1
6731_8919_8995_9621	1
6731_7706_8029_9627	1
6747_8423_8475_9622	1
6792_6991_8032_9494	1
6798_7205_7680_9622	1
6800_7750_8884_9626	1
6814_7293_7367_9622	1
6814_8548_8863_9625	1
6831_8290_8446_9110	1
6838_8707_8813_9607	1
6850_6903_7123_9606	1
6860_8057_8113_9622	1
6862_9208_9293_9620	1
6875_6889_7874_9622	1
6877_7923_8142_9621	1
6892_8557_8630_8694_8995_9324	1
6921_7278_8565_9608	1
6992_7069_7145_9613	1
7001_8248_9402_9621	1
7039_9312_9402_9618	1
7176_8919_9006_9599	1
7177_7776_7871_9615	1
7254_7562_8032_9613	1
7424_9461_9528_9568	1
7424_8811_9037_9427	1
7442_8391_8446_9535	1
7607_7675_7749_9622	1
7625_7954_8032_9601	1
7631_8882_8982_9210	1
7650_7699_8053_9626	1
7697_9171_9272_9450	1
7753_8014_8078_9612	1
7783_8611_8930_9450	1
7804_7960_8053_9618	1
7869_8590_8745_9622	1
7903_8335_8515_9622	1
7928_9158_9229_9448	1
7993_8053_8142_9629	1
8077_8707_8843_9517	1
8103_8632_9160_9621	1
8106_8611_9076_9622	1
8106_9294_9347_9627	1
8111_8934_9030_9585	1
8211_8616_8863_9621	1
8344_8797_8884_9469	1
8349_8556_9010_9514	1
8533_8934_9001_9626	1
8589_9036_9423_9621	1
8600_8894_8968_9607	1
8674_9005_9188_9608	1
8686_9242_9318_9604	1
8686_9435_9536_9622	1
8689_9439_9545_9622	1
8765_8808_8884_9334	1
8871_9121_9451_9610	1
8875_9588_14203_14218	1
8877_9052_9132_9496	1
8942_9251_9390_9610	1
9008_9221_9275_9610	1
9175_9388_9451_9610	4
9175_9350_9453_9622	1
9175_9388_9494_9622	1
