AF324493.2	453	6154	09a003d4-3479-4523-85bd-d76a117b0b29	60	+	453	6154	255,0,0	2	290,378	0,5323	743_5777	15
AF324493.2	453	9607	0a6882bb-a732-4abb-a714-7d0f74d10b29	60	+	453	9607	255,0,0	3	290,91,1239	0,5500,7915	743_5954_6044_8369	89
AF324493.2	453	9623	0d013128-6ab6-4a78-9786-ab3b2756c1c7	60	+	453	9623	255,0,0	4	290,74,85,1255	0,4936,5506,7915	743_5390_5463_5960_6044_8369	25
AF324493.2	453	9441	0e526aa7-3083-480d-9b4b-67582fc66d3c	60	+	453	9441	255,0,0	3	294,85,1073	0,5506,7915	747_5960_6044_8369	10
AF324493.2	453	9622	0ea92884-b8c7-4153-8ee0-554b88532649	60	+	453	9622	255,0,0	3	290,69,1254	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9424	0eeb729b-28a9-4ecb-9d80-ec9f15152ed3	60	+	453	9424	255,0,0	3	290,69,1056	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9623	112199f8-24f2-40b0-999e-31acd0613680	60	+	453	9623	255,0,0	2	181,555	0,8615	634_9069	2
AF324493.2	453	9622	1164b311-af27-459b-9b5d-5bc59683ecc5	60	+	453	9622	255,0,0	3	290,85,1254	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9704	11a19fde-5ab2-44fa-8dcd-70158d33b548	60	+	453	9704	255,0,0	2	181,943	0,8308	634_8762	1
AF324493.2	453	6162	11d5880f-28f4-4d25-bcdb-8793c4380347	60	+	453	6162	255,0,0	2	290,187	0,5522	743_5976	215
AF324493.2	453	9624	11f958ce-7965-4e40-a66e-288a46f3e34d	60	+	453	9624	255,0,0	3	290,85,1256	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9619	12425870-07d9-473c-8355-989c23d2ff8f	60	+	453	9619	255,0,0	3	290,69,1251	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9623	12e9ff33-398e-4476-be99-a58049ae2919	60	+	453	9623	255,0,0	3	290,85,1255	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9623	137d775a-887e-43e3-aa24-28c86266d927	60	+	453	9623	255,0,0	3	290,91,1255	0,5500,7915	743_5954_6044_8369	89
AF324493.2	453	9623	13c2ea26-b6fa-492d-8c33-66b9549ffda7	60	+	453	9623	255,0,0	3	290,69,1255	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9619	13de583e-41fc-425a-a524-98980b0900a0	60	+	453	9619	255,0,0	3	290,69,1251	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9457	14c19067-4ca3-4589-b0b5-114f7721ee2b	60	+	453	9457	255,0,0	2	290,3482	0,5522	743_5976	215
AF324493.2	453	6154	14c78af7-27ef-48c4-bd59-2980580c87c6	60	+	453	6154	255,0,0	2	290,179	0,5522	743_5976	215
AF324493.2	453	6176	14d12ab6-7c16-4da7-98e9-46c9cc92b2d4	60	+	453	6176	255,0,0	3	290,814,374	0,4459,5349	743_4913_5726_5803	1
AF324493.2	453	9622	151107d2-dacd-43a0-aec8-0e91723cd706	60	+	453	9622	255,0,0	3	290,69,1254	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	6172	16f1c243-1aaa-4016-96cc-9bbaf16e30ca	60	+	453	6172	255,0,0	2	290,783	0,4936	743_5390	169
AF324493.2	453	9620	171e1875-ff90-452e-86bc-7c41d257dec7	60	+	453	9620	255,0,0	3	290,69,1252	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9609	194a3778-5389-4713-9349-ef56d05160de	60	+	453	9609	255,0,0	3	290,69,1241	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9622	198b522f-897e-4a3d-b923-135bcafe97da	60	+	453	9622	255,0,0	3	281,85,1254	0,5506,7915	734_5960_6044_8369	1
AF324493.2	453	9620	1a207360-448b-4938-a4e8-08b926788914	60	+	453	9620	255,0,0	4	290,268,670,245	0,5323,7915,8922	743_5777_6044_8369_9038_9376	1
AF324493.2	453	9411	1a8dacaa-0e77-4db9-b0c1-76642d186028	60	+	453	9411	255,0,0	3	290,85,1043	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9607	1b8e2f2c-9eb0-4d89-9f9b-b00407507b08	60	+	453	9607	255,0,0	4	290,50,272,1239	0,4459,5323,7915	743_4913_4962_5777_6048_8369	1
AF324493.2	453	9623	1cba504a-63e5-404b-a11d-b8aad09c810d	60	+	453	9623	255,0,0	3	290,69,1255	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	6146	1ccfca62-2e49-45c0-929e-d39a30d7242c	60	+	453	6146	255,0,0	2	290,171	0,5522	743_5976	215
AF324493.2	453	9623	1e2378e8-d0d7-446b-a292-07599edd7682	60	+	453	9623	255,0,0	3	290,85,1255	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9456	1ec41dae-376d-4997-8c59-c5e61e90d0e9	60	+	453	9456	255,0,0	3	290,69,1088	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	5515	1f0aae26-30c6-4446-8c72-999d89131b5a	60	+	453	5515	255,0,0	2	290,126	0,4936	743_5390	169
AF324493.2	453	9622	1f8addc1-6da2-4390-a5a4-36dc96416567	60	+	453	9622	255,0,0	3	290,85,1254	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9623	1fe9f018-96a0-4bc8-95d5-633d59c04918	60	+	453	9623	255,0,0	5	290,50,74,91,1255	0,4459,4936,5500,7915	743_4913_4962_5390_5463_5954_6044_8369	9
AF324493.2	453	9622	206c3d99-ec8e-4b24-a870-4441425c85c1	60	+	453	9622	255,0,0	4	290,74,91,1254	0,4936,5500,7915	743_5390_5463_5954_6044_8369	13
AF324493.2	453	9613	21430ff7-0214-4da0-a8c2-b0cf79e6ca72	60	+	453	9613	255,0,0	3	290,69,1245	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9452	22286614-0fa4-486f-8448-ead5c99233d8	60	+	453	9452	255,0,0	4	290,74,69,1084	0,4936,5522,7915	743_5390_5463_5976_6044_8369	85
AF324493.2	453	9478	235c9057-d58d-4444-bea2-eb85610e1f4e	60	+	453	9478	255,0,0	3	290,91,1110	0,5500,7915	743_5954_6044_8369	89
AF324493.2	453	6108	23fa1b3a-d7ed-44cb-ab18-d770dc08ea4b	60	+	453	6108	255,0,0	2	290,719	0,4936	743_5390	169
AF324493.2	453	4685	25712f87-595f-4f47-a6e3-a72b66511dfe	60	+	453	4685	255,0,0	2	1627,698	0,3534	2080_3988	1
AF324493.2	453	9530	25fa9776-82c8-4d0e-96a9-591160011add	60	+	453	9530	255,0,0	3	290,74,3555	0,4936,5522	743_5390_5463_5976	27
AF324493.2	453	9611	26656558-98de-45b6-9509-f67b2b9cd20f	60	+	453	9611	255,0,0	2	340,1243	0,7915	793_8369	1
AF324493.2	453	9623	272ce595-d3cf-4a24-80a1-88f3d07ffde1	60	+	453	9623	255,0,0	2	290,3648	0,5522	743_5976	215
AF324493.2	453	9609	276ea1d8-d59c-4f22-b0cb-cd91a31e3f57	60	+	453	9609	255,0,0	2	290,4220	0,4936	743_5390	169
AF324493.2	453	6652	28087577-6bee-4759-95d8-5e073c899ae4	60	+	453	6652	255,0,0	2	290,677	0,5522	743_5976	215
AF324493.2	453	9623	281cfbc0-3982-4011-b0b9-efdb4999b0a6	60	+	453	9623	255,0,0	2	290,3664	0,5506	743_5960	13
AF324493.2	453	9622	2835f569-35c9-4e39-93ed-404e6c1963ff	60	+	453	9622	255,0,0	3	294,69,1254	0,5522,7915	747_5976_6044_8369	4
AF324493.2	453	6176	28ba5dae-6391-46dd-a184-5fd7570ef3cd	60	+	453	6176	255,0,0	2	290,201	0,5522	743_5976	215
AF324493.2	453	9616	28d08f9c-debb-4122-958e-43995bab5092	60	+	453	9616	255,0,0	3	290,85,1248	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9622	294ab3a5-f7da-4ea8-9a2b-a5c0c04fe005	60	+	453	9622	255,0,0	3	290,268,1254	0,5323,7915	743_5777_6044_8369	41
AF324493.2	453	9465	29684367-bf46-41d8-80df-0e06d1868f0b	60	+	453	9465	255,0,0	3	290,268,1097	0,5323,7915	743_5777_6044_8369	41
AF324493.2	453	9622	2a0d88f3-d241-4038-b87e-b80bee65eedf	60	+	453	9622	255,0,0	2	290,4233	0,4936	743_5390	169
AF324493.2	453	8895	2a0fcdb6-7c10-4b81-a214-a0b6aade0d43	60	+	453	8895	255,0,0	3	290,91,527	0,5500,7915	743_5954_6044_8369	89
AF324493.2	453	6176	2b74ca3c-9d33-4be8-bdb4-8c41e6110bc2	60	+	453	6176	255,0,0	2	290,201	0,5522	743_5976	215
AF324493.2	453	9464	2bea4770-6578-418a-a8d8-e6a4d6024bd6	60	+	453	9464	255,0,0	3	290,69,1096	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9622	2d2a70a3-8443-499b-b446-77def3cdae08	60	+	453	9622	255,0,0	4	290,74,268,1254	0,4936,5323,7915	743_5390_5463_5777_6044_8369	8
AF324493.2	453	1115	315749c9-98db-450a-834f-761d52feb28e	60	+	453	1115	255,0,0	2	287,244	0,418	740_872	1
AF324493.2	453	9613	3206ccc9-7d12-4aee-b6b0-b7823b97ab4d	60	+	453	9613	255,0,0	4	290,268,880,296	0,5323,7915,8864	743_5777_6044_8369_9248_9318	1
AF324493.2	453	9623	32e6633e-c528-413e-a93a-a4298a73e483	60	+	453	9623	255,0,0	3	290,85,1255	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9601	34f354f4-4c72-441b-9fb8-f6dc20d2184d	60	+	453	9601	255,0,0	3	294,91,1233	0,5500,7915	747_5954_6044_8369	1
AF324493.2	453	6653	359844de-8039-4d31-8d7e-f2763f538cd0	60	+	453	6653	255,0,0	2	290,1264	0,4936	743_5390	169
AF324493.2	453	6109	3627983a-9808-4549-a6c2-ed82b8eac1bc	60	+	453	6109	255,0,0	2	290,333	0,5323	743_5777	15
AF324493.2	453	9592	37cbefca-c25b-472b-9eca-111d561d7745	60	+	453	9592	255,0,0	3	290,69,1224	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9622	380b93fb-711c-4407-be32-e7bb2ddfec20	60	+	453	9622	255,0,0	3	290,85,1254	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9414	383b307f-6549-4237-bfae-bf72e733239e	60	+	453	9414	255,0,0	3	290,69,1046	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	6660	38f7117c-3ff1-42af-894c-3b43658c397a	60	+	453	6660	255,0,0	3	290,144,884	0,4936,5323	743_5390_5533_5777	1
AF324493.2	453	9448	3a07c561-7b15-4d10-83e3-b404d971ecb9	60	+	453	9448	255,0,0	4	290,50,69,1080	0,4459,5522,7915	743_4913_4962_5976_6044_8369	33
AF324493.2	453	6166	3a18dc09-7dfb-4b3c-b01c-0a7c780e52ed	60	+	453	6166	255,0,0	2	290,1254	0,4459	743_4913	103
AF324493.2	453	6166	3b8e7fed-cb27-498a-80b4-79c5336557a5	60	+	453	6166	255,0,0	2	290,191	0,5522	743_5976	215
AF324493.2	453	9633	3c57307c-5ea5-42cc-9738-1eea5135665c	60	+	453	9633	255,0,0	3	290,69,1265	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9623	3cc1fc67-f20e-4469-bd1b-be384ac34743	60	+	453	9623	255,0,0	4	290,74,69,1255	0,4936,5522,7915	743_5390_5463_5976_6044_8369	85
AF324493.2	453	9556	3d796391-aa04-49d1-a417-b8dbc59f9f6d	60	+	453	9556	255,0,0	4	290,74,268,1188	0,4936,5323,7915	743_5390_5463_5777_6044_8369	8
AF324493.2	453	9623	3deb6160-3e61-4538-a43b-a9b14bd58a32	60	+	453	9623	255,0,0	3	290,69,1255	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9622	3e1bb978-9a77-418d-977d-6ee0f8596fb6	60	+	453	9622	255,0,0	3	290,69,1254	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	9608	3e3c6461-64a0-4507-8f14-dfb20cca8d4f	60	+	453	9608	255,0,0	3	290,91,1240	0,5500,7915	743_5954_6044_8369	89
AF324493.2	453	9611	3f3af749-22b3-459f-9dd6-f4a497348219	60	+	453	9611	255,0,0	4	290,74,69,1243	0,4936,5522,7915	743_5390_5463_5976_6044_8369	85
AF324493.2	453	9622	3f61ce55-ceb9-4458-bfca-b5b2452de2b0	60	+	453	9622	255,0,0	4	290,74,69,1254	0,4936,5522,7915	743_5390_5463_5976_6044_8369	85
AF324493.2	453	9610	40429c46-e8ea-4bed-b578-0c3ffed32b17	60	+	453	9610	255,0,0	3	290,69,1242	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	8513	40452a36-2bf0-4eea-81a7-b3e8cc18a4d9	60	+	453	8513	255,0,0	4	290,74,69,145	0,4936,5522,7915	743_5390_5463_5976_6044_8369	85
AF324493.2	453	9620	4085a27c-6dfe-41fb-b647-e9bacb40889c	60	+	453	9620	255,0,0	4	290,50,69,1252	0,4459,5522,7915	743_4913_4962_5976_6044_8369	33
AF324493.2	453	9623	40f1d875-a8b7-445f-a275-29a0e947ba05	60	+	453	9623	255,0,0	3	290,1132,1255	0,4459,7915	743_4913_6044_8369	7
AF324493.2	453	9611	41a3f7e6-9f29-4df8-b244-f2a00e7a4ff3	60	+	453	9611	255,0,0	3	290,85,1243	0,5506,7915	743_5960_6044_8369	83
AF324493.2	453	9588	44340b8f-bce1-4ac4-8ccc-582b335d74d6	60	+	453	9588	255,0,0	5	290,50,74,91,1220	0,4459,4936,5500,7915	743_4913_4962_5390_5463_5954_6044_8369	9
AF324493.2	453	9622	443fe3a6-fab1-4363-b8d9-40e5ddab7028	60	+	453	9622	255,0,0	2	290,1254	0,7915	743_8369	8
AF324493.2	453	9601	45b21eaa-f5bd-44a8-90d8-ea6de7f00bb9	60	+	453	9601	255,0,0	3	290,268,1233	0,5323,7915	743_5777_6044_8369	41
AF324493.2	453	9623	45cd4a1a-90db-4d1f-ac69-1c57dccd4a85	60	+	453	9623	255,0,0	4	290,50,85,1255	0,4459,5506,7915	743_4913_4962_5960_6044_8369	4
AF324493.2	453	9622	46310461-83be-4f7e-974a-6832cd4ae901	60	+	453	9622	255,0,0	3	290,69,1254	0,5522,7915	743_5976_6044_8369	248
AF324493.2	453	6172	466d7175-6501-4f3f-b49b-80f88f1ab8e8	60	+	453	6172	255,0,0	2	290,783	0,4936	743_5390	169
AF324493.2	453	9595	46bb6993-d23b-475b-8581-fc6a14e289f4	60	+	453	9595	255,0,0	3	290,91,1227	0,5500,7915	743_5954_6044_8369	89
