end_site	Count
1035	11
1212	4
506	8
536	7
575	5
1141	19
1139	13
1416	5
946	4
857	17
871	3
1059	31
678	13
979	1
1530	9
1556	17
1455	4
1462	4
616	2
1445	2
511	1
1542	7
1388	13
1465	6
1503	5
1340	1
828	14
1410	8
813	11
1355	7
898	7
351	2
479	2
546	5
1489	4
228	1
1220	3
994	13
1140	19
1118	3
570	3
1504	3
1314	2
379	3
594	22
701	13
1565	7
1315	12
1199	1
1048	3
1541	9
1087	4
1383	17
1486	4
1582	21
569	7
648	7
1531	6
1264	7
1446	3
1409	4
426	4
1496	2
1610	25
1373	17
1568	10
1342	13
874	8
1262	4
1194	1
293	4
745	33
232	4
708	7
802	3
1356	4
1014	1
1608	64
1094	13
1304	2
1100	4
602	9
1313	5
1182	5
1224	8
984	6
233	7
604	5
1528	4
1302	5
1053	7
1440	3
1575	3
441	1
1107	27
292	3
1090	6
1038	5
934	7
477	3
881	31
1322	5
800	10
718	11
520	2
700	5
713	16
1621	24
1576	17
636	12
1619	5
1195	4
1579	13
547	15
1306	5
1492	7
1347	4
633	5
1478	3
1018	10
1382	57
231	1
1105	12
1270	5
559	7
654	10
698	11
1499	7
474	1
644	1
475	3
1533	3
1450	6
1622	65
673	3
1507	10
621	8
599	1
1238	7
988	1
1522	10
1574	12
749	27
1316	10
582	14
184	2
1103	5
1537	3
955	1
1562	11
1180	3
1401	2
1187	7
1360	6
649	4
1543	10
762	10
1480	9
1404	5
603	16
1006	3
324	3
487	7
465	9
962	1
642	3
494	2
992	4
1211	1
818	3
1024	1
1308	2
567	1
220	1
1438	2
1364	11
600	4
688	4
1365	3
652	5
1253	1
1549	3
451	3
927	2
446	2
1017	2
329	4
1291	4
1532	3
550	3
1487	2
1102	8
1214	2
1034	5
548	12
1301	8
1063	2
721	12
551	6
1551	1
472	1
1318	4
1170	2
530	2
1268	10
160	1
1098	10
1164	1
1240	2
1216	5
577	6
572	2
991	3
1603	15
203	2
1196	9
1617	4
606	9
435	2
1442	4
1402	7
963	1
1453	3
1567	6
970	1
1116	14
1219	2
1013	3
944	2
829	2
1481	11
222	5
204	1
1263	4
244	2
147	2
674	1
1249	4
1589	10
419	2
1266	3
1254	5
1473	2
230	4
1493	6
533	6
1332	3
1256	7
295	2
1222	3
1183	12
1239	4
1451	11
1546	3
534	3
706	4
1588	5
1023	2
1590	9
319	4
1310	4
1307	2
133	1
928	5
966	1
787	9
1317	7
925	1
985	1
1193	1
834	8
1483	4
1354	3
1274	5
1345	2
656	10
1175	2
1061	1
1275	2
573	4
1166	1
1269	2
1278	7
1414	1
1084	3
1260	4
1050	2
194	5
1547	3
321	4
362	2
1491	4
1277	3
1490	2
509	1
514	2
1498	7
1272	3
224	1
1309	11
1515	1
1516	5
1479	6
703	2
1178	3
370	3
1079	2
661	5
804	8
969	2
1283	2
463	2
1379	4
1597	12
209	1
503	1
1475	2
1205	1
1177	2
864	4
1540	4
234	9
342	1
1237	2
1261	5
1463	1
473	1
677	3
964	3
1494	4
993	6
1016	7
832	15
259	1
1352	6
1570	6
146	2
1137	1
124	3
1250	3
1246	2
667	1
1115	5
1241	1
1033	7
865	12
986	1
1289	1
663	1
659	1
1393	1
1208	2
1397	1
1361	8
1069	1
1398	1
384	1
326	1
1165	1
923	5
801	3
1200	1
1096	2
1448	3
1525	3
521	2
1271	1
1293	2
1252	2
239	23
859	18
858	5
645	4
287	1
823	4
978	1
831	2
1341	6
833	3
650	5
541	4
815	2
236	5
380	3
1202	1
853	5
1036	1
1468	4
414	1
866	4
112	1
861	9
825	1
1012	4
1058	2
372	1
507	1
1524	2
1466	2
1015	5
219	1
922	2
1311	2
1245	4
1287	2
434	1
1041	1
1060	2
1049	3
1206	2
1512	2
1086	1
1005	1
1408	3
367	1
299	1
1381	1
1505	5
1026	2
336	1
1559	3
315	1
919	1
553	1
1428	1
999	1
1423	1
429	2
382	1
1011	2
1502	2
1471	3
462	1
226	1
974	1
837	3
1380	3
1344	2
1207	1
814	2
1008	2
1444	1
899	1
1348	1
149	1
856	1
822	2
1075	1
1032	2
860	2
271	1
1325	2
1587	2
298	1
493	2
200	1
1247	1
1299	2
422	1
623	1
1217	1
1136	2
938	1
376	2
624	5
669	3
399	1
589	2
1394	1
215	1
459	1
254	1
1009	2
1327	1
196	1
1296	1
1179	1
1400	1
460	1
1185	2
347	2
601	1
442	1
425	1
1529	1
197	1
917	2
383	3
237	1
214	1
660	1
1399	1
198	1
159	1
566	1
453	1
1303	1
1192	1
883	1
171	2
405	1
1284	3
1273	1
1411	1
1548	1
455	1
245	1
662	1
1233	1
973	1
1251	1
1323	2
1174	1
1244	1
527	1
439	1
1130	1
562	1
427	1
1068	1
902	1
