start_site	Count
1148	2
1149	3
1152	1
1153	1
1158	1
1168	2
1169	1
1179	3
1199	1
1206	1
1207	2
1209	1
1228	1
1297	1
1312	109
1313	9
1314	8
1317	1
1319	1
1321	1
1324	1
1332	10
1335	2
1336	2
1337	22
1339	4
1340	5
1341	4
1342	13
1343	2
1344	3
1346	1
1350	1
1351	2
1352	1
1355	2
1357	1
1359	1
1360	2
1370	1
1391	1
1402	1
1416	1
1433	1
1434	1
1443	1
1450	1
1486	1
